session_record_id,session_id,customer_id,session_start,session_end,session_duration_seconds,country_name,country_code,region_name,currency_code,platform,device_type,operating_system,browser,traffic_source,traffic_medium,campaign_id,landing_page,exit_page,is_new_customer,is_new_session,created_at,created_by
,SES-202302-0000000000,CUST-0000830779,2023-02-11 00:31:45,2023-02-11 00:33:01,76,Brazil,BRA,South America,BRL,iOS,Mobile,Windows,Chrome,Organic,direct,,/search,/cart,false,true,2023-02-11 00:31:45,troy.boone097@platform.example.com
,SES-202302-0000000001,CUST-0000813651,2023-02-01 16:06:46,2023-02-01 16:08:07,81,United States,USA,North America,USD,Web,Tablet,Android,Samsung Internet,Direct,referral,,/search,/search,true,true,2023-02-01 16:06:46,jennifer.atkins003@platform.example.com
,SES-202302-0000000002,CUST-0000814626,2023-02-20 08:01:21,2023-02-20 08:02:01,40,Mexico,MEX,North America,MXN,iOS,Laptop,iOS,Edge,Affiliate,social,,/home,/cart,false,true,2023-02-20 08:01:21,richard.bradshaw051@platform.example.com
,SES-202302-0000000003,CUST-0000824398,2023-02-19 20:48:36,2023-02-19 20:55:47,431,Germany,DEU,Europe,EUR,Android,Mobile,Windows,Firefox,Direct,email,,/offers,/checkout,true,true,2023-02-19 20:48:36,jennifer.hudson020@analytics.example.com
,SES-202302-0000000004,CUST-0000811870,2023-02-12 00:34:29,2023-02-12 00:36:37,128,Mexico,MEX,North America,MXN,Web,Desktop,Windows,Firefox,Facebook,social,,/sale,/cart,false,true,2023-02-12 00:34:29,timothy.cannon081@analytics.example.com
,SES-202302-0000000005,CUST-0000821562,2023-02-15 19:06:15,2023-02-15 19:07:28,73,United Kingdom,GBR,Europe,GBP,Web,Desktop,iOS,Chrome,Google,organic,CAMP-2023-0011,/offers,/search,true,true,2023-02-15 19:06:15,james.proctor094@dataops.example.com
,SES-202302-0000000006,CUST-0000814979,2023-02-13 18:03:38,2023-02-13 18:06:21,163,Singapore,SGP,Asia,SGD,Web,Desktop,macOS,Edge,Bing,organic,CAMP-2023-0029,/category,/home,true,true,2023-02-13 18:03:38,diana.williams116@analytics.example.com
,SES-202302-0000000007,CUST-0000811617,2023-02-08 07:42:15,2023-02-08 07:46:43,268,Singapore,SGP,Asia,SGD,Web,Laptop,Windows,Samsung Internet,Facebook,direct,,/search,/cart,false,true,2023-02-08 07:42:15,joann.clark089@commerce.example.com
,SES-202302-0000000008,CUST-0000816531,2023-02-25 08:58:13,2023-02-25 08:59:25,72,Mexico,MEX,North America,MXN,iOS,Desktop,iOS,Firefox,Facebook,social,,/offers,/product,true,true,2023-02-25 08:58:13,shawn.baxter004@dataops.example.com
,SES-202302-0000000009,CUST-0000826732,2023-02-21 23:12:03,2023-02-21 23:12:38,35,Singapore,SGP,Asia,SGD,Web,Tablet,ChromeOS,Edge,Direct,social,,/offers,/home,false,true,2023-02-21 23:12:03,joseph.griffin070@analytics.example.com
