session_record_id,session_id,customer_id,session_start,session_end,session_duration_seconds,country_name,country_code,region_name,currency_code,platform,device_type,operating_system,browser,traffic_source,traffic_medium,campaign_id,landing_page,exit_page,is_new_customer,is_new_session,created_at,created_by
,SES-202103-0000000000,CUST-0000263276,2021-03-31 21:36:27,2021-03-31 21:39:24,177,Spain,ESP,Europe,EUR,Web,Desktop,Windows,Chrome,YouTube,direct,,/search,/product,false,true,2021-03-31 21:36:27,stephen.daniels076@commerce.example.com
,SES-202103-0000000001,CUST-0000264273,2021-03-24 22:37:30,2021-03-24 22:40:35,185,Australia,AUS,Oceania,AUD,iOS,Mobile,ChromeOS,Samsung Internet,YouTube,referral,,/sale,/product,true,true,2021-03-24 22:37:30,tiffany.freeman101@analytics.example.com
,SES-202103-0000000002,CUST-0000267250,2021-03-11 06:39:15,2021-03-11 06:43:39,264,Netherlands,NLD,Europe,EUR,Android,Mobile,Windows,Safari,Direct,organic,CAMP-2021-0011,/offers,/search,false,true,2021-03-11 06:39:15,michael.johnson061@platform.example.com
,SES-202103-0000000003,CUST-0000275160,2021-03-11 13:47:35,2021-03-11 13:55:56,501,United Kingdom,GBR,Europe,GBP,iOS,Laptop,Linux,Firefox,Affiliate,affiliate,,/home,/cart,true,false,2021-03-11 13:47:35,anita.garcia021@dataops.example.com
,SES-202103-0000000004,CUST-0000278381,2021-03-26 00:11:20,2021-03-26 00:12:13,53,Japan,JPN,Asia,JPY,Web,Desktop,Windows,Safari,Google,cpc,,/offers,/cart,true,true,2021-03-26 00:11:20,eric.horton058@analytics.example.com
,SES-202103-0000000005,CUST-0000272167,2021-03-19 19:29:13,2021-03-19 19:32:44,211,Japan,JPN,Asia,JPY,Web,Mobile,ChromeOS,Firefox,Google,affiliate,CAMP-2021-0038,/product,/product,false,false,2021-03-19 19:29:13,kelsey.taylor010@platform.example.com
,SES-202103-0000000006,CUST-0000270617,2021-03-05 07:37:16,2021-03-05 07:44:03,407,Canada,CAN,North America,CAD,Web,Desktop,Linux,Samsung Internet,Facebook,organic,,/sale,/checkout,true,true,2021-03-05 07:37:16,michelle.sims041@analytics.example.com
,SES-202103-0000000007,CUST-0000261685,2021-03-21 16:20:16,2021-03-21 16:22:42,146,Mexico,MEX,North America,MXN,Android,Desktop,macOS,Safari,TikTok,affiliate,,/sale,/search,false,true,2021-03-21 16:20:16,anita.garcia021@dataops.example.com
,SES-202103-0000000008,CUST-0000263488,2021-03-11 01:03:20,2021-03-11 01:05:51,151,India,IND,Asia,INR,Web,Desktop,Linux,Chrome,Facebook,direct,CAMP-2021-0036,/search,/search,true,true,2021-03-11 01:03:20,victoria.medina044@dataops.example.com
,SES-202103-0000000009,CUST-0000263431,2021-03-29 13:37:06,2021-03-29 13:40:11,185,Netherlands,NLD,Europe,EUR,Web,Desktop,macOS,Chrome,Email,email,,/category,/search,false,true,2021-03-29 13:37:06,michael.johnson061@platform.example.com
,SES-202103-0000000010,CUST-0000276490,2021-03-06 08:57:28,2021-03-06 08:58:12,44,Netherlands,NLD,Europe,EUR,Web,Mobile,Android,Edge,Direct,email,,/sale,/product,false,false,2021-03-06 08:57:28,timothy.cannon081@analytics.example.com
,SES-202103-0000000011,CUST-0000265404,2021-03-04 05:19:34,2021-03-04 05:24:51,317,Spain,ESP,Europe,EUR,Web,Laptop,Linux,Firefox,Instagram,organic,CAMP-2021-0028,/offers,/home,false,true,2021-03-04 05:19:34,eric.horton058@analytics.example.com
,SES-202103-0000000012,CUST-0000274326,2021-03-18 04:54:05,2021-03-18 04:58:04,239,Italy,ITA,Europe,EUR,Android,Desktop,Linux,Firefox,Direct,direct,,/offers,/search,false,false,2021-03-18 04:54:05,patrick.gonzalez035@dataops.example.com
