campaign_record_id,campaign_id,campaign_name,campaign_type,channel,source,medium,country_code,region_name,start_date,end_date,budget_local,spend_local,local_currency,impressions,clicks,conversions,created_at,created_by
,CAMP-2020-09-000000,Summer Animal Campaign,Launch,Meta,Meta,affiliate,CAN,North America,2020-09-28,2020-10-07,159641.68,152167.46,CAD,328009,25920,3550,2020-09-28 15:17:19,adam.gordon030@commerce.example.com
,CAMP-2020-09-000001,Back-to-School Now Campaign,Brand,Affiliate,TikTok,referral,JPN,Asia,2020-09-04,2020-09-24,374057.0,228723.13,JPY,51072,1089,120,2020-09-04 00:59:58,megan.cunningham013@commerce.example.com
,CAMP-2020-09-000002,Holiday Catch Campaign,Performance,TikTok,TikTok,organic,CAN,North America,2020-09-29,2020-10-02,386541.85,252472.18,CAD,763550,39255,2101,2020-09-29 19:47:13,michael.berger060@platform.example.com
,CAMP-2020-09-000003,Winter Relate Campaign,Performance,Email,Meta,email,SGP,Asia,2020-09-06,2020-09-10,259658.01,254826.52,SGD,27216,1032,13,2020-09-06 07:27:55,maria.ashley046@analytics.example.com
,CAMP-2020-09-000004,Holiday Force Campaign,Retention,TikTok,Google,direct,ARE,Asia,2020-09-17,2020-10-09,321869.48,319104.42,AED,200314,12070,123,2020-09-17 09:20:36,susan.rice083@commerce.example.com
,CAMP-2020-09-000005,Back-to-School Age Campaign,Seasonal,Google Ads,Google,affiliate,CAN,North America,2020-09-08,2020-10-13,435911.13,418098.92,CAD,44951,742,54,2020-09-08 08:47:08,james.proctor094@dataops.example.com
,CAMP-2020-09-000006,Summer Practice Campaign,Retention,Display,TikTok,direct,BRA,South America,2020-09-10,2020-09-25,106708.48,44713.38,BRL,141011,7937,100,2020-09-10 17:54:49,timothy.cameron104@commerce.example.com
,CAMP-2020-09-000007,Holiday Investment Campaign,Brand,Affiliate,CRM,social,GBR,Europe,2020-09-02,2020-09-14,55571.56,20599.71,GBP,147228,8659,365,2020-09-02 04:39:19,taylor.cunningham023@commerce.example.com
,CAMP-2020-09-000008,Holiday President Campaign,Retention,Display,TikTok,referral,BRA,South America,2020-09-23,2020-10-21,456130.08,199230.36,BRL,159726,6127,986,2020-09-23 13:28:35,megan.cunningham013@commerce.example.com
,CAMP-2020-09-000009,Winter Agency Campaign,Performance,Meta,TikTok,cpc,ESP,Europe,2020-09-12,2020-10-17,193343.26,135010.49,EUR,73438,5342,929,2020-09-12 14:54:45,michael.johnson061@platform.example.com
,CAMP-2020-09-000010,Member Institution Campaign,Flash Sale,Google Ads,TikTok,direct,IND,Asia,2020-09-10,2020-09-16,311928.63,188154.96,INR,30109,2010,184,2020-09-10 12:52:33,timothy.cameron104@commerce.example.com
,CAMP-2020-09-000011,Member Laugh Campaign,Flash Sale,TikTok,CRM,social,NLD,Europe,2020-09-13,2020-09-22,47921.49,22711.25,EUR,356961,19213,2525,2020-09-13 21:58:50,micheal.chen050@dataops.example.com
,CAMP-2020-09-000012,Winter Cup Campaign,Brand,Email,Meta,direct,JPN,Asia,2020-09-26,2020-10-13,305160.22,261882.35,JPY,107450,1736,130,2020-09-26 14:35:56,jeffery.miller012@commerce.example.com
,CAMP-2020-09-000013,Member Administration Campaign,Seasonal,Display,TikTok,email,GBR,Europe,2020-09-04,2020-09-14,494493.2,484057.19,GBP,730656,53133,2167,2020-09-04 04:39:30,maria.ashley046@analytics.example.com
,CAMP-2020-09-000014,Winter Book Campaign,Retention,TikTok,Google,organic,MEX,North America,2020-09-04,2020-09-12,340898.48,155856.08,MXN,44041,676,87,2020-09-04 02:24:09,john.mullins109@commerce.example.com
,CAMP-2020-09-000015,Growth Happen Campaign,Seasonal,Email,Meta,direct,FRA,Europe,2020-09-28,2020-11-02,108164.42,43944.49,EUR,125388,7829,992,2020-09-28 08:24:49,ryan.steele043@commerce.example.com
,CAMP-2020-09-000016,Winter Particular Campaign,Launch,Meta,CRM,email,JPN,Asia,2020-09-10,2020-10-14,343092.37,250395.38,JPY,20687,898,152,2020-09-10 19:00:28,jennifer.bauer068@analytics.example.com
,CAMP-2020-09-000017,Growth Term Campaign,Seasonal,Meta,Meta,referral,JPN,Asia,2020-09-27,2020-10-01,265939.74,85789.98,JPY,258799,10446,1471,2020-09-27 20:21:47,michelle.sims041@analytics.example.com
,CAMP-2020-09-000018,Growth Likely Campaign,Seasonal,Affiliate,CRM,email,CAN,North America,2020-09-19,2020-10-01,398606.33,315515.5,CAD,81327,1453,59,2020-09-19 00:17:35,michael.berger060@platform.example.com
,CAMP-2020-09-000019,Summer To Campaign,Performance,Meta,TikTok,organic,IND,Asia,2020-09-30,2020-10-28,371093.89,199983.2,INR,33666,1328,236,2020-09-30 11:46:14,adam.gordon030@commerce.example.com
,CAMP-2020-09-000020,Summer Change Campaign,Seasonal,Google Ads,Google,social,DEU,Europe,2020-09-01,2020-09-15,331490.25,251225.21,EUR,47523,1501,33,2020-09-01 08:49:34,lance.williams029@platform.example.com
,CAMP-2020-09-000021,Holiday With Campaign,Retention,TikTok,Google,cpc,SGP,Asia,2020-09-24,2020-09-29,304515.8,300966.69,SGD,304487,4330,598,2020-09-24 16:40:29,taylor.cunningham023@commerce.example.com
,CAMP-2020-09-000022,Back-to-School Mean Campaign,Seasonal,Display,CRM,email,IND,Asia,2020-09-28,2020-10-10,135518.14,80765.28,INR,73071,3629,81,2020-09-28 07:37:16,timothy.cameron104@commerce.example.com
