session_record_id,session_id,customer_id,session_start,session_end,session_duration_seconds,country_name,country_code,region_name,currency_code,platform,device_type,operating_system,browser,traffic_source,traffic_medium,campaign_id,landing_page,exit_page,is_new_customer,is_new_session,created_at,created_by
,SES-202604-0000000000,CUST-0002059309,2026-04-28 15:58:40,2026-04-28 16:00:31,111,India,IND,Asia,INR,Web,Tablet,ChromeOS,Chrome,Facebook,affiliate,CAMP-2026-0031,/home,/cart,false,true,2026-04-28 15:58:40,christine.carter078@commerce.example.com
,SES-202604-0000000001,CUST-0002063296,2026-04-25 19:09:19,2026-04-25 19:17:35,496,United States,USA,North America,USD,Android,Laptop,Windows,Samsung Internet,Google,cpc,,/sale,/checkout,false,true,2026-04-25 19:09:19,carol.bonilla067@analytics.example.com
,SES-202604-0000000002,CUST-0002050478,2026-04-21 07:02:24,2026-04-21 07:04:37,133,Spain,ESP,Europe,EUR,Android,Mobile,Windows,Firefox,Direct,organic,,/offers,/product,false,true,2026-04-21 07:02:24,allen.foster026@dataops.example.com
,SES-202604-0000000003,CUST-0002048736,2026-04-25 03:32:31,2026-04-25 03:37:07,276,United Arab Emirates,ARE,Asia,AED,Web,Mobile,Android,Safari,Facebook,organic,CAMP-2026-0006,/category,/search,false,true,2026-04-25 03:32:31,patrick.gonzalez035@dataops.example.com
,SES-202604-0000000004,CUST-0002050652,2026-04-30 05:41:51,2026-04-30 05:44:12,141,Germany,DEU,Europe,EUR,Web,Desktop,Linux,Chrome,Google,organic,CAMP-2026-0016,/offers,/checkout,true,true,2026-04-30 05:41:51,patrick.gonzalez035@dataops.example.com
,SES-202604-0000000005,CUST-0002072632,2026-04-18 04:33:59,2026-04-18 04:34:35,36,India,IND,Asia,INR,Web,Tablet,Linux,Safari,Bing,social,,/search,/cart,false,true,2026-04-18 04:33:59,stephen.daniels076@commerce.example.com
,SES-202604-0000000006,CUST-0002057371,2026-04-01 22:17:09,2026-04-01 22:18:02,53,Canada,CAN,North America,CAD,Mobile Web,Desktop,iOS,Chrome,Email,referral,,/search,/checkout,true,true,2026-04-01 22:17:09,joseph.griffin070@analytics.example.com
,SES-202604-0000000007,CUST-0002063309,2026-04-02 08:34:42,2026-04-02 08:37:56,194,Spain,ESP,Europe,EUR,Web,Mobile,Android,Safari,Google,organic,,/sale,/search,false,false,2026-04-02 08:34:42,stephanie.miller092@analytics.example.com
,SES-202604-0000000008,CUST-0002078098,2026-04-27 02:07:26,2026-04-27 02:13:16,350,Spain,ESP,Europe,EUR,Android,Laptop,iOS,Samsung Internet,Facebook,cpc,CAMP-2026-0013,/home,/search,false,true,2026-04-27 02:07:26,arthur.ortiz082@platform.example.com
,SES-202604-0000000009,CUST-0002045786,2026-04-06 09:01:51,2026-04-06 09:04:10,139,Australia,AUS,Oceania,AUD,Web,Desktop,macOS,Edge,Google,referral,,/home,/checkout,false,false,2026-04-06 09:01:51,jimmy.washington028@commerce.example.com
,SES-202604-0000000010,CUST-0002045728,2026-04-26 05:13:54,2026-04-26 05:15:37,103,Japan,JPN,Asia,JPY,Web,Mobile,macOS,Safari,Email,cpc,,/home,/checkout,false,true,2026-04-26 05:13:54,samantha.villa073@commerce.example.com
,SES-202604-0000000011,CUST-0002060092,2026-04-19 12:51:36,2026-04-19 12:54:31,175,Japan,JPN,Asia,JPY,Web,Tablet,iOS,Chrome,Google,referral,CAMP-2026-0033,/category,/search,false,true,2026-04-19 12:51:36,jack.smith053@analytics.example.com
,SES-202604-0000000012,CUST-0002071901,2026-04-30 08:58:42,2026-04-30 09:03:56,314,United Arab Emirates,ARE,Asia,AED,Web,Mobile,ChromeOS,Samsung Internet,Google,organic,,/product,/home,false,true,2026-04-30 08:58:42,jennifer.bauer068@analytics.example.com
,SES-202604-0000000013,CUST-0002077263,2026-04-15 14:09:43,2026-04-15 14:14:42,299,India,IND,Asia,INR,iOS,Mobile,ChromeOS,Chrome,Facebook,affiliate,,/search,/home,false,false,2026-04-15 14:09:43,micheal.chen050@dataops.example.com
,SES-202604-0000000014,CUST-0002054253,2026-04-23 05:16:10,2026-04-23 05:16:43,33,Singapore,SGP,Asia,SGD,iOS,Mobile,Linux,Firefox,Direct,cpc,,/search,/home,false,true,2026-04-23 05:16:10,michael.johnson061@platform.example.com
,SES-202604-0000000015,CUST-0002050915,2026-04-26 11:46:53,2026-04-26 11:51:29,276,United Arab Emirates,ARE,Asia,AED,Web,Desktop,macOS,Safari,Instagram,referral,,/search,/home,true,true,2026-04-26 11:46:53,renee.harvey080@dataops.example.com
,SES-202604-0000000016,CUST-0002046573,2026-04-26 08:04:21,2026-04-26 08:06:53,152,Germany,DEU,Europe,EUR,Android,Desktop,macOS,Edge,Google,organic,,/sale,/home,false,true,2026-04-26 08:04:21,oscar.owens072@analytics.example.com
,SES-202604-0000000017,CUST-0002061142,2026-04-04 07:36:51,2026-04-04 07:38:10,79,Brazil,BRA,South America,BRL,Web,Desktop,iOS,Edge,Organic,referral,,/search,/search,false,true,2026-04-04 07:36:51,patrick.gonzalez035@dataops.example.com
,SES-202604-0000000018,CUST-0002049685,2026-04-03 18:16:12,2026-04-03 18:20:38,266,Spain,ESP,Europe,EUR,Android,Mobile,ChromeOS,Edge,Instagram,referral,,/category,/cart,false,true,2026-04-03 18:16:12,carol.bonilla067@analytics.example.com
,SES-202604-0000000019,CUST-0002062312,2026-04-29 06:12:26,2026-04-29 06:14:20,114,Mexico,MEX,North America,MXN,Android,Laptop,macOS,Safari,Google,cpc,CAMP-2026-0039,/search,/checkout,false,false,2026-04-29 06:12:26,stephen.clark001@analytics.example.com
,SES-202604-0000000020,CUST-0002059937,2026-04-27 20:10:15,2026-04-27 20:14:26,251,United Arab Emirates,ARE,Asia,AED,Web,Tablet,ChromeOS,Firefox,Google,cpc,,/search,/product,false,false,2026-04-27 20:10:15,christine.carter078@commerce.example.com
,SES-202604-0000000021,CUST-0002058447,2026-04-29 06:07:44,2026-04-29 06:17:47,603,Germany,DEU,Europe,EUR,Android,Desktop,Linux,Edge,Organic,cpc,,/product,/product,false,false,2026-04-29 06:07:44,raymond.pineda079@platform.example.com
,SES-202604-0000000022,CUST-0002051056,2026-04-21 09:22:37,2026-04-21 09:23:44,67,Germany,DEU,Europe,EUR,Android,Laptop,Windows,Safari,TikTok,affiliate,,/home,/search,false,true,2026-04-21 09:22:37,michael.berger060@platform.example.com
,SES-202604-0000000023,CUST-0002075241,2026-04-05 23:03:30,2026-04-05 23:08:47,317,Canada,CAN,North America,CAD,Web,Desktop,Linux,Chrome,Google,direct,CAMP-2026-0025,/offers,/product,false,true,2026-04-05 23:03:30,judy.rogers086@platform.example.com
,SES-202604-0000000024,CUST-0002062577,2026-04-07 17:11:32,2026-04-07 17:13:47,135,Australia,AUS,Oceania,AUD,Mobile Web,Mobile,Android,Edge,Instagram,organic,,/category,/home,false,true,2026-04-07 17:11:32,elizabeth.mullins042@platform.example.com
,SES-202604-0000000025,CUST-0002053685,2026-04-06 12:51:35,2026-04-06 12:58:21,406,India,IND,Asia,INR,Web,Desktop,Windows,Firefox,Direct,referral,,/offers,/checkout,false,true,2026-04-06 12:51:35,jeffery.miller012@commerce.example.com
,SES-202604-0000000026,CUST-0002077175,2026-04-25 08:58:30,2026-04-25 09:00:38,128,Spain,ESP,Europe,EUR,Web,Desktop,Android,Edge,Google,organic,,/home,/product,false,true,2026-04-25 08:58:30,jeffery.miller012@commerce.example.com
,SES-202604-0000000027,CUST-0002074503,2026-04-11 20:53:19,2026-04-11 20:54:14,55,India,IND,Asia,INR,Web,Laptop,Android,Firefox,Bing,email,,/offers,/search,false,true,2026-04-11 20:53:19,kathleen.white007@analytics.example.com
,SES-202604-0000000028,CUST-0002060445,2026-04-24 07:47:14,2026-04-24 07:48:00,46,France,FRA,Europe,EUR,Mobile Web,Mobile,Android,Samsung Internet,Direct,cpc,CAMP-2026-0012,/sale,/home,true,false,2026-04-24 07:47:14,micheal.hall064@dataops.example.com
,SES-202604-0000000029,CUST-0002070732,2026-04-02 14:52:54,2026-04-02 14:56:03,189,Netherlands,NLD,Europe,EUR,Web,Mobile,iOS,Chrome,Direct,email,,/product,/product,true,true,2026-04-02 14:52:54,michael.brewer084@analytics.example.com
,SES-202604-0000000030,CUST-0002056104,2026-04-06 23:49:49,2026-04-06 23:52:34,165,Mexico,MEX,North America,MXN,iOS,Desktop,iOS,Samsung Internet,Direct,cpc,CAMP-2026-0021,/search,/product,false,true,2026-04-06 23:49:49,crystal.smith022@platform.example.com
,SES-202604-0000000031,CUST-0002055554,2026-04-27 02:25:57,2026-04-27 02:29:48,231,Italy,ITA,Europe,EUR,Mobile Web,Mobile,iOS,Safari,TikTok,email,,/home,/cart,false,true,2026-04-27 02:25:57,kenneth.rodgers059@analytics.example.com
,SES-202604-0000000032,CUST-0002068101,2026-04-26 16:34:08,2026-04-26 16:37:17,189,Japan,JPN,Asia,JPY,Web,Tablet,Linux,Firefox,Direct,direct,,/offers,/search,true,true,2026-04-26 16:34:08,anita.garcia021@dataops.example.com
,SES-202604-0000000033,CUST-0002075735,2026-04-27 17:35:52,2026-04-27 17:39:50,238,Mexico,MEX,North America,MXN,Android,Mobile,Android,Chrome,Google,referral,,/search,/product,false,true,2026-04-27 17:35:52,micheal.hall064@dataops.example.com
,SES-202604-0000000034,CUST-0002050247,2026-04-25 00:25:20,2026-04-25 00:27:20,120,France,FRA,Europe,EUR,Android,Mobile,Windows,Samsung Internet,Affiliate,email,,/category,/home,true,true,2026-04-25 00:25:20,stephen.clark001@analytics.example.com
,SES-202604-0000000035,CUST-0002067776,2026-04-23 23:38:15,2026-04-23 23:39:53,98,Australia,AUS,Oceania,AUD,Web,Mobile,Linux,Chrome,Bing,cpc,CAMP-2026-0017,/home,/search,false,true,2026-04-23 23:38:15,richard.bradshaw051@platform.example.com
,SES-202604-0000000036,CUST-0002065277,2026-04-19 16:24:30,2026-04-19 16:29:15,285,United Kingdom,GBR,Europe,GBP,Android,Laptop,Linux,Edge,Instagram,affiliate,,/sale,/checkout,true,false,2026-04-19 16:24:30,jack.smith053@analytics.example.com
