order_record_id,order_id,customer_id,session_id,order_timestamp,order_status,country_name,country_code,region_name,local_currency,subtotal_local,discount_local,shipping_local,tax_local,total_amount_local,payment_method,shipping_method,warehouse_id,estimated_delivery_date,actual_delivery_date,cancellation_date,return_flag,refund_amount_local,source_system,created_at,updated_at,created_by
,ORD-202307-0000000000,CUST-0000948588,SES-202307-0000011140,2023-07-19 17:05:01,Completed,France,FRA,Europe,EUR,267.64,15.96,25.61,55.13,332.42,PayPal,Pickup,WH-00207,2023-07-26,2023-07-26,,false,0,Marketplace,2023-07-19 17:05:01,2023-07-19 19:19:01,michael.johnson061@platform.example.com
,ORD-202307-0000000001,CUST-0000935153,SES-202307-0000007944,2023-07-31 15:48:55,Completed,Brazil,BRA,South America,BRL,2077.88,347.09,33.88,401.57,2166.24,Google Pay,Same Day,WH-00108,2023-08-10,2023-08-10,,false,0,Marketplace,2023-07-31 15:48:55,2023-07-31 18:08:55,victoria.medina044@dataops.example.com
,ORD-202307-0000000002,CUST-0000954109,SES-202307-0000016882,2023-07-28 05:34:28,Completed,Brazil,BRA,South America,BRL,1693.62,248.07,1.44,251.43,1698.42,Gift Card,Economy,WH-00234,2023-08-07,2023-08-07,,false,0,Marketplace,2023-07-28 05:34:28,2023-07-28 07:22:28,jillian.russo115@commerce.example.com
,ORD-202307-0000000003,CUST-0000958266,SES-202307-0000001723,2023-07-19 22:41:05,Cancelled,Canada,CAN,North America,CAD,149.43,19.85,16.54,30.11,176.23,Google Pay,Standard,WH-00174,2023-07-29,,2023-07-20 03:41:05,false,0,Mobile,2023-07-19 22:41:05,2023-07-19 23:57:05,troy.boone097@platform.example.com
,ORD-202307-0000000004,CUST-0000940995,SES-202307-0000000489,2023-07-04 15:23:30,Completed,Brazil,BRA,South America,BRL,126.65,5.26,44.27,26.19,191.85,Credit Card,Express,WH-00104,2023-07-07,2023-07-07,,false,0,Marketplace,2023-07-04 15:23:30,2023-07-04 17:29:30,michael.berger060@platform.example.com
,ORD-202307-0000000005,CUST-0000942695,SES-202307-0000023284,2023-07-15 17:11:49,Completed,Spain,ESP,Europe,EUR,2549.7,357.83,20.5,323.61,2535.98,Google Pay,Express,WH-00114,2023-07-21,2023-07-21,,false,0,Marketplace,2023-07-15 17:11:49,2023-07-15 19:25:49,jonathan.estrada093@commerce.example.com
,ORD-202307-0000000006,CUST-0000951246,SES-202307-0000016991,2023-07-08 04:31:35,Completed,India,IND,Asia,INR,2090.62,418.72,2.17,267.95,1942.02,Apple Pay,Standard,WH-00084,2023-07-14,2023-07-14,,false,0,POS,2023-07-08 04:31:35,2023-07-08 06:33:35,brandi.carter038@dataops.example.com
,ORD-202307-0000000007,CUST-0000942900,SES-202307-0000013146,2023-07-03 00:16:28,Completed,Germany,DEU,Europe,EUR,1803.18,434.32,17.29,222.68,1608.83,Paytm,Express,WH-00102,2023-07-12,2023-07-12,,false,0,Mobile,2023-07-03 00:16:28,2023-07-03 01:38:28,troy.boone097@platform.example.com
,ORD-202307-0000000008,CUST-0000954044,SES-202307-0000022579,2023-07-16 17:40:26,Completed,Italy,ITA,Europe,EUR,1458.44,219.5,22.02,230.26,1491.22,Gift Card,Pickup,WH-00209,2023-07-28,2023-07-28,,false,0,Marketplace,2023-07-16 17:40:26,2023-07-16 19:44:26,brittany.rose019@commerce.example.com
,ORD-202307-0000000009,CUST-0000957376,SES-202307-0000012999,2023-07-08 22:20:18,Cancelled,Italy,ITA,Europe,EUR,2748.51,300.71,16.76,229.38,2693.94,Credit Card,Standard,WH-00209,2023-07-20,,2023-07-11 09:20:18,false,0,Mobile,2023-07-08 22:20:18,2023-07-08 23:21:18,jason.franklin045@dataops.example.com
,ORD-202307-0000000010,CUST-0000950456,SES-202307-0000024084,2023-07-21 17:35:22,Completed,India,IND,Asia,INR,2803.03,179.27,12.78,209.24,2845.78,Phonepe,Same Day,WH-00047,2023-08-01,2023-08-01,,false,0,Marketplace,2023-07-21 17:35:22,2023-07-21 19:29:22,eric.mullen052@dataops.example.com
,ORD-202307-0000000011,CUST-0000957119,SES-202307-0000011741,2023-07-04 19:07:01,Completed,Netherlands,NLD,Europe,EUR,1332.5,42.49,10.75,146.03,1446.79,Paytm,Economy,WH-00096,2023-07-11,2023-07-11,,false,0,Web,2023-07-04 19:07:01,2023-07-04 19:30:01,stephen.clark001@analytics.example.com
,ORD-202307-0000000012,CUST-0000949203,SES-202307-0000000460,2023-07-23 21:04:55,Completed,Australia,AUS,Oceania,AUD,222.96,25.9,44.38,5.35,246.79,Paytm,Economy,WH-00162,2023-07-30,2023-07-30,,false,0,Mobile,2023-07-23 21:04:55,2023-07-23 23:46:55,victor.palmer071@platform.example.com
,ORD-202307-0000000013,CUST-0000937759,SES-202307-0000010554,2023-07-30 11:11:25,Completed,Italy,ITA,Europe,EUR,66.48,15.62,10.78,12.09,73.73,Debit Card,Pickup,WH-00196,2023-08-06,2023-08-06,,false,0,Web,2023-07-30 11:11:25,2023-07-30 14:06:25,michael.berger060@platform.example.com
,ORD-202307-0000000014,CUST-0000938232,SES-202307-0000019989,2023-07-09 14:04:35,Completed,Italy,ITA,Europe,EUR,696.78,45.65,6.68,27.53,685.34,Apple Pay,Same Day,WH-00053,2023-07-16,2023-07-16,,false,0,POS,2023-07-09 14:04:35,2023-07-09 16:11:35,michael.johnson061@platform.example.com
,ORD-202307-0000000015,CUST-0000947718,SES-202307-0000022429,2023-07-26 05:45:19,Completed,United Arab Emirates,ARE,Asia,AED,616.47,46.39,34.17,43.59,647.84,Phonepe,Standard,WH-00165,2023-08-03,2023-08-03,,false,0,POS,2023-07-26 05:45:19,2023-07-26 08:03:19,ryan.steele043@commerce.example.com
,ORD-202307-0000000016,CUST-0000944072,SES-202307-0000009060,2023-07-08 22:16:58,Returned,France,FRA,Europe,EUR,1925.59,47.9,13.51,165.94,2057.14,Paytm,Express,WH-00224,2023-07-16,,,true,2057.14,Marketplace,2023-07-08 22:16:58,2023-07-09 00:45:58,james.proctor094@dataops.example.com
,ORD-202307-0000000017,CUST-0000945209,SES-202307-0000008302,2023-07-17 21:38:56,Cancelled,India,IND,Asia,INR,1228.96,159.74,13.65,148.98,1231.85,Apple Pay,Same Day,WH-00114,2023-07-22,,2023-07-20 09:38:56,false,0,POS,2023-07-17 21:38:56,2023-07-17 23:22:56,joann.clark089@commerce.example.com
,ORD-202307-0000000018,CUST-0000938231,SES-202307-0000011265,2023-07-25 14:25:35,Completed,United States,USA,North America,USD,2221.02,366.4,19.38,408.35,2282.35,Buy Now Pay Later,Pickup,WH-00212,2023-07-27,2023-07-27,,false,0,Web,2023-07-25 14:25:35,2023-07-25 16:11:35,tammy.smith009@platform.example.com
,ORD-202307-0000000019,CUST-0000934458,SES-202307-0000011966,2023-07-06 12:55:06,Failed,Netherlands,NLD,Europe,EUR,715.18,124.13,19.01,116.76,726.82,Paytm,Standard,WH-00073,2023-07-14,,,false,0,Web,2023-07-06 12:55:06,2023-07-06 14:48:06,david.cabrera119@dataops.example.com
,ORD-202307-0000000020,CUST-0000941051,SES-202307-0000018275,2023-07-17 20:03:47,Cancelled,United States,USA,North America,USD,227.76,50.55,28.77,22.31,228.29,PayPal,Same Day,WH-00192,2023-07-23,,2023-07-20 18:03:47,false,0,POS,2023-07-17 20:03:47,2023-07-17 22:59:47,grace.gonzales099@dataops.example.com
,ORD-202307-0000000021,CUST-0000953043,SES-202307-0000003515,2023-07-12 21:19:59,Processing,Singapore,SGP,Asia,SGD,753.37,164.18,13.74,40.98,643.91,Apple Pay,Pickup,WH-00210,2023-07-14,,,false,0,Mobile,2023-07-12 21:19:59,2023-07-12 22:14:59,joann.clark089@commerce.example.com
,ORD-202307-0000000022,CUST-0000944272,SES-202307-0000016912,2023-07-20 23:17:23,Completed,Spain,ESP,Europe,EUR,2384.71,432.75,5.38,82.58,2039.92,Apple Pay,Same Day,WH-00002,2023-07-30,2023-07-30,,false,0,Marketplace,2023-07-20 23:17:23,2023-07-21 01:59:23,christine.carter078@commerce.example.com
,ORD-202307-0000000023,CUST-0000949050,SES-202307-0000016858,2023-07-29 19:16:28,Completed,Japan,JPN,Asia,JPY,221.35,54.74,24.82,25.71,217.14,Paytm,Pickup,WH-00170,2023-08-02,2023-08-02,,false,0,Web,2023-07-29 19:16:28,2023-07-29 21:38:28,michael.johnson061@platform.example.com
,ORD-202307-0000000024,CUST-0000955286,SES-202307-0000025650,2023-07-12 04:21:01,Completed,Brazil,BRA,South America,BRL,2877.29,298.27,42.1,354.78,2975.9,Buy Now Pay Later,Express,WH-00205,2023-07-22,2023-07-22,,false,0,Marketplace,2023-07-12 04:21:01,2023-07-12 07:14:01,renee.harvey080@dataops.example.com
,ORD-202307-0000000025,CUST-0000958008,SES-202307-0000004178,2023-07-15 13:22:20,Completed,Japan,JPN,Asia,JPY,2841.46,38.44,17.81,160.7,2981.53,Phonepe,Same Day,WH-00061,2023-07-20,2023-07-20,,false,0,POS,2023-07-15 13:22:20,2023-07-15 13:57:20,alyssa.richards002@commerce.example.com
