customer_record_id,customer_id,first_name,last_name,gender,date_of_birth,age,age_group,email,country_name,country_code,region_name,sub_region_name,city,state_province,postal_code,currency_code,customer_segment,acquisition_channel,registration_date,customer_status,marketing_opt_in,effective_from,effective_to,is_current,source_system,created_at,updated_at,created_by
1980366,CUST-0001980366,Richard,King,Male,1964-11-29,61,55-64,richard.king.1980366@hotmail.com,United Arab Emirates,ARE,Asia,Western Asia,West Mackenzie,New Jersey,20691,AED,New,Organic,2026-02-13,Active,false,2026-02-13 00:00:00,,true,Marketplace,2026-02-13 16:15:08,2026-02-13 22:27:30,denise.beck077@analytics.example.com
1980367,CUST-0001980367,Jessica,Boyle,Male,1943-01-03,83,65+,jessica.boyle.1980367@gmail.com,Australia,AUS,Oceania,Australia and New Zealand,Michelleview,New Hampshire,52947,AUD,Regular,Direct,2026-02-18,Active,true,2026-02-18 00:00:00,,true,Marketplace,2026-02-18 06:56:26,2026-02-18 09:05:53,kathleen.white007@analytics.example.com
1980368,CUST-0001980368,Matthew,Hutchinson,Prefer not to say,1956-11-16,69,65+,matthew.hutchinson.1980368@yahoo.com,Spain,ESP,Europe,Southern Europe,Port Michelle,Connecticut,99095,EUR,Premium,Direct,2026-02-21,Active,true,2026-02-21 00:00:00,,true,Marketplace,2026-02-21 16:06:03,2026-02-21 07:10:51,megan.cunningham013@commerce.example.com
1980369,CUST-0001980369,Laura,Rush,Non-binary,1954-02-22,71,65+,laura.rush.1980369@hotmail.com,Singapore,SGP,Asia,South-eastern Asia,Martinezshire,Arizona,50183,SGD,Regular,Direct,2026-02-14,Active,true,2026-02-14 00:00:00,,true,Web,2026-02-14 13:03:56,2026-02-14 01:29:24,rebecca.white032@dataops.example.com
1980370,CUST-0001980370,Christopher,Aguilar,Female,1983-10-20,42,35-44,christopher.aguilar.1980370@gmail.com,Brazil,BRA,South America,South America,East Morganborough,Utah,11521,BRL,Occasional,Social,2026-02-08,Active,false,2026-02-08 00:00:00,,true,Mobile,2026-02-08 19:23:54,2026-02-08 18:00:31,richard.bradshaw051@platform.example.com
1980371,CUST-0001980371,Brian,Mason,Prefer not to say,1970-08-10,55,55-64,brian.mason.1980371@yahoo.com,India,IND,Asia,Southern Asia,Taylorchester,Rhode Island,38023,INR,New,Social,2026-02-07,Active,true,2026-02-07 00:00:00,,true,Mobile,2026-02-07 01:47:27,2026-02-07 17:52:05,denise.beck077@analytics.example.com
1980372,CUST-0001980372,Juan,Smith,Non-binary,2001-08-05,24,18-24,juan.smith.1980372@hotmail.com,Germany,DEU,Europe,Western Europe,Port Davidbury,Minnesota,23357,EUR,Regular,Social,2026-02-23,Inactive,true,2026-02-23 00:00:00,,true,Web,2026-02-23 14:28:35,2026-02-23 14:45:36,anita.garcia021@dataops.example.com
1980373,CUST-0001980373,Jessica,Anderson,Male,1945-08-06,80,65+,jessica.anderson.1980373@gmail.com,France,FRA,Europe,Western Europe,East Emilymouth,California,96161,EUR,Premium,Social,2026-02-17,Active,true,2026-02-17 00:00:00,,true,Mobile,2026-02-17 09:36:18,2026-02-17 11:35:38,richard.bradshaw051@platform.example.com
1980374,CUST-0001980374,Tiffany,Tate,Female,1989-03-05,36,35-44,tiffany.tate.1980374@yahoo.com,Italy,ITA,Europe,Southern Europe,New Tracy,Kentucky,00890,EUR,Regular,Social,2026-02-23,Active,true,2026-02-23 00:00:00,,true,Web,2026-02-23 01:54:33,2026-02-23 00:59:06,yesenia.arnold040@platform.example.com
1980375,CUST-0001980375,Austin,Moore,Non-binary,2002-06-17,23,18-24,austin.moore.1980375@gmail.com,United Arab Emirates,ARE,Asia,Western Asia,New Jennachester,Kentucky,36376,AED,Regular,Social,2026-02-10,Active,false,2026-02-10 00:00:00,,true,Marketplace,2026-02-10 16:08:38,2026-02-10 07:11:30,kimberly.harmon088@commerce.example.com
