order_record_id,order_id,customer_id,session_id,order_timestamp,order_status,country_name,country_code,region_name,local_currency,subtotal_local,discount_local,shipping_local,tax_local,total_amount_local,payment_method,shipping_method,warehouse_id,estimated_delivery_date,actual_delivery_date,cancellation_date,return_flag,refund_amount_local,source_system,created_at,updated_at,created_by
,ORD-202304-0000000000,CUST-0000863715,SES-202304-0000000491,2023-04-18 08:35:29,Returned,Brazil,BRA,South America,BRL,87.18,5.94,37.52,13.95,132.71,PayPal,Same Day,WH-00086,2023-04-26,,,true,132.71,Web,2023-04-18 08:35:29,2023-04-18 11:34:29,maria.ashley046@analytics.example.com
,ORD-202304-0000000001,CUST-0000861902,SES-202304-0000000256,2023-04-18 21:01:40,Completed,Brazil,BRA,South America,BRL,2322.59,447.03,33.79,112.3,2021.65,Gift Card,Economy,WH-00142,2023-04-25,2023-04-25,,false,0,Web,2023-04-18 21:01:40,2023-04-18 21:58:40,joseph.griffin070@analytics.example.com
,ORD-202304-0000000002,CUST-0000862940,SES-202304-0000012701,2023-04-19 15:05:50,Completed,Japan,JPN,Asia,JPY,1918.1,229.95,36.89,252.81,1977.85,Paytm,Same Day,WH-00059,2023-04-21,2023-04-21,,false,0,POS,2023-04-19 15:05:50,2023-04-19 16:38:50,rachel.hall062@platform.example.com
,ORD-202304-0000000003,CUST-0000869679,SES-202304-0000014301,2023-04-13 00:52:25,Completed,Italy,ITA,Europe,EUR,2102.65,199.57,20.68,302.97,2226.73,Phonepe,Same Day,WH-00003,2023-04-25,2023-04-25,,false,0,Web,2023-04-13 00:52:25,2023-04-13 02:10:25,jennifer.atkins003@platform.example.com
,ORD-202304-0000000004,CUST-0000855456,SES-202304-0000003149,2023-04-25 20:05:05,Cancelled,United Arab Emirates,ARE,Asia,AED,776.42,140.67,6.94,92.11,734.8,Credit Card,Pickup,WH-00151,2023-05-07,,2023-04-26 02:05:05,false,0,POS,2023-04-25 20:05:05,2023-04-25 21:28:05,joann.clark089@commerce.example.com
,ORD-202304-0000000005,CUST-0000867902,SES-202304-0000020500,2023-04-12 01:04:49,Completed,Singapore,SGP,Asia,SGD,2021.17,357.47,32.26,345.0,2040.96,Paytm,Express,WH-00176,2023-04-24,2023-04-24,,false,0,Marketplace,2023-04-12 01:04:49,2023-04-12 03:55:49,christopher.reed095@commerce.example.com
,ORD-202304-0000000006,CUST-0000861390,SES-202304-0000017606,2023-04-26 02:10:54,Completed,Canada,CAN,North America,CAD,2883.21,662.55,31.68,328.62,2580.96,Phonepe,Same Day,WH-00198,2023-05-03,2023-05-03,,false,0,Mobile,2023-04-26 02:10:54,2023-04-26 03:27:54,anita.garcia021@dataops.example.com
,ORD-202304-0000000007,CUST-0000858213,SES-202304-0000015113,2023-04-18 01:52:57,Completed,Australia,AUS,Oceania,AUD,2257.25,486.29,14.85,244.03,2029.84,Phonepe,Economy,WH-00023,2023-04-20,2023-04-20,,false,0,Mobile,2023-04-18 01:52:57,2023-04-18 04:41:57,brandon.yu006@analytics.example.com
,ORD-202304-0000000008,CUST-0000857745,SES-202304-0000006384,2023-04-17 13:59:14,Completed,Japan,JPN,Asia,JPY,2872.25,60.55,26.66,155.7,2994.06,Buy Now Pay Later,Same Day,WH-00030,2023-04-25,2023-04-25,,false,0,Marketplace,2023-04-17 13:59:14,2023-04-17 14:15:14,brandon.yu006@analytics.example.com
,ORD-202304-0000000009,CUST-0000878653,SES-202304-0000003993,2023-04-16 06:53:10,Completed,Italy,ITA,Europe,EUR,800.28,138.47,16.25,89.1,767.16,Phonepe,Standard,WH-00187,2023-04-25,2023-04-25,,false,0,Mobile,2023-04-16 06:53:10,2023-04-16 07:20:10,michael.johnson061@platform.example.com
,ORD-202304-0000000010,CUST-0000855754,SES-202304-0000013455,2023-04-01 04:08:55,Completed,Mexico,MEX,North America,MXN,558.64,108.02,23.61,102.42,576.65,Paytm,Pickup,WH-00168,2023-04-12,2023-04-12,,false,0,Marketplace,2023-04-01 04:08:55,2023-04-01 04:40:55,jonathan.estrada093@commerce.example.com
,ORD-202304-0000000011,CUST-0000875853,SES-202304-0000010779,2023-04-10 09:58:11,Completed,Italy,ITA,Europe,EUR,2828.0,297.08,34.3,393.11,2958.33,Paytm,Same Day,WH-00169,2023-04-18,2023-04-18,,false,0,Marketplace,2023-04-10 09:58:11,2023-04-10 10:09:11,jimmy.washington028@commerce.example.com
,ORD-202304-0000000012,CUST-0000854906,SES-202304-0000012004,2023-04-09 16:56:59,Completed,Netherlands,NLD,Europe,EUR,1332.42,298.93,31.85,95.45,1160.79,Apple Pay,Standard,WH-00194,2023-04-12,2023-04-12,,false,0,Marketplace,2023-04-09 16:56:59,2023-04-09 18:20:59,kevin.mathews014@analytics.example.com
,ORD-202304-0000000013,CUST-0000867674,SES-202304-0000022460,2023-04-23 03:49:39,Completed,United States,USA,North America,USD,1635.34,210.33,13.67,186.49,1625.17,Debit Card,Standard,WH-00160,2023-05-04,2023-05-04,,false,0,Marketplace,2023-04-23 03:49:39,2023-04-23 06:20:39,shawn.baxter004@dataops.example.com
,ORD-202304-0000000014,CUST-0000858739,SES-202304-0000022587,2023-04-10 12:12:22,Completed,Germany,DEU,Europe,EUR,1500.31,214.84,23.81,300.35,1609.63,Apple Pay,Express,WH-00153,2023-04-20,2023-04-20,,false,0,Marketplace,2023-04-10 12:12:22,2023-04-10 13:23:22,eric.horton058@analytics.example.com
,ORD-202304-0000000015,CUST-0000856116,SES-202304-0000021304,2023-04-20 01:19:58,Completed,Italy,ITA,Europe,EUR,1787.26,300.88,13.69,254.49,1754.56,Apple Pay,Same Day,WH-00118,2023-05-02,2023-05-02,,false,0,Marketplace,2023-04-20 01:19:58,2023-04-20 02:24:58,anita.garcia021@dataops.example.com
,ORD-202304-0000000016,CUST-0000869778,SES-202304-0000005821,2023-04-01 10:42:38,Failed,Mexico,MEX,North America,MXN,156.62,16.19,33.68,24.96,199.07,Apple Pay,Express,WH-00055,2023-04-05,,,false,0,POS,2023-04-01 10:42:38,2023-04-01 13:00:38,taylor.cunningham023@commerce.example.com
,ORD-202304-0000000017,CUST-0000871995,SES-202304-0000013306,2023-04-28 19:06:26,Completed,United Kingdom,GBR,Europe,GBP,2174.67,258.11,8.17,67.98,1992.71,Bank Transfer,Economy,WH-00175,2023-05-05,2023-05-05,,false,0,Marketplace,2023-04-28 19:06:26,2023-04-28 19:43:26,joseph.griffin070@analytics.example.com
,ORD-202304-0000000018,CUST-0000860419,SES-202304-0000018023,2023-04-26 06:15:48,Completed,United Arab Emirates,ARE,Asia,AED,627.19,88.63,15.83,42.53,596.92,Apple Pay,Standard,WH-00235,2023-05-07,2023-05-07,,false,0,Mobile,2023-04-26 06:15:48,2023-04-26 08:05:48,david.cabrera119@dataops.example.com
,ORD-202304-0000000019,CUST-0000862731,SES-202304-0000003638,2023-04-17 07:58:48,Completed,United States,USA,North America,USD,1708.62,48.76,0.19,194.03,1854.08,Bank Transfer,Express,WH-00094,2023-04-26,2023-04-26,,false,0,POS,2023-04-17 07:58:48,2023-04-17 08:14:48,david.cabrera119@dataops.example.com
,ORD-202304-0000000020,CUST-0000869555,SES-202304-0000018164,2023-04-17 01:26:21,Completed,Netherlands,NLD,Europe,EUR,770.56,27.04,24.52,86.86,854.9,Credit Card,Same Day,WH-00080,2023-04-28,2023-04-28,,false,0,Web,2023-04-17 01:26:21,2023-04-17 04:07:21,megan.cunningham013@commerce.example.com
