shipment_record_id,shipment_id,order_id,warehouse_id,country_code,region_name,carrier,shipping_method,shipment_status,shipped_timestamp,estimated_delivery_date,actual_delivery_timestamp,delivery_attempts,delivery_country,created_at,created_by
,SHP-202211-0000000000,ORD-202211-0000006416,WH-00047,MEX,Europe,Australia Post,Pickup,Delivered,2022-11-28 00:54:26,2022-12-08,2022-12-12 09:54:26,1,Italy,2022-11-28 00:54:26,susan.rice083@commerce.example.com
,SHP-202211-0000000001,ORD-202211-0000005989,WH-00098,GBR,North America,DHL,Standard,Shipped,2022-11-08 01:49:19,2022-11-16,,2,United Arab Emirates,2022-11-08 01:49:19,tiffany.freeman101@analytics.example.com
,SHP-202211-0000000002,ORD-202211-0000004778,WH-00132,CAN,Europe,Royal Mail,Economy,In Transit,2022-11-10 21:42:20,2022-11-19,,1,Australia,2022-11-10 21:42:20,darren.anderson025@dataops.example.com
,SHP-202211-0000000003,ORD-202211-0000000008,WH-00179,GBR,Europe,FedEx,Standard,Shipped,2022-11-10 02:31:48,2022-11-20,,2,Brazil,2022-11-10 02:31:48,micheal.chen050@dataops.example.com
,SHP-202211-0000000004,ORD-202211-0000000171,WH-00129,ARE,Europe,USPS,Economy,Delivered,2022-11-18 00:55:51,2022-11-22,2022-11-25 12:55:51,1,Brazil,2022-11-18 00:55:51,victoria.medina044@dataops.example.com
,SHP-202211-0000000005,ORD-202211-0000005444,WH-00238,DEU,Europe,UPS,Express,Delivered,2022-11-05 06:09:08,2022-11-13,2022-11-14 10:09:08,1,Singapore,2022-11-05 06:09:08,sandra.hunter036@platform.example.com
,SHP-202211-0000000006,ORD-202211-0000003769,WH-00075,IND,Europe,Australia Post,Express,Shipped,2022-11-07 18:21:53,2022-11-15,,1,Spain,2022-11-07 18:21:53,lisa.kim091@platform.example.com
,SHP-202211-0000000007,ORD-202211-0000003133,WH-00175,ESP,North America,Australia Post,Express,Shipped,2022-11-01 05:22:21,2022-11-09,,1,Brazil,2022-11-01 05:22:21,jennifer.hudson020@analytics.example.com
,SHP-202211-0000000008,ORD-202211-0000003054,WH-00150,ESP,Europe,UPS,Pickup,In Transit,2022-11-03 09:28:05,2022-11-13,,1,United States,2022-11-03 09:28:05,joann.clark089@commerce.example.com
,SHP-202211-0000000009,ORD-202211-0000001314,WH-00178,MEX,Asia,USPS,Economy,Delivered,2022-11-07 01:56:35,2022-11-12,2022-11-16 12:56:35,1,United Arab Emirates,2022-11-07 01:56:35,jennifer.hudson020@analytics.example.com
,SHP-202211-0000000010,ORD-202211-0000002746,WH-00160,SGP,North America,USPS,Same Day,Shipped,2022-11-09 04:20:17,2022-11-19,,1,Mexico,2022-11-09 04:20:17,victoria.medina044@dataops.example.com
,SHP-202211-0000000011,ORD-202211-0000007074,WH-00135,CAN,Oceania,DPD,Express,In Transit,2022-11-01 17:38:09,2022-11-04,,1,Brazil,2022-11-01 17:38:09,christine.johnson056@commerce.example.com
,SHP-202211-0000000012,ORD-202211-0000000692,WH-00117,MEX,Europe,Royal Mail,Same Day,Delivered,2022-11-21 16:59:12,2022-11-23,2022-11-26 01:59:12,1,United Arab Emirates,2022-11-21 16:59:12,timothy.cannon081@analytics.example.com
,SHP-202211-0000000013,ORD-202211-0000003151,WH-00156,GBR,Europe,DPD,Express,In Transit,2022-11-11 23:27:10,2022-11-14,,1,Japan,2022-11-11 23:27:10,brian.taylor114@analytics.example.com
