seller_record_id,seller_id,seller_name,seller_type,country_name,country_code,region_name,seller_rating,seller_status,fulfillment_type,seller_join_date,effective_from,effective_to,is_current,created_at,created_by
441696,SELL-00441696,"Thomas, Bonilla and Perez",Brand,Canada,CAN,North America,3.07,Active,Platform Fulfilled,2026-02-24,2026-02-24 00:00:00,,true,2026-02-24 23:03:54,jennifer.atkins003@platform.example.com
441697,SELL-00441697,"Sanders, Prince and Frost",Marketplace,Spain,ESP,Europe,3.62,Suspended,Platform Fulfilled,2026-02-28,2026-02-28 00:00:00,,true,2026-02-28 08:06:11,eric.horton058@analytics.example.com
441698,SELL-00441698,"Smith, Wilcox and Wilson",Distributor,United States,USA,North America,4.12,Active,Platform Fulfilled,2026-02-27,2026-02-27 00:00:00,,true,2026-02-27 12:11:16,elizabeth.olsen066@platform.example.com
441699,SELL-00441699,"Peters, Hall and Solis",Marketplace,Brazil,BRA,South America,4.11,Active,Dropship,2026-02-10,2026-02-10 00:00:00,,true,2026-02-10 20:13:11,nancy.gross008@dataops.example.com
441700,SELL-00441700,Cruz LLC,Retailer,France,FRA,Europe,4.07,Active,Dropship,2026-02-05,2026-02-05 00:00:00,,true,2026-02-05 18:47:59,jennifer.bauer068@analytics.example.com
441701,SELL-00441701,Davidson-Hamilton,Marketplace,Japan,JPN,Asia,4.28,Active,Seller Fulfilled,2026-02-24,2026-02-24 00:00:00,,true,2026-02-24 07:33:19,jennifer.atkins003@platform.example.com
441702,SELL-00441702,"Sanchez, Foster and Lee",Small Business,Mexico,MEX,North America,4.59,Active,Seller Fulfilled,2026-02-16,2026-02-16 00:00:00,,true,2026-02-16 22:18:38,michael.brewer084@analytics.example.com
441703,SELL-00441703,Horton-Cherry,Marketplace,Canada,CAN,North America,4.24,Active,Dropship,2026-02-20,2026-02-20 00:00:00,,true,2026-02-20 15:22:56,linda.davis105@analytics.example.com
441704,SELL-00441704,"Mack, Stevenson and Ewing",Distributor,Brazil,BRA,South America,3.74,Active,Platform Fulfilled,2026-02-03,2026-02-03 00:00:00,,true,2026-02-03 21:36:42,michael.johnson061@platform.example.com
441705,SELL-00441705,Evans Group,Retailer,Australia,AUS,Oceania,3.94,Active,Seller Fulfilled,2026-02-01,2026-02-01 00:00:00,,true,2026-02-01 07:10:26,jack.smith053@analytics.example.com
441706,SELL-00441706,"Hawkins, Green and Wolf",Retailer,Japan,JPN,Asia,4.36,Active,Seller Fulfilled,2026-02-09,2026-02-09 00:00:00,,true,2026-02-09 05:05:04,tina.williams074@commerce.example.com
441707,SELL-00441707,Scott-Taylor,Brand,Germany,DEU,Europe,4.57,Active,Platform Fulfilled,2026-02-18,2026-02-18 00:00:00,,true,2026-02-18 11:17:16,brandon.yu006@analytics.example.com
441708,SELL-00441708,James Inc,Brand,Spain,ESP,Europe,3.64,Active,Seller Fulfilled,2026-02-11,2026-02-11 00:00:00,,true,2026-02-11 09:31:59,christine.carter078@commerce.example.com
441709,SELL-00441709,Cabrera-Jimenez,Retailer,United Arab Emirates,ARE,Asia,3.75,Inactive,Platform Fulfilled,2026-02-16,2026-02-16 00:00:00,,true,2026-02-16 14:18:26,russell.miller054@platform.example.com
441710,SELL-00441710,Torres LLC,Brand,France,FRA,Europe,4.06,Active,Seller Fulfilled,2026-02-07,2026-02-07 00:00:00,,true,2026-02-07 12:37:20,megan.cunningham013@commerce.example.com
441711,SELL-00441711,Simpson-Bray,Marketplace,Brazil,BRA,South America,4.16,Active,Dropship,2026-02-11,2026-02-11 00:00:00,,true,2026-02-11 20:40:03,stephen.jordan063@commerce.example.com
441712,SELL-00441712,"Gordon, Jackson and Martinez",Marketplace,United Arab Emirates,ARE,Asia,4.72,Active,Dropship,2026-02-23,2026-02-23 00:00:00,,true,2026-02-23 13:23:39,victoria.medina044@dataops.example.com
