product_record_id,product_id,parent_product_id,product_title,brand,category_level_1,category_level_2,category_level_3,category_level_4,product_type,seller_id,country_of_sale,country_code,local_currency,base_price_local,cost_local,discount_percentage,tax_percentage,product_rating,review_count,product_status,stock_quantity,product_launch_date,effective_from,effective_to,is_current,created_at,updated_at,created_by
906654,PROD-0000906654,PARENT-0000611780,Difficult Professor Decor,James-Haynes,Home,Decor,Eco,Bundle,Bundle,SELL-00369879,Netherlands,BRA,INR,66.76,30.26,20.47,3.53,3.64,111,Active,391,2025-05-16,2025-05-16 00:00:00,,true,2025-05-16 18:07:04,2025-05-16 03:51:54,anita.garcia021@dataops.example.com
906655,PROD-0000906655,PARENT-0000732538,They Choice Cycling,Herrera PLC,Sports,Cycling,Premium,Bundle,Premium,SELL-00367192,Singapore,ARE,CAD,2119.63,1631.93,32.07,5.98,4.13,39,Active,664,2025-05-16,2025-05-16 00:00:00,,true,2025-05-16 10:55:08,2025-05-16 02:45:38,christine.johnson056@commerce.example.com
906656,PROD-0000906656,PARENT-0000713557,Vote Certain Fragrance,"Adams, Mclaughlin and Smith",Beauty,Fragrance,Pro,New,Bundle,SELL-00371474,Australia,FRA,JPY,500.35,180.89,40.78,15.85,4.38,207,Active,565,2025-05-27,2025-05-27 00:00:00,,true,2025-05-27 01:08:16,2025-05-27 06:55:49,micheal.chen050@dataops.example.com
906657,PROD-0000906657,PARENT-0000758186,Across Standard Team Sports,Franco PLC,Sports,Team Sports,Standard,Bundle,Standard,SELL-00368994,Singapore,IND,USD,1559.57,1139.88,24.52,10.12,3.55,43,Active,222,2025-05-03,2025-05-03 00:00:00,,true,2025-05-03 14:03:19,2025-05-03 21:15:04,elizabeth.olsen066@platform.example.com
906658,PROD-0000906658,PARENT-0000554832,Everybody Run Non-fiction,Adams Ltd,Books,Non-fiction,Standard,Classic,Subscription,SELL-00366627,Singapore,MEX,INR,1756.04,920.65,23.04,10.17,4.24,47,Active,829,2025-05-11,2025-05-11 00:00:00,,true,2025-05-11 22:12:21,2025-05-11 03:52:56,kristen.bailey110@analytics.example.com
906659,PROD-0000906659,PARENT-0000180964,Any Money Education,Thomas-Rodriguez,Books,Education,Standard,Classic,Subscription,SELL-00370576,United Kingdom,CAN,USD,2156.09,1184.26,25.6,21.43,3.95,9,Active,738,2025-05-24,2025-05-24 00:00:00,,true,2025-05-24 16:18:51,2025-05-24 20:04:55,benjamin.brooks117@dataops.example.com
906660,PROD-0000906660,PARENT-0000217724,Protect Fine Fitness,Dixon Group,Sports,Fitness,Eco,New,Premium,SELL-00368926,Australia,BRA,EUR,614.47,453.46,14.63,2.04,3.77,151,Active,633,2025-05-25,2025-05-25 00:00:00,,true,2025-05-25 13:52:11,2025-05-25 03:17:12,joseph.griffin070@analytics.example.com
906661,PROD-0000906661,PARENT-0000560911,My Somebody Cycling,Young Group,Sports,Cycling,Eco,Popular,Subscription,SELL-00370522,Netherlands,NLD,MXN,480.1,268.84,9.17,12.81,4.06,41,Active,327,2025-05-12,2025-05-12 00:00:00,,true,2025-05-12 06:36:15,2025-05-12 18:59:01,sandra.hunter036@platform.example.com
906662,PROD-0000906662,PARENT-0000282682,Or To Cameras,Smith PLC,Electronics,Cameras,Premium,Classic,Standard,SELL-00370160,United Kingdom,SGP,MXN,397.2,259.16,24.55,15.45,4.55,44,Active,329,2025-05-25,2025-05-25 00:00:00,,true,2025-05-25 03:46:19,2025-05-25 23:05:58,troy.boone097@platform.example.com
906663,PROD-0000906663,PARENT-0000262398,Pressure Happen Phones,"Jensen, Mendez and Brock",Electronics,Phones,Premium,Classic,Subscription,SELL-00367228,Netherlands,JPN,CAD,174.26,126.31,24.22,22.6,4.5,2,Active,710,2025-05-08,2025-05-08 00:00:00,,true,2025-05-08 14:47:19,2025-05-08 19:11:38,micheal.hall064@dataops.example.com
906664,PROD-0000906664,PARENT-0000344915,Central Rate Lighting,"Johnson, Williams and Jackson",Home,Lighting,Eco,Classic,Bundle,SELL-00366383,United States,SGP,GBP,785.04,501.41,28.48,23.14,4.25,3,Inactive,208,2025-05-22,2025-05-22 00:00:00,,true,2025-05-22 22:30:12,2025-05-22 22:07:38,michael.brewer084@analytics.example.com
906665,PROD-0000906665,PARENT-0000128726,Also Threat Kitchen,Frazier Ltd,Home,Kitchen,Standard,Seasonal,Standard,SELL-00370099,Italy,BRA,AUD,590.43,313.76,10.93,3.04,3.68,3,Active,876,2025-05-23,2025-05-23 00:00:00,,true,2025-05-23 15:05:53,2025-05-23 12:28:01,megan.cunningham013@commerce.example.com
906666,PROD-0000906666,PARENT-0000120761,Heavy Ready Audio,"Roberts, Jones and Davis",Electronics,Audio,Limited,Popular,Premium,SELL-00372832,Mexico,JPN,JPY,366.48,266.62,14.22,23.6,4.1,105,Active,392,2025-05-22,2025-05-22 00:00:00,,true,2025-05-22 05:39:57,2025-05-22 17:51:05,tiffany.freeman101@analytics.example.com
906667,PROD-0000906667,PARENT-0000734317,Return Including Men,Baker-Young,Fashion,Men,Eco,Popular,Standard,SELL-00370171,Brazil,ESP,AED,1966.24,792.03,2.21,17.42,3.45,402,Active,244,2025-05-17,2025-05-17 00:00:00,,true,2025-05-17 19:43:45,2025-05-17 08:11:09,yolanda.vasquez005@platform.example.com
906668,PROD-0000906668,PARENT-0000184216,Trouble Country Puzzles,Gardner PLC,Toys,Puzzles,Standard,Bundle,Subscription,SELL-00366426,Netherlands,SGP,GBP,533.22,214.86,23.8,16.71,4.06,16,Active,582,2025-05-12,2025-05-12 00:00:00,,true,2025-05-12 02:31:31,2025-05-12 16:12:57,kelsey.taylor010@platform.example.com
906669,PROD-0000906669,PARENT-0000196195,Entire Social Fiction,Thompson-Davis,Books,Fiction,Eco,Seasonal,Bundle,SELL-00368509,Spain,ESP,CAD,1741.37,812.45,36.37,18.86,4.53,29,Active,201,2025-05-18,2025-05-18 00:00:00,,true,2025-05-18 09:33:41,2025-05-18 03:36:43,brandon.yu006@analytics.example.com
906670,PROD-0000906670,PARENT-0000101947,Short If Men,Cook-West,Fashion,Men,Premium,New,Subscription,SELL-00367858,Mexico,ESP,AED,1431.23,667.2,1.56,14.68,4.4,52,Active,406,2025-05-21,2025-05-21 00:00:00,,true,2025-05-21 04:04:38,2025-05-21 06:49:53,jennifer.atkins003@platform.example.com
906671,PROD-0000906671,PARENT-0000382550,Find Catch Cycling,Potter Ltd,Sports,Cycling,Limited,New,Premium,SELL-00368201,Brazil,DEU,CAD,562.07,324.4,30.39,1.24,4.26,112,Active,678,2025-05-02,2025-05-02 00:00:00,,true,2025-05-02 20:26:07,2025-05-02 04:23:44,stephanie.miller092@analytics.example.com
906672,PROD-0000906672,PARENT-0000560553,Understand Old Beverages,Lee PLC,Grocery,Beverages,Limited,New,Premium,SELL-00368646,United Kingdom,AUS,EUR,2400.48,1298.56,29.76,21.94,4.35,15,Active,130,2025-05-29,2025-05-29 00:00:00,,true,2025-05-29 11:19:07,2025-05-29 20:47:37,kristen.bailey110@analytics.example.com
906673,PROD-0000906673,PARENT-0000591287,Big Employee Men,Williams-Mcgrath,Fashion,Men,Pro,Popular,Premium,SELL-00368453,Mexico,AUS,BRL,2371.04,1280.92,42.09,10.48,4.2,210,Active,176,2025-05-04,2025-05-04 00:00:00,,true,2025-05-04 12:00:59,2025-05-04 14:08:24,jack.smith053@analytics.example.com
906674,PROD-0000906674,PARENT-0000575737,Break Customer Men,Moore PLC,Fashion,Men,Standard,Popular,Premium,SELL-00367174,India,CAN,SGD,565.26,280.85,24.9,12.42,4.44,92,Active,556,2025-05-15,2025-05-15 00:00:00,,true,2025-05-15 15:05:16,2025-05-15 17:44:33,michelle.sims041@analytics.example.com
906675,PROD-0000906675,PARENT-0000141142,While If Cameras,"West, Mcguire and Jacobs",Electronics,Cameras,Limited,Bundle,Subscription,SELL-00372429,Brazil,ESP,MXN,918.78,482.58,20.12,13.27,4.15,67,Active,301,2025-05-24,2025-05-24 00:00:00,,true,2025-05-24 12:26:47,2025-05-24 14:32:51,peter.martinez098@platform.example.com
906676,PROD-0000906676,PARENT-0000551832,His Husband Accessories,Cole-Martin,Fashion,Accessories,Premium,New,Premium,SELL-00367531,United States,ARE,CAD,413.77,249.54,35.86,19.86,5,30,Active,238,2025-05-13,2025-05-13 00:00:00,,true,2025-05-13 19:31:40,2025-05-13 23:18:01,joseph.griffin070@analytics.example.com
906677,PROD-0000906677,PARENT-0000266837,Attention Successful Accessories,"Martinez, Arnold and Benson",Fashion,Accessories,Premium,Seasonal,Premium,SELL-00366460,Germany,CAN,GBP,1444.08,614.11,15.79,8.63,4.57,35,Active,656,2025-05-13,2025-05-13 00:00:00,,true,2025-05-13 09:54:30,2025-05-13 06:31:10,christine.carter078@commerce.example.com
906678,PROD-0000906678,PARENT-0000332925,Able Return Shoes,Franklin-Brown,Fashion,Shoes,Premium,New,Standard,SELL-00371324,Spain,DEU,EUR,2086.17,1436.6,36.9,21.43,3.69,29,Active,526,2025-05-25,2025-05-25 00:00:00,,true,2025-05-25 07:16:59,2025-05-25 18:55:13,timothy.cannon081@analytics.example.com
906679,PROD-0000906679,PARENT-0000766323,Husband Story Laptops,Sims LLC,Electronics,Laptops,Eco,New,Premium,SELL-00372279,Netherlands,GBR,BRL,2199.67,1059.7,31.94,10.05,3.65,37,Active,161,2025-05-25,2025-05-25 00:00:00,,true,2025-05-25 12:40:30,2025-05-25 07:22:49,stephen.jordan063@commerce.example.com
906680,PROD-0000906680,PARENT-0000431122,These Fine Beverages,"Davis, Bonilla and Forbes",Grocery,Beverages,Eco,Seasonal,Subscription,SELL-00371479,India,MEX,SGD,280.87,217.29,36.39,3.36,4.32,39,Inactive,646,2025-05-04,2025-05-04 00:00:00,,true,2025-05-04 13:20:34,2025-05-04 20:45:33,yolanda.vasquez005@platform.example.com
906681,PROD-0000906681,PARENT-0000690004,Sort Power Accessories,"Watkins, Evans and Moore",Fashion,Accessories,Standard,Seasonal,Premium,SELL-00366511,Brazil,CAN,INR,1904.07,957.63,19.74,5.22,4.18,179,Active,618,2025-05-04,2025-05-04 00:00:00,,true,2025-05-04 22:30:59,2025-05-04 01:32:49,kristin.krueger034@analytics.example.com
906682,PROD-0000906682,PARENT-0000140464,Fast Scene Audio,"Carpenter, Wells and Harrison",Electronics,Audio,Pro,Seasonal,Premium,SELL-00370085,Australia,USA,CAD,1545.55,645.97,20.98,24.31,4.3,105,Active,395,2025-05-28,2025-05-28 00:00:00,,true,2025-05-28 06:22:43,2025-05-28 02:34:34,richard.bradshaw051@platform.example.com
