inventory_record_id,inventory_id,product_id,warehouse_id,country_code,region_name,inventory_date,stock_available,stock_reserved,stock_damaged,reorder_level,units_sold,units_returned,created_at,created_by
,INV-202301-0000000000,PROD-0000447046,WH-00217,ESP,Asia,2023-01-05,758,281,7,264,210,11,2023-01-05 02:05:41,tina.williams074@commerce.example.com
,INV-202301-0000000001,PROD-0000443125,WH-00043,JPN,Oceania,2023-01-29,857,127,28,103,138,10,2023-01-29 20:09:22,chelsea.patel065@commerce.example.com
,INV-202301-0000000002,PROD-0000445000,WH-00048,GBR,Asia,2023-01-19,566,193,19,272,168,6,2023-01-19 08:52:43,jillian.russo115@commerce.example.com
,INV-202301-0000000003,PROD-0000442177,WH-00216,BRA,Europe,2023-01-15,759,256,10,137,230,3,2023-01-15 00:55:53,jeffery.miller012@commerce.example.com
,INV-202301-0000000004,PROD-0000439809,WH-00033,ARE,Asia,2023-01-11,171,3,1,122,43,2,2023-01-11 15:47:39,brandi.carter038@dataops.example.com
,INV-202301-0000000005,PROD-0000443486,WH-00010,GBR,Asia,2023-01-19,667,259,21,54,53,3,2023-01-19 07:24:26,stephen.daniels076@commerce.example.com
,INV-202301-0000000006,PROD-0000443262,WH-00097,ARE,Europe,2023-01-08,685,115,27,134,75,1,2023-01-08 16:13:00,shawn.baxter004@dataops.example.com
,INV-202301-0000000007,PROD-0000447697,WH-00143,FRA,Europe,2023-01-30,277,98,5,151,87,5,2023-01-30 23:14:10,brian.taylor114@analytics.example.com
,INV-202301-0000000008,PROD-0000441345,WH-00138,FRA,North America,2023-01-02,1011,386,17,219,191,10,2023-01-02 22:58:13,christine.carter078@commerce.example.com
,INV-202301-0000000009,PROD-0000440163,WH-00164,MEX,Europe,2023-01-23,1940,154,54,191,534,16,2023-01-23 14:36:17,jennifer.bauer068@analytics.example.com
,INV-202301-0000000010,PROD-0000443877,WH-00192,IND,Asia,2023-01-22,1371,505,39,185,612,23,2023-01-22 08:51:09,tiffany.freeman101@analytics.example.com
,INV-202301-0000000011,PROD-0000442164,WH-00006,JPN,Europe,2023-01-01,1072,161,10,90,237,6,2023-01-01 14:27:38,jimmy.washington028@commerce.example.com
,INV-202301-0000000012,PROD-0000443322,WH-00206,JPN,North America,2023-01-27,885,255,8,241,95,3,2023-01-27 16:09:54,brandi.carter038@dataops.example.com
,INV-202301-0000000013,PROD-0000444618,WH-00175,BRA,Europe,2023-01-05,0,0,0,195,0,0,2023-01-05 01:24:49,eric.horton058@analytics.example.com
,INV-202301-0000000014,PROD-0000443690,WH-00005,CAN,Europe,2023-01-12,236,80,7,248,55,1,2023-01-12 01:45:24,anita.garcia021@dataops.example.com
,INV-202301-0000000015,PROD-0000445453,WH-00142,NLD,Europe,2023-01-09,719,49,26,159,142,8,2023-01-09 11:55:37,jennifer.hudson020@analytics.example.com
,INV-202301-0000000016,PROD-0000446718,WH-00008,CAN,Europe,2023-01-01,983,152,14,217,219,6,2023-01-01 01:52:29,sandra.hunter036@platform.example.com
