exchange_rate_id,rate_date,base_currency,target_currency,exchange_rate,rate_source,rate_type,created_at,created_by
,2024-12-16,EUR,AED,0.2745452985,Internal FX,Closing,2024-12-16 00:44:16,curtis.williams033@dataops.example.com
,2024-12-15,MXN,BRL,1.8034246606,ECB,Closing,2024-12-15 06:24:43,arthur.ortiz082@platform.example.com
,2024-12-04,BRL,CAD,0.2954033195,Reuters,Spot,2024-12-04 14:53:28,beth.carter090@dataops.example.com
,2024-12-02,SGD,MXN,1.0521938178,Reuters,Closing,2024-12-02 19:21:06,grace.gonzales099@dataops.example.com
,2024-12-31,CAD,GBP,0.945503858,Bloomberg,Closing,2024-12-31 14:28:53,james.richardson118@dataops.example.com
,2024-12-23,SGD,JPY,3.0787091962,ECB,Spot,2024-12-23 14:14:17,taylor.cunningham023@commerce.example.com
,2024-12-23,AED,SGD,3.6501271225,Reuters,Daily,2024-12-23 07:47:23,patrick.gonzalez035@dataops.example.com
,2024-12-28,BRL,SGD,0.8224366398,Internal FX,Spot,2024-12-28 19:43:40,michael.brewer084@analytics.example.com
,2024-12-24,GBP,BRL,0.7230875023,Bloomberg,Closing,2024-12-24 01:46:09,kimberly.harmon088@commerce.example.com
,2024-12-01,MXN,JPY,1.346745921,ECB,Closing,2024-12-01 08:42:40,grace.gonzales099@dataops.example.com
,2024-12-16,SGD,AUD,0.4015171809,Reuters,Daily,2024-12-16 22:45:59,jeffery.miller012@commerce.example.com
,2024-12-24,MXN,BRL,0.5198300919,Internal FX,Closing,2024-12-24 17:51:36,christine.carter078@commerce.example.com
,2024-12-13,SGD,JPY,2.2571515303,Bloomberg,Daily,2024-12-13 10:53:42,darren.anderson025@dataops.example.com
,2024-12-30,JPY,USD,0.7317074131,Internal FX,Spot,2024-12-30 19:33:55,peter.martinez098@platform.example.com
,2024-12-11,JPY,EUR,2.3885252536,Bloomberg,Spot,2024-12-11 00:03:45,yesenia.arnold040@platform.example.com
,2024-12-10,CAD,JPY,0.5798623832,Internal FX,Spot,2024-12-10 17:44:50,kenneth.rodgers059@analytics.example.com
,2024-12-16,BRL,USD,5.3706195436,Internal FX,Closing,2024-12-16 16:22:31,alyssa.richards002@commerce.example.com
,2024-12-12,JPY,AUD,1.1451230938,Reuters,Spot,2024-12-12 10:50:23,susan.rice083@commerce.example.com
,2024-12-26,EUR,BRL,1.4538460357,ECB,Spot,2024-12-26 08:51:27,brandon.yu006@analytics.example.com
,2024-12-25,CAD,BRL,1.4617745741,Reuters,Daily,2024-12-25 03:05:52,crystal.smith022@platform.example.com
,2024-12-27,AUD,CAD,0.6197655714,Reuters,Closing,2024-12-27 19:52:00,victoria.medina044@dataops.example.com
,2024-12-22,EUR,INR,0.5881030674,Internal FX,Daily,2024-12-22 09:25:30,taylor.cunningham023@commerce.example.com
,2024-12-24,INR,JPY,1.773314233,Reuters,Closing,2024-12-24 03:12:34,nicholas.wilson027@analytics.example.com
,2024-12-21,EUR,CAD,1.3199684003,Bloomberg,Daily,2024-12-21 23:54:11,michael.johnson061@platform.example.com
,2024-12-13,SGD,USD,0.5974706958,Reuters,Spot,2024-12-13 05:34:26,jennifer.yu037@dataops.example.com
,2024-12-21,CAD,MXN,1.7173468632,Bloomberg,Closing,2024-12-21 04:00:34,micheal.chen050@dataops.example.com
,2024-12-30,CAD,BRL,1.3654276725,Reuters,Closing,2024-12-30 14:50:05,david.cabrera119@dataops.example.com
,2024-12-28,EUR,BRL,0.7129439434,Internal FX,Spot,2024-12-28 14:20:06,kristin.krueger034@analytics.example.com
,2024-12-01,GBP,CAD,0.6916709475,ECB,Spot,2024-12-01 07:56:22,maria.ashley046@analytics.example.com
,2024-12-23,INR,AED,0.5799363698,ECB,Spot,2024-12-23 21:29:28,andrea.cummings039@platform.example.com
,2024-12-19,CAD,BRL,1.0110285453,Internal FX,Closing,2024-12-19 13:48:57,brian.taylor114@analytics.example.com
,2024-12-26,SGD,AED,1.1343465107,Internal FX,Spot,2024-12-26 15:22:20,lisa.kim091@platform.example.com
,2024-12-04,AED,JPY,0.9558034242,Bloomberg,Spot,2024-12-04 21:07:10,carol.bonilla067@analytics.example.com
,2024-12-08,JPY,USD,1.0028776569,Bloomberg,Daily,2024-12-08 09:24:44,michelle.sims041@analytics.example.com
,2024-12-21,EUR,SGD,2.1336834913,ECB,Closing,2024-12-21 13:54:58,james.richardson118@dataops.example.com
,2024-12-09,INR,SGD,1.0876310716,Bloomberg,Spot,2024-12-09 08:37:36,crystal.smith022@platform.example.com
,2024-12-04,AUD,JPY,1.151474616,Reuters,Spot,2024-12-04 04:08:18,stephen.jordan063@commerce.example.com
,2024-12-13,AED,SGD,1.2995152932,Bloomberg,Spot,2024-12-13 04:47:59,juan.simmons120@platform.example.com
,2024-12-20,INR,AED,0.9752994051,Internal FX,Closing,2024-12-20 04:21:41,adam.gordon030@commerce.example.com
,2024-12-06,JPY,AED,1.0194100313,ECB,Daily,2024-12-06 11:24:04,jack.smith053@analytics.example.com
,2024-12-12,JPY,SGD,2.5331162685,Bloomberg,Spot,2024-12-12 03:56:23,andrea.cummings039@platform.example.com
,2024-12-23,BRL,SGD,1.5217290515,Internal FX,Daily,2024-12-23 02:19:09,michael.johnson061@platform.example.com
,2024-12-31,INR,EUR,4.1716000864,Bloomberg,Daily,2024-12-31 22:22:22,eric.horton058@analytics.example.com
,2024-12-17,EUR,GBP,3.8560781694,Internal FX,Closing,2024-12-17 10:18:06,patrick.gonzalez035@dataops.example.com
,2024-12-15,MXN,INR,1.3560691317,ECB,Closing,2024-12-15 17:11:22,jennifer.hudson020@analytics.example.com
,2024-12-11,AED,BRL,1.5914217102,Bloomberg,Closing,2024-12-11 02:12:27,megan.cunningham013@commerce.example.com
,2024-12-31,AED,AUD,0.4860841962,ECB,Closing,2024-12-31 10:28:32,eric.mullen052@dataops.example.com
,2024-12-24,USD,JPY,1.5071810737,Bloomberg,Closing,2024-12-24 09:17:56,kelsey.taylor010@platform.example.com
,2024-12-20,JPY,BRL,1.9095144495,Reuters,Closing,2024-12-20 06:49:17,arthur.ortiz082@platform.example.com
,2024-12-05,JPY,BRL,0.8745162355,Internal FX,Daily,2024-12-05 12:55:22,tammy.smith009@platform.example.com
,2024-12-09,SGD,AED,1.8892431538,ECB,Daily,2024-12-09 09:09:00,michelle.sims041@analytics.example.com
,2024-12-28,GBP,SGD,2.2246044971,Internal FX,Spot,2024-12-28 15:40:04,nicholas.wilson027@analytics.example.com
,2024-12-29,INR,JPY,0.7881999194,Reuters,Spot,2024-12-29 14:13:31,christine.johnson056@commerce.example.com
,2024-12-29,JPY,INR,3.6032344091,ECB,Closing,2024-12-29 08:05:04,megan.cunningham013@commerce.example.com
,2024-12-23,INR,GBP,1.6826644522,Bloomberg,Closing,2024-12-23 06:22:33,maria.ashley046@analytics.example.com
,2024-12-20,GBP,USD,2.6433825744,Reuters,Closing,2024-12-20 00:38:49,victor.palmer071@platform.example.com
,2024-12-23,SGD,AUD,0.2781331758,ECB,Daily,2024-12-23 09:14:24,timothy.cannon081@analytics.example.com
