exchange_rate_id,rate_date,base_currency,target_currency,exchange_rate,rate_source,rate_type,created_at,created_by
,2021-11-21,CAD,EUR,0.998550847,Reuters,Spot,2021-11-21 09:03:15,troy.boone097@platform.example.com
,2021-11-15,SGD,MXN,2.8650801008,Reuters,Closing,2021-11-15 05:57:20,patrick.gonzalez035@dataops.example.com
,2021-11-24,AUD,EUR,0.3598626189,Internal FX,Daily,2021-11-24 17:09:47,megan.cunningham013@commerce.example.com
,2021-11-11,AUD,INR,0.4390286312,Internal FX,Daily,2021-11-11 15:52:06,maria.ashley046@analytics.example.com
,2021-11-10,GBP,INR,0.3055044625,ECB,Spot,2021-11-10 13:21:24,kelsey.taylor010@platform.example.com
,2021-11-29,MXN,SGD,0.3541496518,ECB,Daily,2021-11-29 15:13:08,jeffery.miller012@commerce.example.com
,2021-11-01,AUD,GBP,3.2114615593,Internal FX,Daily,2021-11-01 20:42:20,jason.franklin045@dataops.example.com
,2021-11-25,USD,INR,0.8697976179,Bloomberg,Spot,2021-11-25 10:03:49,chelsea.patel065@commerce.example.com
,2021-11-20,BRL,CAD,0.9557683104,Internal FX,Spot,2021-11-20 20:06:32,alyssa.richards002@commerce.example.com
,2021-11-12,GBP,AED,0.8918972212,Internal FX,Daily,2021-11-12 18:16:28,tiffany.freeman101@analytics.example.com
,2021-11-27,EUR,CAD,0.3380947339,Reuters,Spot,2021-11-27 01:51:50,stephen.clark001@analytics.example.com
,2021-11-01,USD,AED,0.9460651576,Bloomberg,Daily,2021-11-01 20:24:26,david.cabrera119@dataops.example.com
,2021-11-13,AUD,AED,0.2128024804,Bloomberg,Daily,2021-11-13 19:48:49,maria.ashley046@analytics.example.com
,2021-11-02,BRL,JPY,0.1764439426,Internal FX,Closing,2021-11-02 12:37:47,megan.cunningham013@commerce.example.com
,2021-11-17,INR,MXN,0.8630317672,Bloomberg,Closing,2021-11-17 21:52:37,victor.palmer071@platform.example.com
,2021-11-20,CAD,JPY,0.415283734,Internal FX,Spot,2021-11-20 18:25:42,anita.garcia021@dataops.example.com
,2021-11-26,CAD,MXN,3.6589261747,ECB,Closing,2021-11-26 18:00:55,patrick.gonzalez035@dataops.example.com
,2021-11-24,MXN,SGD,0.8199599588,Bloomberg,Spot,2021-11-24 17:45:00,peter.martinez098@platform.example.com
,2021-11-06,GBP,BRL,2.5698239836,Bloomberg,Daily,2021-11-06 10:32:44,adam.gordon030@commerce.example.com
,2021-11-27,AED,BRL,0.6369800114,Internal FX,Closing,2021-11-27 12:42:19,jeffery.miller012@commerce.example.com
,2021-11-07,MXN,GBP,5.1173353657,Bloomberg,Daily,2021-11-07 05:38:48,megan.cunningham013@commerce.example.com
,2021-11-18,USD,INR,0.8489173732,ECB,Spot,2021-11-18 21:14:16,joann.clark089@commerce.example.com
,2021-11-07,AED,CAD,1.3401497654,Reuters,Spot,2021-11-07 06:08:57,victoria.medina044@dataops.example.com
,2021-11-12,AED,CAD,0.5603854402,Bloomberg,Daily,2021-11-12 15:38:47,john.mullins109@commerce.example.com
,2021-11-11,AED,GBP,3.1256656629,Bloomberg,Spot,2021-11-11 05:26:27,christine.johnson056@commerce.example.com
,2021-11-08,GBP,INR,0.691742757,Reuters,Spot,2021-11-08 13:19:32,micheal.chen050@dataops.example.com
,2021-11-13,USD,EUR,0.7508613137,ECB,Spot,2021-11-13 05:41:17,james.proctor094@dataops.example.com
,2021-11-25,AED,MXN,0.2722896496,Reuters,Daily,2021-11-25 08:27:09,alyssa.richards002@commerce.example.com
,2021-11-23,AUD,CAD,0.6671482799,Bloomberg,Daily,2021-11-23 05:48:54,jennifer.hudson020@analytics.example.com
,2021-11-21,USD,CAD,0.5622031506,Bloomberg,Closing,2021-11-21 04:37:52,lance.williams029@platform.example.com
