shipment_record_id,shipment_id,order_id,warehouse_id,country_code,region_name,carrier,shipping_method,shipment_status,shipped_timestamp,estimated_delivery_date,actual_delivery_timestamp,delivery_attempts,delivery_country,created_at,created_by
,SHP-202109-0000000000,ORD-202109-0000002825,WH-00221,DEU,Europe,Royal Mail,Same Day,Delivered,2021-09-08 06:42:24,2021-09-15,2021-09-16 08:42:24,1,France,2021-09-08 06:42:24,stephen.clark001@analytics.example.com
,SHP-202109-0000000001,ORD-202109-0000000489,WH-00110,ITA,North America,USPS,Standard,Delivered,2021-09-24 15:27:39,2021-10-02,2021-10-08 18:27:39,2,Brazil,2021-09-24 15:27:39,megan.cunningham013@commerce.example.com
,SHP-202109-0000000002,ORD-202109-0000002932,WH-00008,USA,Europe,USPS,Pickup,Delivered,2021-09-06 12:22:56,2021-09-10,2021-09-10 19:22:56,1,France,2021-09-06 12:22:56,brandi.carter038@dataops.example.com
,SHP-202109-0000000003,ORD-202109-0000000997,WH-00217,MEX,Europe,Australia Post,Pickup,In Transit,2021-09-23 17:22:40,2021-10-01,,1,Brazil,2021-09-23 17:22:40,david.cabrera119@dataops.example.com
,SHP-202109-0000000004,ORD-202109-0000000640,WH-00048,IND,Europe,USPS,Pickup,Delivered,2021-09-22 05:18:27,2021-10-01,2021-10-05 12:18:27,1,Brazil,2021-09-22 05:18:27,katelyn.pitts017@commerce.example.com
,SHP-202109-0000000005,ORD-202109-0000004445,WH-00169,DEU,Europe,UPS,Same Day,Delivered,2021-09-21 09:20:14,2021-09-24,2021-10-04 10:20:14,2,Germany,2021-09-21 09:20:14,timothy.cameron104@commerce.example.com
,SHP-202109-0000000006,ORD-202109-0000004741,WH-00094,IND,Europe,Australia Post,Same Day,Delivered,2021-09-28 21:48:05,2021-10-02,2021-10-03 06:48:05,1,Australia,2021-09-28 21:48:05,alyssa.richards002@commerce.example.com
,SHP-202109-0000000007,ORD-202109-0000002002,WH-00072,JPN,North America,USPS,Express,Delivered,2021-09-27 06:39:32,2021-09-29,2021-10-11 18:39:32,1,Mexico,2021-09-27 06:39:32,victor.palmer071@platform.example.com
,SHP-202109-0000000008,ORD-202109-0000001643,WH-00071,JPN,North America,FedEx,Economy,Delivered,2021-09-21 07:53:32,2021-09-28,2021-09-27 08:53:32,1,France,2021-09-21 07:53:32,jeffery.miller012@commerce.example.com
,SHP-202109-0000000009,ORD-202109-0000003976,WH-00017,JPN,Asia,USPS,Express,Delivered,2021-09-27 06:13:15,2021-09-29,2021-10-02 14:13:15,1,Brazil,2021-09-27 06:13:15,grace.gonzales099@dataops.example.com
,SHP-202109-0000000010,ORD-202109-0000002189,WH-00239,ARE,Europe,UPS,Economy,In Transit,2021-09-17 08:39:37,2021-09-24,,1,Brazil,2021-09-17 08:39:37,stephen.daniels076@commerce.example.com
,SHP-202109-0000000011,ORD-202109-0000001740,WH-00189,ESP,Europe,USPS,Economy,Delivered,2021-09-11 17:49:57,2021-09-15,2021-09-20 02:49:57,2,Australia,2021-09-11 17:49:57,ashley.marks069@commerce.example.com
,SHP-202109-0000000012,ORD-202109-0000001659,WH-00068,AUS,Asia,DHL,Standard,Delivered,2021-09-15 07:21:05,2021-09-19,2021-09-24 12:21:05,2,United Arab Emirates,2021-09-15 07:21:05,michael.johnson061@platform.example.com
,SHP-202109-0000000013,ORD-202109-0000002779,WH-00052,ESP,South America,Australia Post,Pickup,Delivered,2021-09-25 07:56:56,2021-10-02,2021-09-28 11:56:56,2,Japan,2021-09-25 07:56:56,joann.clark089@commerce.example.com
