campaign_record_id,campaign_id,campaign_name,campaign_type,channel,source,medium,country_code,region_name,start_date,end_date,budget_local,spend_local,local_currency,impressions,clicks,conversions,created_at,created_by
,CAMP-2020-03-000000,Back-to-School Edge Campaign,Retention,Organic,Meta,email,NLD,Europe,2020-03-16,2020-03-20,449789.14,161220.94,EUR,100352,5177,366,2020-03-16 12:59:44,jennifer.bauer068@analytics.example.com
,CAMP-2020-03-000001,Winter Recognize Campaign,Brand,Affiliate,CRM,email,CAN,North America,2020-03-23,2020-04-09,410939.87,278423.58,CAD,137617,10689,1889,2020-03-23 23:10:19,adam.gordon030@commerce.example.com
,CAMP-2020-03-000002,Summer Drive Campaign,Seasonal,Google Ads,Google,referral,FRA,Europe,2020-03-12,2020-04-07,333087.76,180653.9,EUR,141011,5955,514,2020-03-12 02:23:31,stephen.clark001@analytics.example.com
,CAMP-2020-03-000003,Growth Prove Campaign,Flash Sale,Google Ads,Partner,cpc,ARE,Asia,2020-03-03,2020-03-27,299421.85,286616.32,AED,197175,5136,189,2020-03-03 08:09:26,andrea.cummings039@platform.example.com
,CAMP-2020-03-000004,Growth Industry Campaign,Retention,Meta,CRM,affiliate,FRA,Europe,2020-03-12,2020-03-25,389303.26,209785.24,EUR,53614,2004,217,2020-03-12 17:34:11,patrick.gonzalez035@dataops.example.com
,CAMP-2020-03-000005,Member Move Campaign,Brand,Organic,Google,social,JPN,Asia,2020-03-05,2020-03-17,256869.11,99058.38,JPY,286110,22722,337,2020-03-05 15:19:05,jeffery.miller012@commerce.example.com
,CAMP-2020-03-000006,Winter Rise Campaign,Launch,Display,Google,email,BRA,South America,2020-03-23,2020-04-06,94253.37,66964.04,BRL,17447,398,55,2020-03-23 23:05:54,jennifer.bauer068@analytics.example.com
,CAMP-2020-03-000007,Holiday History Campaign,Brand,Organic,CRM,email,FRA,Europe,2020-03-20,2020-04-10,213633.88,203110.89,EUR,219491,5081,146,2020-03-20 02:09:50,lance.williams029@platform.example.com
,CAMP-2020-03-000008,Back-to-School Difficult Campaign,Seasonal,Affiliate,Meta,cpc,ESP,Europe,2020-03-12,2020-03-30,303461.47,218441.31,EUR,678188,40312,6447,2020-03-12 02:35:19,lance.williams029@platform.example.com
,CAMP-2020-03-000009,Back-to-School Suddenly Campaign,Retention,Meta,TikTok,direct,DEU,Europe,2020-03-01,2020-03-14,19552.6,11824.46,EUR,26763,623,69,2020-03-01 04:43:58,maria.ashley046@analytics.example.com
