order_item_record_id,order_item_id,order_id,product_id,seller_id,quantity,unit_price_local,discount_local,tax_local,item_total_local,local_currency,country_code,region_name,fulfillment_type,return_flag,return_quantity,refund_amount_local,created_at,created_by
,ITEM-202405-000000000000,ORD-202405-0000019412,PROD-0000689741,SELL-00281677,2,158.32,48.95,13.29,280.98,BRL,AUS,Asia,Seller Fulfilled,false,0,0,2024-05-11 01:33:15,jillian.russo115@commerce.example.com
,ITEM-202405-000000000001,ORD-202405-0000018359,PROD-0000694254,SELL-00283182,6,399.91,486.92,233.24,2145.78,AUD,NLD,Asia,Seller Fulfilled,false,0,0,2024-05-29 06:17:34,tiffany.freeman101@analytics.example.com
,ITEM-202405-000000000002,ORD-202405-0000015511,PROD-0000696865,SELL-00279738,4,532.51,277.66,264.59,2116.97,AUD,MEX,Asia,Dropship,false,4,0,2024-05-06 08:16:03,peter.martinez098@platform.example.com
,ITEM-202405-000000000003,ORD-202405-0000001734,PROD-0000694097,SELL-00281893,2,654.71,234.79,54.2,1128.83,USD,GBR,Europe,Seller Fulfilled,false,0,462.92,2024-05-27 21:27:35,brittany.rose019@commerce.example.com
,ITEM-202405-000000000004,ORD-202405-0000011967,PROD-0000690469,SELL-00282344,4,889.4,552.87,618.81,3623.54,GBP,MEX,Oceania,Platform Fulfilled,false,0,0,2024-05-09 10:49:04,stephen.clark001@analytics.example.com
,ITEM-202405-000000000005,ORD-202405-0000010337,PROD-0000692576,SELL-00280400,4,842.35,547.21,594.53,3416.72,USD,AUS,Europe,Dropship,false,0,0,2024-05-06 09:15:38,jimmy.washington028@commerce.example.com
,ITEM-202405-000000000006,ORD-202405-0000002972,PROD-0000695404,SELL-00281805,5,904.76,951.91,137.75,3709.64,EUR,FRA,North America,Dropship,false,0,0,2024-05-29 13:28:08,peter.martinez098@platform.example.com
,ITEM-202405-000000000007,ORD-202405-0000008511,PROD-0000693890,SELL-00279251,3,202.96,14.85,114.05,708.08,INR,ARE,Europe,Dropship,false,0,0,2024-05-29 20:37:21,jeffery.miller012@commerce.example.com
,ITEM-202405-000000000008,ORD-202405-0000015327,PROD-0000700826,SELL-00282428,5,942.29,941.09,162.41,3932.77,GBP,ARE,Asia,Dropship,false,0,4676.38,2024-05-14 02:03:13,dominic.hodges075@platform.example.com
,ITEM-202405-000000000009,ORD-202405-0000012049,PROD-0000691292,SELL-00283061,1,1171.8,7.36,197.02,1361.46,EUR,USA,North America,Seller Fulfilled,false,0,0,2024-05-06 10:44:32,arthur.ortiz082@platform.example.com
,ITEM-202405-000000000010,ORD-202405-0000001848,PROD-0000696664,SELL-00280791,3,1182.31,211.54,394.45,3729.84,GBP,CAN,Oceania,Platform Fulfilled,false,0,0,2024-05-20 16:12:16,jeffery.miller012@commerce.example.com
,ITEM-202405-000000000011,ORD-202405-0000015844,PROD-0000700273,SELL-00282056,2,1025.3,229.11,60.63,1882.12,GBP,USA,Europe,Seller Fulfilled,false,0,0,2024-05-14 05:37:48,juan.simmons120@platform.example.com
