exchange_rate_id,rate_date,base_currency,target_currency,exchange_rate,rate_source,rate_type,created_at,created_by
,2021-07-31,USD,JPY,1.4376538141,Reuters,Closing,2021-07-31 10:33:01,michelle.bender024@analytics.example.com
,2021-07-25,AED,SGD,0.9543833799,Bloomberg,Spot,2021-07-25 20:59:36,james.proctor094@dataops.example.com
,2021-07-14,SGD,BRL,1.6232423875,ECB,Spot,2021-07-14 15:48:02,megan.cunningham013@commerce.example.com
,2021-07-24,EUR,JPY,1.8028230476,Bloomberg,Closing,2021-07-24 04:01:43,taylor.cunningham023@commerce.example.com
,2021-07-01,INR,BRL,0.6233563006,ECB,Closing,2021-07-01 07:01:03,michael.johnson061@platform.example.com
,2021-07-01,CAD,JPY,0.4825970973,Bloomberg,Daily,2021-07-01 00:11:05,david.cabrera119@dataops.example.com
,2021-07-28,USD,AED,1.2245486853,Bloomberg,Spot,2021-07-28 00:21:29,patrick.gonzalez035@dataops.example.com
,2021-07-22,USD,BRL,1.318162381,ECB,Closing,2021-07-22 02:45:39,kelsey.taylor010@platform.example.com
,2021-07-31,BRL,JPY,0.5993970238,Bloomberg,Closing,2021-07-31 02:38:50,michelle.bender024@analytics.example.com
,2021-07-21,JPY,AUD,0.635013459,Internal FX,Daily,2021-07-21 02:09:53,david.cabrera119@dataops.example.com
,2021-07-24,AUD,AED,1.489659357,Reuters,Closing,2021-07-24 13:18:59,micheal.chen050@dataops.example.com
,2021-07-25,BRL,AED,0.631396212,ECB,Closing,2021-07-25 23:27:36,taylor.cunningham023@commerce.example.com
,2021-07-11,SGD,MXN,0.4187667668,Internal FX,Daily,2021-07-11 04:30:41,eric.mullen052@dataops.example.com
,2021-07-14,AUD,USD,0.3018312128,Reuters,Daily,2021-07-14 09:03:45,andrea.cummings039@platform.example.com
,2021-07-06,INR,EUR,1.4326373646,Internal FX,Spot,2021-07-06 00:38:32,stephen.clark001@analytics.example.com
,2021-07-27,AUD,SGD,6.6586773325,ECB,Closing,2021-07-27 02:33:31,ashley.marks069@commerce.example.com
,2021-07-12,USD,JPY,1.4310849239,Bloomberg,Spot,2021-07-12 14:26:12,eric.mullen052@dataops.example.com
,2021-07-10,EUR,BRL,0.3537849526,Bloomberg,Spot,2021-07-10 15:54:27,peter.martinez098@platform.example.com
,2021-07-28,AUD,SGD,0.6015243915,ECB,Spot,2021-07-28 02:21:22,stephen.clark001@analytics.example.com
,2021-07-10,GBP,MXN,3.2620067441,ECB,Closing,2021-07-10 06:04:20,lance.williams029@platform.example.com
,2021-07-17,GBP,JPY,0.260931272,Reuters,Spot,2021-07-17 12:48:17,tiffany.freeman101@analytics.example.com
,2021-07-19,INR,BRL,1.8003125621,ECB,Closing,2021-07-19 21:26:49,megan.cunningham013@commerce.example.com
,2021-07-26,EUR,USD,0.3772956981,ECB,Daily,2021-07-26 12:10:00,taylor.cunningham023@commerce.example.com
,2021-07-20,USD,EUR,2.0495427336,Reuters,Daily,2021-07-20 09:52:56,victoria.medina044@dataops.example.com
,2021-07-20,GBP,MXN,1.3568005213,Internal FX,Spot,2021-07-20 18:25:45,troy.boone097@platform.example.com
,2021-07-15,CAD,BRL,0.673448191,Reuters,Daily,2021-07-15 05:21:57,andrea.cummings039@platform.example.com
,2021-07-02,AUD,EUR,1.5989273851,ECB,Daily,2021-07-02 20:35:21,brandi.carter038@dataops.example.com
,2021-07-15,CAD,INR,1.543455147,Bloomberg,Closing,2021-07-15 22:21:08,peter.martinez098@platform.example.com
,2021-07-17,AUD,MXN,3.0093866729,Reuters,Daily,2021-07-17 10:06:38,lance.williams029@platform.example.com
,2021-07-31,SGD,INR,0.7175821815,ECB,Daily,2021-07-31 03:50:45,victoria.medina044@dataops.example.com
,2021-07-13,AED,USD,0.7323663667,Internal FX,Daily,2021-07-13 05:13:02,jennifer.hudson020@analytics.example.com
,2021-07-30,EUR,MXN,1.0171333331,ECB,Daily,2021-07-30 11:10:16,troy.boone097@platform.example.com
,2021-07-22,EUR,GBP,3.2823907369,Bloomberg,Spot,2021-07-22 20:41:56,peter.martinez098@platform.example.com
,2021-07-08,AED,EUR,0.7967189331,Internal FX,Daily,2021-07-08 03:45:29,michael.berger060@platform.example.com
