payment_record_id,payment_id,order_id,customer_id,payment_timestamp,payment_method,payment_status,payment_amount_local,local_currency,country_code,region_name,failure_reason,refund_flag,created_at,created_by
,PAY-202402-00000000000,ORD-202402-0000008045,CUST-0001179666,2024-02-13 09:03:25,Buy Now Pay Later,Success,85.25,AED,ARE,Asia,,false,2024-02-13 09:03:25,christine.carter078@commerce.example.com
,PAY-202402-00000000001,ORD-202402-0000007654,CUST-0001173151,2024-02-29 14:27:28,PayPal,Success,256.23,CAD,CAN,North America,,false,2024-02-29 14:27:28,kelsey.taylor010@platform.example.com
,PAY-202402-00000000002,ORD-202402-0000007521,CUST-0001166874,2024-02-13 12:27:17,Gift Card,Success,2745.44,INR,IND,Asia,,false,2024-02-13 12:27:17,joseph.griffin070@analytics.example.com
,PAY-202402-00000000003,ORD-202402-0000007449,CUST-0001158130,2024-02-24 07:05:24,Google Pay,Success,3283.22,EUR,ITA,Europe,,false,2024-02-24 07:05:24,jason.franklin045@dataops.example.com
,PAY-202402-00000000004,ORD-202402-0000003165,CUST-0001157241,2024-02-29 06:01:56,Phonepe,Success,135.68,SGD,SGP,Asia,,false,2024-02-29 06:01:56,tina.williams074@commerce.example.com
,PAY-202402-00000000005,ORD-202402-0000005648,CUST-0001166598,2024-02-05 02:01:00,Gift Card,Success,1017.65,EUR,ESP,Europe,,false,2024-02-05 02:01:00,kristen.bailey110@analytics.example.com
,PAY-202402-00000000006,ORD-202402-0000006847,CUST-0001178602,2024-02-25 06:14:47,Paytm,Success,2629.64,EUR,ESP,Europe,,false,2024-02-25 06:14:47,adam.henson113@dataops.example.com
,PAY-202402-00000000007,ORD-202402-0000004492,CUST-0001177026,2024-02-22 20:08:04,Bank Transfer,Success,1888.56,EUR,ITA,Europe,,false,2024-02-22 20:08:04,jillian.russo115@commerce.example.com
,PAY-202402-00000000008,ORD-202402-0000007249,CUST-0001174024,2024-02-20 19:46:59,Google Pay,Success,704.47,EUR,DEU,Europe,,false,2024-02-20 19:46:59,micheal.hall064@dataops.example.com
,PAY-202402-00000000009,ORD-202402-0000003628,CUST-0001172242,2024-02-09 22:57:24,Paytm,Success,1415.08,EUR,ESP,Europe,,false,2024-02-09 22:57:24,john.mullins109@commerce.example.com
,PAY-202402-00000000010,ORD-202402-0000004134,CUST-0001171943,2024-02-25 16:44:43,Phonepe,Success,1385.98,AED,ARE,Asia,,false,2024-02-25 16:44:43,megan.cunningham013@commerce.example.com
,PAY-202402-00000000011,ORD-202402-0000002564,CUST-0001163691,2024-02-09 10:30:07,Paytm,Success,1520.34,EUR,ITA,Europe,,false,2024-02-09 10:30:07,christine.johnson056@commerce.example.com
,PAY-202402-00000000012,ORD-202402-0000003862,CUST-0001163107,2024-02-08 15:41:24,Phonepe,Success,302.83,MXN,MEX,North America,,false,2024-02-08 15:41:24,jason.franklin045@dataops.example.com
,PAY-202402-00000000013,ORD-202402-0000001755,CUST-0001159138,2024-02-06 08:17:15,Phonepe,Success,2738.95,SGD,SGP,Asia,,false,2024-02-06 08:17:15,susan.rice083@commerce.example.com
,PAY-202402-00000000014,ORD-202402-0000000307,CUST-0001166433,2024-02-17 22:24:05,Phonepe,Success,1178.48,EUR,NLD,Europe,,false,2024-02-17 22:24:05,alyssa.richards002@commerce.example.com
,PAY-202402-00000000015,ORD-202402-0000002165,CUST-0001169103,2024-02-23 03:16:09,PayPal,Success,3124.56,AUD,AUS,Oceania,,false,2024-02-23 03:16:09,christine.carter112@commerce.example.com
,PAY-202402-00000000016,ORD-202402-0000000957,CUST-0001179896,2024-02-23 06:42:18,Apple Pay,Success,2022.26,EUR,NLD,Europe,,false,2024-02-23 06:42:18,anita.garcia021@dataops.example.com
,PAY-202402-00000000017,ORD-202402-0000002846,CUST-0001163926,2024-02-17 22:34:40,Debit Card,Success,2733.03,EUR,DEU,Europe,,false,2024-02-17 22:34:40,patrick.gonzalez035@dataops.example.com
,PAY-202402-00000000018,ORD-202402-0000008163,CUST-0001161288,2024-02-05 04:06:33,PayPal,Success,3432.28,AED,ARE,Asia,,false,2024-02-05 04:06:33,andrew.ellis102@analytics.example.com
,PAY-202402-00000000019,ORD-202402-0000000627,CUST-0001162635,2024-02-17 14:47:28,Paytm,Success,2078.93,EUR,ITA,Europe,,false,2024-02-17 14:47:28,amy.holmes103@dataops.example.com
,PAY-202402-00000000020,ORD-202402-0000003162,CUST-0001178872,2024-02-17 23:58:56,Debit Card,Success,2803.34,MXN,MEX,North America,,false,2024-02-17 23:58:56,micheal.chen050@dataops.example.com
,PAY-202402-00000000021,ORD-202402-0000003750,CUST-0001168043,2024-02-05 00:54:59,Bank Transfer,Failed,2654.55,BRL,BRA,South America,Card declined,false,2024-02-05 00:54:59,rachel.hall062@platform.example.com
,PAY-202402-00000000022,ORD-202402-0000002845,CUST-0001168053,2024-02-15 01:04:50,Paytm,Success,2925.69,EUR,DEU,Europe,,false,2024-02-15 01:04:50,kenneth.rodgers059@analytics.example.com
,PAY-202402-00000000023,ORD-202402-0000002195,CUST-0001169363,2024-02-11 04:39:46,Credit Card,Success,3430.14,AED,ARE,Asia,,false,2024-02-11 04:39:46,andrew.ellis102@analytics.example.com
,PAY-202402-00000000024,ORD-202402-0000007173,CUST-0001162410,2024-02-28 22:32:59,Apple Pay,Success,2741.01,EUR,NLD,Europe,,false,2024-02-28 22:32:59,jimmy.washington028@commerce.example.com
,PAY-202402-00000000025,ORD-202402-0000006559,CUST-0001169624,2024-02-02 06:57:58,Bank Transfer,Success,1464.11,EUR,ESP,Europe,,false,2024-02-02 06:57:58,peter.martinez098@platform.example.com
,PAY-202402-00000000026,ORD-202402-0000005226,CUST-0001168072,2024-02-09 23:15:27,Google Pay,Success,671.47,EUR,ITA,Europe,,false,2024-02-09 23:15:27,ryan.steele043@commerce.example.com
,PAY-202402-00000000027,ORD-202402-0000006022,CUST-0001165223,2024-02-29 09:17:36,Debit Card,Success,3272.52,EUR,DEU,Europe,,false,2024-02-29 09:17:36,andrea.cummings039@platform.example.com
,PAY-202402-00000000028,ORD-202402-0000002725,CUST-0001168206,2024-02-27 10:43:29,Gift Card,Success,258.31,EUR,FRA,Europe,,false,2024-02-27 10:43:29,michael.brewer084@analytics.example.com
,PAY-202402-00000000029,ORD-202402-0000007604,CUST-0001157770,2024-02-11 04:18:17,Bank Transfer,Success,713.03,AED,ARE,Asia,,false,2024-02-11 04:18:17,andrea.cummings039@platform.example.com
