payment_record_id,payment_id,order_id,customer_id,payment_timestamp,payment_method,payment_status,payment_amount_local,local_currency,country_code,region_name,failure_reason,refund_flag,created_at,created_by
,PAY-202305-00000000000,ORD-202305-0000001440,CUST-0000890168,2023-05-06 07:13:51,Phonepe,Success,1487.64,USD,USA,North America,,false,2023-05-06 07:13:51,jillian.russo115@commerce.example.com
,PAY-202305-00000000001,ORD-202305-0000000765,CUST-0000879445,2023-05-02 01:40:32,Google Pay,Success,2810.2,CAD,CAN,North America,,false,2023-05-02 01:40:32,maria.ashley046@analytics.example.com
,PAY-202305-00000000002,ORD-202305-0000009269,CUST-0000897047,2023-05-26 02:48:31,Bank Transfer,Success,2125.66,BRL,BRA,South America,,false,2023-05-26 02:48:31,victor.palmer071@platform.example.com
,PAY-202305-00000000003,ORD-202305-0000004866,CUST-0000899305,2023-05-31 15:06:32,Google Pay,Success,1854.65,MXN,MEX,North America,,false,2023-05-31 15:06:32,alyssa.richards002@commerce.example.com
,PAY-202305-00000000004,ORD-202305-0000001543,CUST-0000893001,2023-05-30 11:35:24,PayPal,Success,41.3,GBP,GBR,Europe,,false,2023-05-30 11:35:24,timothy.cannon081@analytics.example.com
,PAY-202305-00000000005,ORD-202305-0000001454,CUST-0000883922,2023-05-17 22:32:53,Phonepe,Success,1519.4,SGD,SGP,Asia,,false,2023-05-17 22:32:53,jennifer.hudson020@analytics.example.com
,PAY-202305-00000000006,ORD-202305-0000000370,CUST-0000901930,2023-05-06 01:58:14,Debit Card,Success,716.94,SGD,SGP,Asia,,false,2023-05-06 01:58:14,timothy.cameron104@commerce.example.com
,PAY-202305-00000000007,ORD-202305-0000009131,CUST-0000891746,2023-05-19 18:36:43,Apple Pay,Success,2197.37,EUR,ESP,Europe,,false,2023-05-19 18:36:43,chelsea.patel065@commerce.example.com
,PAY-202305-00000000008,ORD-202305-0000007956,CUST-0000887290,2023-05-12 11:28:37,Phonepe,Success,3272.01,CAD,CAN,North America,,false,2023-05-12 11:28:37,eric.mullen052@dataops.example.com
,PAY-202305-00000000009,ORD-202305-0000007789,CUST-0000897349,2023-05-26 04:29:26,Google Pay,Success,572.26,EUR,NLD,Europe,,false,2023-05-26 04:29:26,grace.gonzales099@dataops.example.com
,PAY-202305-00000000010,ORD-202305-0000007441,CUST-0000889845,2023-05-21 22:44:09,Apple Pay,Success,2064.48,EUR,ESP,Europe,,false,2023-05-21 22:44:09,jennifer.atkins003@platform.example.com
,PAY-202305-00000000011,ORD-202305-0000001221,CUST-0000890729,2023-05-18 06:50:51,Apple Pay,Success,1541.72,INR,IND,Asia,,false,2023-05-18 06:50:51,jennifer.atkins003@platform.example.com
,PAY-202305-00000000012,ORD-202305-0000001674,CUST-0000895737,2023-05-01 05:35:49,PayPal,Success,1156.72,CAD,CAN,North America,,false,2023-05-01 05:35:49,joseph.johnson049@dataops.example.com
,PAY-202305-00000000013,ORD-202305-0000008596,CUST-0000890610,2023-05-21 01:53:12,Debit Card,Success,1238.78,JPY,JPN,Asia,,false,2023-05-21 01:53:12,lance.williams029@platform.example.com
,PAY-202305-00000000014,ORD-202305-0000004854,CUST-0000899282,2023-05-14 13:49:09,Debit Card,Success,290.76,EUR,FRA,Europe,,false,2023-05-14 13:49:09,brian.taylor114@analytics.example.com
,PAY-202305-00000000015,ORD-202305-0000001997,CUST-0000883643,2023-05-14 15:10:48,PayPal,Success,715.06,SGD,SGP,Asia,,false,2023-05-14 15:10:48,diana.williams116@analytics.example.com
,PAY-202305-00000000016,ORD-202305-0000007160,CUST-0000904666,2023-05-05 12:01:11,Gift Card,Success,1522.19,CAD,CAN,North America,,false,2023-05-05 12:01:11,jason.franklin045@dataops.example.com
,PAY-202305-00000000017,ORD-202305-0000003166,CUST-0000894660,2023-05-06 21:32:03,Bank Transfer,Success,3366.12,BRL,BRA,South America,,false,2023-05-06 21:32:03,micheal.hall064@dataops.example.com
