session_record_id,session_id,customer_id,session_start,session_end,session_duration_seconds,country_name,country_code,region_name,currency_code,platform,device_type,operating_system,browser,traffic_source,traffic_medium,campaign_id,landing_page,exit_page,is_new_customer,is_new_session,created_at,created_by
,SES-202504-0000000000,CUST-0001621626,2025-04-15 18:44:07,2025-04-15 18:44:58,51,Australia,AUS,Oceania,AUD,Web,Mobile,macOS,Samsung Internet,YouTube,organic,CAMP-2025-0031,/category,/home,true,true,2025-04-15 18:44:07,elizabeth.olsen066@platform.example.com
,SES-202504-0000000001,CUST-0001637466,2025-04-10 15:23:51,2025-04-10 15:29:45,354,United Arab Emirates,ARE,Asia,AED,Web,Desktop,Windows,Samsung Internet,Google,direct,,/category,/checkout,false,false,2025-04-10 15:23:51,jennifer.yu037@dataops.example.com
,SES-202504-0000000002,CUST-0001615145,2025-04-25 03:02:31,2025-04-25 03:05:05,154,Canada,CAN,North America,CAD,Web,Mobile,Linux,Samsung Internet,Facebook,email,CAMP-2025-0021,/category,/cart,false,true,2025-04-25 03:02:31,raymond.pineda079@platform.example.com
,SES-202504-0000000003,CUST-0001620992,2025-04-09 11:46:04,2025-04-09 11:55:30,566,Spain,ESP,Europe,EUR,Web,Desktop,Android,Firefox,Organic,cpc,,/offers,/home,false,false,2025-04-09 11:46:04,christine.carter078@commerce.example.com
,SES-202504-0000000004,CUST-0001630921,2025-04-12 00:29:25,2025-04-12 00:32:39,194,United States,USA,North America,USD,Mobile Web,Mobile,macOS,Chrome,Google,direct,,/search,/home,true,true,2025-04-12 00:29:25,tara.hansen055@dataops.example.com
,SES-202504-0000000005,CUST-0001629494,2025-04-29 21:30:03,2025-04-29 21:31:03,60,Germany,DEU,Europe,EUR,Web,Mobile,Linux,Samsung Internet,Facebook,referral,,/home,/home,false,true,2025-04-29 21:30:03,alyssa.richards002@commerce.example.com
,SES-202504-0000000006,CUST-0001642135,2025-04-22 23:52:10,2025-04-22 23:54:38,148,United States,USA,North America,USD,Web,Laptop,ChromeOS,Safari,Affiliate,affiliate,,/offers,/checkout,true,true,2025-04-22 23:52:10,rachel.hall062@platform.example.com
,SES-202504-0000000007,CUST-0001641851,2025-04-16 21:07:40,2025-04-16 21:09:15,95,Australia,AUS,Oceania,AUD,Web,Desktop,macOS,Edge,Organic,cpc,,/search,/cart,true,false,2025-04-16 21:07:40,jennifer.erickson018@platform.example.com
,SES-202504-0000000008,CUST-0001632520,2025-04-28 11:43:24,2025-04-28 11:44:26,62,Netherlands,NLD,Europe,EUR,Web,Mobile,Linux,Chrome,Google,organic,,/sale,/home,false,false,2025-04-28 11:43:24,chelsea.patel065@commerce.example.com
,SES-202504-0000000009,CUST-0001616254,2025-04-01 23:23:15,2025-04-01 23:25:03,108,Japan,JPN,Asia,JPY,Android,Desktop,Android,Firefox,Google,referral,CAMP-2025-0005,/sale,/product,false,false,2025-04-01 23:23:15,michael.johnson061@platform.example.com
