seller_record_id,seller_id,seller_name,seller_type,country_name,country_code,region_name,seller_rating,seller_status,fulfillment_type,seller_join_date,effective_from,effective_to,is_current,created_at,created_by
57923,SELL-00057923,"Bowman, Baldwin and Newman",Distributor,United Arab Emirates,ARE,Asia,4.01,Active,Platform Fulfilled,2021-03-19,2021-03-19 00:00:00,,true,2021-03-19 02:02:59,micheal.chen050@dataops.example.com
57924,SELL-00057924,"Perkins, Robinson and Vasquez",Distributor,Singapore,SGP,Asia,3.27,Active,Seller Fulfilled,2021-03-18,2021-03-18 00:00:00,,true,2021-03-18 17:46:53,patrick.gonzalez035@dataops.example.com
57925,SELL-00057925,Campbell Group,Small Business,United Kingdom,GBR,Europe,4.16,Active,Platform Fulfilled,2021-03-18,2021-03-18 00:00:00,,true,2021-03-18 19:11:32,lance.williams029@platform.example.com
57926,SELL-00057926,Miller-Smith,Brand,Spain,ESP,Europe,3.57,Active,Dropship,2021-03-26,2021-03-26 00:00:00,,true,2021-03-26 23:19:23,andrea.cummings039@platform.example.com
57927,SELL-00057927,Farmer-Mendez,Distributor,Brazil,BRA,South America,3.72,Active,Dropship,2021-03-04,2021-03-04 00:00:00,,true,2021-03-04 10:41:11,maria.ashley046@analytics.example.com
57928,SELL-00057928,Stout-Hensley,Retailer,Singapore,SGP,Asia,4.08,Active,Seller Fulfilled,2021-03-29,2021-03-29 00:00:00,,true,2021-03-29 07:02:44,megan.cunningham013@commerce.example.com
57929,SELL-00057929,"Stanton, Montoya and Kelly",Marketplace,Australia,AUS,Oceania,4.53,Active,Platform Fulfilled,2021-03-09,2021-03-09 00:00:00,,true,2021-03-09 04:59:05,tina.williams074@commerce.example.com
57930,SELL-00057930,Ross PLC,Small Business,Italy,ITA,Europe,3.51,Active,Platform Fulfilled,2021-03-26,2021-03-26 00:00:00,,true,2021-03-26 22:07:14,john.mullins109@commerce.example.com
57931,SELL-00057931,Williams PLC,Retailer,Italy,ITA,Europe,4.68,Active,Platform Fulfilled,2021-03-12,2021-03-12 00:00:00,,true,2021-03-12 02:56:23,patrick.gonzalez035@dataops.example.com
57932,SELL-00057932,"Brown, Weaver and Martin",Marketplace,Spain,ESP,Europe,3.41,Active,Platform Fulfilled,2021-03-14,2021-03-14 00:00:00,,true,2021-03-14 22:52:45,timothy.cannon081@analytics.example.com
57933,SELL-00057933,"Black, Richards and Hernandez",Brand,United Arab Emirates,ARE,Asia,3.37,Active,Seller Fulfilled,2021-03-01,2021-03-01 00:00:00,,true,2021-03-01 16:02:27,michelle.bender024@analytics.example.com
57934,SELL-00057934,Mccoy-Wilson,Distributor,United Kingdom,GBR,Europe,4.24,Active,Dropship,2021-03-03,2021-03-03 00:00:00,,true,2021-03-03 23:41:53,ryan.steele043@commerce.example.com
57935,SELL-00057935,Wright Ltd,Retailer,United States,USA,North America,3.91,Active,Dropship,2021-03-25,2021-03-25 00:00:00,,true,2021-03-25 17:40:41,david.cabrera119@dataops.example.com
57936,SELL-00057936,Hester-Morgan,Small Business,France,FRA,Europe,4.49,Active,Seller Fulfilled,2021-03-09,2021-03-09 00:00:00,,true,2021-03-09 17:58:07,eric.mullen052@dataops.example.com
57937,SELL-00057937,Krause-Kelley,Small Business,Japan,JPN,Asia,3.06,Active,Seller Fulfilled,2021-03-26,2021-03-26 00:00:00,,true,2021-03-26 15:50:31,susan.rice083@commerce.example.com
57938,SELL-00057938,Prince PLC,Marketplace,United Kingdom,GBR,Europe,4.15,Active,Seller Fulfilled,2021-03-14,2021-03-14 00:00:00,,true,2021-03-14 20:01:35,megan.cunningham013@commerce.example.com
57939,SELL-00057939,Ross and Sons,Small Business,Japan,JPN,Asia,3.94,Active,Platform Fulfilled,2021-03-16,2021-03-16 00:00:00,,true,2021-03-16 21:06:41,susan.rice083@commerce.example.com
57940,SELL-00057940,Wilson-Obrien,Marketplace,Netherlands,NLD,Europe,3.45,Active,Seller Fulfilled,2021-03-11,2021-03-11 00:00:00,,true,2021-03-11 01:44:18,timothy.cannon081@analytics.example.com
57941,SELL-00057941,Armstrong-Moore,Distributor,Australia,AUS,Oceania,3.64,Active,Platform Fulfilled,2021-03-21,2021-03-21 00:00:00,,true,2021-03-21 17:44:25,taylor.cunningham023@commerce.example.com
57942,SELL-00057942,"Davis, Adams and Levy",Distributor,Australia,AUS,Oceania,4.34,Active,Seller Fulfilled,2021-03-08,2021-03-08 00:00:00,,true,2021-03-08 18:00:35,susan.rice083@commerce.example.com
57943,SELL-00057943,Jacobs and Sons,Distributor,Netherlands,NLD,Europe,4.22,Active,Dropship,2021-03-27,2021-03-27 00:00:00,,true,2021-03-27 23:06:09,stephen.daniels076@commerce.example.com
57944,SELL-00057944,Miller-Brown,Distributor,Spain,ESP,Europe,3.97,Active,Dropship,2021-03-17,2021-03-17 00:00:00,,true,2021-03-17 01:33:18,andrea.cummings039@platform.example.com
57945,SELL-00057945,Washington Inc,Brand,France,FRA,Europe,3.54,Suspended,Seller Fulfilled,2021-03-07,2021-03-07 00:00:00,,true,2021-03-07 00:37:57,ashley.marks069@commerce.example.com
57946,SELL-00057946,"Johnson, Martin and Thomas",Brand,Canada,CAN,North America,4.72,Active,Dropship,2021-03-18,2021-03-18 00:00:00,,true,2021-03-18 13:39:48,maria.ashley046@analytics.example.com
57947,SELL-00057947,Schmidt-Pearson,Distributor,United Kingdom,GBR,Europe,4.64,Active,Dropship,2021-03-16,2021-03-16 00:00:00,,true,2021-03-16 09:28:21,timothy.cameron104@commerce.example.com
