customer_record_id,customer_id,first_name,last_name,gender,date_of_birth,age,age_group,email,country_name,country_code,region_name,sub_region_name,city,state_province,postal_code,currency_code,customer_segment,acquisition_channel,registration_date,customer_status,marketing_opt_in,effective_from,effective_to,is_current,source_system,created_at,updated_at,created_by
1949499,CUST-0001949499,Theresa,Roberts,Prefer not to say,1969-06-08,56,55-64,theresa.roberts.1949499@gmail.com,Mexico,MEX,North America,Central America,West Ashleymouth,Oklahoma,16747,MXN,Occasional,Paid Search,2026-01-18,Active,true,2026-01-18 00:00:00,,true,Marketplace,2026-01-18 09:40:27,2026-01-18 13:59:48,christine.carter078@commerce.example.com
1949500,CUST-0001949500,Nicole,Powell,Female,1968-04-24,57,55-64,nicole.powell.1949500@yahoo.com,Netherlands,NLD,Europe,Western Europe,New Allison,Minnesota,44399,EUR,Regular,Referral,2026-01-17,Active,false,2026-01-17 00:00:00,,true,CRM,2026-01-17 05:03:36,2026-01-17 21:39:03,susan.rice083@commerce.example.com
1949501,CUST-0001949501,Rebecca,Garcia,Female,1988-05-22,37,35-44,rebecca.garcia.1949501@gmail.com,Mexico,MEX,North America,Central America,Ashleyfort,Massachusetts,22090,MXN,Regular,Paid Search,2026-01-19,Active,true,2026-01-19 00:00:00,,true,Web,2026-01-19 16:03:02,2026-01-19 18:38:18,brandon.yu006@analytics.example.com
1949502,CUST-0001949502,Ryan,Meza,Female,1948-08-21,77,65+,ryan.meza.1949502@hotmail.com,United Arab Emirates,ARE,Asia,Western Asia,Dodsonshire,Connecticut,32114,AED,Occasional,Paid Search,2026-01-23,Active,false,2026-01-23 00:00:00,,true,Web,2026-01-23 03:24:04,2026-01-23 00:10:10,chelsea.patel065@commerce.example.com
1949503,CUST-0001949503,Lauren,Morrison,Prefer not to say,1982-10-31,43,35-44,lauren.morrison.1949503@gmail.com,Canada,CAN,North America,Northern America,Andreaville,Michigan,63625,CAD,Regular,Paid Search,2026-01-27,Active,true,2026-01-27 00:00:00,,true,Marketplace,2026-01-27 08:53:34,2026-01-27 06:15:51,mary.jordan048@analytics.example.com
1949504,CUST-0001949504,Larry,Wade,Prefer not to say,1972-04-19,53,45-54,larry.wade.1949504@gmail.com,Japan,JPN,Asia,Eastern Asia,New Paulstad,Missouri,02611,JPY,Occasional,Social,2026-01-19,Active,false,2026-01-19 00:00:00,,true,Mobile,2026-01-19 09:24:01,2026-01-19 16:02:47,linda.davis105@analytics.example.com
1949505,CUST-0001949505,Danielle,Orr,Male,1954-11-21,71,65+,danielle.orr.1949505@hotmail.com,United Kingdom,GBR,Europe,Northern Europe,Saundersmouth,Washington,14954,GBP,Occasional,Organic,2026-01-22,Active,true,2026-01-22 00:00:00,,true,CRM,2026-01-22 00:06:48,2026-01-22 22:48:22,patrick.gonzalez035@dataops.example.com
1949506,CUST-0001949506,Jessica,Smith,Prefer not to say,1983-08-24,42,35-44,jessica.smith.1949506@yahoo.com,France,FRA,Europe,Western Europe,Port Rubenmouth,South Carolina,88589,EUR,Occasional,Direct,2026-01-01,Active,true,2026-01-01 00:00:00,,true,Mobile,2026-01-01 02:16:16,2026-01-01 09:55:41,james.proctor094@dataops.example.com
1949507,CUST-0001949507,Kristen,Powers,Female,1946-07-05,79,65+,kristen.powers.1949507@gmail.com,Canada,CAN,North America,Northern America,North Jennifer,Kentucky,96466,CAD,Occasional,Referral,2026-01-23,Active,true,2026-01-23 00:00:00,,true,Marketplace,2026-01-23 23:50:23,2026-01-23 13:04:41,jennifer.yu037@dataops.example.com
1949508,CUST-0001949508,Deborah,Maxwell,Non-binary,1953-01-12,72,65+,deborah.maxwell.1949508@yahoo.com,Mexico,MEX,North America,Central America,North Alisonmouth,Vermont,15579,MXN,Premium,Social,2026-01-09,Inactive,false,2026-01-09 00:00:00,,true,CRM,2026-01-09 11:06:32,2026-01-09 19:41:40,victor.palmer071@platform.example.com
