review_record_id,review_id,customer_id,product_id,order_id,rating,review_title,review_text,verified_purchase,helpful_votes,review_timestamp,country_code,region_name,sentiment,created_at,created_by
,REV-202207-0000000000,CUST-0000635236,PROD-0000349232,ORD-202207-0000000957,4,Excellent quality,Whose degree usually argue city each art.,true,4,2022-07-01 00:07:22,NLD,Europe,Positive,2022-07-01 00:07:22,andrew.ellis102@analytics.example.com
,REV-202207-0000000001,CUST-0000623162,PROD-0000342568,ORD-202207-0000000041,3,Highly recommended,Significant national fire.,true,5,2022-07-28 02:56:19,BRA,South America,Neutral,2022-07-28 02:56:19,micheal.hall064@dataops.example.com
,REV-202207-0000000002,CUST-0000637476,PROD-0000338436,ORD-202207-0000003901,5,Average experience,Throughout including old answer understand lose. Guess relationship loss up majority send.,true,25,2022-07-15 08:44:21,SGP,Asia,Positive,2022-07-15 08:44:21,joseph.johnson049@dataops.example.com
,REV-202207-0000000003,CUST-0000631226,PROD-0000346662,ORD-202207-0000000241,3,Average experience,Feel among administration into agreement concern. When move clearly raise. Economic require another tell may clear office physical.,true,1,2022-07-23 12:10:18,BRA,Europe,Neutral,2022-07-23 12:10:18,sylvia.diaz107@dataops.example.com
,REV-202207-0000000004,CUST-0000632384,PROD-0000345803,ORD-202207-0000003201,5,Not as expected,Particular quickly lose condition piece onto wind walk. Training budget necessary year positive.,true,19,2022-07-13 11:07:40,ESP,Europe,Positive,2022-07-13 11:07:40,ashley.marks069@commerce.example.com
,REV-202207-0000000005,CUST-0000621185,PROD-0000342048,ORD-202207-0000002477,4,Great product,Federal final contain care imagine.,true,9,2022-07-12 10:41:41,NLD,Asia,Positive,2022-07-12 10:41:41,micheal.hall064@dataops.example.com
,REV-202207-0000000006,CUST-0000629026,PROD-0000342446,ORD-202207-0000004758,1,Worth the money,Memory peace question part all theory. Single section may school painting late nearly.,true,0,2022-07-20 02:48:14,AUS,Europe,Negative,2022-07-20 02:48:14,jennifer.bauer068@analytics.example.com
,REV-202207-0000000007,CUST-0000634189,PROD-0000342898,ORD-202207-0000004644,4,Fast delivery,Future travel great method. Father alone stage outside tell two. Very culture away product summer occur heavy. Move thus throw produce minute authority. Anything expect half indicate.,false,4,2022-07-11 23:39:42,DEU,North America,Positive,2022-07-11 23:39:42,chelsea.patel065@commerce.example.com
,REV-202207-0000000008,CUST-0000643215,PROD-0000339589,ORD-202207-0000000847,5,Fast delivery,Together nice method base.,true,27,2022-07-07 17:07:51,GBR,Asia,Positive,2022-07-07 17:07:51,taylor.cunningham023@commerce.example.com
,REV-202207-0000000009,CUST-0000620984,PROD-0000346819,ORD-202207-0000004940,2,Excellent quality,Different avoid arm use body enough.,true,4,2022-07-04 07:01:13,ITA,North America,Negative,2022-07-04 07:01:13,micheal.hall064@dataops.example.com
,REV-202207-0000000010,CUST-0000633937,PROD-0000350520,ORD-202207-0000000124,5,Excellent quality,Save stage seven drug same section. Town material animal economic focus. Catch the apply author may.,false,1,2022-07-06 16:35:11,ESP,North America,Positive,2022-07-06 16:35:11,ryan.steele043@commerce.example.com
,REV-202207-0000000011,CUST-0000634352,PROD-0000345143,ORD-202207-0000004698,5,Great product,Natural crime environmental. Start pattern soon item right where. Success write stuff.,true,0,2022-07-08 03:40:03,ARE,Europe,Positive,2022-07-08 03:40:03,maria.ashley046@analytics.example.com
,REV-202207-0000000012,CUST-0000620069,PROD-0000344190,ORD-202207-0000006846,5,Highly recommended,College wait model sign. Peace customer case suddenly cut suffer low.,false,4,2022-07-09 09:07:22,USA,Oceania,Positive,2022-07-09 09:07:22,troy.boone097@platform.example.com
,REV-202207-0000000013,CUST-0000624438,PROD-0000341868,ORD-202207-0000003508,4,Not as expected,Actually phone budget. Candidate family especially give easy their back.,true,21,2022-07-30 01:20:59,GBR,South America,Positive,2022-07-30 01:20:59,jennifer.hudson020@analytics.example.com
,REV-202207-0000000014,CUST-0000641598,PROD-0000344033,ORD-202207-0000005768,4,Average experience,Each start read arrive teacher recent. Make project it analysis language personal right. Follow gun perhaps nothing. Several someone that commercial some if. Political art two off.,true,0,2022-07-30 07:30:57,ESP,North America,Positive,2022-07-30 07:30:57,david.cabrera119@dataops.example.com
,REV-202207-0000000015,CUST-0000639591,PROD-0000349606,ORD-202207-0000005024,5,Great product,No land coach. Network training crime.,true,1,2022-07-23 23:49:07,MEX,Europe,Positive,2022-07-23 23:49:07,adam.gordon030@commerce.example.com
,REV-202207-0000000016,CUST-0000635075,PROD-0000338533,ORD-202207-0000004292,3,Could be better,Growth sell traditional tax his marriage idea challenge. Special almost drug none.,false,6,2022-07-17 09:22:09,GBR,Oceania,Neutral,2022-07-17 09:22:09,michelle.bender024@analytics.example.com
,REV-202207-0000000017,CUST-0000641902,PROD-0000342648,ORD-202207-0000003555,2,Worth the money,Close population measure market media manage air. Wide deal thus explain information sport. Share these even enjoy choice. After police lead gun wind bring member either.,true,4,2022-07-20 00:51:07,ITA,Europe,Negative,2022-07-20 00:51:07,micheal.chen050@dataops.example.com
,REV-202207-0000000018,CUST-0000636005,PROD-0000351218,ORD-202207-0000007321,5,Fast delivery,Until writer purpose tonight century husband vote. Method her bar be. Act single second specific series half art ability.,true,22,2022-07-29 08:25:16,IND,Europe,Positive,2022-07-29 08:25:16,james.proctor094@dataops.example.com
,REV-202207-0000000019,CUST-0000626434,PROD-0000347517,ORD-202207-0000002475,5,Could be better,Chance black would very car number trouble senior.,true,11,2022-07-22 15:24:39,USA,Oceania,Positive,2022-07-22 15:24:39,micheal.hall064@dataops.example.com
,REV-202207-0000000020,CUST-0000627532,PROD-0000342208,ORD-202207-0000003976,5,Average experience,Direction memory growth today feel natural set education. Age natural general pull.,true,3,2022-07-27 17:05:45,JPN,South America,Positive,2022-07-27 17:05:45,tina.williams074@commerce.example.com
,REV-202207-0000000021,CUST-0000634575,PROD-0000348298,ORD-202207-0000002569,5,Fast delivery,Safe responsibility answer TV. Likely professional investment rather player matter table beautiful. Admit thus out price own. Whatever less read join someone those different.,true,5,2022-07-09 02:54:39,NLD,Europe,Positive,2022-07-09 02:54:39,andrea.cummings039@platform.example.com
,REV-202207-0000000022,CUST-0000635261,PROD-0000346641,ORD-202207-0000000446,5,Average experience,North life ground indeed war president cultural. Serve hand will mind moment those hundred. Expert sometimes card suggest baby believe. Thought indeed prevent. World grow citizen crime.,true,6,2022-07-31 13:14:45,BRA,Asia,Positive,2022-07-31 13:14:45,stephen.daniels076@commerce.example.com
,REV-202207-0000000023,CUST-0000621429,PROD-0000345293,ORD-202207-0000007320,5,Great product,We challenge pass close.,true,20,2022-07-27 03:55:51,JPN,Europe,Positive,2022-07-27 03:55:51,brandon.yu006@analytics.example.com
,REV-202207-0000000024,CUST-0000621249,PROD-0000337710,ORD-202207-0000000258,5,Average experience,Leader college carry guy remember. Mind many however peace.,true,3,2022-07-08 05:09:43,CAN,Oceania,Positive,2022-07-08 05:09:43,michael.johnson061@platform.example.com
,REV-202207-0000000025,CUST-0000627634,PROD-0000349197,ORD-202207-0000001623,5,Great product,Direction church western series.,true,1,2022-07-21 08:44:38,ESP,Oceania,Positive,2022-07-21 08:44:38,renee.harvey080@dataops.example.com
,REV-202207-0000000026,CUST-0000639357,PROD-0000341305,ORD-202207-0000000637,3,Worth the money,Attention garden tough staff eight sell.,true,2,2022-07-20 10:42:50,CAN,Europe,Neutral,2022-07-20 10:42:50,eric.mullen052@dataops.example.com
,REV-202207-0000000027,CUST-0000633308,PROD-0000349960,ORD-202207-0000004579,3,Great product,Couple significant certainly window window guy. Mention to computer any brother. Feeling describe hour whether compare nearly action. Indicate color unit crime of list.,true,1,2022-07-27 00:55:06,CAN,North America,Neutral,2022-07-27 00:55:06,jeffery.miller012@commerce.example.com
,REV-202207-0000000028,CUST-0000633409,PROD-0000337683,ORD-202207-0000006142,3,Excellent quality,Far nature three certain scientist future. Change southern give perform. Though power role. Either image according cost worker none store.,true,3,2022-07-23 14:39:13,GBR,Asia,Neutral,2022-07-23 14:39:13,grace.gonzales099@dataops.example.com
,REV-202207-0000000029,CUST-0000627772,PROD-0000348353,ORD-202207-0000000158,5,Highly recommended,While rate about expert enter.,true,2,2022-07-09 15:58:58,JPN,Asia,Positive,2022-07-09 15:58:58,ashley.marks069@commerce.example.com
,REV-202207-0000000030,CUST-0000641416,PROD-0000344805,ORD-202207-0000006487,5,Could be better,There sense official office price. Lay modern boy sport resource watch. Purpose add edge statement.,true,2,2022-07-21 08:08:01,SGP,Europe,Positive,2022-07-21 08:08:01,ashley.marks069@commerce.example.com
,REV-202207-0000000031,CUST-0000644087,PROD-0000344724,ORD-202207-0000005356,5,Fast delivery,Least tree economic anything will run sister detail.,true,3,2022-07-18 05:12:48,ITA,Oceania,Positive,2022-07-18 05:12:48,taylor.cunningham023@commerce.example.com
,REV-202207-0000000032,CUST-0000628985,PROD-0000350210,ORD-202207-0000002018,4,Fast delivery,Down person very people know Mrs enter. Really doctor than strong never music.,true,3,2022-07-23 02:20:22,CAN,Europe,Positive,2022-07-23 02:20:22,anita.garcia021@dataops.example.com
,REV-202207-0000000033,CUST-0000640146,PROD-0000343915,ORD-202207-0000003153,1,Great product,Sure indicate agent.,true,11,2022-07-12 04:49:10,SGP,Asia,Negative,2022-07-12 04:49:10,timothy.cannon081@analytics.example.com
,REV-202207-0000000034,CUST-0000640994,PROD-0000346150,ORD-202207-0000002567,4,Highly recommended,Our person you standard still. For medical else kid. Performance machine claim type model amount anything.,true,4,2022-07-26 17:50:19,MEX,Europe,Positive,2022-07-26 17:50:19,renee.harvey080@dataops.example.com
,REV-202207-0000000035,CUST-0000630487,PROD-0000348430,ORD-202207-0000003924,4,Average experience,Set challenge few.,true,3,2022-07-13 08:04:20,USA,Europe,Positive,2022-07-13 08:04:20,kelsey.taylor010@platform.example.com
,REV-202207-0000000036,CUST-0000623911,PROD-0000340449,ORD-202207-0000006393,4,Worth the money,Write stand player wife officer sport.,false,3,2022-07-11 13:45:21,NLD,Oceania,Positive,2022-07-11 13:45:21,amy.holmes103@dataops.example.com
,REV-202207-0000000037,CUST-0000636488,PROD-0000345880,ORD-202207-0000000924,5,Average experience,Whether star decide sign individual modern market. Fly news as how direction say. By agree house deep bill. Camera pressure direction usually price approach mind.,true,5,2022-07-06 00:16:32,GBR,North America,Positive,2022-07-06 00:16:32,brandi.carter038@dataops.example.com
