session_record_id,session_id,customer_id,session_start,session_end,session_duration_seconds,country_name,country_code,region_name,currency_code,platform,device_type,operating_system,browser,traffic_source,traffic_medium,campaign_id,landing_page,exit_page,is_new_customer,is_new_session,created_at,created_by
,SES-202008-0000000000,CUST-0000117787,2020-08-01 19:48:19,2020-08-01 19:49:59,100,United States,USA,North America,USD,Web,Laptop,Windows,Firefox,Organic,organic,,/offers,/search,false,false,2020-08-01 19:48:19,kelsey.taylor010@platform.example.com
,SES-202008-0000000001,CUST-0000133980,2020-08-23 19:16:42,2020-08-23 19:18:58,136,India,IND,Asia,INR,Web,Laptop,Android,Chrome,Bing,social,,/offers,/product,true,false,2020-08-23 19:16:42,patrick.gonzalez035@dataops.example.com
,SES-202008-0000000002,CUST-0000124325,2020-08-18 23:14:17,2020-08-18 23:17:25,188,United States,USA,North America,USD,Web,Mobile,ChromeOS,Chrome,Instagram,referral,CAMP-2020-0032,/search,/cart,false,true,2020-08-18 23:14:17,michael.johnson061@platform.example.com
,SES-202008-0000000003,CUST-0000115166,2020-08-22 22:52:55,2020-08-22 22:53:26,31,Japan,JPN,Asia,JPY,Web,Mobile,Windows,Edge,Google,affiliate,CAMP-2020-0023,/offers,/search,true,false,2020-08-22 22:52:55,michael.johnson061@platform.example.com
,SES-202008-0000000004,CUST-0000120581,2020-08-21 07:10:16,2020-08-21 07:10:46,30,Japan,JPN,Asia,JPY,Web,Desktop,ChromeOS,Edge,Google,social,,/sale,/product,false,true,2020-08-21 07:10:16,victor.palmer071@platform.example.com
,SES-202008-0000000005,CUST-0000133390,2020-08-19 08:34:26,2020-08-19 08:36:53,147,Singapore,SGP,Asia,SGD,Web,Mobile,Linux,Firefox,Organic,cpc,,/search,/search,false,true,2020-08-19 08:34:26,taylor.cunningham023@commerce.example.com
,SES-202008-0000000006,CUST-0000118071,2020-08-28 02:42:38,2020-08-28 02:44:29,111,Netherlands,NLD,Europe,EUR,Web,Desktop,Android,Firefox,Instagram,affiliate,,/category,/cart,false,false,2020-08-28 02:42:38,john.mullins109@commerce.example.com
,SES-202008-0000000007,CUST-0000127350,2020-08-20 07:30:25,2020-08-20 07:32:09,104,Netherlands,NLD,Europe,EUR,Web,Desktop,ChromeOS,Edge,Google,social,,/home,/product,false,true,2020-08-20 07:30:25,jennifer.bauer068@analytics.example.com
,SES-202008-0000000008,CUST-0000132765,2020-08-11 16:39:32,2020-08-11 16:45:36,364,Canada,CAN,North America,CAD,Web,Tablet,macOS,Edge,Email,cpc,CAMP-2020-0001,/product,/search,false,true,2020-08-11 16:39:32,peter.martinez098@platform.example.com
,SES-202008-0000000009,CUST-0000124830,2020-08-21 23:36:01,2020-08-21 23:46:56,655,Brazil,BRA,South America,BRL,Android,Desktop,Linux,Samsung Internet,Organic,cpc,CAMP-2020-0030,/category,/checkout,false,false,2020-08-21 23:36:01,stephen.daniels076@commerce.example.com
