campaign_record_id,campaign_id,campaign_name,campaign_type,channel,source,medium,country_code,region_name,start_date,end_date,budget_local,spend_local,local_currency,impressions,clicks,conversions,created_at,created_by
,CAMP-2024-04-000000,Member Evening Campaign,Performance,Affiliate,TikTok,direct,FRA,Europe,2024-04-16,2024-05-02,63619.42,41234.3,EUR,221514,16707,656,2024-04-16 09:36:35,kristen.bailey110@analytics.example.com
,CAMP-2024-04-000001,Growth Human Campaign,Retention,Organic,Partner,social,NLD,Europe,2024-04-11,2024-05-10,48917.82,23208.16,EUR,20737,1647,73,2024-04-11 20:33:28,yesenia.arnold040@platform.example.com
,CAMP-2024-04-000002,Winter Face Campaign,Brand,Organic,Google,direct,SGP,Asia,2024-04-11,2024-05-08,189632.04,122847.95,SGD,965541,15506,456,2024-04-11 11:34:38,taylor.cunningham023@commerce.example.com
,CAMP-2024-04-000003,Growth Art Campaign,Performance,Google Ads,Partner,referral,GBR,Europe,2024-04-25,2024-05-21,97888.73,55482.75,GBP,587395,32347,2886,2024-04-25 18:46:16,brian.banks011@platform.example.com
,CAMP-2024-04-000004,Back-to-School Level Campaign,Retention,Google Ads,Google,social,FRA,Europe,2024-04-17,2024-05-04,105208.96,97929.99,EUR,156009,8006,109,2024-04-17 11:38:47,jonathan.jimenez057@platform.example.com
,CAMP-2024-04-000005,Back-to-School Parent Campaign,Flash Sale,Display,Meta,direct,IND,Asia,2024-04-05,2024-04-29,267488.87,165797.79,INR,39526,845,72,2024-04-05 21:06:25,renee.harvey080@dataops.example.com
,CAMP-2024-04-000006,Growth Apply Campaign,Brand,Affiliate,CRM,affiliate,CAN,North America,2024-04-28,2024-05-18,498818.32,196773.84,CAD,53460,1944,294,2024-04-28 11:06:39,micheal.hall064@dataops.example.com
,CAMP-2024-04-000007,Back-to-School Reason Campaign,Seasonal,Google Ads,Meta,affiliate,USA,North America,2024-04-18,2024-05-05,159092.74,111900.61,USD,28452,540,51,2024-04-18 00:09:29,adam.henson113@dataops.example.com
,CAMP-2024-04-000008,Summer Full Campaign,Seasonal,Affiliate,Partner,direct,CAN,North America,2024-04-05,2024-04-17,117732.9,80699.41,CAD,580554,37361,3622,2024-04-05 17:06:29,timothy.cameron104@commerce.example.com
,CAMP-2024-04-000009,Member Choice Campaign,Flash Sale,Affiliate,TikTok,referral,JPN,Asia,2024-04-26,2024-05-09,364738.19,366127.74,JPY,75026,5980,597,2024-04-26 00:49:04,lance.williams029@platform.example.com
,CAMP-2024-04-000010,Member Could Campaign,Seasonal,Organic,Google,direct,BRA,South America,2024-04-05,2024-04-23,427202.73,287365.54,BRL,21314,1474,147,2024-04-05 10:34:22,sandra.hunter036@platform.example.com
,CAMP-2024-04-000011,Summer Perhaps Campaign,Seasonal,Meta,CRM,direct,ITA,Europe,2024-04-10,2024-05-07,42955.58,29220.08,EUR,71171,1478,226,2024-04-10 08:18:52,peter.martinez098@platform.example.com
,CAMP-2024-04-000012,Back-to-School Body Campaign,Brand,Organic,Google,direct,CAN,North America,2024-04-17,2024-04-23,463181.29,208686.82,CAD,48034,3112,423,2024-04-17 03:09:30,beth.carter090@dataops.example.com
,CAMP-2024-04-000013,Member Whether Campaign,Retention,Google Ads,Meta,direct,SGP,Asia,2024-04-24,2024-05-19,432538.31,377551.42,SGD,127534,5196,425,2024-04-24 15:20:26,john.mullins109@commerce.example.com
