shipment_record_id,shipment_id,order_id,warehouse_id,country_code,region_name,carrier,shipping_method,shipment_status,shipped_timestamp,estimated_delivery_date,actual_delivery_timestamp,delivery_attempts,delivery_country,created_at,created_by
,SHP-202405-0000000000,ORD-202405-0000000287,WH-00236,ITA,North America,Royal Mail,Economy,Shipped,2024-05-17 10:18:07,2024-05-22,,1,India,2024-05-17 10:18:07,kelsey.taylor010@platform.example.com
,SHP-202405-0000000001,ORD-202405-0000002824,WH-00137,ITA,South America,DHL,Pickup,Delivered,2024-05-26 19:22:53,2024-06-05,2024-06-09 22:22:53,1,United Arab Emirates,2024-05-26 19:22:53,adam.henson113@dataops.example.com
,SHP-202405-0000000002,ORD-202405-0000000766,WH-00107,NLD,Europe,DHL,Same Day,Shipped,2024-05-23 08:26:58,2024-05-27,,1,Mexico,2024-05-23 08:26:58,taylor.cunningham023@commerce.example.com
,SHP-202405-0000000003,ORD-202405-0000000708,WH-00171,ESP,North America,UPS,Express,Delivered,2024-05-02 20:46:00,2024-05-09,2024-05-10 02:46:00,1,United Kingdom,2024-05-02 20:46:00,taylor.cunningham023@commerce.example.com
,SHP-202405-0000000004,ORD-202405-0000006082,WH-00070,FRA,North America,USPS,Standard,Delivered,2024-05-18 13:38:51,2024-05-22,2024-05-20 13:38:51,1,France,2024-05-18 13:38:51,brian.taylor114@analytics.example.com
,SHP-202405-0000000005,ORD-202405-0000001409,WH-00235,BRA,North America,UPS,Standard,Delivered,2024-05-27 21:35:13,2024-06-02,2024-05-30 00:35:13,1,Germany,2024-05-27 21:35:13,kelsey.taylor010@platform.example.com
,SHP-202405-0000000006,ORD-202405-0000002164,WH-00084,ESP,Europe,FedEx,Pickup,Delayed,2024-05-18 10:03:01,2024-05-25,,3,Japan,2024-05-18 10:03:01,jennifer.hudson020@analytics.example.com
,SHP-202405-0000000007,ORD-202405-0000001840,WH-00181,FRA,North America,DPD,Economy,In Transit,2024-05-13 22:34:12,2024-05-16,,1,Spain,2024-05-13 22:34:12,katelyn.pitts017@commerce.example.com
,SHP-202405-0000000008,ORD-202405-0000005595,WH-00169,GBR,Asia,UPS,Economy,Delivered,2024-05-25 08:08:59,2024-06-04,2024-05-27 08:08:59,2,Canada,2024-05-25 08:08:59,renee.harvey080@dataops.example.com
,SHP-202405-0000000009,ORD-202405-0000004585,WH-00010,ITA,Europe,FedEx,Economy,Delivered,2024-05-20 23:11:16,2024-05-24,2024-06-04 03:11:16,1,Netherlands,2024-05-20 23:11:16,susan.rice083@commerce.example.com
,SHP-202405-0000000010,ORD-202405-0000001236,WH-00131,NLD,North America,DHL,Economy,Delivered,2024-05-19 05:51:44,2024-05-24,2024-05-25 13:51:44,1,Australia,2024-05-19 05:51:44,micheal.hall064@dataops.example.com
,SHP-202405-0000000011,ORD-202405-0000006739,WH-00230,BRA,Asia,Australia Post,Standard,Delivered,2024-05-14 03:35:50,2024-05-18,2024-05-25 14:35:50,1,Japan,2024-05-14 03:35:50,sylvia.diaz107@dataops.example.com
,SHP-202405-0000000012,ORD-202405-0000000891,WH-00127,ITA,Asia,USPS,Pickup,Delivered,2024-05-10 09:21:51,2024-05-12,2024-05-21 20:21:51,2,United States,2024-05-10 09:21:51,jonathan.jimenez057@platform.example.com
,SHP-202405-0000000013,ORD-202405-0000000950,WH-00129,NLD,Europe,USPS,Same Day,Delivered,2024-05-11 06:17:40,2024-05-21,2024-05-20 06:17:40,1,Canada,2024-05-11 06:17:40,stephen.daniels076@commerce.example.com
,SHP-202405-0000000014,ORD-202405-0000003802,WH-00076,ITA,Asia,FedEx,Express,Delivered,2024-05-09 14:16:12,2024-05-14,2024-05-12 20:16:12,1,Japan,2024-05-09 14:16:12,jeffery.miller012@commerce.example.com
,SHP-202405-0000000015,ORD-202405-0000004729,WH-00061,IND,Europe,Australia Post,Express,Delivered,2024-05-11 14:51:14,2024-05-21,2024-05-16 17:51:14,2,Japan,2024-05-11 14:51:14,kenneth.rodgers059@analytics.example.com
,SHP-202405-0000000016,ORD-202405-0000006535,WH-00169,IND,South America,FedEx,Express,Delivered,2024-05-22 07:47:08,2024-05-31,2024-05-31 18:47:08,1,United States,2024-05-22 07:47:08,micheal.chen050@dataops.example.com
,SHP-202405-0000000017,ORD-202405-0000001135,WH-00192,MEX,Europe,DHL,Standard,Delayed,2024-05-27 23:46:37,2024-05-29,,1,Japan,2024-05-27 23:46:37,micheal.hall064@dataops.example.com
,SHP-202405-0000000018,ORD-202405-0000003066,WH-00157,AUS,South America,Royal Mail,Economy,In Transit,2024-05-13 09:52:09,2024-05-19,,2,Germany,2024-05-13 09:52:09,sylvia.diaz107@dataops.example.com
,SHP-202405-0000000019,ORD-202405-0000004221,WH-00215,ARE,Europe,Royal Mail,Same Day,Delivered,2024-05-20 11:03:05,2024-05-23,2024-05-26 12:03:05,1,Canada,2024-05-20 11:03:05,renee.harvey080@dataops.example.com
,SHP-202405-0000000020,ORD-202405-0000003505,WH-00218,MEX,Asia,UPS,Pickup,Delivered,2024-05-03 14:56:48,2024-05-05,2024-05-11 21:56:48,1,Australia,2024-05-03 14:56:48,stephen.clark001@analytics.example.com
,SHP-202405-0000000021,ORD-202405-0000005403,WH-00250,DEU,South America,DPD,Pickup,Delivered,2024-05-23 07:48:53,2024-06-02,2024-06-02 14:48:53,1,India,2024-05-23 07:48:53,stephen.daniels076@commerce.example.com
,SHP-202405-0000000022,ORD-202405-0000001107,WH-00134,DEU,Europe,Royal Mail,Standard,In Transit,2024-05-09 09:21:03,2024-05-19,,3,India,2024-05-09 09:21:03,eric.horton058@analytics.example.com
