shipment_record_id,shipment_id,order_id,warehouse_id,country_code,region_name,carrier,shipping_method,shipment_status,shipped_timestamp,estimated_delivery_date,actual_delivery_timestamp,delivery_attempts,delivery_country,created_at,created_by
,SHP-202003-0000000000,ORD-202003-0000003395,WH-00143,GBR,Asia,DPD,Express,Delayed,2020-03-05 21:09:51,2020-03-11,,3,United States,2020-03-05 21:09:51,eric.horton058@analytics.example.com
,SHP-202003-0000000001,ORD-202003-0000000255,WH-00244,USA,Europe,Royal Mail,Same Day,Delivered,2020-03-31 07:30:03,2020-04-05,2020-04-03 09:30:03,1,India,2020-03-31 07:30:03,michael.berger060@platform.example.com
,SHP-202003-0000000002,ORD-202003-0000000123,WH-00058,JPN,Asia,UPS,Express,Delivered,2020-03-25 21:24:15,2020-03-30,2020-04-01 05:24:15,1,Australia,2020-03-25 21:24:15,jennifer.hudson020@analytics.example.com
,SHP-202003-0000000003,ORD-202003-0000001599,WH-00075,MEX,Europe,DHL,Pickup,In Transit,2020-03-25 12:07:42,2020-03-29,,1,Australia,2020-03-25 12:07:42,eric.horton058@analytics.example.com
,SHP-202003-0000000004,ORD-202003-0000001679,WH-00072,CAN,Asia,DPD,Pickup,Shipped,2020-03-28 14:10:20,2020-04-04,,1,Brazil,2020-03-28 14:10:20,lance.williams029@platform.example.com
,SHP-202003-0000000005,ORD-202003-0000002886,WH-00163,CAN,Europe,DHL,Standard,In Transit,2020-03-19 19:27:06,2020-03-28,,1,Italy,2020-03-19 19:27:06,megan.cunningham013@commerce.example.com
,SHP-202003-0000000006,ORD-202003-0000000182,WH-00092,CAN,South America,Australia Post,Express,Shipped,2020-03-18 22:55:03,2020-03-25,,1,Spain,2020-03-18 22:55:03,tina.williams074@commerce.example.com
,SHP-202003-0000000007,ORD-202003-0000001976,WH-00022,USA,Europe,DPD,Express,Delivered,2020-03-24 19:05:17,2020-03-29,2020-04-01 22:05:17,1,Mexico,2020-03-24 19:05:17,eric.horton058@analytics.example.com
,SHP-202003-0000000008,ORD-202003-0000003195,WH-00039,USA,Europe,Royal Mail,Express,Delivered,2020-03-07 22:37:33,2020-03-12,2020-03-20 01:37:33,1,Canada,2020-03-07 22:37:33,jennifer.hudson020@analytics.example.com
,SHP-202003-0000000009,ORD-202003-0000000698,WH-00015,ARE,Asia,Australia Post,Same Day,Delivered,2020-03-23 06:41:17,2020-03-27,2020-03-31 15:41:17,1,Canada,2020-03-23 06:41:17,joseph.johnson049@dataops.example.com
,SHP-202003-0000000010,ORD-202003-0000003217,WH-00211,SGP,Europe,USPS,Express,Delivered,2020-03-07 06:09:07,2020-03-12,2020-03-09 13:09:07,1,Spain,2020-03-07 06:09:07,david.cabrera119@dataops.example.com
,SHP-202003-0000000011,ORD-202003-0000003276,WH-00236,SGP,Europe,UPS,Same Day,Delivered,2020-03-25 19:00:23,2020-03-27,2020-04-08 02:00:23,1,United Arab Emirates,2020-03-25 19:00:23,james.proctor094@dataops.example.com
,SHP-202003-0000000012,ORD-202003-0000002721,WH-00033,JPN,North America,USPS,Pickup,Delivered,2020-03-18 12:05:33,2020-03-25,2020-03-24 14:05:33,1,Netherlands,2020-03-18 12:05:33,ashley.marks069@commerce.example.com
,SHP-202003-0000000013,ORD-202003-0000002268,WH-00082,AUS,Europe,Australia Post,Pickup,Delivered,2020-03-06 23:55:07,2020-03-08,2020-03-09 09:55:07,1,Japan,2020-03-06 23:55:07,micheal.hall064@dataops.example.com
,SHP-202003-0000000014,ORD-202003-0000003007,WH-00175,FRA,Asia,USPS,Same Day,Delivered,2020-03-17 15:08:48,2020-03-20,2020-03-24 00:08:48,2,Italy,2020-03-17 15:08:48,jennifer.hudson020@analytics.example.com
,SHP-202003-0000000015,ORD-202003-0000000797,WH-00223,SGP,North America,USPS,Express,Delayed,2020-03-16 23:50:38,2020-03-25,,1,France,2020-03-16 23:50:38,james.proctor094@dataops.example.com
,SHP-202003-0000000016,ORD-202003-0000002988,WH-00030,CAN,South America,Australia Post,Economy,Delivered,2020-03-11 15:14:24,2020-03-14,2020-03-14 15:14:24,1,Mexico,2020-03-11 15:14:24,michelle.bender024@analytics.example.com
,SHP-202003-0000000017,ORD-202003-0000001200,WH-00114,DEU,Asia,USPS,Express,Delivered,2020-03-21 17:56:40,2020-03-28,2020-03-24 00:56:40,1,United Kingdom,2020-03-21 17:56:40,brandi.carter038@dataops.example.com
,SHP-202003-0000000018,ORD-202003-0000002701,WH-00094,MEX,Europe,UPS,Economy,Delivered,2020-03-31 12:30:52,2020-04-03,2020-04-12 00:30:52,1,France,2020-03-31 12:30:52,kelsey.taylor010@platform.example.com
,SHP-202003-0000000019,ORD-202003-0000001425,WH-00231,IND,North America,Royal Mail,Same Day,Shipped,2020-03-05 16:33:56,2020-03-14,,1,Netherlands,2020-03-05 16:33:56,tina.williams074@commerce.example.com
,SHP-202003-0000000020,ORD-202003-0000002946,WH-00030,ARE,North America,DHL,Express,Shipped,2020-03-19 18:26:37,2020-03-23,,1,Mexico,2020-03-19 18:26:37,peter.martinez098@platform.example.com
,SHP-202003-0000000021,ORD-202003-0000000362,WH-00099,IND,Europe,Australia Post,Express,Delivered,2020-03-28 01:31:54,2020-04-03,2020-04-04 02:31:54,2,United Kingdom,2020-03-28 01:31:54,victor.palmer071@platform.example.com
,SHP-202003-0000000022,ORD-202003-0000001204,WH-00090,USA,Oceania,DHL,Same Day,In Transit,2020-03-17 21:40:51,2020-03-24,,1,Japan,2020-03-17 21:40:51,tina.williams074@commerce.example.com
,SHP-202003-0000000023,ORD-202003-0000002473,WH-00045,IND,Europe,Royal Mail,Standard,Delivered,2020-03-29 08:55:36,2020-04-03,2020-03-31 14:55:36,1,United Kingdom,2020-03-29 08:55:36,ashley.marks069@commerce.example.com
,SHP-202003-0000000024,ORD-202003-0000003670,WH-00111,ESP,North America,Royal Mail,Same Day,Delivered,2020-03-12 02:49:22,2020-03-20,2020-03-17 09:49:22,2,France,2020-03-12 02:49:22,taylor.cunningham023@commerce.example.com
,SHP-202003-0000000025,ORD-202003-0000003173,WH-00225,FRA,Europe,Australia Post,Express,Delivered,2020-03-10 17:39:18,2020-03-16,2020-03-21 18:39:18,1,Netherlands,2020-03-10 17:39:18,maria.ashley046@analytics.example.com
,SHP-202003-0000000026,ORD-202003-0000000665,WH-00043,CAN,Asia,Australia Post,Same Day,Delivered,2020-03-14 11:28:43,2020-03-20,2020-03-16 16:28:43,1,United Kingdom,2020-03-14 11:28:43,adam.gordon030@commerce.example.com
,SHP-202003-0000000027,ORD-202003-0000003659,WH-00093,MEX,North America,FedEx,Same Day,Delivered,2020-03-31 09:56:40,2020-04-06,2020-04-12 15:56:40,1,Mexico,2020-03-31 09:56:40,taylor.cunningham023@commerce.example.com
,SHP-202003-0000000028,ORD-202003-0000001093,WH-00062,NLD,Asia,Australia Post,Economy,Delivered,2020-03-09 20:24:02,2020-03-14,2020-03-16 02:24:02,1,United States,2020-03-09 20:24:02,stephen.clark001@analytics.example.com
,SHP-202003-0000000029,ORD-202003-0000003663,WH-00024,USA,Asia,USPS,Same Day,Delivered,2020-03-18 00:18:28,2020-03-22,2020-03-28 02:18:28,3,India,2020-03-18 00:18:28,brandi.carter038@dataops.example.com
,SHP-202003-0000000030,ORD-202003-0000002668,WH-00043,JPN,Asia,USPS,Same Day,Delivered,2020-03-08 13:05:04,2020-03-14,2020-03-16 22:05:04,1,Netherlands,2020-03-08 13:05:04,megan.cunningham013@commerce.example.com
