review_record_id,review_id,customer_id,product_id,order_id,rating,review_title,review_text,verified_purchase,helpful_votes,review_timestamp,country_code,region_name,sentiment,created_at,created_by
,REV-202205-0000000000,CUST-0000580866,PROD-0000321065,ORD-202205-0000007174,3,Could be better,Apply agreement range close look friend painting former.,false,13,2022-05-21 05:38:23,SGP,Europe,Neutral,2022-05-21 05:38:23,michelle.bender024@analytics.example.com
,REV-202205-0000000001,CUST-0000586101,PROD-0000318954,ORD-202205-0000005207,5,Not as expected,First yourself appear.,true,19,2022-05-22 01:20:25,NLD,Asia,Positive,2022-05-22 01:20:25,eric.mullen052@dataops.example.com
,REV-202205-0000000002,CUST-0000593132,PROD-0000323812,ORD-202205-0000001181,3,Could be better,Although real cause six. Event into try whether respond scientist race.,true,31,2022-05-31 05:10:31,AUS,Oceania,Neutral,2022-05-31 05:10:31,megan.cunningham013@commerce.example.com
,REV-202205-0000000003,CUST-0000590352,PROD-0000316619,ORD-202205-0000004574,4,Highly recommended,Mrs many detail less name. Your hand political month respond degree. Miss away space store morning. Should alone group state popular including whether.,true,4,2022-05-10 16:45:00,GBR,Europe,Positive,2022-05-10 16:45:00,stephen.clark001@analytics.example.com
,REV-202205-0000000004,CUST-0000578211,PROD-0000323874,ORD-202205-0000007047,5,Not as expected,Participant management drop city thought.,true,4,2022-05-27 10:18:42,DEU,Europe,Positive,2022-05-27 10:18:42,tina.williams074@commerce.example.com
,REV-202205-0000000005,CUST-0000580577,PROD-0000318156,ORD-202205-0000006380,5,Not as expected,Quite poor others physical hot ground believe. Step many without pass itself enjoy information. Idea begin to election participant.,false,6,2022-05-08 12:45:00,MEX,Europe,Positive,2022-05-08 12:45:00,renee.harvey080@dataops.example.com
,REV-202205-0000000006,CUST-0000580377,PROD-0000323224,ORD-202205-0000003084,4,Could be better,Police fill life series. Task indicate physical only hotel similar. Wife Mrs people agree candidate effect former. Election floor whatever picture first new. Nice boy issue cup wife seek.,true,2,2022-05-01 12:03:27,ESP,South America,Positive,2022-05-01 12:03:27,david.cabrera119@dataops.example.com
,REV-202205-0000000007,CUST-0000589356,PROD-0000319116,ORD-202205-0000001739,3,Worth the money,Approach attack they try crime floor.,true,6,2022-05-07 15:21:50,DEU,Europe,Neutral,2022-05-07 15:21:50,timothy.cannon081@analytics.example.com
,REV-202205-0000000008,CUST-0000595861,PROD-0000317158,ORD-202205-0000000773,4,Excellent quality,Future test few rule tough end matter. Week radio bad. Leg authority century view. Able fast common role challenge candidate. Increase seat way daughter discuss.,true,12,2022-05-05 01:39:13,ITA,South America,Positive,2022-05-05 01:39:13,christine.carter078@commerce.example.com
,REV-202205-0000000009,CUST-0000576257,PROD-0000324667,ORD-202205-0000001265,5,Fast delivery,Yourself leader reveal may spend. Tax entire figure someone prepare. In government especially Mrs sing popular board almost.,true,1,2022-05-06 21:43:55,ESP,Europe,Positive,2022-05-06 21:43:55,david.cabrera119@dataops.example.com
,REV-202205-0000000010,CUST-0000575544,PROD-0000313143,ORD-202205-0000000370,5,Could be better,Task state memory himself break however. Economy address book risk natural office accept window.,true,13,2022-05-14 08:37:22,CAN,North America,Positive,2022-05-14 08:37:22,andrew.ellis102@analytics.example.com
,REV-202205-0000000011,CUST-0000580024,PROD-0000320887,ORD-202205-0000004370,5,Could be better,Statement unit require than not left. Reflect idea forget better city art benefit.,true,11,2022-05-02 07:35:54,SGP,North America,Positive,2022-05-02 07:35:54,timothy.cannon081@analytics.example.com
,REV-202205-0000000012,CUST-0000591438,PROD-0000314476,ORD-202205-0000001732,4,Could be better,Down moment debate whether all. Increase approach personal between local court.,true,4,2022-05-07 13:28:32,GBR,Asia,Positive,2022-05-07 13:28:32,renee.harvey080@dataops.example.com
,REV-202205-0000000013,CUST-0000578447,PROD-0000323407,ORD-202205-0000006676,5,Great product,Member often open both magazine drug. Five either hold themselves participant.,true,2,2022-05-19 17:27:46,JPN,Europe,Positive,2022-05-19 17:27:46,christine.carter078@commerce.example.com
,REV-202205-0000000014,CUST-0000594838,PROD-0000324135,ORD-202205-0000003907,3,Fast delivery,Economic manage third institution surface interest. Federal local dog from she company card.,true,25,2022-05-17 06:12:48,USA,Asia,Neutral,2022-05-17 06:12:48,ryan.steele043@commerce.example.com
