order_item_record_id,order_item_id,order_id,product_id,seller_id,quantity,unit_price_local,discount_local,tax_local,item_total_local,local_currency,country_code,region_name,fulfillment_type,return_flag,return_quantity,refund_amount_local,created_at,created_by
,ITEM-202502-000000000000,ORD-202502-0000003880,PROD-0000868060,SELL-00352684,5,239.71,43.36,58.47,1213.66,CAD,ARE,Europe,Dropship,false,0,0,2025-02-20 11:01:34,stephen.clark001@analytics.example.com
,ITEM-202502-000000000001,ORD-202502-0000009380,PROD-0000871300,SELL-00348349,5,791.82,357.5,525.92,4127.52,USD,MEX,Europe,Dropship,false,0,0,2025-02-05 10:49:20,jennifer.bauer068@analytics.example.com
,ITEM-202502-000000000002,ORD-202502-0000017061,PROD-0000864681,SELL-00347110,5,694.37,725.88,494.88,3240.85,EUR,BRA,North America,Dropship,false,0,0,2025-02-27 03:10:05,christine.johnson056@commerce.example.com
,ITEM-202502-000000000003,ORD-202502-0000003808,PROD-0000864184,SELL-00352449,5,858.08,301.07,221.0,4210.33,USD,JPN,Europe,Seller Fulfilled,false,4,0,2025-02-02 04:53:15,juan.simmons120@platform.example.com
,ITEM-202502-000000000004,ORD-202502-0000007564,PROD-0000862336,SELL-00352150,5,614.41,382.79,481.59,3170.85,BRL,CAN,Europe,Dropship,true,0,0,2025-02-06 12:39:45,nicholas.wilson027@analytics.example.com
,ITEM-202502-000000000005,ORD-202502-0000006878,PROD-0000864706,SELL-00349778,4,346.87,161.4,34.42,1260.5,JPY,BRA,Europe,Seller Fulfilled,false,0,0,2025-02-14 12:49:28,ashley.marks069@commerce.example.com
,ITEM-202502-000000000006,ORD-202502-0000018234,PROD-0000871067,SELL-00349319,2,566.53,211.2,95.86,1017.72,AUD,GBR,Asia,Dropship,false,0,0,2025-02-06 11:17:09,jason.franklin045@dataops.example.com
,ITEM-202502-000000000007,ORD-202502-0000016617,PROD-0000862955,SELL-00347338,2,627.62,96.7,189.81,1348.35,AUD,GBR,Europe,Platform Fulfilled,false,0,0,2025-02-26 11:14:07,rebecca.white032@dataops.example.com
,ITEM-202502-000000000008,ORD-202502-0000011935,PROD-0000861146,SELL-00352855,1,758.58,87.32,130.98,802.24,JPY,AUS,Europe,Seller Fulfilled,false,0,0,2025-02-18 06:27:28,kevin.mathews014@analytics.example.com
,ITEM-202502-000000000009,ORD-202502-0000008625,PROD-0000859115,SELL-00349631,6,1077.08,50.1,638.16,7050.54,JPY,JPN,Asia,Seller Fulfilled,false,5,0,2025-02-25 12:31:48,crystal.smith022@platform.example.com
,ITEM-202502-000000000010,ORD-202502-0000008106,PROD-0000867126,SELL-00351283,3,183.78,75.02,46.22,522.54,USD,GBR,Europe,Platform Fulfilled,true,0,0,2025-02-22 12:03:28,yesenia.arnold040@platform.example.com
,ITEM-202502-000000000011,ORD-202502-0000012015,PROD-0000868756,SELL-00347174,6,541.45,417.45,419.65,3250.9,GBP,CAN,Europe,Dropship,false,0,0,2025-02-16 09:25:56,joseph.johnson049@dataops.example.com
,ITEM-202502-000000000012,ORD-202502-0000012435,PROD-0000857554,SELL-00352544,6,465.18,123.41,78.59,2746.26,EUR,GBR,North America,Dropship,false,1,2399.1,2025-02-19 15:20:23,kenneth.rodgers059@analytics.example.com
,ITEM-202502-000000000013,ORD-202502-0000013102,PROD-0000866046,SELL-00351563,4,835.29,660.24,585.73,3266.65,EUR,DEU,Oceania,Seller Fulfilled,false,1,0,2025-02-02 21:18:17,joseph.johnson049@dataops.example.com
,ITEM-202502-000000000014,ORD-202502-0000004712,PROD-0000870438,SELL-00351849,6,114.32,131.75,66.08,620.25,MXN,GBR,South America,Dropship,false,0,0,2025-02-19 14:15:28,kristin.krueger034@analytics.example.com
,ITEM-202502-000000000015,ORD-202502-0000009089,PROD-0000860908,SELL-00347520,1,804.13,46.57,171.48,929.04,INR,NLD,Europe,Seller Fulfilled,false,0,0,2025-02-25 21:12:00,michael.berger060@platform.example.com
,ITEM-202502-000000000016,ORD-202502-0000006205,PROD-0000865536,SELL-00347139,5,1006.67,267.29,687.15,5453.21,BRL,MEX,Europe,Dropship,false,0,0,2025-02-18 17:49:07,chelsea.patel065@commerce.example.com
,ITEM-202502-000000000017,ORD-202502-0000002290,PROD-0000868759,SELL-00351915,6,370.5,95.05,502.08,2630.03,BRL,ESP,North America,Dropship,false,0,0,2025-02-22 05:42:51,eric.horton058@analytics.example.com
,ITEM-202502-000000000018,ORD-202502-0000002742,PROD-0000868941,SELL-00350508,4,79.99,48.22,58.34,330.08,AED,MEX,North America,Dropship,false,0,0,2025-02-23 05:11:50,micheal.hall064@dataops.example.com
,ITEM-202502-000000000019,ORD-202502-0000018657,PROD-0000871870,SELL-00350703,1,1064.22,117.58,41.84,988.48,GBP,AUS,Europe,Platform Fulfilled,false,0,0,2025-02-16 19:41:24,christine.johnson056@commerce.example.com
,ITEM-202502-000000000020,ORD-202502-0000016426,PROD-0000862457,SELL-00352268,3,205.24,38.86,76.83,653.69,INR,BRA,Oceania,Seller Fulfilled,false,0,0,2025-02-11 18:19:04,adam.henson113@dataops.example.com
,ITEM-202502-000000000021,ORD-202502-0000009364,PROD-0000862128,SELL-00347960,1,1190.91,28.37,97.03,1259.57,SGD,IND,Asia,Platform Fulfilled,false,0,0,2025-02-25 04:56:28,joseph.johnson049@dataops.example.com
,ITEM-202502-000000000022,ORD-202502-0000008026,PROD-0000861810,SELL-00352838,1,863.42,186.94,19.19,695.67,USD,FRA,North America,Seller Fulfilled,false,0,0,2025-02-18 07:12:39,jennifer.hudson020@analytics.example.com
,ITEM-202502-000000000023,ORD-202502-0000019604,PROD-0000871044,SELL-00352578,6,768.15,706.42,506.43,4408.91,GBP,JPN,Europe,Platform Fulfilled,false,0,0,2025-02-01 14:55:15,grace.gonzales099@dataops.example.com
,ITEM-202502-000000000024,ORD-202502-0000006144,PROD-0000862162,SELL-00349072,3,24.42,9.6,6.5,70.16,GBP,DEU,North America,Seller Fulfilled,false,0,0,2025-02-15 07:56:08,eric.rowe100@platform.example.com
,ITEM-202502-000000000025,ORD-202502-0000015698,PROD-0000860930,SELL-00349623,4,1076.16,881.19,730.3,4153.75,USD,GBR,Europe,Dropship,false,0,0,2025-02-08 10:21:01,michael.brewer084@analytics.example.com
