payment_record_id,payment_id,order_id,customer_id,payment_timestamp,payment_method,payment_status,payment_amount_local,local_currency,country_code,region_name,failure_reason,refund_flag,created_at,created_by
,PAY-202109-00000000000,ORD-202109-0000001744,CUST-0000386267,2021-09-27 18:42:39,Credit Card,Failed,443.86,EUR,FRA,Europe,Fraud check failed,false,2021-09-27 18:42:39,michael.johnson061@platform.example.com
,PAY-202109-00000000001,ORD-202109-0000002473,CUST-0000398250,2021-09-29 05:33:19,Google Pay,Pending,3294.44,BRL,BRA,South America,,false,2021-09-29 05:33:19,jennifer.hudson020@analytics.example.com
,PAY-202109-00000000002,ORD-202109-0000006050,CUST-0000386007,2021-09-24 07:46:53,Buy Now Pay Later,Success,475.57,AED,ARE,Asia,,false,2021-09-24 07:46:53,jennifer.hudson020@analytics.example.com
,PAY-202109-00000000003,ORD-202109-0000002302,CUST-0000386621,2021-09-16 03:13:28,Gift Card,Success,237.34,EUR,ITA,Europe,,false,2021-09-16 03:13:28,megan.cunningham013@commerce.example.com
,PAY-202109-00000000004,ORD-202109-0000001134,CUST-0000402572,2021-09-10 19:43:30,Buy Now Pay Later,Success,970.04,CAD,CAN,North America,,false,2021-09-10 19:43:30,anita.garcia021@dataops.example.com
,PAY-202109-00000000005,ORD-202109-0000002160,CUST-0000397974,2021-09-18 02:30:30,Gift Card,Success,1206.89,EUR,NLD,Europe,,false,2021-09-18 02:30:30,joseph.johnson049@dataops.example.com
,PAY-202109-00000000006,ORD-202109-0000008018,CUST-0000390435,2021-09-04 05:09:33,Paytm,Success,2015.18,INR,IND,Asia,,false,2021-09-04 05:09:33,joseph.johnson049@dataops.example.com
,PAY-202109-00000000007,ORD-202109-0000007643,CUST-0000391128,2021-09-21 19:09:17,Apple Pay,Success,620.12,GBP,GBR,Europe,,false,2021-09-21 19:09:17,andrea.cummings039@platform.example.com
,PAY-202109-00000000008,ORD-202109-0000003669,CUST-0000398954,2021-09-12 22:45:31,Debit Card,Success,798.54,MXN,MEX,North America,,false,2021-09-12 22:45:31,jennifer.hudson020@analytics.example.com
,PAY-202109-00000000009,ORD-202109-0000007581,CUST-0000403093,2021-09-25 20:36:43,PayPal,Success,998.13,MXN,MEX,North America,,false,2021-09-25 20:36:43,victor.palmer071@platform.example.com
,PAY-202109-00000000010,ORD-202109-0000001820,CUST-0000384512,2021-09-05 19:40:41,Bank Transfer,Success,237.37,BRL,BRA,South America,,false,2021-09-05 19:40:41,chelsea.patel065@commerce.example.com
,PAY-202109-00000000011,ORD-202109-0000006043,CUST-0000403174,2021-09-05 16:00:03,Apple Pay,Success,2590.69,EUR,FRA,Europe,,false,2021-09-05 16:00:03,stephen.daniels076@commerce.example.com
,PAY-202109-00000000012,ORD-202109-0000003876,CUST-0000389649,2021-09-11 20:02:06,Bank Transfer,Success,1768.81,AED,ARE,Asia,,false,2021-09-11 20:02:06,christine.carter078@commerce.example.com
,PAY-202109-00000000013,ORD-202109-0000000803,CUST-0000390476,2021-09-23 23:22:55,Google Pay,Success,656.34,USD,USA,North America,,false,2021-09-23 23:22:55,taylor.cunningham023@commerce.example.com
,PAY-202109-00000000014,ORD-202109-0000007262,CUST-0000387210,2021-09-03 23:35:14,Paytm,Success,2000.06,CAD,CAN,North America,,false,2021-09-03 23:35:14,tiffany.freeman101@analytics.example.com
,PAY-202109-00000000015,ORD-202109-0000005908,CUST-0000392265,2021-09-20 11:39:09,Gift Card,Failed,2028.04,EUR,DEU,Europe,Invalid CVV,false,2021-09-20 11:39:09,katelyn.pitts017@commerce.example.com
,PAY-202109-00000000016,ORD-202109-0000001152,CUST-0000388583,2021-09-01 17:36:30,Bank Transfer,Success,863.89,EUR,DEU,Europe,,false,2021-09-01 17:36:30,megan.cunningham013@commerce.example.com
,PAY-202109-00000000017,ORD-202109-0000000661,CUST-0000386917,2021-09-01 05:08:37,Credit Card,Success,1105.78,GBP,GBR,Europe,,false,2021-09-01 05:08:37,michelle.bender024@analytics.example.com
,PAY-202109-00000000018,ORD-202109-0000007291,CUST-0000402704,2021-09-19 20:17:21,Credit Card,Success,367.53,GBP,GBR,Europe,,false,2021-09-19 20:17:21,victor.palmer071@platform.example.com
,PAY-202109-00000000019,ORD-202109-0000006750,CUST-0000391160,2021-09-08 09:09:18,Google Pay,Success,2034.36,EUR,FRA,Europe,,false,2021-09-08 09:09:18,michael.johnson061@platform.example.com
,PAY-202109-00000000020,ORD-202109-0000001567,CUST-0000389125,2021-09-14 01:26:03,Buy Now Pay Later,Success,1065.07,EUR,FRA,Europe,,false,2021-09-14 01:26:03,joann.clark089@commerce.example.com
