inventory_record_id,inventory_id,product_id,warehouse_id,country_code,region_name,inventory_date,stock_available,stock_reserved,stock_damaged,reorder_level,units_sold,units_returned,created_at,created_by
,INV-202604-0000000000,PROD-0001148097,WH-00154,ARE,Europe,2026-04-16,533,117,7,277,130,1,2026-04-16 04:50:40,troy.boone097@platform.example.com
,INV-202604-0000000001,PROD-0001136232,WH-00008,DEU,Europe,2026-04-12,955,361,36,119,337,18,2026-04-12 00:46:09,michael.berger060@platform.example.com
,INV-202604-0000000002,PROD-0001142466,WH-00042,IND,Asia,2026-04-29,1839,302,69,277,643,22,2026-04-29 03:32:43,jennifer.shepherd015@analytics.example.com
,INV-202604-0000000003,PROD-0001146361,WH-00116,GBR,Asia,2026-04-02,31,4,0,76,10,0,2026-04-02 20:20:38,kimberly.harmon088@commerce.example.com
,INV-202604-0000000004,PROD-0001139402,WH-00071,GBR,Europe,2026-04-07,1017,350,20,132,317,19,2026-04-07 09:03:41,jennifer.bauer068@analytics.example.com
,INV-202604-0000000005,PROD-0001143088,WH-00217,AUS,Europe,2026-04-13,776,62,1,50,161,12,2026-04-13 03:55:28,yolanda.vasquez005@platform.example.com
,INV-202604-0000000006,PROD-0001141071,WH-00114,SGP,Europe,2026-04-14,635,97,20,54,190,15,2026-04-14 15:00:27,kelsey.taylor010@platform.example.com
,INV-202604-0000000007,PROD-0001134783,WH-00232,ARE,Europe,2026-04-29,698,170,13,174,156,7,2026-04-29 02:30:30,allen.foster026@dataops.example.com
,INV-202604-0000000008,PROD-0001142676,WH-00013,BRA,Europe,2026-04-20,941,78,8,145,171,4,2026-04-20 14:56:34,oscar.owens072@analytics.example.com
,INV-202604-0000000009,PROD-0001132303,WH-00051,JPN,South America,2026-04-13,579,52,23,192,97,5,2026-04-13 08:01:14,brittany.rose019@commerce.example.com
,INV-202604-0000000010,PROD-0001136189,WH-00189,USA,Europe,2026-04-28,1018,227,22,165,253,10,2026-04-28 22:07:20,nicholas.wilson027@analytics.example.com
,INV-202604-0000000011,PROD-0001147225,WH-00046,ARE,Asia,2026-04-15,637,30,0,242,114,6,2026-04-15 08:46:10,jack.smith053@analytics.example.com
,INV-202604-0000000012,PROD-0001141305,WH-00156,USA,Europe,2026-04-03,710,22,22,262,222,19,2026-04-03 08:54:22,brian.banks011@platform.example.com
,INV-202604-0000000013,PROD-0001133230,WH-00226,MEX,Europe,2026-04-05,1098,369,42,192,246,15,2026-04-05 08:20:51,darren.anderson025@dataops.example.com
,INV-202604-0000000014,PROD-0001151699,WH-00026,ITA,South America,2026-04-13,1176,140,29,207,226,5,2026-04-13 18:58:00,elizabeth.olsen066@platform.example.com
,INV-202604-0000000015,PROD-0001147178,WH-00189,GBR,Europe,2026-04-22,1230,215,42,237,445,29,2026-04-22 18:24:43,dominic.hodges075@platform.example.com
,INV-202604-0000000016,PROD-0001137803,WH-00106,ARE,North America,2026-04-13,930,29,11,227,299,28,2026-04-13 19:29:03,chelsea.patel065@commerce.example.com
,INV-202604-0000000017,PROD-0001140529,WH-00086,ITA,North America,2026-04-03,0,0,0,51,0,0,2026-04-03 10:27:43,sandra.hunter036@platform.example.com
,INV-202604-0000000018,PROD-0001135755,WH-00026,JPN,Europe,2026-04-29,826,120,30,238,235,6,2026-04-29 01:45:31,michael.brewer084@analytics.example.com
,INV-202604-0000000019,PROD-0001147762,WH-00018,MEX,North America,2026-04-12,103,5,3,280,28,0,2026-04-12 19:55:31,katelyn.pitts017@commerce.example.com
,INV-202604-0000000020,PROD-0001151131,WH-00105,USA,Europe,2026-04-27,105,8,2,261,43,2,2026-04-27 23:05:34,denise.beck077@analytics.example.com
,INV-202604-0000000021,PROD-0001140336,WH-00113,SGP,Asia,2026-04-14,733,204,13,278,244,15,2026-04-14 22:44:43,troy.boone097@platform.example.com
