seller_record_id,seller_id,seller_name,seller_type,country_name,country_code,region_name,seller_rating,seller_status,fulfillment_type,seller_join_date,effective_from,effective_to,is_current,created_at,created_by
128066,SELL-00128066,Williams Inc,Brand,Germany,DEU,Europe,3.82,Active,Platform Fulfilled,2022-05-31,2022-05-31 00:00:00,,true,2022-05-31 12:22:52,susan.rice083@commerce.example.com
128067,SELL-00128067,Ward-Drake,Marketplace,Canada,CAN,North America,5,Active,Dropship,2022-05-19,2022-05-19 00:00:00,,true,2022-05-19 18:46:11,jennifer.bauer068@analytics.example.com
128068,SELL-00128068,"Ortiz, Scott and Griffin",Marketplace,Italy,ITA,Europe,4.0,Active,Dropship,2022-05-24,2022-05-24 00:00:00,,true,2022-05-24 20:46:04,eric.mullen052@dataops.example.com
128069,SELL-00128069,Bell-Gutierrez,Retailer,United States,USA,North America,3.86,Active,Platform Fulfilled,2022-05-24,2022-05-24 00:00:00,,true,2022-05-24 06:39:31,tina.williams074@commerce.example.com
128070,SELL-00128070,Sanchez-Underwood,Brand,Japan,JPN,Asia,4.22,Active,Platform Fulfilled,2022-05-31,2022-05-31 00:00:00,,true,2022-05-31 20:14:24,joann.clark089@commerce.example.com
128071,SELL-00128071,"Newman, Young and Hall",Distributor,Japan,JPN,Asia,3.8,Active,Seller Fulfilled,2022-05-22,2022-05-22 00:00:00,,true,2022-05-22 10:13:51,yesenia.arnold040@platform.example.com
128072,SELL-00128072,Martin Group,Distributor,Brazil,BRA,South America,4.03,Active,Seller Fulfilled,2022-05-23,2022-05-23 00:00:00,,true,2022-05-23 09:55:45,brandon.yu006@analytics.example.com
128073,SELL-00128073,Gonzalez-Farmer,Brand,India,IND,Asia,3.74,Active,Platform Fulfilled,2022-05-09,2022-05-09 00:00:00,,true,2022-05-09 23:13:19,grace.gonzales099@dataops.example.com
128074,SELL-00128074,"Hansen, Skinner and Murillo",Brand,United Arab Emirates,ARE,Asia,3.96,Active,Seller Fulfilled,2022-05-16,2022-05-16 00:00:00,,true,2022-05-16 03:03:46,darren.anderson025@dataops.example.com
128075,SELL-00128075,"Christian, Flores and Howe",Distributor,Brazil,BRA,South America,4.42,Active,Platform Fulfilled,2022-05-15,2022-05-15 00:00:00,,true,2022-05-15 20:34:58,eric.horton058@analytics.example.com
128076,SELL-00128076,"Graham, Glenn and Graham",Brand,United States,USA,North America,4.29,Active,Platform Fulfilled,2022-05-21,2022-05-21 00:00:00,,true,2022-05-21 21:14:06,victor.palmer071@platform.example.com
128077,SELL-00128077,Ward-Cannon,Small Business,United States,USA,North America,4.65,Active,Platform Fulfilled,2022-05-23,2022-05-23 00:00:00,,true,2022-05-23 13:20:34,yolanda.vasquez005@platform.example.com
128078,SELL-00128078,Coleman and Sons,Retailer,Australia,AUS,Oceania,4.58,Active,Seller Fulfilled,2022-05-02,2022-05-02 00:00:00,,true,2022-05-02 14:18:29,stephen.clark001@analytics.example.com
128079,SELL-00128079,Thomas-Wheeler,Marketplace,Mexico,MEX,North America,3.39,Active,Seller Fulfilled,2022-05-19,2022-05-19 00:00:00,,true,2022-05-19 13:18:47,yolanda.vasquez005@platform.example.com
