customer_record_id,customer_id,first_name,last_name,gender,date_of_birth,age,age_group,email,country_name,country_code,region_name,sub_region_name,city,state_province,postal_code,currency_code,customer_segment,acquisition_channel,registration_date,customer_status,marketing_opt_in,effective_from,effective_to,is_current,source_system,created_at,updated_at,created_by
1237661,CUST-0001237661,Lauren,Molina,Prefer not to say,1971-06-01,52,45-54,lauren.molina.1237661@gmail.com,France,FRA,Europe,Western Europe,Diazhaven,Kentucky,93541,EUR,Premium,Referral,2024-05-06,Active,true,2024-05-06 00:00:00,,true,Mobile,2024-05-06 06:47:04,2024-05-06 02:36:38,michael.johnson061@platform.example.com
1237662,CUST-0001237662,Randy,Roth,Prefer not to say,1973-09-22,50,45-54,randy.roth.1237662@gmail.com,France,FRA,Europe,Western Europe,Ashleyshire,Washington,59606,EUR,New,Organic,2024-05-30,Active,true,2024-05-30 00:00:00,,true,Mobile,2024-05-30 10:58:46,2024-05-30 14:25:06,jennifer.hudson020@analytics.example.com
1237663,CUST-0001237663,Anthony,Hayes,Male,1952-02-06,72,65+,anthony.hayes.1237663@yahoo.com,Mexico,MEX,North America,Central America,Hamiltonton,North Carolina,15878,MXN,Occasional,Referral,2024-05-31,Suspended,false,2024-05-31 00:00:00,,true,Mobile,2024-05-31 14:07:43,2024-05-31 17:15:15,victoria.medina044@dataops.example.com
1237664,CUST-0001237664,Virginia,Lopez,Prefer not to say,1945-08-05,78,65+,virginia.lopez.1237664@gmail.com,Netherlands,NLD,Europe,Western Europe,Port Edward,Delaware,14477,EUR,Regular,Direct,2024-05-14,Active,true,2024-05-14 00:00:00,,true,CRM,2024-05-14 12:50:29,2024-05-14 07:03:05,beth.carter090@dataops.example.com
1237665,CUST-0001237665,Christopher,Aguilar,Female,1998-06-13,25,25-34,christopher.aguilar.1237665@yahoo.com,Spain,ESP,Europe,Southern Europe,Lake Ronnieberg,Illinois,38632,EUR,Occasional,Direct,2024-05-06,Active,false,2024-05-06 00:00:00,,true,Marketplace,2024-05-06 02:29:30,2024-05-06 02:44:33,timothy.cameron104@commerce.example.com
1237666,CUST-0001237666,Bruce,Evans,Male,2000-10-01,23,18-24,bruce.evans.1237666@yahoo.com,Australia,AUS,Oceania,Australia and New Zealand,Royberg,New Jersey,05796,AUD,Occasional,Affiliate,2024-05-23,Inactive,false,2024-05-23 00:00:00,,true,Web,2024-05-23 01:03:10,2024-05-23 13:47:57,troy.boone097@platform.example.com
1237667,CUST-0001237667,Steve,Durham,Prefer not to say,1985-01-22,39,35-44,steve.durham.1237667@hotmail.com,Italy,ITA,Europe,Southern Europe,Lake Bethanybury,Virginia,35736,EUR,Regular,Referral,2024-05-13,Active,true,2024-05-13 00:00:00,,true,Marketplace,2024-05-13 20:59:03,2024-05-13 13:00:06,jennifer.bauer068@analytics.example.com
1237668,CUST-0001237668,Tiffany,Martinez,Female,2002-08-29,21,18-24,tiffany.martinez.1237668@yahoo.com,Canada,CAN,North America,Northern America,Ashleyton,Michigan,23275,CAD,Occasional,Paid Search,2024-05-12,Inactive,true,2024-05-12 00:00:00,,true,CRM,2024-05-12 16:26:06,2024-05-12 00:24:29,stephen.clark001@analytics.example.com
1237669,CUST-0001237669,Victoria,Bates,Non-binary,1956-05-27,67,65+,victoria.bates.1237669@hotmail.com,Canada,CAN,North America,Northern America,Port Kylemouth,Kansas,41947,CAD,Regular,Organic,2024-05-24,Suspended,true,2024-05-24 00:00:00,,true,Marketplace,2024-05-24 17:15:03,2024-05-24 07:29:25,darren.anderson025@dataops.example.com
1237670,CUST-0001237670,John,Haynes,Non-binary,1973-12-07,50,45-54,john.haynes.1237670@gmail.com,Mexico,MEX,North America,Central America,South Vincent,Colorado,82844,MXN,Occasional,Paid Search,2024-05-03,Active,true,2024-05-03 00:00:00,,true,CRM,2024-05-03 22:20:33,2024-05-03 23:38:43,yolanda.vasquez005@platform.example.com
1237671,CUST-0001237671,Alyssa,Stewart,Female,1975-11-19,48,45-54,alyssa.stewart.1237671@gmail.com,Germany,DEU,Europe,Western Europe,West Cody,Wyoming,71640,EUR,New,Social,2024-05-19,Active,false,2024-05-19 00:00:00,,true,CRM,2024-05-19 15:52:30,2024-05-19 11:20:10,troy.boone097@platform.example.com
1237672,CUST-0001237672,Bobby,Pratt,Prefer not to say,1985-02-02,39,35-44,bobby.pratt.1237672@hotmail.com,France,FRA,Europe,Western Europe,Whiteport,Idaho,53469,EUR,Regular,Social,2024-05-28,Active,false,2024-05-28 00:00:00,,true,Mobile,2024-05-28 22:17:11,2024-05-28 18:21:42,timothy.cameron104@commerce.example.com
1237673,CUST-0001237673,Lisa,Navarro,Female,1972-11-29,51,45-54,lisa.navarro.1237673@yahoo.com,United Arab Emirates,ARE,Asia,Western Asia,East Andrewtown,Georgia,10191,AED,Occasional,Paid Search,2024-05-29,Active,false,2024-05-29 00:00:00,,true,Marketplace,2024-05-29 15:53:00,2024-05-29 17:21:11,tiffany.freeman101@analytics.example.com
1237674,CUST-0001237674,Henry,Kerr,Female,1949-04-14,75,65+,henry.kerr.1237674@hotmail.com,United States,USA,North America,Northern America,North Marybury,Mississippi,85792,USD,Regular,Paid Search,2024-05-10,Inactive,true,2024-05-10 00:00:00,,true,Mobile,2024-05-10 09:34:24,2024-05-10 03:44:38,kevin.mathews014@analytics.example.com
