event_record_id,event_id,event_timestamp,session_id,customer_id,product_id,order_id,event_name,event_category,page_name,page_url,referrer_url,search_query,product_position,quantity,unit_price_local,event_value_local,local_currency,country_name,country_code,region_name,device_type,platform,operating_system,browser,traffic_source,traffic_medium,campaign_id,created_at,created_by
,EVT-202105-000000000000,2021-05-28 04:16:35,SES-202105-0000000961,CUST-0000303101,,,page_view,engagement,Product,https://shop.example.com/product,https://google.com,,,0,0,0,EUR,France,FRA,Europe,Laptop,iOS,Android,Firefox,Organic,social,CAMP-2021-0018,2021-05-28 04:16:35,tina.williams074@commerce.example.com
,EVT-202105-000000000001,2021-05-15 20:58:07,SES-202105-0000024749,CUST-0000314972,,,page_view,engagement,Cart,https://shop.example.com/product,https://bing.com,,,0,0,0,BRL,Brazil,BRA,South America,Laptop,Mobile Web,Android,Samsung Internet,Bing,email,CAMP-2021-0030,2021-05-15 20:58:07,kelsey.taylor010@platform.example.com
,EVT-202105-000000000002,2021-05-12 18:43:17,SES-202105-0000018987,CUST-0000306339,,,page_view,engagement,Account,https://shop.example.com/product,https://bing.com,,,0,0,0,BRL,Brazil,BRA,South America,Mobile,Android,Android,Firefox,Affiliate,organic,CAMP-2021-0014,2021-05-12 18:43:17,john.mullins109@commerce.example.com
,EVT-202105-000000000003,2021-05-11 04:23:31,SES-202105-0000014252,CUST-0000302212,PROD-0000165050,,product_view,commerce,Cart,https://shop.example.com/cart,https://facebook.com,,33,5,712.45,3562.25,INR,India,IND,Asia,Laptop,Android,Linux,Samsung Internet,Bing,cpc,,2021-05-11 04:23:31,taylor.cunningham023@commerce.example.com
,EVT-202105-000000000004,2021-05-14 06:12:45,SES-202105-0000021942,CUST-0000317245,PROD-0000174945,,checkout_start,commerce,Product,https://shop.example.com/product,https://facebook.com,,33,2,75.25,150.5,EUR,Italy,ITA,Europe,Laptop,iOS,iOS,Samsung Internet,Bing,direct,CAMP-2021-0033,2021-05-14 06:12:45,sylvia.diaz107@dataops.example.com
,EVT-202105-000000000005,2021-05-19 04:34:44,SES-202105-0000021985,CUST-0000313683,,,page_view,engagement,Product,https://shop.example.com/product,https://bing.com,,,0,0,0,EUR,Germany,DEU,Europe,Tablet,Web,Linux,Chrome,Instagram,affiliate,CAMP-2021-0022,2021-05-19 04:34:44,christine.johnson056@commerce.example.com
,EVT-202105-000000000006,2021-05-19 09:27:01,SES-202105-0000004049,CUST-0000309645,,,search,engagement,Product,https://shop.example.com/checkout,https://bing.com,Her check build.,,0,0,0,JPY,Japan,JPN,Asia,Desktop,iOS,Windows,Firefox,Direct,direct,CAMP-2021-0032,2021-05-19 09:27:01,megan.cunningham013@commerce.example.com
,EVT-202105-000000000007,2021-05-03 23:12:50,SES-202105-0000008782,CUST-0000312227,PROD-0000165309,,remove_from_cart,commerce,Cart,https://shop.example.com/search,https://instagram.com,,28,3,429.85,1289.55,INR,India,IND,Asia,Desktop,iOS,iOS,Firefox,TikTok,social,,2021-05-03 23:12:50,katelyn.pitts017@commerce.example.com
,EVT-202105-000000000008,2021-05-06 06:20:59,SES-202105-0000023187,CUST-0000311033,PROD-0000168008,,product_view,commerce,Checkout,https://shop.example.com/search,https://bing.com,,18,3,342.95,1028.85,CAD,Canada,CAN,North America,Desktop,Web,iOS,Samsung Internet,TikTok,affiliate,,2021-05-06 06:20:59,adam.gordon030@commerce.example.com
,EVT-202105-000000000009,2021-05-07 15:25:53,SES-202105-0000014099,CUST-0000313856,PROD-0000165249,,add_to_cart,commerce,Account,https://shop.example.com/product,https://bing.com,,39,3,856.37,2569.11,MXN,Mexico,MEX,North America,Laptop,Android,macOS,Chrome,Bing,email,,2021-05-07 15:25:53,timothy.cameron104@commerce.example.com
,EVT-202105-000000000010,2021-05-23 11:32:09,SES-202105-0000011477,CUST-0000303254,,,page_view,engagement,Account,https://shop.example.com/product,https://facebook.com,,,0,0,0,EUR,Germany,DEU,Europe,Desktop,Android,ChromeOS,Samsung Internet,Facebook,organic,,2021-05-23 11:32:09,kelsey.taylor010@platform.example.com
