order_record_id,order_id,customer_id,session_id,order_timestamp,order_status,country_name,country_code,region_name,local_currency,subtotal_local,discount_local,shipping_local,tax_local,total_amount_local,payment_method,shipping_method,warehouse_id,estimated_delivery_date,actual_delivery_date,cancellation_date,return_flag,refund_amount_local,source_system,created_at,updated_at,created_by
,ORD-202604-0000000000,CUST-0002057741,SES-202604-0000019434,2026-04-29 07:46:50,Completed,United Arab Emirates,ARE,Asia,AED,2839.09,703.07,26.98,459.14,2622.14,Credit Card,Same Day,WH-00017,2026-05-09,2026-05-09,,false,0,Web,2026-04-29 07:46:50,2026-04-29 10:22:50,arthur.ortiz082@platform.example.com
,ORD-202604-0000000001,CUST-0002051461,SES-202604-0000009824,2026-04-07 13:05:28,Completed,United Kingdom,GBR,Europe,GBP,2026.87,174.63,17.07,335.06,2204.37,PayPal,Pickup,WH-00174,2026-04-11,2026-04-11,,false,0,Marketplace,2026-04-07 13:05:28,2026-04-07 13:38:28,curtis.williams033@dataops.example.com
,ORD-202604-0000000002,CUST-0002064296,SES-202604-0000024931,2026-04-01 23:46:58,Completed,United States,USA,North America,USD,1387.27,170.95,31.38,66.18,1313.88,Credit Card,Express,WH-00109,2026-04-04,2026-04-04,,false,0,Marketplace,2026-04-01 23:46:58,2026-04-02 00:59:58,andrea.cummings039@platform.example.com
,ORD-202604-0000000003,CUST-0002068119,SES-202604-0000017528,2026-04-14 04:06:37,Completed,Italy,ITA,Europe,EUR,1813.55,287.06,28.76,318.66,1873.91,Paytm,Standard,WH-00146,2026-04-26,2026-04-26,,false,0,Web,2026-04-14 04:06:37,2026-04-14 04:57:37,andrea.cummings039@platform.example.com
,ORD-202604-0000000004,CUST-0002077342,SES-202604-0000018848,2026-04-25 13:33:40,Completed,United States,USA,North America,USD,2790.74,104.57,17.88,627.05,3331.1,PayPal,Economy,WH-00118,2026-05-02,2026-05-02,,false,0,POS,2026-04-25 13:33:40,2026-04-25 14:26:40,willie.long016@dataops.example.com
,ORD-202604-0000000005,CUST-0002047317,SES-202604-0000001436,2026-04-06 01:43:05,Processing,France,FRA,Europe,EUR,2336.21,567.7,28.59,144.36,1941.46,Bank Transfer,Express,WH-00074,2026-04-16,,,false,0,POS,2026-04-06 01:43:05,2026-04-06 04:34:05,judy.rogers086@platform.example.com
,ORD-202604-0000000006,CUST-0002059551,SES-202604-0000024056,2026-04-27 18:32:35,Completed,United Kingdom,GBR,Europe,GBP,1022.73,139.59,23.27,126.37,1032.78,Bank Transfer,Standard,WH-00225,2026-05-08,2026-05-08,,false,0,POS,2026-04-27 18:32:35,2026-04-27 19:55:35,victor.palmer071@platform.example.com
,ORD-202604-0000000007,CUST-0002049334,SES-202604-0000026935,2026-04-21 00:18:56,Completed,Mexico,MEX,North America,MXN,270.28,27.42,38.94,40.74,322.54,Phonepe,Express,WH-00181,2026-05-01,2026-05-01,,false,0,POS,2026-04-21 00:18:56,2026-04-21 01:55:56,stephanie.miller092@analytics.example.com
,ORD-202604-0000000008,CUST-0002045708,SES-202604-0000030113,2026-04-09 12:22:53,Completed,India,IND,Asia,INR,428.85,97.39,44.8,32.5,408.76,Google Pay,Standard,WH-00042,2026-04-15,2026-04-15,,false,0,POS,2026-04-09 12:22:53,2026-04-09 13:05:53,christine.johnson056@commerce.example.com
,ORD-202604-0000000009,CUST-0002074493,SES-202604-0000016400,2026-04-17 02:29:08,Processing,Germany,DEU,Europe,EUR,2681.55,647.3,23.35,363.5,2421.1,Buy Now Pay Later,Standard,WH-00084,2026-04-28,,,false,0,Mobile,2026-04-17 02:29:08,2026-04-17 04:28:08,sandra.hunter036@platform.example.com
