order_item_record_id,order_item_id,order_id,product_id,seller_id,quantity,unit_price_local,discount_local,tax_local,item_total_local,local_currency,country_code,region_name,fulfillment_type,return_flag,return_quantity,refund_amount_local,created_at,created_by
,ITEM-202308-000000000000,ORD-202308-0000019756,PROD-0000541660,SELL-00219275,5,805.07,324.94,107.52,3807.93,USD,SGP,Europe,Seller Fulfilled,false,0,0,2023-08-23 23:21:39,jason.franklin045@dataops.example.com
,ITEM-202308-000000000001,ORD-202308-0000003491,PROD-0000537445,SELL-00221549,1,1150.85,125.44,42.13,1067.54,USD,ESP,North America,Dropship,false,0,0,2023-08-26 18:11:22,tiffany.freeman101@analytics.example.com
,ITEM-202308-000000000002,ORD-202308-0000007896,PROD-0000545579,SELL-00217125,6,540.72,187.42,426.8,3483.7,MXN,JPN,Europe,Seller Fulfilled,false,0,0,2023-08-06 06:41:19,jeffery.miller012@commerce.example.com
,ITEM-202308-000000000003,ORD-202308-0000015902,PROD-0000533179,SELL-00219962,5,429.82,387.56,406.51,2168.05,INR,DEU,South America,Dropship,false,0,0,2023-08-19 18:48:31,patrick.gonzalez035@dataops.example.com
,ITEM-202308-000000000004,ORD-202308-0000015711,PROD-0000538507,SELL-00218055,3,889.37,215.35,78.22,2530.98,AUD,JPN,Asia,Platform Fulfilled,false,3,0,2023-08-21 14:21:44,yolanda.vasquez005@platform.example.com
,ITEM-202308-000000000005,ORD-202308-0000015395,PROD-0000547397,SELL-00222019,6,496.5,519.77,223.17,2682.4,CAD,SGP,Europe,Dropship,false,0,0,2023-08-15 15:46:41,richard.bradshaw051@platform.example.com
,ITEM-202308-000000000006,ORD-202308-0000010347,PROD-0000535453,SELL-00218843,3,103.02,38.73,31.19,301.52,AUD,GBR,South America,Platform Fulfilled,false,0,30.05,2023-08-01 00:36:15,tina.williams074@commerce.example.com
,ITEM-202308-000000000007,ORD-202308-0000003551,PROD-0000544451,SELL-00216364,6,74.22,62.99,79.73,462.06,GBP,DEU,Asia,Platform Fulfilled,true,0,0,2023-08-05 12:40:55,kristen.bailey110@analytics.example.com
,ITEM-202308-000000000008,ORD-202308-0000005830,PROD-0000544996,SELL-00217151,3,594.09,221.72,45.35,1605.9,MXN,ARE,Asia,Seller Fulfilled,false,0,0,2023-08-11 21:21:51,david.cabrera119@dataops.example.com
,ITEM-202308-000000000009,ORD-202308-0000019683,PROD-0000534400,SELL-00222330,1,749.5,24.82,151.34,876.02,EUR,CAN,Asia,Platform Fulfilled,false,0,0,2023-08-15 05:30:48,anita.garcia021@dataops.example.com
,ITEM-202308-000000000010,ORD-202308-0000002356,PROD-0000532365,SELL-00216741,6,493.97,312.45,303.8,2955.17,AED,CAN,North America,Platform Fulfilled,false,0,0,2023-08-15 11:26:07,sandra.hunter036@platform.example.com
,ITEM-202308-000000000011,ORD-202308-0000002605,PROD-0000532126,SELL-00222645,3,549.57,320.62,27.6,1355.69,BRL,ARE,Asia,Dropship,false,0,0,2023-08-04 16:34:55,megan.cunningham013@commerce.example.com
,ITEM-202308-000000000012,ORD-202308-0000017198,PROD-0000542832,SELL-00221614,1,1070.87,228.82,64.44,906.49,CAD,USA,South America,Dropship,false,0,0,2023-08-13 23:11:23,michelle.bender024@analytics.example.com
,ITEM-202308-000000000013,ORD-202308-0000013977,PROD-0000535238,SELL-00219660,3,617.04,124.27,82.2,1809.05,AUD,GBR,Europe,Platform Fulfilled,false,0,0,2023-08-25 02:36:15,peter.martinez098@platform.example.com
,ITEM-202308-000000000014,ORD-202308-0000000188,PROD-0000538142,SELL-00216980,5,768.21,680.81,659.36,3819.6,INR,GBR,Europe,Platform Fulfilled,false,0,0,2023-08-25 21:52:02,sylvia.diaz107@dataops.example.com
,ITEM-202308-000000000015,ORD-202308-0000010580,PROD-0000537204,SELL-00216574,5,1170.21,1079.31,584.23,5355.97,GBP,NLD,Europe,Dropship,false,0,0,2023-08-27 08:24:16,timothy.cameron104@commerce.example.com
,ITEM-202308-000000000016,ORD-202308-0000012957,PROD-0000535749,SELL-00218693,5,963.63,608.69,833.13,5042.59,JPY,AUS,North America,Dropship,false,0,0,2023-08-21 08:01:10,victor.palmer071@platform.example.com
,ITEM-202308-000000000017,ORD-202308-0000013931,PROD-0000539382,SELL-00220334,2,1156.79,498.64,94.88,1909.82,EUR,NLD,Europe,Dropship,false,0,0,2023-08-01 06:22:46,grace.gonzales099@dataops.example.com
,ITEM-202308-000000000018,ORD-202308-0000014886,PROD-0000532908,SELL-00222159,4,242.18,61.73,196.73,1103.72,SGD,BRA,Europe,Seller Fulfilled,false,0,0,2023-08-29 00:25:01,brandi.carter038@dataops.example.com
,ITEM-202308-000000000019,ORD-202308-0000018435,PROD-0000543447,SELL-00221896,3,34.07,5.21,22.07,119.07,GBP,NLD,Europe,Platform Fulfilled,false,0,0,2023-08-21 04:02:05,kevin.mathews014@analytics.example.com
,ITEM-202308-000000000020,ORD-202308-0000019140,PROD-0000532183,SELL-00219354,6,657.37,721.27,760.45,3983.4,AUD,NLD,Europe,Seller Fulfilled,false,0,1915.3,2023-08-09 18:44:22,katelyn.pitts017@commerce.example.com
,ITEM-202308-000000000021,ORD-202308-0000019181,PROD-0000541578,SELL-00219035,4,1041.93,213.13,203.27,4157.86,MXN,AUS,South America,Platform Fulfilled,false,0,0,2023-08-25 22:42:01,ashley.bishop108@dataops.example.com
,ITEM-202308-000000000022,ORD-202308-0000019115,PROD-0000546038,SELL-00219473,1,1103.6,231.03,73.82,946.39,GBP,ITA,South America,Dropship,false,0,0,2023-08-19 12:15:50,beth.carter090@dataops.example.com
,ITEM-202308-000000000023,ORD-202308-0000000395,PROD-0000537204,SELL-00221136,4,956.14,70.37,274.87,4029.06,MXN,IND,Europe,Dropship,false,0,0,2023-08-28 06:30:16,stephen.clark001@analytics.example.com
,ITEM-202308-000000000024,ORD-202308-0000008250,PROD-0000541858,SELL-00218994,3,722.36,432.46,282.38,2017.0,EUR,CAN,North America,Platform Fulfilled,false,0,0,2023-08-23 00:51:40,john.mullins109@commerce.example.com
,ITEM-202308-000000000025,ORD-202308-0000012581,PROD-0000536053,SELL-00218794,3,1074.26,366.83,344.64,3200.59,CAD,SGP,North America,Seller Fulfilled,false,0,0,2023-08-21 14:24:58,scott.duran111@dataops.example.com
,ITEM-202308-000000000026,ORD-202308-0000011071,PROD-0000546006,SELL-00217751,3,713.07,251.45,106.53,1994.29,BRL,ESP,Asia,Dropship,false,0,0,2023-08-18 06:01:01,eric.mullen052@dataops.example.com
,ITEM-202308-000000000027,ORD-202308-0000003814,PROD-0000537681,SELL-00216950,5,91.74,37.28,37.22,458.64,INR,FRA,South America,Platform Fulfilled,false,0,0,2023-08-30 21:19:12,arthur.ortiz082@platform.example.com
,ITEM-202308-000000000028,ORD-202308-0000000743,PROD-0000540514,SELL-00216237,2,150.55,10.31,32.98,323.77,AED,USA,North America,Seller Fulfilled,false,0,0,2023-08-11 23:11:43,micheal.hall064@dataops.example.com
,ITEM-202308-000000000029,ORD-202308-0000016200,PROD-0000535034,SELL-00221662,5,1185.67,270.49,519.78,6177.64,EUR,IND,Asia,Platform Fulfilled,false,0,0,2023-08-23 18:23:42,diana.williams116@analytics.example.com
,ITEM-202308-000000000030,ORD-202308-0000001222,PROD-0000536973,SELL-00217583,2,767.75,10.6,189.47,1714.37,BRL,USA,Europe,Seller Fulfilled,false,0,0,2023-08-25 10:26:41,sandra.hunter036@platform.example.com
,ITEM-202308-000000000031,ORD-202308-0000016455,PROD-0000540626,SELL-00221940,1,901.57,130.54,106.55,877.58,MXN,MEX,Europe,Seller Fulfilled,false,0,0,2023-08-16 16:28:32,jennifer.bauer068@analytics.example.com
,ITEM-202308-000000000032,ORD-202308-0000000062,PROD-0000533294,SELL-00216994,4,187.93,124.09,51.43,679.06,AED,AUS,Europe,Seller Fulfilled,false,0,0,2023-08-05 01:46:08,michael.johnson061@platform.example.com
,ITEM-202308-000000000033,ORD-202308-0000008077,PROD-0000533376,SELL-00219435,3,291.75,184.54,45.47,736.18,CAD,BRA,Europe,Platform Fulfilled,true,0,0,2023-08-15 04:41:36,arthur.ortiz082@platform.example.com
,ITEM-202308-000000000034,ORD-202308-0000003585,PROD-0000546574,SELL-00221103,2,223.48,13.3,22.51,456.17,INR,USA,Asia,Dropship,false,0,0,2023-08-28 05:31:10,ryan.steele043@commerce.example.com
,ITEM-202308-000000000035,ORD-202308-0000016703,PROD-0000534079,SELL-00221317,1,540.69,97.98,75.99,518.7,SGD,MEX,North America,Seller Fulfilled,false,0,0,2023-08-17 01:19:49,michael.berger060@platform.example.com
,ITEM-202308-000000000036,ORD-202308-0000000895,PROD-0000531485,SELL-00222244,2,1113.31,455.16,381.9,2153.36,AED,BRA,Europe,Seller Fulfilled,false,0,0,2023-08-19 20:53:49,yesenia.arnold040@platform.example.com
,ITEM-202308-000000000037,ORD-202308-0000000356,PROD-0000543200,SELL-00218349,1,498.68,55.7,30.13,473.11,AUD,DEU,Asia,Platform Fulfilled,false,0,0,2023-08-20 21:50:24,alyssa.richards002@commerce.example.com
,ITEM-202308-000000000038,ORD-202308-0000007128,PROD-0000547006,SELL-00219193,1,140.76,4.15,17.07,153.68,JPY,ARE,Oceania,Dropship,false,0,0,2023-08-08 02:19:12,taylor.cunningham023@commerce.example.com
,ITEM-202308-000000000039,ORD-202308-0000005408,PROD-0000540323,SELL-00221689,6,687.19,221.1,390.95,4292.99,USD,GBR,Europe,Seller Fulfilled,false,0,0,2023-08-24 16:53:44,taylor.cunningham023@commerce.example.com
,ITEM-202308-000000000040,ORD-202308-0000002143,PROD-0000533698,SELL-00221163,1,550.83,63.92,24.77,511.68,INR,MEX,Europe,Dropship,false,0,0,2023-08-14 18:43:03,andrea.cummings039@platform.example.com
,ITEM-202308-000000000041,ORD-202308-0000015518,PROD-0000539905,SELL-00218434,1,968.82,189.16,172.1,951.76,SGD,IND,Europe,Platform Fulfilled,false,0,0,2023-08-02 01:49:43,alyssa.richards002@commerce.example.com
