product_record_id,product_id,parent_product_id,product_title,brand,category_level_1,category_level_2,category_level_3,category_level_4,product_type,seller_id,country_of_sale,country_code,local_currency,base_price_local,cost_local,discount_percentage,tax_percentage,product_rating,review_count,product_status,stock_quantity,product_launch_date,effective_from,effective_to,is_current,created_at,updated_at,created_by
1,PROD-0000000001,PARENT-0000000001,Trial Human Accessories,"Shelton, Burton and Ross",Electronics,Accessories,Premium,Popular,Premium,SELL-00002265,India,CAN,AUD,2040.49,1479.13,36.18,9.17,4.07,25,Active,679,2020-01-16,2020-01-16 00:00:00,,true,2020-01-16 19:28:33,2020-01-16 07:37:21,michelle.sims041@analytics.example.com
2,PROD-0000000002,PARENT-0000000001,Exist Though Men,Jensen PLC,Fashion,Men,Premium,Classic,Bundle,SELL-00000387,Brazil,GBR,GBP,344.26,154.8,41.12,1.57,3.87,44,Active,665,2020-01-24,2020-01-24 00:00:00,,true,2020-01-24 04:24:08,2020-01-24 09:49:10,michael.berger060@platform.example.com
3,PROD-0000000003,PARENT-0000000003,Street Amount Laptops,Rojas Inc,Electronics,Laptops,Limited,New,Standard,SELL-00001874,India,ESP,INR,2273.64,1684.15,28.66,6.32,4.74,26,Active,644,2020-01-07,2020-01-07 00:00:00,,true,2020-01-07 00:41:58,2020-01-07 16:52:56,maria.ashley046@analytics.example.com
4,PROD-0000000004,PARENT-0000000002,Natural Many Shoes,Tucker Inc,Fashion,Shoes,Limited,Classic,Standard,SELL-00001227,Netherlands,BRA,EUR,2221.97,1265.56,24.36,16.56,3.39,194,Active,365,2020-01-07,2020-01-07 00:00:00,,true,2020-01-07 01:00:01,2020-01-07 00:04:26,john.mullins109@commerce.example.com
5,PROD-0000000005,PARENT-0000000004,Subject Fast Skincare,Lawrence-Foley,Beauty,Skincare,Premium,Classic,Premium,SELL-00000198,Brazil,AUS,SGD,1460.73,807.04,16.29,4.46,5,9,Active,288,2020-01-27,2020-01-27 00:00:00,,true,2020-01-27 16:10:57,2020-01-27 05:28:02,megan.cunningham013@commerce.example.com
6,PROD-0000000006,PARENT-0000000001,Mrs Time Men,Johnson LLC,Fashion,Men,Premium,Popular,Premium,SELL-00001729,Singapore,IND,AUD,1643.07,1080.56,36.41,14.5,4.45,34,Inactive,401,2020-01-15,2020-01-15 00:00:00,,true,2020-01-15 23:20:09,2020-01-15 01:24:46,lance.williams029@platform.example.com
7,PROD-0000000007,PARENT-0000000005,Board Among Organic,Farrell-Smith,Grocery,Organic,Standard,Classic,Bundle,SELL-00000628,Italy,IND,SGD,530.12,409.14,17.63,20.53,4.02,33,Active,543,2020-01-07,2020-01-07 00:00:00,,true,2020-01-07 02:39:28,2020-01-07 19:49:19,michael.berger060@platform.example.com
8,PROD-0000000008,PARENT-0000000005,Action Bag Cycling,"Madden, Phillips and Hall",Sports,Cycling,Premium,New,Subscription,SELL-00002902,Singapore,GBR,MXN,1422.4,750.24,24.53,2.06,4.12,104,Active,0,2020-01-30,2020-01-30 00:00:00,,true,2020-01-30 06:07:35,2020-01-30 01:41:49,andrea.cummings039@platform.example.com
9,PROD-0000000009,PARENT-0000000005,Value Have Decor,"Schultz, Herrera and Brennan",Home,Decor,Premium,Popular,Premium,SELL-00000537,Canada,ARE,CAD,227.14,85.05,41.64,11.85,3.62,54,Active,234,2020-01-25,2020-01-25 00:00:00,,true,2020-01-25 18:56:22,2020-01-25 14:12:12,tina.williams074@commerce.example.com
10,PROD-0000000010,PARENT-0000000001,Friend Edge Haircare,"Jones, Russell and Thomas",Beauty,Haircare,Pro,Bundle,Bundle,SELL-00002237,Singapore,BRA,MXN,2211.79,1014.3,2.06,10.28,3.74,7,Active,507,2020-01-15,2020-01-15 00:00:00,,true,2020-01-15 13:23:18,2020-01-15 16:39:33,tina.williams074@commerce.example.com
11,PROD-0000000011,PARENT-0000000010,Dinner Space Fitness,"Nelson, Taylor and Ross",Sports,Fitness,Eco,Seasonal,Bundle,SELL-00003058,United Arab Emirates,FRA,SGD,494.66,347.02,3.15,3.39,4.86,18,Inactive,611,2020-01-16,2020-01-16 00:00:00,,true,2020-01-16 23:47:06,2020-01-16 06:31:16,brandi.carter038@dataops.example.com
12,PROD-0000000012,PARENT-0000000007,Learn Machine Shoes,Ali Inc,Fashion,Shoes,Pro,Popular,Bundle,SELL-00001879,Netherlands,ESP,JPY,877.46,659.9,38.13,19.13,3.74,109,Active,695,2020-01-16,2020-01-16 00:00:00,,true,2020-01-16 19:15:25,2020-01-16 02:59:34,john.mullins109@commerce.example.com
13,PROD-0000000013,PARENT-0000000006,Eat Plant Lighting,"Yoder, Howell and Gray",Home,Lighting,Limited,Bundle,Bundle,SELL-00002508,United Arab Emirates,DEU,AUD,1544.61,583.29,15.87,22.19,4.32,69,Active,66,2020-01-17,2020-01-17 00:00:00,,true,2020-01-17 07:26:37,2020-01-17 19:01:45,michael.johnson061@platform.example.com
14,PROD-0000000014,PARENT-0000000012,Hope Off Sportswear,Perkins Ltd,Fashion,Sportswear,Standard,Bundle,Premium,SELL-00003064,India,ARE,MXN,2007.56,853.0,18.97,6.05,4.23,119,Active,475,2020-01-11,2020-01-11 00:00:00,,true,2020-01-11 01:33:00,2020-01-11 13:01:50,john.mullins109@commerce.example.com
15,PROD-0000000015,PARENT-0000000003,Arrive For Accessories,Griffin-Trevino,Fashion,Accessories,Premium,Seasonal,Premium,SELL-00001603,France,IND,MXN,2161.58,1089.28,17.75,6.94,4.14,384,Active,315,2020-01-20,2020-01-20 00:00:00,,true,2020-01-20 04:14:49,2020-01-20 05:16:13,ashley.marks069@commerce.example.com
16,PROD-0000000016,PARENT-0000000005,Measure Although Laptops,Parker LLC,Electronics,Laptops,Limited,Bundle,Bundle,SELL-00002626,Japan,ARE,CAD,2426.89,1838.31,5.66,15.92,2.97,173,Active,209,2020-01-22,2020-01-22 00:00:00,,true,2020-01-22 10:50:34,2020-01-22 10:18:11,michael.johnson061@platform.example.com
17,PROD-0000000017,PARENT-0000000016,Interesting Time Organic,"Davenport, Taylor and Roach",Grocery,Organic,Eco,Classic,Bundle,SELL-00003049,India,ESP,MXN,1629.06,678.12,18.57,8.65,3.86,25,Active,324,2020-01-13,2020-01-13 00:00:00,,true,2020-01-13 13:28:33,2020-01-13 06:15:58,lance.williams029@platform.example.com
18,PROD-0000000018,PARENT-0000000002,Green Side Audio,Garcia Ltd,Electronics,Audio,Premium,Bundle,Standard,SELL-00000068,Australia,ITA,AUD,1533.5,1068.41,17.25,18.27,4.27,91,Active,360,2020-01-09,2020-01-09 00:00:00,,true,2020-01-09 12:42:50,2020-01-09 01:58:29,megan.cunningham013@commerce.example.com
19,PROD-0000000019,PARENT-0000000015,Voice Occur Sportswear,Abbott Ltd,Fashion,Sportswear,Eco,Bundle,Bundle,SELL-00000462,India,MEX,GBP,2081.42,875.71,33.06,6.99,4.26,106,Inactive,561,2020-01-27,2020-01-27 00:00:00,,true,2020-01-27 17:56:43,2020-01-27 18:59:28,jennifer.hudson020@analytics.example.com
20,PROD-0000000020,PARENT-0000000005,Tree Good Furniture,Bray-Fernandez,Home,Furniture,Limited,Popular,Bundle,SELL-00002859,India,BRA,EUR,1332.79,506.67,20.66,11.56,4.01,90,Active,281,2020-01-14,2020-01-14 00:00:00,,true,2020-01-14 16:37:12,2020-01-14 00:20:01,brandi.carter038@dataops.example.com
21,PROD-0000000021,PARENT-0000000008,Water Million Shoes,Clayton Inc,Fashion,Shoes,Eco,Classic,Standard,SELL-00000648,United States,CAN,CAD,1796.17,1006.33,21.33,6.93,4.02,49,Active,104,2020-01-18,2020-01-18 00:00:00,,true,2020-01-18 04:08:53,2020-01-18 02:24:46,jennifer.bauer068@analytics.example.com
22,PROD-0000000022,PARENT-0000000009,Baby Worry Accessories,Clark-Sanders,Fashion,Accessories,Eco,Popular,Subscription,SELL-00002635,Singapore,MEX,USD,1759.18,1038.61,24.29,20.48,4.34,5,Inactive,252,2020-01-11,2020-01-11 00:00:00,,true,2020-01-11 03:55:08,2020-01-11 03:09:31,taylor.cunningham023@commerce.example.com
23,PROD-0000000023,PARENT-0000000010,Expert Pattern Outdoor,Foster PLC,Sports,Outdoor,Limited,Seasonal,Premium,SELL-00000667,United States,FRA,MXN,1229.86,687.28,0.81,7.88,4.22,79,Inactive,80,2020-01-08,2020-01-08 00:00:00,,true,2020-01-08 17:56:15,2020-01-08 23:48:46,maria.ashley046@analytics.example.com
24,PROD-0000000024,PARENT-0000000005,Win Mr Furniture,Miller-Freeman,Home,Furniture,Premium,Seasonal,Bundle,SELL-00000098,United Arab Emirates,USA,EUR,1675.4,590.77,42.22,20.71,4.28,104,Active,295,2020-01-01,2020-01-01 00:00:00,,true,2020-01-01 05:58:04,2020-01-01 21:57:37,kelsey.taylor010@platform.example.com
25,PROD-0000000025,PARENT-0000000016,Administration Newspaper Men,"Marshall, Campbell and Dillon",Fashion,Men,Standard,Classic,Premium,SELL-00000296,Netherlands,USA,BRL,1871.0,1335.46,23.85,15.66,5,40,Active,191,2020-01-05,2020-01-05 00:00:00,,true,2020-01-05 05:53:07,2020-01-05 18:11:12,victor.palmer071@platform.example.com
26,PROD-0000000026,PARENT-0000000022,Opportunity Case Personal Care,Davis LLC,Beauty,Personal Care,Eco,New,Bundle,SELL-00001773,United Arab Emirates,ESP,USD,1636.76,629.86,19.64,6.89,4.31,102,Active,262,2020-01-18,2020-01-18 00:00:00,,true,2020-01-18 08:42:35,2020-01-18 14:15:50,ashley.marks069@commerce.example.com
27,PROD-0000000027,PARENT-0000000024,Involve Maybe Accessories,"Wilson, Colon and Tyler",Electronics,Accessories,Premium,New,Premium,SELL-00001369,United Arab Emirates,NLD,INR,1730.69,919.21,12.4,5.97,4.39,101,Active,347,2020-01-28,2020-01-28 00:00:00,,true,2020-01-28 16:50:37,2020-01-28 01:05:59,stephen.daniels076@commerce.example.com
28,PROD-0000000028,PARENT-0000000001,Try Image Skincare,Roman-Oneill,Beauty,Skincare,Pro,New,Standard,SELL-00001347,Italy,ARE,USD,827.08,338.06,12.08,14.65,3.2,26,Active,450,2020-01-26,2020-01-26 00:00:00,,true,2020-01-26 07:50:05,2020-01-26 20:58:25,ryan.steele043@commerce.example.com
29,PROD-0000000029,PARENT-0000000027,Rich Forward Snacks,Malone-Nguyen,Grocery,Snacks,Limited,Bundle,Subscription,SELL-00000330,United States,IND,INR,206.23,91.81,34.4,13.45,4.32,67,Active,683,2020-01-19,2020-01-19 00:00:00,,true,2020-01-19 11:39:03,2020-01-19 15:38:29,andrea.cummings039@platform.example.com
30,PROD-0000000030,PARENT-0000000015,Peace Everybody Accessories,Hoffman-Li,Electronics,Accessories,Eco,Bundle,Subscription,SELL-00000826,France,FRA,MXN,2354.09,1058.77,15.51,21.67,4.79,71,Active,234,2020-01-24,2020-01-24 00:00:00,,true,2020-01-24 21:40:29,2020-01-24 19:25:48,patrick.gonzalez035@dataops.example.com
31,PROD-0000000031,PARENT-0000000020,The Down Storage,"Griffith, Paul and Lee",Home,Storage,Pro,Bundle,Premium,SELL-00000161,United Arab Emirates,DEU,GBP,687.16,257.34,1.43,19.57,3.5,12,Active,110,2020-01-05,2020-01-05 00:00:00,,true,2020-01-05 15:50:50,2020-01-05 07:08:30,patrick.gonzalez035@dataops.example.com
32,PROD-0000000032,PARENT-0000000021,Individual Before Technology,"Bennett, Flores and Costa",Books,Technology,Premium,Popular,Bundle,SELL-00002147,Germany,GBR,INR,2064.71,1190.93,28.72,6.53,4.14,183,Active,775,2020-01-29,2020-01-29 00:00:00,,true,2020-01-29 01:59:08,2020-01-29 00:34:15,taylor.cunningham023@commerce.example.com
