seller_record_id,seller_id,seller_name,seller_type,country_name,country_code,region_name,seller_rating,seller_status,fulfillment_type,seller_join_date,effective_from,effective_to,is_current,created_at,created_by
66488,SELL-00066488,"Lewis, Bailey and Bush",Small Business,United Arab Emirates,ARE,Asia,4.43,Active,Platform Fulfilled,2021-05-06,2021-05-06 00:00:00,,true,2021-05-06 04:14:17,megan.cunningham013@commerce.example.com
66489,SELL-00066489,"Fields, Williams and Martin",Brand,United States,USA,North America,4.73,Active,Dropship,2021-05-18,2021-05-18 00:00:00,,true,2021-05-18 16:55:40,micheal.chen050@dataops.example.com
66490,SELL-00066490,Young Inc,Distributor,Mexico,MEX,North America,5,Active,Seller Fulfilled,2021-05-12,2021-05-12 00:00:00,,true,2021-05-12 18:10:42,christine.johnson056@commerce.example.com
66491,SELL-00066491,Barton Inc,Small Business,Brazil,BRA,South America,3.71,Active,Dropship,2021-05-08,2021-05-08 00:00:00,,true,2021-05-08 15:42:26,troy.boone097@platform.example.com
66492,SELL-00066492,"Miles, Montes and Meyer",Distributor,India,IND,Asia,4.37,Active,Dropship,2021-05-16,2021-05-16 00:00:00,,true,2021-05-16 11:05:17,james.proctor094@dataops.example.com
66493,SELL-00066493,Martin and Sons,Small Business,France,FRA,Europe,4.7,Active,Platform Fulfilled,2021-05-05,2021-05-05 00:00:00,,true,2021-05-05 10:44:19,peter.martinez098@platform.example.com
66494,SELL-00066494,Crane PLC,Brand,Brazil,BRA,South America,3.31,Active,Dropship,2021-05-03,2021-05-03 00:00:00,,true,2021-05-03 22:26:54,anita.garcia021@dataops.example.com
66495,SELL-00066495,"Lyons, Myers and Chandler",Marketplace,Brazil,BRA,South America,4.45,Active,Seller Fulfilled,2021-05-17,2021-05-17 00:00:00,,true,2021-05-17 15:02:32,katelyn.pitts017@commerce.example.com
66496,SELL-00066496,"Hopkins, West and Coleman",Retailer,Italy,ITA,Europe,4.55,Active,Seller Fulfilled,2021-05-10,2021-05-10 00:00:00,,true,2021-05-10 15:45:37,stephen.clark001@analytics.example.com
66497,SELL-00066497,Kennedy-Hawkins,Retailer,United States,USA,North America,3.36,Active,Dropship,2021-05-16,2021-05-16 00:00:00,,true,2021-05-16 14:11:46,david.cabrera119@dataops.example.com
66498,SELL-00066498,"Collins, Bailey and Cole",Marketplace,Singapore,SGP,Asia,3.92,Active,Platform Fulfilled,2021-05-24,2021-05-24 00:00:00,,true,2021-05-24 09:18:19,peter.martinez098@platform.example.com
66499,SELL-00066499,Jones Ltd,Retailer,Brazil,BRA,South America,4.44,Active,Platform Fulfilled,2021-05-12,2021-05-12 00:00:00,,true,2021-05-12 14:24:35,jennifer.hudson020@analytics.example.com
66500,SELL-00066500,"Adams, Nichols and Sharp",Retailer,Netherlands,NLD,Europe,4.71,Active,Seller Fulfilled,2021-05-28,2021-05-28 00:00:00,,true,2021-05-28 15:11:36,david.cabrera119@dataops.example.com
66501,SELL-00066501,Austin-Schwartz,Marketplace,Japan,JPN,Asia,3.42,Inactive,Platform Fulfilled,2021-05-05,2021-05-05 00:00:00,,true,2021-05-05 15:41:27,megan.cunningham013@commerce.example.com
66502,SELL-00066502,"Malone, Lopez and Chapman",Small Business,United Kingdom,GBR,Europe,3.9,Active,Platform Fulfilled,2021-05-02,2021-05-02 00:00:00,,true,2021-05-02 17:23:19,timothy.cannon081@analytics.example.com
66503,SELL-00066503,Brady-Torres,Marketplace,India,IND,Asia,4.58,Active,Dropship,2021-05-03,2021-05-03 00:00:00,,true,2021-05-03 21:34:38,timothy.cameron104@commerce.example.com
66504,SELL-00066504,Thompson LLC,Marketplace,Germany,DEU,Europe,4.69,Inactive,Dropship,2021-05-15,2021-05-15 00:00:00,,true,2021-05-15 03:36:36,christine.johnson056@commerce.example.com
66505,SELL-00066505,"Watson, Peterson and Lee",Distributor,Spain,ESP,Europe,3.95,Active,Seller Fulfilled,2021-05-18,2021-05-18 00:00:00,,true,2021-05-18 07:43:11,christine.carter078@commerce.example.com
66506,SELL-00066506,"Flores, Long and Lynn",Marketplace,Australia,AUS,Oceania,5,Inactive,Platform Fulfilled,2021-05-22,2021-05-22 00:00:00,,true,2021-05-22 21:03:12,andrea.cummings039@platform.example.com
66507,SELL-00066507,Weaver Ltd,Brand,France,FRA,Europe,4.41,Active,Dropship,2021-05-01,2021-05-01 00:00:00,,true,2021-05-01 06:31:39,michelle.sims041@analytics.example.com
66508,SELL-00066508,Hernandez-Jones,Brand,Germany,DEU,Europe,4.35,Active,Platform Fulfilled,2021-05-01,2021-05-01 00:00:00,,true,2021-05-01 08:39:35,ashley.marks069@commerce.example.com
66509,SELL-00066509,"Lambert, Pope and Martin",Small Business,Brazil,BRA,South America,4.56,Active,Platform Fulfilled,2021-05-22,2021-05-22 00:00:00,,true,2021-05-22 08:55:29,timothy.cameron104@commerce.example.com
66510,SELL-00066510,Barton Inc,Distributor,United Kingdom,GBR,Europe,4.42,Active,Platform Fulfilled,2021-05-17,2021-05-17 00:00:00,,true,2021-05-17 14:54:09,andrea.cummings039@platform.example.com
66511,SELL-00066511,Lewis Group,Distributor,United States,USA,North America,4.54,Active,Dropship,2021-05-18,2021-05-18 00:00:00,,true,2021-05-18 12:18:08,michael.berger060@platform.example.com
66512,SELL-00066512,"Zhang, Stewart and Lucas",Small Business,United Arab Emirates,ARE,Asia,4.19,Active,Platform Fulfilled,2021-05-19,2021-05-19 00:00:00,,true,2021-05-19 03:58:32,maria.ashley046@analytics.example.com
66513,SELL-00066513,Hernandez Ltd,Retailer,United States,USA,North America,3.77,Active,Dropship,2021-05-19,2021-05-19 00:00:00,,true,2021-05-19 21:15:20,ryan.steele043@commerce.example.com
66514,SELL-00066514,Holland-Keller,Marketplace,Germany,DEU,Europe,3.67,Active,Dropship,2021-05-27,2021-05-27 00:00:00,,true,2021-05-27 01:00:15,stephen.clark001@analytics.example.com
66515,SELL-00066515,Lewis LLC,Retailer,Australia,AUS,Oceania,3.45,Active,Seller Fulfilled,2021-05-22,2021-05-22 00:00:00,,true,2021-05-22 02:36:19,timothy.cameron104@commerce.example.com
66516,SELL-00066516,Evans and Sons,Small Business,Canada,CAN,North America,4.17,Active,Seller Fulfilled,2021-05-07,2021-05-07 00:00:00,,true,2021-05-07 03:42:36,stephen.clark001@analytics.example.com
66517,SELL-00066517,"Baker, Armstrong and Parks",Retailer,United Kingdom,GBR,Europe,3.72,Active,Platform Fulfilled,2021-05-29,2021-05-29 00:00:00,,true,2021-05-29 19:54:48,sylvia.diaz107@dataops.example.com
66518,SELL-00066518,Allen Group,Small Business,United States,USA,North America,4.32,Active,Dropship,2021-05-08,2021-05-08 00:00:00,,true,2021-05-08 10:19:49,jennifer.hudson020@analytics.example.com
66519,SELL-00066519,Powers and Sons,Brand,Japan,JPN,Asia,3.72,Active,Platform Fulfilled,2021-05-17,2021-05-17 00:00:00,,true,2021-05-17 05:45:31,michael.johnson061@platform.example.com
66520,SELL-00066520,Diaz-Murphy,Small Business,Japan,JPN,Asia,3.87,Active,Platform Fulfilled,2021-05-27,2021-05-27 00:00:00,,true,2021-05-27 13:50:04,adam.gordon030@commerce.example.com
66521,SELL-00066521,Smith Group,Brand,United Kingdom,GBR,Europe,4.16,Active,Seller Fulfilled,2021-05-13,2021-05-13 00:00:00,,true,2021-05-13 14:44:06,megan.cunningham013@commerce.example.com
66522,SELL-00066522,"Maxwell, Poole and White",Marketplace,Singapore,SGP,Asia,3.78,Active,Dropship,2021-05-30,2021-05-30 00:00:00,,true,2021-05-30 09:25:12,victoria.medina044@dataops.example.com
66523,SELL-00066523,Mills-Murphy,Marketplace,United Arab Emirates,ARE,Asia,3.88,Active,Dropship,2021-05-24,2021-05-24 00:00:00,,true,2021-05-24 07:44:04,ashley.marks069@commerce.example.com
66524,SELL-00066524,Barker Inc,Distributor,United Kingdom,GBR,Europe,4.41,Inactive,Platform Fulfilled,2021-05-18,2021-05-18 00:00:00,,true,2021-05-18 10:57:14,timothy.cameron104@commerce.example.com
66525,SELL-00066525,"Spence, Buckley and Brewer",Retailer,Netherlands,NLD,Europe,4.03,Active,Seller Fulfilled,2021-05-26,2021-05-26 00:00:00,,true,2021-05-26 18:36:20,ryan.steele043@commerce.example.com
66526,SELL-00066526,Powers-Fisher,Distributor,United Kingdom,GBR,Europe,3.97,Active,Seller Fulfilled,2021-05-02,2021-05-02 00:00:00,,true,2021-05-02 16:01:10,stephen.daniels076@commerce.example.com
66527,SELL-00066527,Valentine-Ruiz,Brand,Singapore,SGP,Asia,4.8,Active,Dropship,2021-05-20,2021-05-20 00:00:00,,true,2021-05-20 16:36:16,david.cabrera119@dataops.example.com
66528,SELL-00066528,Lopez-Stein,Small Business,India,IND,Asia,3.98,Active,Seller Fulfilled,2021-05-05,2021-05-05 00:00:00,,true,2021-05-05 04:02:08,patrick.gonzalez035@dataops.example.com
66529,SELL-00066529,"Copeland, Sanchez and Jones",Distributor,Italy,ITA,Europe,4.01,Suspended,Dropship,2021-05-12,2021-05-12 00:00:00,,true,2021-05-12 14:53:58,tiffany.freeman101@analytics.example.com
66530,SELL-00066530,Jenkins Inc,Marketplace,United Kingdom,GBR,Europe,4.7,Active,Seller Fulfilled,2021-05-01,2021-05-01 00:00:00,,true,2021-05-01 04:13:14,stephen.daniels076@commerce.example.com
66531,SELL-00066531,Chapman Ltd,Brand,France,FRA,Europe,4.47,Active,Dropship,2021-05-19,2021-05-19 00:00:00,,true,2021-05-19 07:38:41,jennifer.hudson020@analytics.example.com
66532,SELL-00066532,Cole-Carpenter,Retailer,Mexico,MEX,North America,4.26,Active,Dropship,2021-05-16,2021-05-16 00:00:00,,true,2021-05-16 08:54:30,tina.williams074@commerce.example.com
66533,SELL-00066533,Kent Group,Distributor,India,IND,Asia,3.9,Active,Platform Fulfilled,2021-05-23,2021-05-23 00:00:00,,true,2021-05-23 11:33:53,peter.martinez098@platform.example.com
66534,SELL-00066534,Wolfe LLC,Brand,Australia,AUS,Oceania,4.19,Active,Seller Fulfilled,2021-05-11,2021-05-11 00:00:00,,true,2021-05-11 01:03:56,peter.martinez098@platform.example.com
66535,SELL-00066535,Stein PLC,Marketplace,India,IND,Asia,4.35,Active,Platform Fulfilled,2021-05-22,2021-05-22 00:00:00,,true,2021-05-22 03:25:29,anita.garcia021@dataops.example.com
66536,SELL-00066536,Miller-Wheeler,Small Business,Australia,AUS,Oceania,4.48,Active,Dropship,2021-05-31,2021-05-31 00:00:00,,true,2021-05-31 10:25:04,brandi.carter038@dataops.example.com
