shipment_record_id,shipment_id,order_id,warehouse_id,country_code,region_name,carrier,shipping_method,shipment_status,shipped_timestamp,estimated_delivery_date,actual_delivery_timestamp,delivery_attempts,delivery_country,created_at,created_by
,SHP-202310-0000000000,ORD-202310-0000006463,WH-00200,FRA,Europe,Royal Mail,Economy,Delivered,2023-10-27 23:33:21,2023-11-04,2023-11-11 11:33:21,2,United States,2023-10-27 23:33:21,adam.gordon030@commerce.example.com
,SHP-202310-0000000001,ORD-202310-0000002105,WH-00126,JPN,South America,UPS,Express,Delivered,2023-10-11 02:33:57,2023-10-17,2023-10-24 07:33:57,2,United Kingdom,2023-10-11 02:33:57,shawn.baxter004@dataops.example.com
,SHP-202310-0000000002,ORD-202310-0000004457,WH-00236,AUS,Asia,DPD,Same Day,Delivered,2023-10-17 01:01:09,2023-10-20,2023-10-24 11:01:09,1,United Kingdom,2023-10-17 01:01:09,yolanda.vasquez005@platform.example.com
,SHP-202310-0000000003,ORD-202310-0000002836,WH-00060,USA,Europe,FedEx,Express,Delivered,2023-10-27 21:27:39,2023-10-29,2023-11-01 05:27:39,1,Italy,2023-10-27 21:27:39,jimmy.washington028@commerce.example.com
,SHP-202310-0000000004,ORD-202310-0000000347,WH-00246,BRA,South America,DPD,Same Day,Returned,2023-10-09 17:05:22,2023-10-15,,1,Brazil,2023-10-09 17:05:22,beth.carter090@dataops.example.com
,SHP-202310-0000000005,ORD-202310-0000002048,WH-00194,BRA,Europe,FedEx,Same Day,Delivered,2023-10-31 14:06:33,2023-11-02,2023-11-07 16:06:33,1,Singapore,2023-10-31 14:06:33,stephen.daniels076@commerce.example.com
,SHP-202310-0000000006,ORD-202310-0000007365,WH-00144,DEU,Europe,UPS,Economy,Delivered,2023-10-08 00:18:09,2023-10-17,2023-10-20 09:18:09,1,Germany,2023-10-08 00:18:09,jennifer.atkins003@platform.example.com
,SHP-202310-0000000007,ORD-202310-0000007010,WH-00124,JPN,Europe,UPS,Pickup,Delivered,2023-10-27 15:44:35,2023-11-06,2023-10-31 00:44:35,2,Germany,2023-10-27 15:44:35,michelle.bender024@analytics.example.com
,SHP-202310-0000000008,ORD-202310-0000006450,WH-00040,ESP,Europe,Australia Post,Standard,Delivered,2023-10-09 20:33:15,2023-10-17,2023-10-17 01:33:15,1,Canada,2023-10-09 20:33:15,james.richardson118@dataops.example.com
,SHP-202310-0000000009,ORD-202310-0000002131,WH-00037,GBR,Asia,USPS,Pickup,In Transit,2023-10-06 14:53:25,2023-10-10,,1,United States,2023-10-06 14:53:25,chelsea.patel065@commerce.example.com
,SHP-202310-0000000010,ORD-202310-0000004624,WH-00199,ARE,North America,Royal Mail,Standard,Delivered,2023-10-21 21:34:11,2023-10-25,2023-10-26 04:34:11,1,Netherlands,2023-10-21 21:34:11,kelsey.taylor010@platform.example.com
,SHP-202310-0000000011,ORD-202310-0000003994,WH-00048,ITA,Europe,Royal Mail,Economy,Delivered,2023-10-23 20:11:39,2023-10-25,2023-10-28 04:11:39,1,India,2023-10-23 20:11:39,sylvia.diaz107@dataops.example.com
,SHP-202310-0000000012,ORD-202310-0000000908,WH-00134,GBR,North America,Royal Mail,Express,Delivered,2023-10-29 05:41:25,2023-11-05,2023-11-05 10:41:25,1,Germany,2023-10-29 05:41:25,yolanda.vasquez005@platform.example.com
,SHP-202310-0000000013,ORD-202310-0000007334,WH-00192,GBR,Europe,FedEx,Economy,Delivered,2023-10-28 12:52:00,2023-10-31,2023-10-30 18:52:00,2,Mexico,2023-10-28 12:52:00,stephen.daniels076@commerce.example.com
,SHP-202310-0000000014,ORD-202310-0000004372,WH-00108,NLD,South America,Royal Mail,Standard,Delivered,2023-10-02 06:10:29,2023-10-07,2023-10-10 18:10:29,2,United States,2023-10-02 06:10:29,victor.palmer071@platform.example.com
,SHP-202310-0000000015,ORD-202310-0000000858,WH-00183,CAN,North America,Australia Post,Standard,Delivered,2023-10-18 04:10:35,2023-10-22,2023-10-29 16:10:35,1,France,2023-10-18 04:10:35,andrea.cummings039@platform.example.com
,SHP-202310-0000000016,ORD-202310-0000004619,WH-00037,BRA,Asia,Australia Post,Economy,Delivered,2023-10-06 11:11:13,2023-10-09,2023-10-11 11:11:13,1,Germany,2023-10-06 11:11:13,joann.clark089@commerce.example.com
,SHP-202310-0000000017,ORD-202310-0000005890,WH-00193,NLD,Oceania,Australia Post,Same Day,Delivered,2023-10-23 16:00:00,2023-10-27,2023-11-04 00:00:00,2,United Arab Emirates,2023-10-23 16:00:00,susan.rice083@commerce.example.com
