exchange_rate_id,rate_date,base_currency,target_currency,exchange_rate,rate_source,rate_type,created_at,created_by
,2023-02-17,GBP,SGD,1.193778691,ECB,Closing,2023-02-17 16:45:09,john.mullins109@commerce.example.com
,2023-02-05,CAD,INR,0.6966168793,ECB,Closing,2023-02-05 23:25:55,yolanda.vasquez005@platform.example.com
,2023-02-15,BRL,AED,0.4681917352,Reuters,Daily,2023-02-15 21:24:43,christine.carter078@commerce.example.com
,2023-02-10,INR,AED,0.7183722671,Reuters,Closing,2023-02-10 05:22:38,victoria.medina044@dataops.example.com
,2023-02-27,MXN,AUD,1.1065760461,Internal FX,Spot,2023-02-27 01:55:31,renee.harvey080@dataops.example.com
,2023-02-05,AUD,CAD,0.4017144193,Reuters,Daily,2023-02-05 08:27:43,megan.cunningham013@commerce.example.com
,2023-02-10,USD,AED,1.4366008181,Reuters,Spot,2023-02-10 11:11:59,micheal.chen050@dataops.example.com
,2023-02-16,AED,GBP,0.4827330491,Reuters,Daily,2023-02-16 15:48:26,christine.carter078@commerce.example.com
,2023-02-03,AUD,JPY,2.5148774986,Internal FX,Spot,2023-02-03 00:34:48,andrew.ellis102@analytics.example.com
,2023-02-19,CAD,BRL,0.4959366764,Bloomberg,Closing,2023-02-19 19:04:34,michelle.sims041@analytics.example.com
,2023-02-22,SGD,CAD,2.451696251,Bloomberg,Closing,2023-02-22 13:58:55,jason.franklin045@dataops.example.com
,2023-02-17,MXN,SGD,0.990670926,Reuters,Daily,2023-02-17 10:27:02,lance.williams029@platform.example.com
,2023-02-26,BRL,JPY,0.7996199489,Reuters,Closing,2023-02-26 22:15:37,victoria.medina044@dataops.example.com
,2023-02-04,GBP,SGD,9.3413894793,Reuters,Daily,2023-02-04 05:55:58,stephen.clark001@analytics.example.com
,2023-02-27,INR,GBP,1.365302601,ECB,Closing,2023-02-27 17:32:30,megan.cunningham013@commerce.example.com
,2023-02-12,CAD,USD,3.6136407988,ECB,Spot,2023-02-12 23:58:43,megan.cunningham013@commerce.example.com
,2023-02-23,EUR,GBP,0.2607637425,Bloomberg,Daily,2023-02-23 12:19:59,tina.williams074@commerce.example.com
,2023-02-01,MXN,AED,0.8148003532,ECB,Daily,2023-02-01 21:48:47,sylvia.diaz107@dataops.example.com
,2023-02-04,INR,USD,0.7602490483,Reuters,Spot,2023-02-04 05:37:49,darren.anderson025@dataops.example.com
,2023-02-07,SGD,GBP,1.2913231095,ECB,Closing,2023-02-07 11:09:05,shawn.baxter004@dataops.example.com
,2023-02-25,CAD,AED,0.7372761871,Bloomberg,Closing,2023-02-25 16:19:14,tiffany.freeman101@analytics.example.com
,2023-02-20,GBP,AED,1.5789304248,Bloomberg,Daily,2023-02-20 16:31:32,timothy.cameron104@commerce.example.com
,2023-02-27,GBP,BRL,0.7478998126,Internal FX,Spot,2023-02-27 10:49:40,anita.garcia021@dataops.example.com
,2023-02-20,AUD,MXN,3.1031170138,Bloomberg,Daily,2023-02-20 06:22:53,lance.williams029@platform.example.com
,2023-02-03,AUD,MXN,1.4587786907,Reuters,Spot,2023-02-03 03:16:09,grace.gonzales099@dataops.example.com
,2023-02-20,AUD,CAD,1.4654916952,Reuters,Daily,2023-02-20 03:24:35,michelle.bender024@analytics.example.com
,2023-02-19,USD,EUR,1.4527502145,ECB,Daily,2023-02-19 20:09:23,patrick.gonzalez035@dataops.example.com
,2023-02-23,EUR,INR,0.6259862806,Bloomberg,Daily,2023-02-23 00:41:17,anita.garcia021@dataops.example.com
,2023-02-08,USD,AUD,2.4409563577,Bloomberg,Closing,2023-02-08 20:44:59,victor.palmer071@platform.example.com
,2023-02-09,SGD,JPY,3.6733548836,Internal FX,Spot,2023-02-09 21:03:33,katelyn.pitts017@commerce.example.com
,2023-02-21,AUD,JPY,1.0008366218,Reuters,Closing,2023-02-21 06:45:45,david.cabrera119@dataops.example.com
