seller_record_id,seller_id,seller_name,seller_type,country_name,country_code,region_name,seller_rating,seller_status,fulfillment_type,seller_join_date,effective_from,effective_to,is_current,created_at,created_by
183094,SELL-00183094,Hernandez-Becker,Brand,Mexico,MEX,North America,4.39,Active,Platform Fulfilled,2023-02-26,2023-02-26 00:00:00,,true,2023-02-26 02:29:15,shawn.baxter004@dataops.example.com
183095,SELL-00183095,Torres PLC,Brand,France,FRA,Europe,4.91,Suspended,Seller Fulfilled,2023-02-18,2023-02-18 00:00:00,,true,2023-02-18 17:59:36,grace.gonzales099@dataops.example.com
183096,SELL-00183096,"Wright, Moore and Harris",Marketplace,Mexico,MEX,North America,3.39,Active,Seller Fulfilled,2023-02-06,2023-02-06 00:00:00,,true,2023-02-06 09:32:12,ashley.marks069@commerce.example.com
183097,SELL-00183097,Hart Group,Marketplace,United States,USA,North America,4.63,Active,Platform Fulfilled,2023-02-18,2023-02-18 00:00:00,,true,2023-02-18 03:32:33,yesenia.arnold040@platform.example.com
183098,SELL-00183098,Lopez LLC,Distributor,Canada,CAN,North America,5,Active,Platform Fulfilled,2023-02-25,2023-02-25 00:00:00,,true,2023-02-25 09:42:57,ashley.marks069@commerce.example.com
183099,SELL-00183099,White-Evans,Marketplace,United States,USA,North America,3.85,Active,Dropship,2023-02-01,2023-02-01 00:00:00,,true,2023-02-01 09:03:01,grace.gonzales099@dataops.example.com
183100,SELL-00183100,Burton Ltd,Small Business,Netherlands,NLD,Europe,4.89,Active,Dropship,2023-02-16,2023-02-16 00:00:00,,true,2023-02-16 01:29:35,anita.garcia021@dataops.example.com
183101,SELL-00183101,Reyes Inc,Marketplace,Netherlands,NLD,Europe,4.42,Active,Platform Fulfilled,2023-02-23,2023-02-23 00:00:00,,true,2023-02-23 22:37:44,chelsea.patel065@commerce.example.com
183102,SELL-00183102,Rivera-Hamilton,Distributor,Brazil,BRA,South America,2.98,Active,Dropship,2023-02-23,2023-02-23 00:00:00,,true,2023-02-23 12:08:59,renee.harvey080@dataops.example.com
183103,SELL-00183103,Pena-Kennedy,Distributor,Germany,DEU,Europe,4.61,Active,Seller Fulfilled,2023-02-18,2023-02-18 00:00:00,,true,2023-02-18 09:52:44,alyssa.richards002@commerce.example.com
183104,SELL-00183104,"Compton, Nelson and Reeves",Marketplace,Mexico,MEX,North America,3.41,Active,Dropship,2023-02-18,2023-02-18 00:00:00,,true,2023-02-18 05:36:47,james.proctor094@dataops.example.com
183105,SELL-00183105,Rivera PLC,Brand,United Kingdom,GBR,Europe,3.89,Active,Dropship,2023-02-21,2023-02-21 00:00:00,,true,2023-02-21 03:17:46,james.proctor094@dataops.example.com
183106,SELL-00183106,Wise-Gibson,Brand,Japan,JPN,Asia,3.59,Active,Seller Fulfilled,2023-02-19,2023-02-19 00:00:00,,true,2023-02-19 13:59:32,stephen.daniels076@commerce.example.com
183107,SELL-00183107,Harris and Sons,Small Business,United Arab Emirates,ARE,Asia,4.21,Active,Platform Fulfilled,2023-02-05,2023-02-05 00:00:00,,true,2023-02-05 06:32:37,yolanda.vasquez005@platform.example.com
183108,SELL-00183108,"Price, Jones and Brown",Retailer,United Arab Emirates,ARE,Asia,4.97,Active,Platform Fulfilled,2023-02-14,2023-02-14 00:00:00,,true,2023-02-14 09:04:16,sylvia.diaz107@dataops.example.com
183109,SELL-00183109,Peters-Johnson,Distributor,Singapore,SGP,Asia,5,Active,Seller Fulfilled,2023-02-15,2023-02-15 00:00:00,,true,2023-02-15 06:07:10,rachel.hall062@platform.example.com
183110,SELL-00183110,Gonzalez-Gibson,Retailer,United Kingdom,GBR,Europe,3.99,Active,Seller Fulfilled,2023-02-06,2023-02-06 00:00:00,,true,2023-02-06 22:03:02,katelyn.pitts017@commerce.example.com
183111,SELL-00183111,Mclaughlin Ltd,Distributor,Spain,ESP,Europe,3.55,Active,Platform Fulfilled,2023-02-13,2023-02-13 00:00:00,,true,2023-02-13 13:07:37,david.cabrera119@dataops.example.com
183112,SELL-00183112,Mata Group,Retailer,Netherlands,NLD,Europe,5,Active,Seller Fulfilled,2023-02-08,2023-02-08 00:00:00,,true,2023-02-08 16:29:02,adam.gordon030@commerce.example.com
183113,SELL-00183113,"Munoz, Alvarez and Baker",Distributor,United Arab Emirates,ARE,Asia,4.12,Active,Platform Fulfilled,2023-02-10,2023-02-10 00:00:00,,true,2023-02-10 10:06:20,james.proctor094@dataops.example.com
183114,SELL-00183114,Woods-Gordon,Distributor,United Arab Emirates,ARE,Asia,3.58,Active,Dropship,2023-02-20,2023-02-20 00:00:00,,true,2023-02-20 00:25:44,troy.boone097@platform.example.com
183115,SELL-00183115,Mercer-Reyes,Brand,Canada,CAN,North America,4.17,Active,Seller Fulfilled,2023-02-19,2023-02-19 00:00:00,,true,2023-02-19 22:50:49,brandi.carter038@dataops.example.com
183116,SELL-00183116,"Cain, James and Cole",Retailer,United Kingdom,GBR,Europe,4.33,Active,Dropship,2023-02-25,2023-02-25 00:00:00,,true,2023-02-25 20:22:06,maria.ashley046@analytics.example.com
183117,SELL-00183117,Caldwell-Beck,Brand,France,FRA,Europe,4.04,Active,Dropship,2023-02-14,2023-02-14 00:00:00,,true,2023-02-14 01:38:07,ashley.bishop108@dataops.example.com
183118,SELL-00183118,"Combs, Sherman and Carpenter",Distributor,United Arab Emirates,ARE,Asia,3.92,Active,Seller Fulfilled,2023-02-15,2023-02-15 00:00:00,,true,2023-02-15 08:29:29,arthur.ortiz082@platform.example.com
183119,SELL-00183119,"Acosta, Garcia and Hernandez",Small Business,United States,USA,North America,4.25,Active,Seller Fulfilled,2023-02-18,2023-02-18 00:00:00,,true,2023-02-18 10:11:35,michelle.bender024@analytics.example.com
183120,SELL-00183120,Taylor-Dominguez,Brand,Mexico,MEX,North America,4.67,Active,Dropship,2023-02-26,2023-02-26 00:00:00,,true,2023-02-26 18:50:45,ashley.bishop108@dataops.example.com
183121,SELL-00183121,Wilkinson Ltd,Retailer,Germany,DEU,Europe,3.62,Active,Dropship,2023-02-23,2023-02-23 00:00:00,,true,2023-02-23 15:44:01,lance.williams029@platform.example.com
183122,SELL-00183122,Mckinney Group,Small Business,United Kingdom,GBR,Europe,4.28,Suspended,Seller Fulfilled,2023-02-09,2023-02-09 00:00:00,,true,2023-02-09 04:06:12,lance.williams029@platform.example.com
183123,SELL-00183123,Adams and Sons,Retailer,Canada,CAN,North America,4.71,Active,Platform Fulfilled,2023-02-21,2023-02-21 00:00:00,,true,2023-02-21 00:10:27,christine.johnson056@commerce.example.com
183124,SELL-00183124,Castro LLC,Small Business,Japan,JPN,Asia,5,Active,Dropship,2023-02-03,2023-02-03 00:00:00,,true,2023-02-03 08:04:31,micheal.hall064@dataops.example.com
183125,SELL-00183125,"Glass, Bowen and Hamilton",Small Business,Netherlands,NLD,Europe,4.91,Active,Seller Fulfilled,2023-02-01,2023-02-01 00:00:00,,true,2023-02-01 18:17:41,brian.taylor114@analytics.example.com
183126,SELL-00183126,Ramirez and Sons,Brand,Mexico,MEX,North America,3.97,Active,Seller Fulfilled,2023-02-02,2023-02-02 00:00:00,,true,2023-02-02 04:32:41,michael.berger060@platform.example.com
183127,SELL-00183127,Jones Inc,Retailer,Italy,ITA,Europe,3.47,Active,Seller Fulfilled,2023-02-15,2023-02-15 00:00:00,,true,2023-02-15 12:00:09,ashley.marks069@commerce.example.com
183128,SELL-00183128,Coleman-Miller,Retailer,Canada,CAN,North America,4.21,Active,Platform Fulfilled,2023-02-13,2023-02-13 00:00:00,,true,2023-02-13 17:29:42,rachel.hall062@platform.example.com
183129,SELL-00183129,"Jackson, Ray and Gomez",Small Business,United States,USA,North America,4.07,Active,Dropship,2023-02-03,2023-02-03 00:00:00,,true,2023-02-03 13:13:25,yesenia.arnold040@platform.example.com
183130,SELL-00183130,Ramirez-Goodman,Brand,Canada,CAN,North America,3.86,Inactive,Dropship,2023-02-10,2023-02-10 00:00:00,,true,2023-02-10 00:52:04,micheal.hall064@dataops.example.com
183131,SELL-00183131,"Hickman, Ramirez and Taylor",Small Business,United States,USA,North America,3.83,Active,Seller Fulfilled,2023-02-08,2023-02-08 00:00:00,,true,2023-02-08 13:49:12,jennifer.erickson018@platform.example.com
183132,SELL-00183132,"Kelly, Cunningham and Baker",Brand,Brazil,BRA,South America,3.71,Active,Dropship,2023-02-08,2023-02-08 00:00:00,,true,2023-02-08 02:54:05,andrew.ellis102@analytics.example.com
183133,SELL-00183133,"Montgomery, Wilson and Mitchell",Brand,France,FRA,Europe,4.03,Active,Seller Fulfilled,2023-02-01,2023-02-01 00:00:00,,true,2023-02-01 08:47:18,kristen.bailey110@analytics.example.com
183134,SELL-00183134,Watson-Zhang,Retailer,France,FRA,Europe,3.91,Active,Seller Fulfilled,2023-02-24,2023-02-24 00:00:00,,true,2023-02-24 20:10:52,andrew.ellis102@analytics.example.com
183135,SELL-00183135,Rosales-House,Retailer,Mexico,MEX,North America,4.39,Inactive,Dropship,2023-02-05,2023-02-05 00:00:00,,true,2023-02-05 22:13:06,timothy.cannon081@analytics.example.com
183136,SELL-00183136,Gross Ltd,Retailer,Singapore,SGP,Asia,3.99,Active,Dropship,2023-02-04,2023-02-04 00:00:00,,true,2023-02-04 13:03:26,sandra.hunter036@platform.example.com
183137,SELL-00183137,Sanders PLC,Small Business,Canada,CAN,North America,4.32,Active,Seller Fulfilled,2023-02-09,2023-02-09 00:00:00,,true,2023-02-09 22:38:43,david.cabrera119@dataops.example.com
183138,SELL-00183138,Page-Yates,Distributor,Mexico,MEX,North America,4.54,Active,Dropship,2023-02-28,2023-02-28 00:00:00,,true,2023-02-28 23:30:48,brandi.carter038@dataops.example.com
183139,SELL-00183139,"Ferguson, Taylor and Anderson",Small Business,Spain,ESP,Europe,3.39,Active,Platform Fulfilled,2023-02-08,2023-02-08 00:00:00,,true,2023-02-08 11:47:59,jimmy.washington028@commerce.example.com
183140,SELL-00183140,Cantrell Group,Marketplace,Spain,ESP,Europe,4.91,Active,Platform Fulfilled,2023-02-23,2023-02-23 00:00:00,,true,2023-02-23 11:16:27,maria.ashley046@analytics.example.com
183141,SELL-00183141,Haynes Group,Brand,Mexico,MEX,North America,4.55,Active,Platform Fulfilled,2023-02-18,2023-02-18 00:00:00,,true,2023-02-18 03:50:25,timothy.cameron104@commerce.example.com
