product_record_id,product_id,parent_product_id,product_title,brand,category_level_1,category_level_2,category_level_3,category_level_4,product_type,seller_id,country_of_sale,country_code,local_currency,base_price_local,cost_local,discount_percentage,tax_percentage,product_rating,review_count,product_status,stock_quantity,product_launch_date,effective_from,effective_to,is_current,created_at,updated_at,created_by
1004609,PROD-0001004609,PARENT-0000194996,Head Series Cycling,Cortez Ltd,Sports,Cycling,Standard,Seasonal,Subscription,SELL-00412148,Netherlands,FRA,BRL,610.94,410.3,2.7,14.88,3.84,154,Active,246,2025-10-10,2025-10-10 00:00:00,,true,2025-10-10 17:33:10,2025-10-10 16:07:48,judy.rogers086@platform.example.com
1004610,PROD-0001004610,PARENT-0000863630,Accept Cause Audio,"Adams, Kelley and Harmon",Electronics,Audio,Pro,Popular,Subscription,SELL-00411215,Spain,DEU,CAD,5.19,2.82,32.22,19.46,5,160,Active,588,2025-10-28,2025-10-28 00:00:00,,true,2025-10-28 01:09:12,2025-10-28 03:29:01,nancy.gross008@dataops.example.com
1004611,PROD-0001004611,PARENT-0000023530,Opportunity Serve Audio,"Haynes, Davis and Brewer",Electronics,Audio,Eco,Classic,Subscription,SELL-00406886,United Kingdom,ARE,JPY,783.29,565.43,19.21,5.95,3.93,43,Active,494,2025-10-30,2025-10-30 00:00:00,,true,2025-10-30 19:37:28,2025-10-30 14:20:33,raymond.pineda079@platform.example.com
1004612,PROD-0001004612,PARENT-0000282578,Reality Anything Collectibles,Edwards-Santos,Toys,Collectibles,Limited,Bundle,Premium,SELL-00412520,Germany,ITA,BRL,1665.68,798.82,3.12,3.95,3.92,119,Active,288,2025-10-03,2025-10-03 00:00:00,,true,2025-10-03 05:35:54,2025-10-03 07:15:48,micheal.hall064@dataops.example.com
1004613,PROD-0001004613,PARENT-0000730017,Yet Now Accessories,Lewis-Welch,Fashion,Accessories,Eco,Seasonal,Subscription,SELL-00405233,Netherlands,ITA,GBP,1696.4,900.77,30.29,4.78,4.09,147,Active,411,2025-10-25,2025-10-25 00:00:00,,true,2025-10-25 14:21:53,2025-10-25 08:10:12,troy.boone097@platform.example.com
1004614,PROD-0001004614,PARENT-0000570014,Else Program Sportswear,"Day, Shaw and Allison",Fashion,Sportswear,Premium,Seasonal,Subscription,SELL-00410704,Germany,IND,MXN,605.12,360.46,17.83,1.95,4.19,9,Active,521,2025-10-10,2025-10-10 00:00:00,,true,2025-10-10 05:56:04,2025-10-10 11:06:02,michael.johnson061@platform.example.com
1004615,PROD-0001004615,PARENT-0000127986,Serve Society Haircare,"Sanchez, Kane and Krause",Beauty,Haircare,Eco,Seasonal,Standard,SELL-00408683,Canada,MEX,MXN,925.1,627.89,18.22,14.68,4.06,170,Active,280,2025-10-13,2025-10-13 00:00:00,,true,2025-10-13 01:04:41,2025-10-13 03:55:00,michelle.bender024@analytics.example.com
1004616,PROD-0001004616,PARENT-0000068835,Home Price Educational,Martinez Group,Toys,Educational,Eco,New,Standard,SELL-00412026,Netherlands,ARE,SGD,2380.55,1223.77,3.96,4.64,3.74,26,Active,95,2025-10-09,2025-10-09 00:00:00,,true,2025-10-09 12:44:49,2025-10-09 15:55:33,jennifer.atkins003@platform.example.com
1004617,PROD-0001004617,PARENT-0000173047,Gas Yard Men,Thompson-Holloway,Fashion,Men,Standard,New,Subscription,SELL-00410278,Singapore,USA,INR,1752.78,913.86,9.92,19.56,3.58,38,Active,748,2025-10-30,2025-10-30 00:00:00,,true,2025-10-30 05:08:22,2025-10-30 06:32:28,elizabeth.mullins042@platform.example.com
1004618,PROD-0001004618,PARENT-0000976268,Another Lose Kitchen,"Wise, Ortiz and Smith",Home,Kitchen,Limited,Seasonal,Subscription,SELL-00407637,Australia,DEU,GBP,2115.26,1426.89,37.72,8.9,4.97,90,Active,157,2025-10-22,2025-10-22 00:00:00,,true,2025-10-22 20:30:43,2025-10-22 17:51:17,troy.boone097@platform.example.com
1004619,PROD-0001004619,PARENT-0000236040,Gun How Kitchen,Rodriguez-Figueroa,Home,Kitchen,Limited,Seasonal,Premium,SELL-00408316,France,MEX,MXN,1099.37,576.75,31.04,10.85,3.57,11,Active,299,2025-10-20,2025-10-20 00:00:00,,true,2025-10-20 15:13:39,2025-10-20 05:25:26,eric.horton058@analytics.example.com
1004620,PROD-0001004620,PARENT-0000840816,Example Sing Business,Christian-Conrad,Books,Business,Pro,Seasonal,Standard,SELL-00406305,Australia,FRA,USD,1063.85,414.5,13.69,14.6,3.94,38,Active,0,2025-10-08,2025-10-08 00:00:00,,true,2025-10-08 13:46:01,2025-10-08 15:36:18,susan.rice083@commerce.example.com
