product_record_id,product_id,parent_product_id,product_title,brand,category_level_1,category_level_2,category_level_3,category_level_4,product_type,seller_id,country_of_sale,country_code,local_currency,base_price_local,cost_local,discount_percentage,tax_percentage,product_rating,review_count,product_status,stock_quantity,product_launch_date,effective_from,effective_to,is_current,created_at,updated_at,created_by
563209,PROD-0000563209,PARENT-0000128628,Information To Kitchen,"Harrison, Johnson and Chavez",Home,Kitchen,Eco,Seasonal,Bundle,SELL-00235102,India,SGP,AUD,1253.2,744.07,38.94,7.93,4.56,37,Active,506,2023-10-08,2023-10-08 00:00:00,,true,2023-10-08 08:37:29,2023-10-08 17:52:05,timothy.cannon081@analytics.example.com
563210,PROD-0000563210,PARENT-0000351499,Or Research Non-fiction,Mitchell Inc,Books,Non-fiction,Premium,Seasonal,Bundle,SELL-00232200,United Arab Emirates,GBR,JPY,2292.29,1484.24,40.2,20.11,3.94,52,Active,721,2023-10-04,2023-10-04 00:00:00,,true,2023-10-04 07:40:16,2023-10-04 17:59:54,ryan.steele043@commerce.example.com
563211,PROD-0000563211,PARENT-0000179260,That Situation Household,Smith LLC,Grocery,Household,Premium,Classic,Bundle,SELL-00235333,United Arab Emirates,SGP,AED,1891.05,1241.88,38.23,1.27,3.76,2,Active,295,2023-10-28,2023-10-28 00:00:00,,true,2023-10-28 05:01:34,2023-10-28 21:58:23,patrick.gonzalez035@dataops.example.com
563212,PROD-0000563212,PARENT-0000502480,Race Choose Audio,Larsen Ltd,Electronics,Audio,Eco,New,Subscription,SELL-00231438,India,NLD,CAD,82.26,58.65,4.56,24.3,5,131,Active,951,2023-10-14,2023-10-14 00:00:00,,true,2023-10-14 23:13:45,2023-10-14 12:29:04,jennifer.atkins003@platform.example.com
563213,PROD-0000563213,PARENT-0000509074,Whether Woman Team Sports,"Lopez, Barnett and Grant",Sports,Team Sports,Standard,Classic,Premium,SELL-00234181,Australia,AUS,JPY,2255.6,1314.59,22.96,14.27,4.57,117,Active,477,2023-10-17,2023-10-17 00:00:00,,true,2023-10-17 06:28:52,2023-10-17 05:38:21,anita.garcia021@dataops.example.com
563214,PROD-0000563214,PARENT-0000528713,Type Whole Storage,Taylor-Hernandez,Home,Storage,Limited,New,Standard,SELL-00235343,Japan,BRA,EUR,2158.74,1481.42,8.28,2.86,4.0,179,Active,653,2023-10-27,2023-10-27 00:00:00,,true,2023-10-27 00:57:04,2023-10-27 18:01:48,tammy.smith009@platform.example.com
563215,PROD-0000563215,PARENT-0000104453,Least Still Beverages,Sims-Jordan,Grocery,Beverages,Eco,Classic,Premium,SELL-00233989,United States,JPN,INR,1437.86,1024.68,14.48,24.36,4.55,2,Active,677,2023-10-15,2023-10-15 00:00:00,,true,2023-10-15 09:10:41,2023-10-15 16:17:34,yesenia.arnold040@platform.example.com
563216,PROD-0000563216,PARENT-0000004340,Officer On Phones,"Jones, Mendez and Bishop",Electronics,Phones,Limited,New,Subscription,SELL-00233992,Australia,ESP,SGD,2169.72,1371.65,7.73,23.9,3.89,93,Active,503,2023-10-05,2023-10-05 00:00:00,,true,2023-10-05 09:34:03,2023-10-05 07:10:41,jennifer.atkins003@platform.example.com
563217,PROD-0000563217,PARENT-0000334978,Bar Play Audio,"Buck, Williams and Pugh",Electronics,Audio,Pro,Bundle,Subscription,SELL-00234934,Singapore,FRA,JPY,2179.51,1103.44,31.47,16.63,3.68,29,Active,614,2023-10-26,2023-10-26 00:00:00,,true,2023-10-26 12:19:08,2023-10-26 01:46:13,kristen.bailey110@analytics.example.com
563218,PROD-0000563218,PARENT-0000203397,Still Fall Sportswear,Hopkins-Pierce,Fashion,Sportswear,Standard,Seasonal,Premium,SELL-00230966,Germany,USA,AED,1611.52,624.02,32.35,23.29,4.98,137,Active,469,2023-10-03,2023-10-03 00:00:00,,true,2023-10-03 17:04:58,2023-10-03 08:33:15,jillian.russo115@commerce.example.com
