customer_record_id,customer_id,first_name,last_name,gender,date_of_birth,age,age_group,email,country_name,country_code,region_name,sub_region_name,city,state_province,postal_code,currency_code,customer_segment,acquisition_channel,registration_date,customer_status,marketing_opt_in,effective_from,effective_to,is_current,source_system,created_at,updated_at,created_by
1643883,CUST-0001643883,Christine,Nichols,Male,1974-08-29,50,45-54,christine.nichols.1643883@hotmail.com,Canada,CAN,North America,Northern America,Johnland,Ohio,73635,CAD,Regular,Referral,2025-05-05,Active,false,2025-05-05 00:00:00,,true,Mobile,2025-05-05 18:07:14,2025-05-05 07:25:45,willie.long016@dataops.example.com
1643884,CUST-0001643884,Ricky,Gonzalez,Female,1992-12-30,32,25-34,ricky.gonzalez.1643884@yahoo.com,Singapore,SGP,Asia,South-eastern Asia,West Duane,Texas,94906,SGD,Occasional,Paid Search,2025-05-10,Inactive,true,2025-05-10 00:00:00,,true,Marketplace,2025-05-10 11:27:47,2025-05-10 07:50:17,darren.anderson025@dataops.example.com
1643885,CUST-0001643885,Gregory,Robinson,Prefer not to say,1988-07-01,36,35-44,gregory.robinson.1643885@hotmail.com,Singapore,SGP,Asia,South-eastern Asia,Port Ronald,Michigan,69335,SGD,Occasional,Paid Search,2025-05-09,Active,false,2025-05-09 00:00:00,,true,Marketplace,2025-05-09 22:16:22,2025-05-09 14:45:11,curtis.williams033@dataops.example.com
1643886,CUST-0001643886,Frank,Tanner,Non-binary,1955-02-16,70,65+,frank.tanner.1643886@gmail.com,India,IND,Asia,Southern Asia,Millerport,Ohio,17512,INR,Regular,Email,2025-05-31,Active,true,2025-05-31 00:00:00,,true,Mobile,2025-05-31 10:21:20,2025-05-31 11:12:39,dominic.hodges075@platform.example.com
1643887,CUST-0001643887,James,Gates,Male,1974-06-26,50,45-54,james.gates.1643887@yahoo.com,Japan,JPN,Asia,Eastern Asia,Robertstad,Arizona,48132,JPY,Regular,Organic,2025-05-26,Active,true,2025-05-26 00:00:00,,true,Web,2025-05-26 08:45:53,2025-05-26 06:02:45,renee.harvey080@dataops.example.com
1643888,CUST-0001643888,Glenda,Weaver,Non-binary,1985-11-22,39,35-44,glenda.weaver.1643888@hotmail.com,Spain,ESP,Europe,Southern Europe,Parksberg,Idaho,02319,EUR,Occasional,Paid Search,2025-05-10,Inactive,false,2025-05-10 00:00:00,,true,Web,2025-05-10 16:55:45,2025-05-10 17:47:10,michael.johnson061@platform.example.com
1643889,CUST-0001643889,Jon,Wagner,Male,1963-09-21,61,55-64,jon.wagner.1643889@yahoo.com,Australia,AUS,Oceania,Australia and New Zealand,Jamiefort,Maine,01985,AUD,Regular,Social,2025-05-06,Active,false,2025-05-06 00:00:00,,true,CRM,2025-05-06 09:50:27,2025-05-06 04:07:46,yolanda.vasquez005@platform.example.com
1643890,CUST-0001643890,Amy,Miller,Non-binary,2000-08-15,24,18-24,amy.miller.1643890@gmail.com,Mexico,MEX,North America,Central America,South Chloe,Maryland,04160,MXN,Regular,Social,2025-05-29,Active,true,2025-05-29 00:00:00,,true,Marketplace,2025-05-29 13:17:52,2025-05-29 06:01:14,michael.berger060@platform.example.com
1643891,CUST-0001643891,Ruth,Craig,Male,2000-09-10,24,18-24,ruth.craig.1643891@yahoo.com,Japan,JPN,Asia,Eastern Asia,Greeneville,Tennessee,84798,JPY,Premium,Social,2025-05-29,Active,true,2025-05-29 00:00:00,,true,CRM,2025-05-29 16:29:37,2025-05-29 06:37:33,sophia.baker096@platform.example.com
1643892,CUST-0001643892,Mitchell,Gonzalez,Prefer not to say,1965-03-18,60,55-64,mitchell.gonzalez.1643892@gmail.com,Canada,CAN,North America,Northern America,Martinview,Texas,40231,CAD,New,Organic,2025-05-14,Active,false,2025-05-14 00:00:00,,true,Mobile,2025-05-14 17:46:10,2025-05-14 18:50:29,carol.bonilla067@analytics.example.com
1643893,CUST-0001643893,Heather,Kelley,Non-binary,1967-10-01,57,55-64,heather.kelley.1643893@yahoo.com,Australia,AUS,Oceania,Australia and New Zealand,South Craigside,Utah,77320,AUD,Regular,Paid Search,2025-05-27,Active,true,2025-05-27 00:00:00,,true,Mobile,2025-05-27 16:58:34,2025-05-27 10:09:58,kristen.bailey110@analytics.example.com
1643894,CUST-0001643894,Tyler,Gillespie,Female,1980-10-10,44,35-44,tyler.gillespie.1643894@gmail.com,Canada,CAN,North America,Northern America,East Joshua,Wisconsin,38117,CAD,Regular,Paid Search,2025-05-09,Inactive,false,2025-05-09 00:00:00,,true,CRM,2025-05-09 02:41:29,2025-05-09 09:23:50,taylor.cunningham023@commerce.example.com
1643895,CUST-0001643895,Brandon,Johns,Non-binary,1953-07-24,71,65+,brandon.johns.1643895@gmail.com,France,FRA,Europe,Western Europe,East Calvinmouth,Wyoming,30231,EUR,Regular,Organic,2025-05-05,Active,false,2025-05-05 00:00:00,,true,CRM,2025-05-05 20:44:51,2025-05-05 01:36:20,richard.bradshaw051@platform.example.com
1643896,CUST-0001643896,Kelsey,Thomas,Female,1975-06-24,49,45-54,kelsey.thomas.1643896@gmail.com,Brazil,BRA,South America,South America,Lake Ashleyside,Massachusetts,03808,BRL,Occasional,Affiliate,2025-05-06,Inactive,false,2025-05-06 00:00:00,,true,Marketplace,2025-05-06 13:30:53,2025-05-06 08:20:03,kevin.mathews014@analytics.example.com
1643897,CUST-0001643897,Maria,Mccarty,Prefer not to say,1991-05-05,34,25-34,maria.mccarty.1643897@yahoo.com,Germany,DEU,Europe,Western Europe,Brownborough,Pennsylvania,03609,EUR,Regular,Direct,2025-05-14,Active,true,2025-05-14 00:00:00,,true,Web,2025-05-14 17:36:11,2025-05-14 09:52:23,brandi.carter038@dataops.example.com
1643898,CUST-0001643898,Elizabeth,Moyer,Non-binary,1954-05-21,70,65+,elizabeth.moyer.1643898@gmail.com,Australia,AUS,Oceania,Australia and New Zealand,Stacyport,Indiana,45581,AUD,Regular,Paid Search,2025-05-05,Active,false,2025-05-05 00:00:00,,true,Marketplace,2025-05-05 07:59:50,2025-05-05 06:51:25,stephen.daniels076@commerce.example.com
1643899,CUST-0001643899,Troy,Cruz,Female,1961-10-25,63,55-64,troy.cruz.1643899@gmail.com,Netherlands,NLD,Europe,Western Europe,North Brettview,Vermont,05572,EUR,Regular,Direct,2025-05-05,Active,false,2025-05-05 00:00:00,,true,Web,2025-05-05 19:46:13,2025-05-05 15:59:35,curtis.williams033@dataops.example.com
1643900,CUST-0001643900,Daniel,Johnson,Female,1953-05-01,72,65+,daniel.johnson.1643900@hotmail.com,Singapore,SGP,Asia,South-eastern Asia,East Lindsey,Delaware,61046,SGD,Regular,Organic,2025-05-12,Active,false,2025-05-12 00:00:00,,true,Web,2025-05-12 10:40:34,2025-05-12 07:28:46,jennifer.bauer068@analytics.example.com
1643901,CUST-0001643901,Katherine,Ellis,Male,1941-07-21,83,65+,katherine.ellis.1643901@gmail.com,India,IND,Asia,Southern Asia,West Meganshire,Pennsylvania,33425,INR,Occasional,Organic,2025-05-09,Active,false,2025-05-09 00:00:00,,true,CRM,2025-05-09 15:07:56,2025-05-09 22:48:08,peter.martinez098@platform.example.com
1643902,CUST-0001643902,Justin,Jackson,Prefer not to say,1966-12-23,58,55-64,justin.jackson.1643902@hotmail.com,United Arab Emirates,ARE,Asia,Western Asia,Buchananton,Kentucky,17164,AED,Regular,Paid Search,2025-05-18,Active,false,2025-05-18 00:00:00,,true,Mobile,2025-05-18 14:14:30,2025-05-18 10:56:24,renee.harvey080@dataops.example.com
1643903,CUST-0001643903,Kristin,Peters,Female,1986-11-09,38,35-44,kristin.peters.1643903@gmail.com,United Kingdom,GBR,Europe,Northern Europe,Gentryburgh,Louisiana,91160,GBP,Occasional,Email,2025-05-02,Active,true,2025-05-02 00:00:00,,true,Mobile,2025-05-02 20:27:05,2025-05-02 16:07:43,kimberly.harmon088@commerce.example.com
1643904,CUST-0001643904,Doris,Moss,Non-binary,2005-01-19,20,18-24,doris.moss.1643904@hotmail.com,United Arab Emirates,ARE,Asia,Western Asia,Mariahmouth,Alabama,72661,AED,Regular,Email,2025-05-11,Active,true,2025-05-11 00:00:00,,true,CRM,2025-05-11 12:57:11,2025-05-11 00:43:49,john.mullins109@commerce.example.com
1643905,CUST-0001643905,James,Spencer,Male,1970-06-07,54,45-54,james.spencer.1643905@hotmail.com,France,FRA,Europe,Western Europe,North Leonardfort,Minnesota,64672,EUR,Regular,Direct,2025-05-03,Inactive,false,2025-05-03 00:00:00,,true,Marketplace,2025-05-03 06:50:48,2025-05-03 22:31:00,rachel.hall062@platform.example.com
1643906,CUST-0001643906,Debra,Morse,Prefer not to say,1987-07-19,37,35-44,debra.morse.1643906@hotmail.com,Italy,ITA,Europe,Southern Europe,South Jenna,Texas,41699,EUR,Regular,Organic,2025-05-01,Active,true,2025-05-01 00:00:00,,true,Web,2025-05-01 06:30:31,2025-05-01 06:16:35,rachel.hall062@platform.example.com
1643907,CUST-0001643907,Maria,Thomas,Male,1941-09-11,83,65+,maria.thomas.1643907@yahoo.com,Japan,JPN,Asia,Eastern Asia,Davidsonton,Ohio,35475,JPY,New,Paid Search,2025-05-30,Active,false,2025-05-30 00:00:00,,true,Web,2025-05-30 01:58:29,2025-05-30 14:28:47,susan.rice083@commerce.example.com
1643908,CUST-0001643908,Meredith,Moran,Female,1969-08-05,55,55-64,meredith.moran.1643908@gmail.com,Italy,ITA,Europe,Southern Europe,Loweryview,Florida,66482,EUR,Regular,Direct,2025-05-12,Active,false,2025-05-12 00:00:00,,true,Web,2025-05-12 09:36:58,2025-05-12 09:56:20,christine.johnson056@commerce.example.com
1643909,CUST-0001643909,John,Weiss,Prefer not to say,1994-07-24,30,25-34,john.weiss.1643909@gmail.com,Spain,ESP,Europe,Southern Europe,Ronaldhaven,New Jersey,74628,EUR,Regular,Affiliate,2025-05-12,Active,true,2025-05-12 00:00:00,,true,CRM,2025-05-12 19:41:14,2025-05-12 06:55:44,timothy.cannon081@analytics.example.com
