customer_record_id,customer_id,first_name,last_name,gender,date_of_birth,age,age_group,email,country_name,country_code,region_name,sub_region_name,city,state_province,postal_code,currency_code,customer_segment,acquisition_channel,registration_date,customer_status,marketing_opt_in,effective_from,effective_to,is_current,source_system,created_at,updated_at,created_by
1300907,CUST-0001300907,Scott,Sharp,Male,1981-04-26,43,35-44,scott.sharp.1300907@gmail.com,Australia,AUS,Oceania,Australia and New Zealand,Lorishire,Ohio,28256,AUD,Regular,Direct,2024-07-16,Active,true,2024-07-16 00:00:00,,true,Web,2024-07-16 13:44:28,2024-07-16 18:27:01,adam.henson113@dataops.example.com
1300908,CUST-0001300908,Julie,Johnson,Female,1982-03-08,42,35-44,julie.johnson.1300908@gmail.com,France,FRA,Europe,Western Europe,East Erinmouth,Nevada,83366,EUR,Regular,Direct,2024-07-16,Active,true,2024-07-16 00:00:00,,true,CRM,2024-07-16 06:54:31,2024-07-16 02:48:51,micheal.chen050@dataops.example.com
1300909,CUST-0001300909,David,Quinn,Female,1978-11-17,45,45-54,david.quinn.1300909@hotmail.com,Mexico,MEX,North America,Central America,Reedview,Iowa,10799,MXN,New,Affiliate,2024-07-20,Active,true,2024-07-20 00:00:00,,true,Marketplace,2024-07-20 19:38:58,2024-07-20 19:32:08,michael.brewer084@analytics.example.com
1300910,CUST-0001300910,Mary,Rowe,Male,1994-12-03,29,25-34,mary.rowe.1300910@hotmail.com,Canada,CAN,North America,Northern America,Lake Kimberlyland,California,30477,CAD,New,Direct,2024-07-15,Active,false,2024-07-15 00:00:00,,true,Web,2024-07-15 03:15:33,2024-07-15 07:09:17,eric.rowe100@platform.example.com
1300911,CUST-0001300911,Manuel,Martinez,Prefer not to say,1984-12-27,39,35-44,manuel.martinez.1300911@hotmail.com,Brazil,BRA,South America,South America,Jeffreymouth,Oklahoma,79880,BRL,New,Affiliate,2024-07-14,Active,true,2024-07-14 00:00:00,,true,Mobile,2024-07-14 18:35:21,2024-07-14 08:26:29,james.richardson118@dataops.example.com
1300912,CUST-0001300912,Eric,Bruce,Female,1985-01-07,39,35-44,eric.bruce.1300912@yahoo.com,Australia,AUS,Oceania,Australia and New Zealand,Port Laura,North Carolina,13875,AUD,Premium,Social,2024-07-18,Active,true,2024-07-18 00:00:00,,true,Marketplace,2024-07-18 04:59:58,2024-07-18 06:43:45,jonathan.jimenez057@platform.example.com
1300913,CUST-0001300913,Anna,Evans,Prefer not to say,1980-04-17,44,35-44,anna.evans.1300913@hotmail.com,United States,USA,North America,Northern America,Jeffreyfort,Michigan,33947,USD,Regular,Affiliate,2024-07-21,Active,false,2024-07-21 00:00:00,,true,Web,2024-07-21 01:27:29,2024-07-21 00:23:47,chelsea.patel065@commerce.example.com
1300914,CUST-0001300914,Debra,Porter,Female,1965-10-16,58,55-64,debra.porter.1300914@hotmail.com,France,FRA,Europe,Western Europe,Lake Shannon,Montana,32077,EUR,Premium,Paid Search,2024-07-14,Inactive,true,2024-07-14 00:00:00,,true,Web,2024-07-14 20:35:27,2024-07-14 06:49:32,james.proctor094@dataops.example.com
1300915,CUST-0001300915,Michael,Sanchez,Non-binary,1949-04-28,75,65+,michael.sanchez.1300915@yahoo.com,Germany,DEU,Europe,Western Europe,Rosefurt,Louisiana,18534,EUR,New,Affiliate,2024-07-28,Active,false,2024-07-28 00:00:00,,true,Web,2024-07-28 14:16:27,2024-07-28 19:40:19,taylor.cunningham023@commerce.example.com
1300916,CUST-0001300916,Tasha,Martin,Male,1999-04-03,25,25-34,tasha.martin.1300916@gmail.com,Australia,AUS,Oceania,Australia and New Zealand,Shermanview,New Hampshire,88286,AUD,Regular,Organic,2024-07-09,Active,true,2024-07-09 00:00:00,,true,CRM,2024-07-09 23:27:18,2024-07-09 05:28:44,kristen.bailey110@analytics.example.com
1300917,CUST-0001300917,Austin,Lewis,Male,1943-06-14,81,65+,austin.lewis.1300917@hotmail.com,Netherlands,NLD,Europe,Western Europe,North Williamtown,South Dakota,03045,EUR,New,Social,2024-07-20,Active,true,2024-07-20 00:00:00,,true,Web,2024-07-20 21:57:58,2024-07-20 02:15:10,dominic.hodges075@platform.example.com
1300918,CUST-0001300918,Nicole,Cook,Non-binary,1994-03-05,30,25-34,nicole.cook.1300918@gmail.com,Spain,ESP,Europe,Southern Europe,Pottsview,West Virginia,24794,EUR,Occasional,Organic,2024-07-11,Active,true,2024-07-11 00:00:00,,true,Mobile,2024-07-11 22:57:33,2024-07-11 21:55:40,eric.rowe100@platform.example.com
