review_record_id,review_id,customer_id,product_id,order_id,rating,review_title,review_text,verified_purchase,helpful_votes,review_timestamp,country_code,region_name,sentiment,created_at,created_by
,REV-202008-0000000000,CUST-0000116078,PROD-0000072307,ORD-202008-0000002838,5,Worth the money,Billion hit address certain.,false,9,2020-08-06 21:48:22,NLD,Asia,Positive,2020-08-06 21:48:22,brandon.yu006@analytics.example.com
,REV-202008-0000000001,CUST-0000123403,PROD-0000063810,ORD-202008-0000003457,5,Worth the money,Trade respond service might sure energy stock.,true,15,2020-08-01 00:24:37,FRA,Asia,Positive,2020-08-01 00:24:37,susan.rice083@commerce.example.com
,REV-202008-0000000002,CUST-0000131409,PROD-0000073077,ORD-202008-0000002555,4,Highly recommended,List education their west. Onto which approach whatever development student. Us nor hand data the such run.,true,2,2020-08-01 10:25:55,ITA,North America,Positive,2020-08-01 10:25:55,micheal.chen050@dataops.example.com
,REV-202008-0000000003,CUST-0000120833,PROD-0000067544,ORD-202008-0000004163,4,Could be better,Economic foreign next protect Mrs end. Hospital form cover research role. New reason traditional take view table.,true,12,2020-08-05 08:10:55,ARE,North America,Positive,2020-08-05 08:10:55,micheal.hall064@dataops.example.com
,REV-202008-0000000004,CUST-0000133545,PROD-0000072419,ORD-202008-0000000812,4,Excellent quality,Hand always forget mission might improve. Training grow fight because lawyer affect assume. Major benefit training best power month.,true,19,2020-08-28 18:12:33,NLD,Europe,Positive,2020-08-28 18:12:33,peter.martinez098@platform.example.com
,REV-202008-0000000005,CUST-0000130808,PROD-0000064628,ORD-202008-0000002078,5,Not as expected,When energy floor common eye discover.,true,1,2020-08-20 04:24:42,SGP,Europe,Positive,2020-08-20 04:24:42,jennifer.hudson020@analytics.example.com
,REV-202008-0000000006,CUST-0000132189,PROD-0000070649,ORD-202008-0000003851,3,Average experience,Form PM word act arrive popular ball add. World suffer book source why.,true,7,2020-08-27 22:58:03,AUS,Asia,Neutral,2020-08-27 22:58:03,michelle.sims041@analytics.example.com
,REV-202008-0000000007,CUST-0000120879,PROD-0000063550,ORD-202008-0000003191,4,Highly recommended,Example western drug old again. Edge dinner push career star four.,true,2,2020-08-06 17:25:28,ITA,Asia,Positive,2020-08-06 17:25:28,taylor.cunningham023@commerce.example.com
,REV-202008-0000000008,CUST-0000119320,PROD-0000069902,ORD-202008-0000003825,4,Excellent quality,Soon product although there.,true,7,2020-08-17 19:04:43,IND,Europe,Positive,2020-08-17 19:04:43,brandon.yu006@analytics.example.com
,REV-202008-0000000009,CUST-0000126131,PROD-0000072696,ORD-202008-0000000532,5,Worth the money,Data check world common recognize. Huge raise themselves prevent peace hold. Recognize social keep. Her speech stock close.,true,1,2020-08-22 00:02:21,IND,Europe,Positive,2020-08-22 00:02:21,peter.martinez098@platform.example.com
