session_record_id,session_id,customer_id,session_start,session_end,session_duration_seconds,country_name,country_code,region_name,currency_code,platform,device_type,operating_system,browser,traffic_source,traffic_medium,campaign_id,landing_page,exit_page,is_new_customer,is_new_session,created_at,created_by
,SES-202606-0000000000,CUST-0002143564,2026-06-19 19:40:32,2026-06-19 19:42:42,130,Mexico,MEX,North America,MXN,Web,Mobile,iOS,Edge,Google,organic,,/search,/home,false,false,2026-06-19 19:40:32,maria.ashley046@analytics.example.com
,SES-202606-0000000001,CUST-0002138820,2026-06-28 09:57:19,2026-06-28 09:58:52,93,Germany,DEU,Europe,EUR,Mobile Web,Laptop,ChromeOS,Samsung Internet,TikTok,social,,/home,/product,false,false,2026-06-28 09:57:19,eric.horton058@analytics.example.com
,SES-202606-0000000002,CUST-0002128073,2026-06-03 10:17:56,2026-06-03 10:19:58,122,Canada,CAN,North America,CAD,Web,Desktop,Windows,Firefox,Direct,social,,/category,/checkout,true,true,2026-06-03 10:17:56,raymond.pineda079@platform.example.com
,SES-202606-0000000003,CUST-0002140072,2026-06-03 18:20:38,2026-06-03 18:27:31,413,Germany,DEU,Europe,EUR,Android,Laptop,iOS,Edge,Email,organic,,/offers,/home,false,false,2026-06-03 18:20:38,shawn.baxter004@dataops.example.com
,SES-202606-0000000004,CUST-0002130659,2026-06-29 06:41:02,2026-06-29 06:42:27,85,Canada,CAN,North America,CAD,Web,Desktop,ChromeOS,Chrome,Organic,organic,,/home,/product,false,false,2026-06-29 06:41:02,jack.smith053@analytics.example.com
,SES-202606-0000000005,CUST-0002127461,2026-06-14 02:11:08,2026-06-14 02:14:25,197,Mexico,MEX,North America,MXN,Web,Laptop,iOS,Chrome,Direct,direct,CAMP-2026-0010,/category,/home,false,false,2026-06-14 02:11:08,stephen.clark001@analytics.example.com
,SES-202606-0000000006,CUST-0002126222,2026-06-30 16:25:15,2026-06-30 16:26:42,87,Germany,DEU,Europe,EUR,Web,Desktop,ChromeOS,Firefox,Direct,organic,,/product,/checkout,true,false,2026-06-30 16:25:15,micheal.chen050@dataops.example.com
,SES-202606-0000000007,CUST-0002133338,2026-06-14 20:33:50,2026-06-14 20:39:41,351,Brazil,BRA,South America,BRL,Mobile Web,Desktop,Windows,Edge,Google,social,,/offers,/product,false,true,2026-06-14 20:33:50,alyssa.richards002@commerce.example.com
,SES-202606-0000000008,CUST-0002126178,2026-06-08 23:04:41,2026-06-08 23:07:02,141,Australia,AUS,Oceania,AUD,Web,Mobile,Android,Samsung Internet,Direct,referral,,/home,/search,false,true,2026-06-08 23:04:41,kimberly.harmon088@commerce.example.com
,SES-202606-0000000009,CUST-0002121530,2026-06-26 04:56:09,2026-06-26 04:58:32,143,Mexico,MEX,North America,MXN,Web,Laptop,iOS,Safari,Google,social,,/product,/product,true,true,2026-06-26 04:56:09,jennifer.erickson018@platform.example.com
,SES-202606-0000000010,CUST-0002125726,2026-06-02 08:26:50,2026-06-02 08:28:56,126,Mexico,MEX,North America,MXN,Web,Desktop,macOS,Chrome,Organic,cpc,,/home,/checkout,true,true,2026-06-02 08:26:50,ryan.steele043@commerce.example.com
,SES-202606-0000000011,CUST-0002149226,2026-06-05 18:54:10,2026-06-05 18:54:18,8,United Kingdom,GBR,Europe,GBP,Android,Desktop,macOS,Edge,Google,organic,CAMP-2026-0022,/home,/home,false,true,2026-06-05 18:54:10,jason.franklin045@dataops.example.com
,SES-202606-0000000012,CUST-0002121268,2026-06-04 20:10:18,2026-06-04 20:11:31,73,Italy,ITA,Europe,EUR,Web,Desktop,ChromeOS,Firefox,Email,direct,,/search,/home,false,true,2026-06-04 20:10:18,nicholas.wilson027@analytics.example.com
,SES-202606-0000000013,CUST-0002135403,2026-06-15 15:33:49,2026-06-15 15:35:07,78,Spain,ESP,Europe,EUR,Web,Desktop,Android,Chrome,Email,affiliate,CAMP-2026-0018,/home,/product,false,true,2026-06-15 15:33:49,brandi.carter038@dataops.example.com
,SES-202606-0000000014,CUST-0002139283,2026-06-16 12:19:05,2026-06-16 12:23:36,271,France,FRA,Europe,EUR,Web,Laptop,Linux,Safari,Facebook,social,,/sale,/cart,false,true,2026-06-16 12:19:05,richard.bradshaw051@platform.example.com
,SES-202606-0000000015,CUST-0002149047,2026-06-25 23:32:39,2026-06-25 23:35:10,151,United States,USA,North America,USD,Web,Desktop,Android,Chrome,Organic,affiliate,,/search,/cart,false,false,2026-06-25 23:32:39,brittany.barber031@commerce.example.com
,SES-202606-0000000016,CUST-0002138063,2026-06-09 12:39:03,2026-06-09 12:45:16,373,Netherlands,NLD,Europe,EUR,Web,Laptop,Android,Firefox,TikTok,direct,CAMP-2026-0003,/home,/search,true,false,2026-06-09 12:39:03,micheal.hall064@dataops.example.com
,SES-202606-0000000017,CUST-0002121065,2026-06-26 15:20:02,2026-06-26 15:21:22,80,Japan,JPN,Asia,JPY,Android,Mobile,ChromeOS,Firefox,Affiliate,referral,,/search,/cart,false,true,2026-06-26 15:20:02,curtis.williams033@dataops.example.com
,SES-202606-0000000018,CUST-0002124537,2026-06-17 05:47:38,2026-06-17 05:48:59,81,Spain,ESP,Europe,EUR,iOS,Desktop,Windows,Safari,Google,organic,CAMP-2026-0029,/sale,/home,false,true,2026-06-17 05:47:38,judy.rogers086@platform.example.com
,SES-202606-0000000019,CUST-0002116963,2026-06-25 23:54:31,2026-06-25 23:58:58,267,United States,USA,North America,USD,Web,Tablet,ChromeOS,Chrome,Google,organic,,/offers,/home,false,false,2026-06-25 23:54:31,stephanie.miller092@analytics.example.com
,SES-202606-0000000020,CUST-0002136770,2026-06-28 17:01:00,2026-06-28 17:05:03,243,Mexico,MEX,North America,MXN,Web,Desktop,iOS,Chrome,Organic,referral,,/category,/search,false,true,2026-06-28 17:01:00,michael.johnson061@platform.example.com
,SES-202606-0000000021,CUST-0002125087,2026-06-17 10:48:01,2026-06-17 10:52:57,296,Italy,ITA,Europe,EUR,Web,Desktop,Windows,Firefox,YouTube,referral,,/offers,/product,false,true,2026-06-17 10:48:01,micheal.hall064@dataops.example.com
,SES-202606-0000000022,CUST-0002128075,2026-06-25 20:43:07,2026-06-25 20:46:21,194,United Kingdom,GBR,Europe,GBP,iOS,Mobile,Android,Firefox,Google,affiliate,CAMP-2026-0003,/product,/home,false,false,2026-06-25 20:43:07,christine.carter078@commerce.example.com
,SES-202606-0000000023,CUST-0002123568,2026-06-01 15:55:30,2026-06-01 15:59:50,260,United Kingdom,GBR,Europe,GBP,Web,Desktop,iOS,Firefox,Instagram,affiliate,,/offers,/checkout,false,true,2026-06-01 15:55:30,jennifer.bauer068@analytics.example.com
