order_record_id,order_id,customer_id,session_id,order_timestamp,order_status,country_name,country_code,region_name,local_currency,subtotal_local,discount_local,shipping_local,tax_local,total_amount_local,payment_method,shipping_method,warehouse_id,estimated_delivery_date,actual_delivery_date,cancellation_date,return_flag,refund_amount_local,source_system,created_at,updated_at,created_by
,ORD-202506-0000000000,CUST-0001708077,SES-202506-0000025387,2025-06-27 00:26:38,Completed,Canada,CAN,North America,CAD,408.88,58.49,4.5,68.01,422.9,Paytm,Pickup,WH-00232,2025-07-03,2025-07-03,,false,0,POS,2025-06-27 00:26:38,2025-06-27 01:05:38,anita.garcia021@dataops.example.com
,ORD-202506-0000000001,CUST-0001692308,SES-202506-0000012821,2025-06-05 21:25:02,Completed,Singapore,SGP,Asia,SGD,654.52,50.81,4.06,45.02,652.79,PayPal,Express,WH-00167,2025-06-14,2025-06-14,,false,0,Web,2025-06-05 21:25:02,2025-06-05 23:05:02,tiffany.freeman101@analytics.example.com
,ORD-202506-0000000002,CUST-0001687791,SES-202506-0000000400,2025-06-09 20:45:11,Returned,Germany,DEU,Europe,EUR,129.63,7.99,2.95,19.48,144.07,Gift Card,Express,WH-00098,2025-06-15,,,true,144.07,Marketplace,2025-06-09 20:45:11,2025-06-09 22:34:11,chelsea.patel065@commerce.example.com
,ORD-202506-0000000003,CUST-0001704113,SES-202506-0000030396,2025-06-28 12:59:29,Completed,Netherlands,NLD,Europe,EUR,1202.12,203.67,22.03,39.83,1060.31,Gift Card,Same Day,WH-00070,2025-07-09,2025-07-09,,false,0,POS,2025-06-28 12:59:29,2025-06-28 15:17:29,benjamin.brooks117@dataops.example.com
,ORD-202506-0000000004,CUST-0001680694,SES-202506-0000011306,2025-06-21 09:37:20,Completed,France,FRA,Europe,EUR,1721.68,302.6,12.79,251.67,1683.54,Paytm,Economy,WH-00181,2025-07-03,2025-07-03,,false,0,Marketplace,2025-06-21 09:37:20,2025-06-21 10:31:20,taylor.cunningham023@commerce.example.com
,ORD-202506-0000000005,CUST-0001711027,SES-202506-0000021164,2025-06-18 14:42:14,Completed,Italy,ITA,Europe,EUR,875.39,148.31,3.28,92.28,822.64,Debit Card,Economy,WH-00208,2025-06-24,2025-06-24,,false,0,POS,2025-06-18 14:42:14,2025-06-18 15:44:14,sophia.baker096@platform.example.com
,ORD-202506-0000000006,CUST-0001710642,SES-202506-0000004814,2025-06-12 07:08:03,Completed,Japan,JPN,Asia,JPY,595.42,88.8,18.21,61.6,586.43,Phonepe,Pickup,WH-00177,2025-06-21,2025-06-21,,false,0,POS,2025-06-12 07:08:03,2025-06-12 07:58:03,judy.rogers086@platform.example.com
,ORD-202506-0000000007,CUST-0001703853,SES-202506-0000020760,2025-06-14 05:26:14,Completed,United Kingdom,GBR,Europe,GBP,641.36,136.27,18.92,41.62,565.63,Gift Card,Same Day,WH-00186,2025-06-18,2025-06-18,,false,0,POS,2025-06-14 05:26:14,2025-06-14 05:40:14,nicholas.wilson027@analytics.example.com
,ORD-202506-0000000008,CUST-0001700701,SES-202506-0000014002,2025-06-27 11:23:47,Returned,Japan,JPN,Asia,JPY,493.19,65.47,20.84,59.9,508.46,Bank Transfer,Economy,WH-00120,2025-06-30,,,true,508.46,Mobile,2025-06-27 11:23:47,2025-06-27 13:49:47,troy.boone097@platform.example.com
,ORD-202506-0000000009,CUST-0001699944,SES-202506-0000001423,2025-06-27 05:49:05,Completed,Italy,ITA,Europe,EUR,236.5,35.34,6.43,6.11,213.7,Paytm,Pickup,WH-00135,2025-06-29,2025-06-29,,false,0,Mobile,2025-06-27 05:49:05,2025-06-27 07:28:05,jennifer.bauer068@analytics.example.com
,ORD-202506-0000000010,CUST-0001697202,SES-202506-0000004667,2025-06-05 10:33:03,Cancelled,Canada,CAN,North America,CAD,1201.05,115.69,35.73,151.01,1272.1,Buy Now Pay Later,Economy,WH-00146,2025-06-15,,2025-06-07 07:33:03,false,0,Web,2025-06-05 10:33:03,2025-06-05 12:32:03,stephen.clark001@analytics.example.com
,ORD-202506-0000000011,CUST-0001690758,SES-202506-0000024940,2025-06-21 03:30:50,Completed,India,IND,Asia,INR,2622.17,67.92,10.37,53.96,2618.58,Google Pay,Economy,WH-00001,2025-06-24,2025-06-24,,false,0,POS,2025-06-21 03:30:50,2025-06-21 05:03:50,elizabeth.olsen066@platform.example.com
,ORD-202506-0000000012,CUST-0001690531,SES-202506-0000013168,2025-06-02 03:04:52,Completed,Germany,DEU,Europe,EUR,1724.11,358.84,26.3,51.42,1442.99,Apple Pay,Pickup,WH-00112,2025-06-14,2025-06-14,,false,0,Mobile,2025-06-02 03:04:52,2025-06-02 03:23:52,ryan.steele043@commerce.example.com
,ORD-202506-0000000013,CUST-0001693517,SES-202506-0000024235,2025-06-17 09:20:01,Completed,Japan,JPN,Asia,JPY,1797.17,88.66,10.97,380.99,2100.47,Bank Transfer,Same Day,WH-00106,2025-06-27,2025-06-27,,false,0,Mobile,2025-06-17 09:20:01,2025-06-17 12:09:01,jennifer.yu037@dataops.example.com
,ORD-202506-0000000014,CUST-0001702624,SES-202506-0000019266,2025-06-27 01:05:56,Completed,Germany,DEU,Europe,EUR,606.85,34.65,37.18,117.51,726.89,Gift Card,Pickup,WH-00085,2025-06-30,2025-06-30,,false,0,Mobile,2025-06-27 01:05:56,2025-06-27 03:57:56,raymond.davis085@analytics.example.com
,ORD-202506-0000000015,CUST-0001711790,SES-202506-0000004983,2025-06-30 17:56:50,Completed,France,FRA,Europe,EUR,1646.58,0.09,13.6,121.98,1782.07,Paytm,Express,WH-00182,2025-07-09,2025-07-09,,false,0,Web,2025-06-30 17:56:50,2025-06-30 18:07:50,carol.bonilla067@analytics.example.com
,ORD-202506-0000000016,CUST-0001689764,SES-202506-0000017681,2025-06-26 12:45:02,Processing,Singapore,SGP,Asia,SGD,1328.21,21.23,31.94,176.01,1514.93,Phonepe,Economy,WH-00204,2025-07-07,,,false,0,Web,2025-06-26 12:45:02,2025-06-26 15:20:02,taylor.cunningham023@commerce.example.com
,ORD-202506-0000000017,CUST-0001711503,SES-202506-0000010736,2025-06-12 04:46:41,Returned,United Kingdom,GBR,Europe,GBP,938.66,204.56,9.27,61.68,805.05,Bank Transfer,Same Day,WH-00222,2025-06-20,,,true,805.05,Mobile,2025-06-12 04:46:41,2025-06-12 07:25:41,nicholas.wilson027@analytics.example.com
,ORD-202506-0000000018,CUST-0001707358,SES-202506-0000017702,2025-06-24 03:34:21,Completed,France,FRA,Europe,EUR,2970.73,30.81,18.11,328.2,3286.23,Google Pay,Express,WH-00088,2025-07-01,2025-07-01,,false,0,Web,2025-06-24 03:34:21,2025-06-24 05:00:21,timothy.cannon081@analytics.example.com
,ORD-202506-0000000019,CUST-0001706540,SES-202506-0000010290,2025-06-06 06:47:36,Returned,Brazil,BRA,South America,BRL,1548.52,25.06,36.81,59.96,1620.23,Debit Card,Economy,WH-00174,2025-06-10,,,true,1620.23,POS,2025-06-06 06:47:36,2025-06-06 09:45:36,andrea.cummings039@platform.example.com
,ORD-202506-0000000020,CUST-0001686818,SES-202506-0000025501,2025-06-05 02:08:40,Completed,Spain,ESP,Europe,EUR,2467.94,541.77,28.31,445.85,2400.33,Bank Transfer,Same Day,WH-00192,2025-06-12,2025-06-12,,false,0,Marketplace,2025-06-05 02:08:40,2025-06-05 03:43:40,stephen.daniels076@commerce.example.com
,ORD-202506-0000000021,CUST-0001692873,SES-202506-0000011552,2025-06-03 17:44:09,Returned,United Arab Emirates,ARE,Asia,AED,256.44,20.18,35.08,40.55,311.89,Bank Transfer,Same Day,WH-00160,2025-06-06,,,true,311.89,POS,2025-06-03 17:44:09,2025-06-03 19:03:09,kenneth.rodgers059@analytics.example.com
,ORD-202506-0000000022,CUST-0001697635,SES-202506-0000015444,2025-06-06 07:04:29,Completed,Netherlands,NLD,Europe,EUR,1170.2,90.55,20.37,215.85,1315.87,Bank Transfer,Standard,WH-00064,2025-06-13,2025-06-13,,false,0,Marketplace,2025-06-06 07:04:29,2025-06-06 08:43:29,ashley.marks069@commerce.example.com
,ORD-202506-0000000023,CUST-0001688215,SES-202506-0000021094,2025-06-25 04:29:04,Returned,United Kingdom,GBR,Europe,GBP,2057.99,463.97,37.9,127.64,1759.56,PayPal,Standard,WH-00083,2025-07-01,,,true,1759.56,POS,2025-06-25 04:29:04,2025-06-25 05:57:04,arthur.ortiz082@platform.example.com
,ORD-202506-0000000024,CUST-0001689952,SES-202506-0000028137,2025-06-22 19:30:59,Completed,Japan,JPN,Asia,JPY,2038.74,297.99,6.33,74.99,1822.07,PayPal,Same Day,WH-00061,2025-07-04,2025-07-04,,false,0,Web,2025-06-22 19:30:59,2025-06-22 21:32:59,ashley.marks069@commerce.example.com
,ORD-202506-0000000025,CUST-0001695899,SES-202506-0000015092,2025-06-16 06:10:07,Completed,France,FRA,Europe,EUR,652.99,74.66,41.32,76.87,696.52,Credit Card,Pickup,WH-00046,2025-06-27,2025-06-27,,false,0,Web,2025-06-16 06:10:07,2025-06-16 07:57:07,michelle.sims041@analytics.example.com
,ORD-202506-0000000026,CUST-0001684436,SES-202506-0000010204,2025-06-29 09:35:24,Completed,United Kingdom,GBR,Europe,GBP,2856.61,181.09,24.85,134.52,2834.89,Buy Now Pay Later,Standard,WH-00184,2025-07-03,2025-07-03,,false,0,Web,2025-06-29 09:35:24,2025-06-29 11:57:24,brandon.yu006@analytics.example.com
,ORD-202506-0000000027,CUST-0001690805,SES-202506-0000028884,2025-06-02 01:53:54,Processing,United Arab Emirates,ARE,Asia,AED,1398.92,128.28,29.12,284.8,1584.56,Paytm,Pickup,WH-00162,2025-06-07,,,false,0,Marketplace,2025-06-02 01:53:54,2025-06-02 03:39:54,sophia.baker096@platform.example.com
,ORD-202506-0000000028,CUST-0001708648,SES-202506-0000027166,2025-06-27 11:47:48,Completed,Italy,ITA,Europe,EUR,2873.82,340.58,37.6,355.53,2926.37,Gift Card,Economy,WH-00100,2025-07-09,2025-07-09,,false,0,POS,2025-06-27 11:47:48,2025-06-27 13:42:48,judy.rogers086@platform.example.com
,ORD-202506-0000000029,CUST-0001698617,SES-202506-0000026639,2025-06-11 10:02:13,Returned,Italy,ITA,Europe,EUR,2947.06,350.11,1.48,473.8,3072.23,Google Pay,Express,WH-00092,2025-06-20,,,true,3072.23,POS,2025-06-11 10:02:13,2025-06-11 12:56:13,anita.garcia021@dataops.example.com
,ORD-202506-0000000030,CUST-0001687493,SES-202506-0000032070,2025-06-29 19:22:37,Completed,Netherlands,NLD,Europe,EUR,513.26,67.43,8.72,42.68,497.23,Gift Card,Express,WH-00065,2025-07-08,2025-07-08,,false,0,Marketplace,2025-06-29 19:22:37,2025-06-29 21:24:37,kimberly.harmon088@commerce.example.com
,ORD-202506-0000000031,CUST-0001703206,SES-202506-0000006923,2025-06-15 18:31:44,Completed,Netherlands,NLD,Europe,EUR,2202.5,76.52,26.18,508.84,2661.0,Bank Transfer,Same Day,WH-00079,2025-06-26,2025-06-26,,false,0,POS,2025-06-15 18:31:44,2025-06-15 18:48:44,jennifer.hudson020@analytics.example.com
,ORD-202506-0000000032,CUST-0001693501,SES-202506-0000023035,2025-06-16 09:24:17,Completed,Mexico,MEX,North America,MXN,2022.87,155.29,3.25,353.48,2224.31,Debit Card,Express,WH-00067,2025-06-18,2025-06-18,,false,0,Mobile,2025-06-16 09:24:17,2025-06-16 09:59:17,kevin.mathews014@analytics.example.com
,ORD-202506-0000000033,CUST-0001703593,SES-202506-0000021052,2025-06-02 05:27:57,Completed,United Arab Emirates,ARE,Asia,AED,2334.64,544.81,16.73,364.48,2171.04,Apple Pay,Express,WH-00096,2025-06-08,2025-06-08,,false,0,Marketplace,2025-06-02 05:27:57,2025-06-02 07:24:57,brian.banks011@platform.example.com
