exchange_rate_id,rate_date,base_currency,target_currency,exchange_rate,rate_source,rate_type,created_at,created_by
,2024-03-21,BRL,INR,1.7564764762,Reuters,Daily,2024-03-21 10:03:47,david.cabrera119@dataops.example.com
,2024-03-05,SGD,INR,0.5436235972,Internal FX,Daily,2024-03-05 07:09:31,james.richardson118@dataops.example.com
,2024-03-07,BRL,CAD,0.8333808034,Bloomberg,Spot,2024-03-07 20:07:12,james.proctor094@dataops.example.com
,2024-03-25,BRL,MXN,1.2248838487,Bloomberg,Spot,2024-03-25 08:17:26,michelle.bender024@analytics.example.com
,2024-03-17,AUD,BRL,0.7362869477,Reuters,Closing,2024-03-17 19:49:43,brandon.yu006@analytics.example.com
,2024-03-28,MXN,BRL,4.4745260167,Bloomberg,Spot,2024-03-28 21:56:28,timothy.cannon081@analytics.example.com
,2024-03-23,AUD,EUR,1.1834660249,Reuters,Spot,2024-03-23 20:38:34,james.proctor094@dataops.example.com
,2024-03-19,USD,JPY,1.1091215706,Bloomberg,Spot,2024-03-19 03:45:11,sylvia.diaz107@dataops.example.com
,2024-03-16,EUR,GBP,0.5127944628,ECB,Spot,2024-03-16 15:39:44,christine.johnson056@commerce.example.com
,2024-03-11,USD,SGD,2.342920693,Reuters,Closing,2024-03-11 22:48:22,craig.johnson106@analytics.example.com
,2024-03-24,CAD,SGD,0.5309242181,Internal FX,Closing,2024-03-24 01:57:12,yolanda.vasquez005@platform.example.com
,2024-03-23,BRL,AUD,0.7334516401,Bloomberg,Closing,2024-03-23 07:27:40,stephen.daniels076@commerce.example.com
,2024-03-18,BRL,JPY,0.6307295814,Bloomberg,Daily,2024-03-18 16:41:04,eric.horton058@analytics.example.com
,2024-03-29,GBP,AUD,0.6392463822,Internal FX,Spot,2024-03-29 11:51:58,grace.gonzales099@dataops.example.com
,2024-03-07,CAD,EUR,1.2754645166,Reuters,Spot,2024-03-07 17:16:40,david.cabrera119@dataops.example.com
,2024-03-01,INR,USD,1.5124250762,Internal FX,Closing,2024-03-01 21:17:54,joseph.griffin070@analytics.example.com
,2024-03-15,JPY,EUR,2.6756841886,Bloomberg,Daily,2024-03-15 13:10:25,michael.brewer084@analytics.example.com
,2024-03-18,SGD,AUD,1.7274513996,Bloomberg,Closing,2024-03-18 00:39:26,kelsey.taylor010@platform.example.com
,2024-03-22,AUD,USD,0.5769479161,Internal FX,Spot,2024-03-22 15:59:17,yolanda.vasquez005@platform.example.com
,2024-03-11,SGD,AUD,1.0701039527,ECB,Spot,2024-03-11 00:22:32,tiffany.freeman101@analytics.example.com
,2024-03-17,AED,JPY,1.5943584674,Internal FX,Closing,2024-03-17 04:22:23,jeffery.miller012@commerce.example.com
,2024-03-18,GBP,JPY,0.6765650527,ECB,Daily,2024-03-18 23:13:02,kevin.mathews014@analytics.example.com
,2024-03-14,INR,AUD,0.5791980072,ECB,Closing,2024-03-14 06:51:21,michelle.bender024@analytics.example.com
,2024-03-15,AED,EUR,0.6703945259,Reuters,Daily,2024-03-15 08:52:54,adam.gordon030@commerce.example.com
,2024-03-05,BRL,USD,0.7675731458,Bloomberg,Daily,2024-03-05 10:36:16,chelsea.patel065@commerce.example.com
,2024-03-03,BRL,AUD,2.7473986221,Internal FX,Spot,2024-03-03 07:13:30,tina.williams074@commerce.example.com
,2024-03-05,USD,BRL,1.1615772175,Bloomberg,Daily,2024-03-05 17:26:21,jeffery.miller012@commerce.example.com
,2024-03-01,EUR,AED,1.3151347385,ECB,Closing,2024-03-01 20:52:04,eric.mullen052@dataops.example.com
,2024-03-20,JPY,CAD,0.533195056,Reuters,Daily,2024-03-20 07:49:23,micheal.chen050@dataops.example.com
,2024-03-22,BRL,EUR,1.5511718895,Reuters,Daily,2024-03-22 02:20:30,stephen.clark001@analytics.example.com
,2024-03-05,EUR,SGD,1.2049790528,Reuters,Daily,2024-03-05 01:37:47,michael.brewer084@analytics.example.com
,2024-03-05,INR,USD,0.4872818302,Reuters,Spot,2024-03-05 08:32:51,christopher.reed095@commerce.example.com
,2024-03-01,GBP,BRL,1.235782762,Bloomberg,Daily,2024-03-01 15:33:09,alyssa.richards002@commerce.example.com
,2024-03-03,USD,AED,1.1120238166,ECB,Daily,2024-03-03 20:11:24,crystal.smith022@platform.example.com
,2024-03-10,JPY,AED,1.2618974983,Reuters,Closing,2024-03-10 11:31:09,katelyn.pitts017@commerce.example.com
,2024-03-24,BRL,INR,1.4412630859,Reuters,Daily,2024-03-24 08:42:37,michael.johnson061@platform.example.com
,2024-03-06,JPY,USD,1.5447614541,ECB,Closing,2024-03-06 14:25:56,kristen.bailey110@analytics.example.com
,2024-03-17,EUR,BRL,2.7042103183,Internal FX,Closing,2024-03-17 01:18:06,tiffany.freeman101@analytics.example.com
,2024-03-31,AED,BRL,0.6103297842,Internal FX,Spot,2024-03-31 15:21:59,jennifer.bauer068@analytics.example.com
,2024-03-21,SGD,MXN,0.8192619091,Bloomberg,Spot,2024-03-21 13:47:11,renee.harvey080@dataops.example.com
,2024-03-24,USD,AED,1.6290364029,Bloomberg,Closing,2024-03-24 09:16:16,stephanie.miller092@analytics.example.com
,2024-03-11,AUD,GBP,0.9715801498,Internal FX,Closing,2024-03-11 22:53:42,adam.henson113@dataops.example.com
,2024-03-28,MXN,USD,0.4311412432,ECB,Daily,2024-03-28 12:29:26,megan.cunningham013@commerce.example.com
,2024-03-02,AUD,INR,0.7336677864,Reuters,Closing,2024-03-02 22:21:18,taylor.cunningham023@commerce.example.com
,2024-03-07,EUR,USD,0.2756392258,ECB,Spot,2024-03-07 23:33:27,kristen.bailey110@analytics.example.com
,2024-03-29,EUR,BRL,0.2868094595,ECB,Daily,2024-03-29 15:07:24,jennifer.shepherd015@analytics.example.com
,2024-03-07,MXN,CAD,3.7372825883,Bloomberg,Daily,2024-03-07 03:31:31,jillian.russo115@commerce.example.com
,2024-03-16,AED,USD,1.0506128974,Internal FX,Daily,2024-03-16 15:31:32,david.cabrera119@dataops.example.com
,2024-03-04,INR,BRL,0.8965037844,Reuters,Daily,2024-03-04 06:28:21,ashley.bishop108@dataops.example.com
,2024-03-21,CAD,GBP,1.4010947955,Bloomberg,Spot,2024-03-21 06:52:15,brandi.carter038@dataops.example.com
,2024-03-01,CAD,AED,0.848912375,Internal FX,Daily,2024-03-01 11:19:33,beth.carter090@dataops.example.com
,2024-03-08,MXN,INR,1.2446278726,Reuters,Closing,2024-03-08 06:11:49,victoria.medina044@dataops.example.com
,2024-03-20,AUD,INR,0.723965102,ECB,Spot,2024-03-20 00:23:40,eric.mullen052@dataops.example.com
,2024-03-28,AUD,CAD,2.6198010703,Reuters,Spot,2024-03-28 12:38:36,tiffany.freeman101@analytics.example.com
,2024-03-06,AED,EUR,0.7508340705,Internal FX,Spot,2024-03-06 05:27:34,arthur.ortiz082@platform.example.com
,2024-03-31,EUR,MXN,1.7940571779,Reuters,Spot,2024-03-31 01:07:27,andrew.ellis102@analytics.example.com
,2024-03-17,AED,INR,2.0861974377,ECB,Daily,2024-03-17 19:31:49,richard.bradshaw051@platform.example.com
,2024-03-26,USD,GBP,0.8125826056,Bloomberg,Spot,2024-03-26 15:43:07,adam.henson113@dataops.example.com
,2024-03-31,GBP,MXN,0.593931827,Internal FX,Closing,2024-03-31 00:53:33,anita.garcia021@dataops.example.com
,2024-03-14,AED,SGD,0.1477824808,Reuters,Daily,2024-03-14 14:58:24,adam.gordon030@commerce.example.com
,2024-03-01,SGD,AUD,1.801948086,ECB,Closing,2024-03-01 07:00:44,michelle.bender024@analytics.example.com
,2024-03-29,JPY,EUR,0.9576437898,Internal FX,Closing,2024-03-29 10:24:43,benjamin.brooks117@dataops.example.com
,2024-03-03,BRL,MXN,6.4712173465,Bloomberg,Spot,2024-03-03 11:26:48,jason.franklin045@dataops.example.com
,2024-03-31,JPY,SGD,2.8475294352,Bloomberg,Daily,2024-03-31 12:03:39,christine.carter078@commerce.example.com
,2024-03-01,EUR,SGD,1.2265398504,ECB,Closing,2024-03-01 02:11:54,grace.gonzales099@dataops.example.com
,2024-03-02,SGD,MXN,1.5233328536,Reuters,Daily,2024-03-02 14:36:25,mary.jordan048@analytics.example.com
,2024-03-16,EUR,INR,0.300594725,ECB,Closing,2024-03-16 10:38:17,joseph.griffin070@analytics.example.com
,2024-03-08,SGD,AUD,0.8973425431,Bloomberg,Closing,2024-03-08 02:12:19,benjamin.brooks117@dataops.example.com
,2024-03-29,EUR,AED,0.6521271907,ECB,Closing,2024-03-29 09:24:02,eric.mullen052@dataops.example.com
,2024-03-19,CAD,SGD,0.394224562,Reuters,Spot,2024-03-19 15:09:48,eric.mullen052@dataops.example.com
,2024-03-04,AED,CAD,1.1424134358,ECB,Closing,2024-03-04 23:41:11,taylor.cunningham023@commerce.example.com
,2024-03-05,GBP,EUR,0.6790544862,Internal FX,Spot,2024-03-05 17:42:59,jason.franklin045@dataops.example.com
,2024-03-28,MXN,AED,0.6030594852,Bloomberg,Spot,2024-03-28 17:50:32,michael.berger060@platform.example.com
,2024-03-09,INR,AUD,0.6186016042,Internal FX,Closing,2024-03-09 23:02:53,michael.berger060@platform.example.com
,2024-03-09,EUR,AED,0.5668051025,Internal FX,Closing,2024-03-09 04:08:44,mary.jordan048@analytics.example.com
,2024-03-07,BRL,USD,0.6781035311,Reuters,Daily,2024-03-07 21:47:59,jillian.russo115@commerce.example.com
