payment_record_id,payment_id,order_id,customer_id,payment_timestamp,payment_method,payment_status,payment_amount_local,local_currency,country_code,region_name,failure_reason,refund_flag,created_at,created_by
,PAY-202011-00000000000,ORD-202011-0000007475,CUST-0000193828,2020-11-20 05:22:13,Credit Card,Success,2146.72,JPY,JPN,Asia,,false,2020-11-20 05:22:13,james.proctor094@dataops.example.com
,PAY-202011-00000000001,ORD-202011-0000007456,CUST-0000185622,2020-11-28 04:43:54,Phonepe,Success,3461.65,INR,IND,Asia,,false,2020-11-28 04:43:54,alyssa.richards002@commerce.example.com
,PAY-202011-00000000002,ORD-202011-0000001108,CUST-0000178298,2020-11-15 09:53:49,PayPal,Success,2396.13,GBP,GBR,Europe,,false,2020-11-15 09:53:49,eric.horton058@analytics.example.com
,PAY-202011-00000000003,ORD-202011-0000004742,CUST-0000192154,2020-11-23 05:30:03,Gift Card,Success,931.35,EUR,DEU,Europe,,false,2020-11-23 05:30:03,victor.palmer071@platform.example.com
,PAY-202011-00000000004,ORD-202011-0000000326,CUST-0000179346,2020-11-11 23:38:52,PayPal,Success,1163.59,EUR,ESP,Europe,,false,2020-11-11 23:38:52,kelsey.taylor010@platform.example.com
,PAY-202011-00000000005,ORD-202011-0000000748,CUST-0000180202,2020-11-25 17:04:05,Apple Pay,Success,2447.43,MXN,MEX,North America,,false,2020-11-25 17:04:05,andrea.cummings039@platform.example.com
,PAY-202011-00000000006,ORD-202011-0000000208,CUST-0000175250,2020-11-08 01:09:01,Gift Card,Success,318.83,EUR,ITA,Europe,,false,2020-11-08 01:09:01,michael.johnson061@platform.example.com
,PAY-202011-00000000007,ORD-202011-0000001392,CUST-0000174161,2020-11-17 11:58:44,Google Pay,Failed,1169.11,GBP,GBR,Europe,Insufficient funds,false,2020-11-17 11:58:44,victor.palmer071@platform.example.com
,PAY-202011-00000000008,ORD-202011-0000004979,CUST-0000178490,2020-11-29 01:20:55,Google Pay,Pending,404.87,SGD,SGP,Asia,,false,2020-11-29 01:20:55,michael.johnson061@platform.example.com
,PAY-202011-00000000009,ORD-202011-0000000433,CUST-0000197315,2020-11-11 17:27:11,Buy Now Pay Later,Success,531.31,EUR,FRA,Europe,,false,2020-11-11 17:27:11,stephen.clark001@analytics.example.com
,PAY-202011-00000000010,ORD-202011-0000006530,CUST-0000185206,2020-11-04 05:26:31,Bank Transfer,Success,485.9,GBP,GBR,Europe,,false,2020-11-04 05:26:31,ryan.steele043@commerce.example.com
,PAY-202011-00000000011,ORD-202011-0000004623,CUST-0000186172,2020-11-06 07:08:50,Apple Pay,Success,2831.4,EUR,NLD,Europe,,false,2020-11-06 07:08:50,ashley.marks069@commerce.example.com
,PAY-202011-00000000012,ORD-202011-0000003004,CUST-0000191536,2020-11-17 14:57:31,Credit Card,Success,244.6,AUD,AUS,Oceania,,false,2020-11-17 14:57:31,maria.ashley046@analytics.example.com
,PAY-202011-00000000013,ORD-202011-0000000040,CUST-0000175964,2020-11-22 21:39:25,Google Pay,Success,366.7,USD,USA,North America,,false,2020-11-22 21:39:25,alyssa.richards002@commerce.example.com
,PAY-202011-00000000014,ORD-202011-0000007105,CUST-0000180496,2020-11-11 20:51:40,Bank Transfer,Pending,2139.45,SGD,SGP,Asia,,false,2020-11-11 20:51:40,alyssa.richards002@commerce.example.com
,PAY-202011-00000000015,ORD-202011-0000002105,CUST-0000183991,2020-11-22 14:16:07,Apple Pay,Success,2072.27,AED,ARE,Asia,,false,2020-11-22 14:16:07,micheal.chen050@dataops.example.com
,PAY-202011-00000000016,ORD-202011-0000004436,CUST-0000186629,2020-11-04 23:57:54,Bank Transfer,Success,1812.47,EUR,FRA,Europe,,false,2020-11-04 23:57:54,james.proctor094@dataops.example.com
,PAY-202011-00000000017,ORD-202011-0000005784,CUST-0000186215,2020-11-12 03:58:57,Debit Card,Success,1970.07,GBP,GBR,Europe,,false,2020-11-12 03:58:57,michael.berger060@platform.example.com
,PAY-202011-00000000018,ORD-202011-0000000428,CUST-0000178840,2020-11-04 12:13:35,Paytm,Success,2346.13,AED,ARE,Asia,,false,2020-11-04 12:13:35,michael.johnson061@platform.example.com
,PAY-202011-00000000019,ORD-202011-0000006131,CUST-0000188918,2020-11-23 22:29:31,Bank Transfer,Success,2576.52,BRL,BRA,South America,,false,2020-11-23 22:29:31,michael.berger060@platform.example.com
,PAY-202011-00000000020,ORD-202011-0000002473,CUST-0000195006,2020-11-20 07:11:04,Debit Card,Failed,1336.51,MXN,MEX,North America,Card declined,false,2020-11-20 07:11:04,megan.cunningham013@commerce.example.com
,PAY-202011-00000000021,ORD-202011-0000005425,CUST-0000180495,2020-11-14 08:29:14,Google Pay,Success,94.7,EUR,ESP,Europe,,false,2020-11-14 08:29:14,micheal.hall064@dataops.example.com
,PAY-202011-00000000022,ORD-202011-0000001349,CUST-0000188050,2020-11-14 12:45:40,Google Pay,Success,2515.55,EUR,DEU,Europe,,false,2020-11-14 12:45:40,stephen.daniels076@commerce.example.com
,PAY-202011-00000000023,ORD-202011-0000001092,CUST-0000183914,2020-11-03 04:25:52,Gift Card,Success,1958.4,GBP,GBR,Europe,,false,2020-11-03 04:25:52,jeffery.miller012@commerce.example.com
,PAY-202011-00000000024,ORD-202011-0000001896,CUST-0000196348,2020-11-25 01:25:55,PayPal,Success,228.53,SGD,SGP,Asia,,false,2020-11-25 01:25:55,anita.garcia021@dataops.example.com
,PAY-202011-00000000025,ORD-202011-0000003783,CUST-0000174359,2020-11-07 21:30:47,Bank Transfer,Success,3415.0,EUR,ESP,Europe,,false,2020-11-07 21:30:47,kelsey.taylor010@platform.example.com
,PAY-202011-00000000026,ORD-202011-0000005349,CUST-0000195665,2020-11-26 16:13:01,Credit Card,Success,312.69,INR,IND,Asia,,false,2020-11-26 16:13:01,taylor.cunningham023@commerce.example.com
,PAY-202011-00000000027,ORD-202011-0000005033,CUST-0000186252,2020-11-22 19:30:50,PayPal,Success,2361.4,JPY,JPN,Asia,,false,2020-11-22 19:30:50,michael.berger060@platform.example.com
,PAY-202011-00000000028,ORD-202011-0000000798,CUST-0000189561,2020-11-09 18:21:42,PayPal,Success,1092.74,EUR,NLD,Europe,,false,2020-11-09 18:21:42,brandon.yu006@analytics.example.com
,PAY-202011-00000000029,ORD-202011-0000004007,CUST-0000190636,2020-11-29 08:20:52,Buy Now Pay Later,Success,2775.16,EUR,ITA,Europe,,false,2020-11-29 08:20:52,micheal.chen050@dataops.example.com
,PAY-202011-00000000030,ORD-202011-0000001925,CUST-0000195961,2020-11-03 03:20:40,Gift Card,Success,2759.23,BRL,BRA,South America,,false,2020-11-03 03:20:40,megan.cunningham013@commerce.example.com
,PAY-202011-00000000031,ORD-202011-0000005819,CUST-0000197243,2020-11-12 10:16:00,Phonepe,Success,2546.08,EUR,NLD,Europe,,false,2020-11-12 10:16:00,maria.ashley046@analytics.example.com
,PAY-202011-00000000032,ORD-202011-0000001472,CUST-0000190800,2020-11-05 22:26:44,Paytm,Success,1422.43,MXN,MEX,North America,,false,2020-11-05 22:26:44,eric.mullen052@dataops.example.com
,PAY-202011-00000000033,ORD-202011-0000003348,CUST-0000178556,2020-11-25 22:37:34,Paytm,Success,3378.3,JPY,JPN,Asia,,false,2020-11-25 22:37:34,brandi.carter038@dataops.example.com
,PAY-202011-00000000034,ORD-202011-0000001314,CUST-0000187197,2020-11-25 12:06:55,Paytm,Success,382.81,EUR,ESP,Europe,,false,2020-11-25 12:06:55,maria.ashley046@analytics.example.com
,PAY-202011-00000000035,ORD-202011-0000004669,CUST-0000191664,2020-11-14 20:15:07,Gift Card,Success,3019.82,EUR,FRA,Europe,,false,2020-11-14 20:15:07,brandi.carter038@dataops.example.com
,PAY-202011-00000000036,ORD-202011-0000001805,CUST-0000176538,2020-11-11 23:30:50,Apple Pay,Success,652.92,JPY,JPN,Asia,,false,2020-11-11 23:30:50,eric.mullen052@dataops.example.com
,PAY-202011-00000000037,ORD-202011-0000000300,CUST-0000197423,2020-11-21 06:52:16,Phonepe,Success,634.42,AUD,AUS,Oceania,,false,2020-11-21 06:52:16,andrea.cummings039@platform.example.com
,PAY-202011-00000000038,ORD-202011-0000001612,CUST-0000188483,2020-11-22 14:14:47,Bank Transfer,Pending,1324.11,JPY,JPN,Asia,,false,2020-11-22 14:14:47,micheal.hall064@dataops.example.com
,PAY-202011-00000000039,ORD-202011-0000004177,CUST-0000188048,2020-11-15 13:10:28,Paytm,Success,286.79,CAD,CAN,North America,,false,2020-11-15 13:10:28,ryan.steele043@commerce.example.com
,PAY-202011-00000000040,ORD-202011-0000004000,CUST-0000182924,2020-11-27 21:52:47,Google Pay,Success,2797.9,SGD,SGP,Asia,,false,2020-11-27 21:52:47,alyssa.richards002@commerce.example.com
,PAY-202011-00000000041,ORD-202011-0000004997,CUST-0000188300,2020-11-12 03:35:20,Apple Pay,Success,2459.76,AED,ARE,Asia,,false,2020-11-12 03:35:20,jeffery.miller012@commerce.example.com
,PAY-202011-00000000042,ORD-202011-0000004641,CUST-0000179910,2020-11-30 14:08:08,Apple Pay,Success,1899.54,INR,IND,Asia,,false,2020-11-30 14:08:08,victor.palmer071@platform.example.com
,PAY-202011-00000000043,ORD-202011-0000006395,CUST-0000188241,2020-11-11 11:45:40,Paytm,Success,1352.88,USD,USA,North America,,false,2020-11-11 11:45:40,adam.gordon030@commerce.example.com
,PAY-202011-00000000044,ORD-202011-0000000488,CUST-0000179392,2020-11-05 00:26:29,Debit Card,Success,3263.51,GBP,GBR,Europe,,false,2020-11-05 00:26:29,stephen.clark001@analytics.example.com
,PAY-202011-00000000045,ORD-202011-0000000669,CUST-0000182447,2020-11-19 06:51:07,Apple Pay,Success,1074.04,EUR,DEU,Europe,,false,2020-11-19 06:51:07,patrick.gonzalez035@dataops.example.com
,PAY-202011-00000000046,ORD-202011-0000000158,CUST-0000191262,2020-11-23 18:04:37,Bank Transfer,Success,1924.84,GBP,GBR,Europe,,false,2020-11-23 18:04:37,eric.mullen052@dataops.example.com
,PAY-202011-00000000047,ORD-202011-0000001634,CUST-0000198062,2020-11-30 09:28:00,Apple Pay,Success,1109.69,EUR,ESP,Europe,,false,2020-11-30 09:28:00,joseph.johnson049@dataops.example.com
,PAY-202011-00000000048,ORD-202011-0000000240,CUST-0000193360,2020-11-20 14:18:38,Credit Card,Success,324.15,AED,ARE,Asia,,false,2020-11-20 14:18:38,jennifer.bauer068@analytics.example.com
,PAY-202011-00000000049,ORD-202011-0000000673,CUST-0000192927,2020-11-26 09:52:15,Debit Card,Failed,1812.17,BRL,BRA,South America,Invalid CVV,false,2020-11-26 09:52:15,micheal.hall064@dataops.example.com
,PAY-202011-00000000050,ORD-202011-0000000239,CUST-0000186816,2020-11-04 03:29:34,Gift Card,Success,2971.07,BRL,BRA,South America,,false,2020-11-04 03:29:34,jennifer.bauer068@analytics.example.com
,PAY-202011-00000000051,ORD-202011-0000002065,CUST-0000192205,2020-11-06 21:13:19,Bank Transfer,Success,2101.76,EUR,ESP,Europe,,false,2020-11-06 21:13:19,jennifer.bauer068@analytics.example.com
,PAY-202011-00000000052,ORD-202011-0000005470,CUST-0000193397,2020-11-18 13:01:05,PayPal,Success,3156.23,SGD,SGP,Asia,,false,2020-11-18 13:01:05,david.cabrera119@dataops.example.com
,PAY-202011-00000000053,ORD-202011-0000005114,CUST-0000198242,2020-11-10 11:04:21,Credit Card,Success,962.29,EUR,FRA,Europe,,false,2020-11-10 11:04:21,stephen.daniels076@commerce.example.com
,PAY-202011-00000000054,ORD-202011-0000004830,CUST-0000191015,2020-11-26 13:40:15,Gift Card,Success,3463.99,BRL,BRA,South America,,false,2020-11-26 13:40:15,timothy.cannon081@analytics.example.com
,PAY-202011-00000000055,ORD-202011-0000002315,CUST-0000184476,2020-11-28 11:04:41,Debit Card,Success,752.16,INR,IND,Asia,,false,2020-11-28 11:04:41,brandon.yu006@analytics.example.com
,PAY-202011-00000000056,ORD-202011-0000000013,CUST-0000174140,2020-11-28 10:04:09,Debit Card,Success,1787.29,EUR,ITA,Europe,,false,2020-11-28 10:04:09,joseph.johnson049@dataops.example.com
,PAY-202011-00000000057,ORD-202011-0000001950,CUST-0000174590,2020-11-20 10:12:46,PayPal,Success,2383.92,EUR,NLD,Europe,,false,2020-11-20 10:12:46,michelle.sims041@analytics.example.com
,PAY-202011-00000000058,ORD-202011-0000004703,CUST-0000181133,2020-11-15 14:45:17,Credit Card,Success,373.59,GBP,GBR,Europe,,false,2020-11-15 14:45:17,victor.palmer071@platform.example.com
,PAY-202011-00000000059,ORD-202011-0000004846,CUST-0000191636,2020-11-27 15:37:11,Credit Card,Success,14.9,EUR,ITA,Europe,,false,2020-11-27 15:37:11,kelsey.taylor010@platform.example.com
,PAY-202011-00000000060,ORD-202011-0000005240,CUST-0000189752,2020-11-07 18:15:57,Apple Pay,Success,3262.67,EUR,NLD,Europe,,false,2020-11-07 18:15:57,eric.mullen052@dataops.example.com
,PAY-202011-00000000061,ORD-202011-0000002868,CUST-0000183655,2020-11-09 18:35:10,Phonepe,Success,2814.77,EUR,ITA,Europe,,false,2020-11-09 18:35:10,tina.williams074@commerce.example.com
,PAY-202011-00000000062,ORD-202011-0000005863,CUST-0000185265,2020-11-16 13:16:50,Apple Pay,Success,1866.37,CAD,CAN,North America,,false,2020-11-16 13:16:50,ashley.marks069@commerce.example.com
,PAY-202011-00000000063,ORD-202011-0000001396,CUST-0000197460,2020-11-06 21:10:41,Buy Now Pay Later,Pending,874.33,GBP,GBR,Europe,,false,2020-11-06 21:10:41,lance.williams029@platform.example.com
,PAY-202011-00000000064,ORD-202011-0000003523,CUST-0000193946,2020-11-04 11:47:30,Debit Card,Success,1478.57,CAD,CAN,North America,,false,2020-11-04 11:47:30,timothy.cannon081@analytics.example.com
,PAY-202011-00000000065,ORD-202011-0000003472,CUST-0000182863,2020-11-16 20:32:38,Apple Pay,Success,1768.54,EUR,ESP,Europe,,false,2020-11-16 20:32:38,tina.williams074@commerce.example.com
,PAY-202011-00000000066,ORD-202011-0000005787,CUST-0000185050,2020-11-11 00:58:37,Bank Transfer,Success,170.41,MXN,MEX,North America,,false,2020-11-11 00:58:37,adam.gordon030@commerce.example.com
,PAY-202011-00000000067,ORD-202011-0000004260,CUST-0000184304,2020-11-30 20:12:11,Paytm,Failed,756.15,SGD,SGP,Asia,Fraud check failed,false,2020-11-30 20:12:11,taylor.cunningham023@commerce.example.com
,PAY-202011-00000000068,ORD-202011-0000002758,CUST-0000195283,2020-11-29 10:05:56,Paytm,Success,95.86,CAD,CAN,North America,,false,2020-11-29 10:05:56,alyssa.richards002@commerce.example.com
,PAY-202011-00000000069,ORD-202011-0000006989,CUST-0000188123,2020-11-05 14:42:45,Debit Card,Success,3441.84,CAD,CAN,North America,,false,2020-11-05 14:42:45,eric.mullen052@dataops.example.com
,PAY-202011-00000000070,ORD-202011-0000005379,CUST-0000194315,2020-11-12 16:14:46,Google Pay,Success,1251.83,EUR,ITA,Europe,,false,2020-11-12 16:14:46,tina.williams074@commerce.example.com
,PAY-202011-00000000071,ORD-202011-0000003141,CUST-0000185172,2020-11-29 06:09:57,PayPal,Success,448.01,SGD,SGP,Asia,,false,2020-11-29 06:09:57,eric.horton058@analytics.example.com
,PAY-202011-00000000072,ORD-202011-0000004544,CUST-0000181953,2020-11-18 06:11:21,Debit Card,Success,1633.36,BRL,BRA,South America,,false,2020-11-18 06:11:21,michelle.sims041@analytics.example.com
,PAY-202011-00000000073,ORD-202011-0000001903,CUST-0000176805,2020-11-20 18:50:53,Phonepe,Success,2411.46,INR,IND,Asia,,false,2020-11-20 18:50:53,jennifer.hudson020@analytics.example.com
,PAY-202011-00000000074,ORD-202011-0000001134,CUST-0000181857,2020-11-26 14:02:32,Apple Pay,Success,3293.12,USD,USA,North America,,false,2020-11-26 14:02:32,brandon.yu006@analytics.example.com
,PAY-202011-00000000075,ORD-202011-0000004852,CUST-0000174711,2020-11-28 22:46:56,Buy Now Pay Later,Success,218.83,EUR,NLD,Europe,,false,2020-11-28 22:46:56,michael.berger060@platform.example.com
,PAY-202011-00000000076,ORD-202011-0000004630,CUST-0000197806,2020-11-02 02:13:23,Paytm,Success,3035.31,AED,ARE,Asia,,false,2020-11-02 02:13:23,eric.mullen052@dataops.example.com
,PAY-202011-00000000077,ORD-202011-0000001668,CUST-0000177147,2020-11-19 19:18:19,Apple Pay,Success,431.05,USD,USA,North America,,false,2020-11-19 19:18:19,maria.ashley046@analytics.example.com
,PAY-202011-00000000078,ORD-202011-0000002005,CUST-0000184873,2020-11-01 18:23:34,Bank Transfer,Success,593.49,SGD,SGP,Asia,,false,2020-11-01 18:23:34,micheal.hall064@dataops.example.com
,PAY-202011-00000000079,ORD-202011-0000006473,CUST-0000190031,2020-11-20 15:48:36,Paytm,Success,1404.96,GBP,GBR,Europe,,false,2020-11-20 15:48:36,megan.cunningham013@commerce.example.com
,PAY-202011-00000000080,ORD-202011-0000004186,CUST-0000194302,2020-11-09 05:14:40,Buy Now Pay Later,Success,598.16,AUD,AUS,Oceania,,false,2020-11-09 05:14:40,jeffery.miller012@commerce.example.com
,PAY-202011-00000000081,ORD-202011-0000007439,CUST-0000191829,2020-11-28 11:55:00,Phonepe,Success,2683.78,USD,USA,North America,,false,2020-11-28 11:55:00,eric.mullen052@dataops.example.com
