order_item_record_id,order_item_id,order_id,product_id,seller_id,quantity,unit_price_local,discount_local,tax_local,item_total_local,local_currency,country_code,region_name,fulfillment_type,return_flag,return_quantity,refund_amount_local,created_at,created_by
,ITEM-202608-000000000000,ORD-202608-0000006879,PROD-0001220340,SELL-00488784,1,1085.88,100.76,218.71,1203.83,JPY,AUS,North America,Seller Fulfilled,false,0,0,2026-08-05 06:08:53,andrea.cummings039@platform.example.com
,ITEM-202608-000000000001,ORD-202608-0000023438,PROD-0001216522,SELL-00496679,2,190.25,37.6,27.67,370.57,AED,ESP,Asia,Seller Fulfilled,false,2,0,2026-08-25 05:53:22,jennifer.erickson018@platform.example.com
,ITEM-202608-000000000002,ORD-202608-0000018812,PROD-0001215386,SELL-00488302,5,694.28,179.26,315.06,3607.2,SGD,AUS,Asia,Platform Fulfilled,false,0,0,2026-08-22 08:54:20,brittany.rose019@commerce.example.com
,ITEM-202608-000000000003,ORD-202608-0000008551,PROD-0001214686,SELL-00489424,4,531.18,318.44,427.94,2234.22,AUD,GBR,Europe,Platform Fulfilled,false,0,0,2026-08-26 20:07:29,rachel.hall062@platform.example.com
,ITEM-202608-000000000004,ORD-202608-0000028111,PROD-0001227609,SELL-00495011,4,29.4,11.67,5.29,111.22,BRL,CAN,South America,Dropship,true,0,0,2026-08-02 11:31:53,rachel.hall062@platform.example.com
,ITEM-202608-000000000005,ORD-202608-0000016273,PROD-0001224039,SELL-00493184,1,335.0,42.56,69.22,361.66,BRL,JPN,Europe,Seller Fulfilled,false,0,0,2026-08-05 07:55:35,jennifer.bauer068@analytics.example.com
,ITEM-202608-000000000006,ORD-202608-0000020112,PROD-0001227503,SELL-00488009,5,293.9,196.15,123.67,1397.02,EUR,JPN,Europe,Platform Fulfilled,false,0,0,2026-08-19 04:37:08,joseph.griffin070@analytics.example.com
,ITEM-202608-000000000007,ORD-202608-0000001562,PROD-0001214971,SELL-00491152,1,824.95,126.64,121.46,819.77,BRL,ITA,North America,Platform Fulfilled,true,0,0,2026-08-31 00:19:45,rachel.hall062@platform.example.com
,ITEM-202608-000000000008,ORD-202608-0000016354,PROD-0001218037,SELL-00494414,5,288.42,277.26,242.14,1406.98,GBP,SGP,Europe,Dropship,false,0,0,2026-08-19 23:40:47,victoria.medina044@dataops.example.com
,ITEM-202608-000000000009,ORD-202608-0000008511,PROD-0001216330,SELL-00496506,2,766.35,233.41,31.46,1330.75,GBP,ESP,Asia,Dropship,false,0,0,2026-08-01 20:18:06,megan.cunningham013@commerce.example.com
,ITEM-202608-000000000010,ORD-202608-0000014505,PROD-0001220069,SELL-00494905,5,522.42,74.49,148.72,2686.33,USD,CAN,South America,Seller Fulfilled,false,0,0,2026-08-14 21:41:21,elizabeth.mullins042@platform.example.com
,ITEM-202608-000000000011,ORD-202608-0000014279,PROD-0001219578,SELL-00489422,4,186.84,157.24,81.89,672.01,SGD,BRA,Asia,Dropship,true,0,0,2026-08-06 13:25:52,michael.johnson061@platform.example.com
