customer_record_id,customer_id,first_name,last_name,gender,date_of_birth,age,age_group,email,country_name,country_code,region_name,sub_region_name,city,state_province,postal_code,currency_code,customer_segment,acquisition_channel,registration_date,customer_status,marketing_opt_in,effective_from,effective_to,is_current,source_system,created_at,updated_at,created_by
1180073,CUST-0001180073,Kristin,Mccoy,Female,1969-01-01,55,55-64,kristin.mccoy.1180073@yahoo.com,India,IND,Asia,Southern Asia,Chloemouth,Illinois,95106,INR,At Risk,Direct,2024-03-20,Active,true,2024-03-20 00:00:00,,true,CRM,2024-03-20 21:08:33,2024-03-20 16:18:38,diana.williams116@analytics.example.com
1180074,CUST-0001180074,Amanda,Aguilar,Non-binary,1981-02-21,43,35-44,amanda.aguilar.1180074@hotmail.com,United States,USA,North America,Northern America,Port Whitneybury,Hawaii,22565,USD,Occasional,Email,2024-03-06,Inactive,false,2024-03-06 00:00:00,,true,Marketplace,2024-03-06 02:40:59,2024-03-06 15:10:18,james.richardson118@dataops.example.com
1180075,CUST-0001180075,Joshua,Moore,Prefer not to say,1995-01-14,29,25-34,joshua.moore.1180075@gmail.com,France,FRA,Europe,Western Europe,North Raymondbury,West Virginia,14525,EUR,New,Paid Search,2024-03-13,Active,false,2024-03-13 00:00:00,,true,Mobile,2024-03-13 07:57:38,2024-03-13 18:43:38,adam.gordon030@commerce.example.com
1180076,CUST-0001180076,Adam,Terrell,Female,1979-10-08,44,35-44,adam.terrell.1180076@hotmail.com,United States,USA,North America,Northern America,New Timothy,Virginia,46375,USD,New,Direct,2024-03-10,Active,false,2024-03-10 00:00:00,,true,Mobile,2024-03-10 02:10:50,2024-03-10 00:59:50,christine.carter112@commerce.example.com
1180077,CUST-0001180077,Henry,Smith,Female,1975-11-27,48,45-54,henry.smith.1180077@gmail.com,India,IND,Asia,Southern Asia,Port Samuelmouth,Maryland,21967,INR,Regular,Email,2024-03-10,Active,true,2024-03-10 00:00:00,,true,Marketplace,2024-03-10 23:26:20,2024-03-10 19:41:29,peter.martinez098@platform.example.com
1180078,CUST-0001180078,Robert,Wilson,Female,1961-06-04,62,55-64,robert.wilson.1180078@gmail.com,Spain,ESP,Europe,Southern Europe,Bridgesbury,South Dakota,57503,EUR,Regular,Social,2024-03-16,Active,true,2024-03-16 00:00:00,,true,Mobile,2024-03-16 17:11:26,2024-03-16 23:02:15,brittany.rose019@commerce.example.com
1180079,CUST-0001180079,Alexandria,White,Female,1957-04-03,66,65+,alexandria.white.1180079@hotmail.com,Spain,ESP,Europe,Southern Europe,North Heathershire,Pennsylvania,07314,EUR,Regular,Direct,2024-03-08,Active,true,2024-03-08 00:00:00,,true,Web,2024-03-08 05:33:50,2024-03-08 04:26:45,micheal.chen050@dataops.example.com
1180080,CUST-0001180080,Regina,Villegas,Non-binary,1951-06-23,72,65+,regina.villegas.1180080@hotmail.com,Japan,JPN,Asia,Eastern Asia,Brandtborough,Washington,87061,JPY,Regular,Paid Search,2024-03-17,Active,true,2024-03-17 00:00:00,,true,CRM,2024-03-17 12:50:07,2024-03-17 11:39:18,joseph.johnson049@dataops.example.com
1180081,CUST-0001180081,Jacob,Meadows,Female,1944-08-01,79,65+,jacob.meadows.1180081@yahoo.com,Italy,ITA,Europe,Southern Europe,Thomastown,Wisconsin,31878,EUR,Premium,Referral,2024-03-27,Active,false,2024-03-27 00:00:00,,true,CRM,2024-03-27 09:48:38,2024-03-27 09:57:32,chelsea.patel065@commerce.example.com
1180082,CUST-0001180082,Mary,Wall,Female,1990-10-01,33,25-34,mary.wall.1180082@gmail.com,Germany,DEU,Europe,Western Europe,Jordanfort,Virginia,72895,EUR,Regular,Referral,2024-03-11,Active,true,2024-03-11 00:00:00,,true,CRM,2024-03-11 20:37:30,2024-03-11 10:45:57,tina.williams074@commerce.example.com
