geography_id,region_name,sub_region_name,country_name,country_code,currency_code,currency_name,currency_symbol,timezone,created_at,created_by
1,North America,Northern America,United States,USA,USD,US Dollar,$,Europe/Minsk,2023-12-27 15:19:59,scott.duran111@dataops.example.com
2,North America,Northern America,Canada,CAN,CAD,Canadian Dollar,C$,America/Guatemala,2023-12-10 06:56:40,juan.simmons120@platform.example.com
3,Europe,Northern Europe,United Kingdom,GBR,GBP,Pound Sterling,£,Europe/Malta,2023-12-21 05:41:48,jimmy.washington028@commerce.example.com
4,Europe,Western Europe,Germany,DEU,EUR,Euro,€,Europe/Vilnius,2023-12-28 14:50:59,christine.carter078@commerce.example.com
5,Europe,Western Europe,France,FRA,EUR,Euro,€,Asia/Rangoon,2023-12-05 08:08:01,yesenia.arnold040@platform.example.com
6,Europe,Southern Europe,Spain,ESP,EUR,Euro,€,Asia/Tbilisi,2023-12-27 12:59:43,susan.rice083@commerce.example.com
7,Europe,Southern Europe,Italy,ITA,EUR,Euro,€,Pacific/Truk,2023-12-14 03:54:10,ashley.bishop108@dataops.example.com
8,Europe,Western Europe,Netherlands,NLD,EUR,Euro,€,Europe/Chisinau,2023-12-27 20:16:47,michael.berger060@platform.example.com
9,Oceania,Australia and New Zealand,Australia,AUS,AUD,Australian Dollar,A$,Asia/Riyadh,2023-12-05 01:10:30,yolanda.vasquez005@platform.example.com
10,Asia,Eastern Asia,Japan,JPN,JPY,Japanese Yen,¥,Atlantic/Cape_Verde,2023-12-14 04:42:08,brian.taylor114@analytics.example.com
11,Asia,South-eastern Asia,Singapore,SGP,SGD,Singapore Dollar,S$,Africa/Kigali,2023-12-12 03:47:03,jonathan.estrada093@commerce.example.com
12,Asia,Southern Asia,India,IND,INR,Indian Rupee,₹,Africa/Douala,2023-12-06 20:22:22,megan.cunningham013@commerce.example.com
13,Asia,Western Asia,United Arab Emirates,ARE,AED,UAE Dirham,د.إ,Pacific/Apia,2023-12-17 01:18:22,david.cabrera119@dataops.example.com
14,South America,South America,Brazil,BRA,BRL,Brazilian Real,R$,America/El_Salvador,2023-12-04 14:13:35,jennifer.hudson020@analytics.example.com
15,North America,Central America,Mexico,MEX,MXN,Mexican Peso,MX$,Africa/Nouakchott,2023-12-15 12:46:48,jason.franklin045@dataops.example.com
