shipment_record_id,shipment_id,order_id,warehouse_id,country_code,region_name,carrier,shipping_method,shipment_status,shipped_timestamp,estimated_delivery_date,actual_delivery_timestamp,delivery_attempts,delivery_country,created_at,created_by
,SHP-202302-0000000000,ORD-202302-0000000233,WH-00100,FRA,Asia,UPS,Express,Delivered,2023-02-26 10:43:02,2023-03-08,2023-03-07 15:43:02,1,Brazil,2023-02-26 10:43:02,richard.bradshaw051@platform.example.com
,SHP-202302-0000000001,ORD-202302-0000003947,WH-00102,DEU,Europe,USPS,Express,In Transit,2023-02-25 05:32:47,2023-03-06,,1,United Kingdom,2023-02-25 05:32:47,timothy.cannon081@analytics.example.com
,SHP-202302-0000000002,ORD-202302-0000004639,WH-00111,DEU,Asia,FedEx,Pickup,Delivered,2023-02-14 03:44:01,2023-02-17,2023-02-17 11:44:01,1,Italy,2023-02-14 03:44:01,micheal.chen050@dataops.example.com
,SHP-202302-0000000003,ORD-202302-0000001628,WH-00027,SGP,Europe,DPD,Economy,Shipped,2023-02-13 02:38:21,2023-02-20,,1,United Arab Emirates,2023-02-13 02:38:21,eric.horton058@analytics.example.com
,SHP-202302-0000000004,ORD-202302-0000001938,WH-00100,NLD,North America,USPS,Pickup,Delivered,2023-02-05 13:14:45,2023-02-07,2023-02-07 23:14:45,1,Brazil,2023-02-05 13:14:45,christine.carter078@commerce.example.com
,SHP-202302-0000000005,ORD-202302-0000004026,WH-00064,ITA,Asia,USPS,Pickup,Delivered,2023-02-19 10:05:18,2023-02-22,2023-02-23 18:05:18,1,Germany,2023-02-19 10:05:18,taylor.cunningham023@commerce.example.com
,SHP-202302-0000000006,ORD-202302-0000004326,WH-00088,JPN,Europe,FedEx,Economy,Delivered,2023-02-12 00:21:04,2023-02-14,2023-02-22 01:21:04,1,India,2023-02-12 00:21:04,michael.johnson061@platform.example.com
,SHP-202302-0000000007,ORD-202302-0000002548,WH-00231,MEX,North America,Australia Post,Economy,Returned,2023-02-20 03:41:10,2023-02-24,,2,Germany,2023-02-20 03:41:10,lisa.kim091@platform.example.com
,SHP-202302-0000000008,ORD-202302-0000004558,WH-00208,ARE,Europe,USPS,Same Day,Delivered,2023-02-11 01:04:10,2023-02-14,2023-02-17 03:04:10,2,Singapore,2023-02-11 01:04:10,ryan.steele043@commerce.example.com
,SHP-202302-0000000009,ORD-202302-0000000465,WH-00117,JPN,Europe,UPS,Economy,Shipped,2023-02-16 12:04:46,2023-02-20,,1,Italy,2023-02-16 12:04:46,christine.johnson056@commerce.example.com
,SHP-202302-0000000010,ORD-202302-0000004738,WH-00013,DEU,North America,UPS,Standard,Shipped,2023-02-02 20:54:00,2023-02-09,,1,United States,2023-02-02 20:54:00,tina.williams074@commerce.example.com
,SHP-202302-0000000011,ORD-202302-0000004063,WH-00088,ITA,North America,DPD,Same Day,Delivered,2023-02-19 05:20:04,2023-02-27,2023-03-01 08:20:04,2,United Kingdom,2023-02-19 05:20:04,adam.gordon030@commerce.example.com
,SHP-202302-0000000012,ORD-202302-0000004169,WH-00122,FRA,Europe,Australia Post,Standard,Delivered,2023-02-15 00:13:00,2023-02-20,2023-02-20 03:13:00,1,Japan,2023-02-15 00:13:00,katelyn.pitts017@commerce.example.com
,SHP-202302-0000000013,ORD-202302-0000003792,WH-00176,IND,North America,Australia Post,Same Day,In Transit,2023-02-24 09:32:49,2023-02-27,,1,Mexico,2023-02-24 09:32:49,megan.cunningham013@commerce.example.com
,SHP-202302-0000000014,ORD-202302-0000004930,WH-00217,DEU,Europe,DPD,Economy,In Transit,2023-02-21 20:02:13,2023-02-25,,1,Italy,2023-02-21 20:02:13,yesenia.arnold040@platform.example.com
,SHP-202302-0000000015,ORD-202302-0000000542,WH-00162,FRA,Europe,DPD,Standard,Delivered,2023-02-21 19:08:37,2023-03-01,2023-03-05 03:08:37,1,Spain,2023-02-21 19:08:37,david.cabrera119@dataops.example.com
,SHP-202302-0000000016,ORD-202302-0000004271,WH-00195,CAN,Asia,DHL,Pickup,Delivered,2023-02-13 12:45:53,2023-02-16,2023-02-19 12:45:53,1,Japan,2023-02-13 12:45:53,victor.palmer071@platform.example.com
,SHP-202302-0000000017,ORD-202302-0000003132,WH-00090,FRA,Asia,UPS,Pickup,Delivered,2023-02-21 13:45:40,2023-02-28,2023-02-25 19:45:40,1,Italy,2023-02-21 13:45:40,peter.martinez098@platform.example.com
,SHP-202302-0000000018,ORD-202302-0000003284,WH-00203,GBR,South America,FedEx,Standard,Delayed,2023-02-20 11:15:48,2023-02-26,,1,Japan,2023-02-20 11:15:48,stephen.clark001@analytics.example.com
,SHP-202302-0000000019,ORD-202302-0000001168,WH-00012,FRA,North America,DPD,Pickup,Delivered,2023-02-24 08:39:29,2023-02-28,2023-02-26 17:39:29,1,Mexico,2023-02-24 08:39:29,craig.johnson106@analytics.example.com
,SHP-202302-0000000020,ORD-202302-0000004332,WH-00183,ARE,Europe,DPD,Standard,Delivered,2023-02-02 05:59:03,2023-02-12,2023-02-15 10:59:03,1,United Arab Emirates,2023-02-02 05:59:03,anita.garcia021@dataops.example.com
,SHP-202302-0000000021,ORD-202302-0000000458,WH-00197,USA,Europe,Royal Mail,Pickup,Delivered,2023-02-10 14:47:20,2023-02-18,2023-02-23 19:47:20,1,Spain,2023-02-10 14:47:20,darren.anderson025@dataops.example.com
,SHP-202302-0000000022,ORD-202302-0000004218,WH-00232,SGP,Asia,DHL,Express,Delivered,2023-02-22 22:34:36,2023-03-04,2023-03-03 06:34:36,1,Germany,2023-02-22 22:34:36,adam.gordon030@commerce.example.com
,SHP-202302-0000000023,ORD-202302-0000004574,WH-00175,NLD,South America,DHL,Same Day,In Transit,2023-02-18 02:59:38,2023-02-22,,3,United States,2023-02-18 02:59:38,alyssa.richards002@commerce.example.com
,SHP-202302-0000000024,ORD-202302-0000001323,WH-00090,ESP,Oceania,FedEx,Economy,Delivered,2023-02-04 01:33:05,2023-02-13,2023-02-10 02:33:05,1,United States,2023-02-04 01:33:05,jeffery.miller012@commerce.example.com
,SHP-202302-0000000025,ORD-202302-0000000237,WH-00170,NLD,Asia,DPD,Economy,Delivered,2023-02-03 04:05:36,2023-02-12,2023-02-15 12:05:36,1,Mexico,2023-02-03 04:05:36,anita.garcia021@dataops.example.com
,SHP-202302-0000000026,ORD-202302-0000001513,WH-00109,ITA,North America,DPD,Economy,Delivered,2023-02-25 14:30:41,2023-03-05,2023-02-28 15:30:41,1,Spain,2023-02-25 14:30:41,anita.garcia021@dataops.example.com
,SHP-202302-0000000027,ORD-202302-0000002069,WH-00011,JPN,Asia,FedEx,Same Day,Delivered,2023-02-24 22:39:21,2023-03-06,2023-03-09 03:39:21,1,Italy,2023-02-24 22:39:21,jennifer.erickson018@platform.example.com
,SHP-202302-0000000028,ORD-202302-0000002614,WH-00065,USA,Asia,Royal Mail,Pickup,Delivered,2023-02-14 05:05:11,2023-02-19,2023-02-16 10:05:11,3,Germany,2023-02-14 05:05:11,jennifer.bauer068@analytics.example.com
,SHP-202302-0000000029,ORD-202302-0000004975,WH-00150,AUS,Europe,DPD,Same Day,Delivered,2023-02-10 22:27:03,2023-02-12,2023-02-18 03:27:03,1,Canada,2023-02-10 22:27:03,andrea.cummings039@platform.example.com
,SHP-202302-0000000030,ORD-202302-0000000771,WH-00129,SGP,Asia,Royal Mail,Standard,Delivered,2023-02-16 06:11:13,2023-02-25,2023-02-28 18:11:13,2,Germany,2023-02-16 06:11:13,andrew.ellis102@analytics.example.com
,SHP-202302-0000000031,ORD-202302-0000004430,WH-00137,FRA,Europe,Australia Post,Standard,Delivered,2023-02-14 22:28:00,2023-02-22,2023-02-17 00:28:00,2,Brazil,2023-02-14 22:28:00,ashley.marks069@commerce.example.com
,SHP-202302-0000000032,ORD-202302-0000004868,WH-00192,MEX,North America,Royal Mail,Economy,Delivered,2023-02-14 19:40:42,2023-02-19,2023-02-20 00:40:42,1,Canada,2023-02-14 19:40:42,troy.boone097@platform.example.com
,SHP-202302-0000000033,ORD-202302-0000001372,WH-00150,ESP,Asia,FedEx,Standard,Delivered,2023-02-24 01:27:17,2023-03-02,2023-03-08 03:27:17,1,Brazil,2023-02-24 01:27:17,joseph.johnson049@dataops.example.com
,SHP-202302-0000000034,ORD-202302-0000000998,WH-00054,ITA,Asia,DHL,Pickup,In Transit,2023-02-01 15:52:38,2023-02-09,,2,United States,2023-02-01 15:52:38,victoria.medina044@dataops.example.com
,SHP-202302-0000000035,ORD-202302-0000004734,WH-00190,AUS,Asia,FedEx,Standard,In Transit,2023-02-09 10:52:45,2023-02-12,,1,India,2023-02-09 10:52:45,jeffery.miller012@commerce.example.com
,SHP-202302-0000000036,ORD-202302-0000003444,WH-00017,FRA,Europe,UPS,Express,Delivered,2023-02-07 00:08:57,2023-02-15,2023-02-16 10:08:57,4,Australia,2023-02-07 00:08:57,peter.martinez098@platform.example.com
,SHP-202302-0000000037,ORD-202302-0000001984,WH-00189,AUS,Europe,Royal Mail,Same Day,In Transit,2023-02-10 12:59:22,2023-02-15,,2,Japan,2023-02-10 12:59:22,michelle.bender024@analytics.example.com
,SHP-202302-0000000038,ORD-202302-0000002750,WH-00120,MEX,South America,Royal Mail,Standard,Delivered,2023-02-05 12:09:20,2023-02-14,2023-02-08 20:09:20,1,United Arab Emirates,2023-02-05 12:09:20,yolanda.vasquez005@platform.example.com
,SHP-202302-0000000039,ORD-202302-0000001128,WH-00213,AUS,Asia,DHL,Same Day,Delayed,2023-02-16 23:23:43,2023-02-21,,4,Canada,2023-02-16 23:23:43,jason.franklin045@dataops.example.com
,SHP-202302-0000000040,ORD-202302-0000002182,WH-00240,CAN,Europe,FedEx,Express,In Transit,2023-02-28 05:43:35,2023-03-03,,1,Singapore,2023-02-28 05:43:35,micheal.chen050@dataops.example.com
,SHP-202302-0000000041,ORD-202302-0000000954,WH-00126,AUS,Asia,FedEx,Economy,Delivered,2023-02-10 16:20:02,2023-02-20,2023-02-21 00:20:02,1,United Kingdom,2023-02-10 16:20:02,rachel.hall062@platform.example.com
