exchange_rate_id,rate_date,base_currency,target_currency,exchange_rate,rate_source,rate_type,created_at,created_by
,2021-08-25,AED,USD,0.5074038647,ECB,Daily,2021-08-25 08:13:49,timothy.cannon081@analytics.example.com
,2021-08-26,MXN,JPY,1.3928050386,ECB,Closing,2021-08-26 19:18:46,maria.ashley046@analytics.example.com
,2021-08-14,INR,MXN,1.2435830157,Bloomberg,Closing,2021-08-14 07:51:28,patrick.gonzalez035@dataops.example.com
,2021-08-19,INR,CAD,0.3795761724,ECB,Closing,2021-08-19 14:12:31,victor.palmer071@platform.example.com
,2021-08-22,BRL,EUR,0.7405429523,Internal FX,Daily,2021-08-22 16:07:12,christine.carter078@commerce.example.com
,2021-08-02,MXN,AED,8.419254348,Bloomberg,Spot,2021-08-02 16:25:01,brandon.yu006@analytics.example.com
,2021-08-25,CAD,JPY,1.6309144839,Bloomberg,Daily,2021-08-25 09:58:30,troy.boone097@platform.example.com
,2021-08-01,SGD,GBP,0.3099757795,Internal FX,Closing,2021-08-01 06:23:42,megan.cunningham013@commerce.example.com
,2021-08-29,AED,BRL,4.1306765183,Internal FX,Daily,2021-08-29 06:50:31,jeffery.miller012@commerce.example.com
,2021-08-08,EUR,GBP,2.782429541,Reuters,Daily,2021-08-08 04:44:14,jennifer.hudson020@analytics.example.com
,2021-08-10,AED,INR,0.5046702441,ECB,Closing,2021-08-10 11:54:13,ryan.steele043@commerce.example.com
,2021-08-02,EUR,SGD,0.7891515881,Bloomberg,Spot,2021-08-02 03:09:12,john.mullins109@commerce.example.com
,2021-08-30,GBP,AUD,1.4521680694,Internal FX,Spot,2021-08-30 03:52:31,alyssa.richards002@commerce.example.com
,2021-08-22,CAD,AED,1.2824956229,Bloomberg,Closing,2021-08-22 17:51:36,brandon.yu006@analytics.example.com
,2021-08-26,USD,JPY,1.519933362,Bloomberg,Spot,2021-08-26 21:26:09,taylor.cunningham023@commerce.example.com
,2021-08-19,JPY,AUD,0.1554165313,Bloomberg,Closing,2021-08-19 19:01:43,patrick.gonzalez035@dataops.example.com
,2021-08-15,BRL,USD,0.4014374921,Bloomberg,Closing,2021-08-15 08:40:11,lance.williams029@platform.example.com
,2021-08-15,CAD,AED,0.6557626909,Internal FX,Spot,2021-08-15 19:10:39,timothy.cannon081@analytics.example.com
,2021-08-14,BRL,CAD,0.2450766075,Reuters,Closing,2021-08-14 21:18:20,micheal.hall064@dataops.example.com
,2021-08-11,GBP,AED,1.0321570807,ECB,Daily,2021-08-11 13:13:58,stephen.daniels076@commerce.example.com
,2021-08-06,JPY,MXN,1.0507375532,Reuters,Closing,2021-08-06 21:55:01,jimmy.washington028@commerce.example.com
,2021-08-08,AED,MXN,2.159615846,Reuters,Daily,2021-08-08 17:00:54,john.mullins109@commerce.example.com
,2021-08-21,USD,AUD,0.3433836378,Reuters,Spot,2021-08-21 09:06:30,joseph.johnson049@dataops.example.com
,2021-08-15,BRL,AUD,0.8676944319,Internal FX,Daily,2021-08-15 22:19:44,christine.johnson056@commerce.example.com
,2021-08-04,CAD,AED,0.574368711,Reuters,Spot,2021-08-04 19:31:22,grace.gonzales099@dataops.example.com
,2021-08-05,MXN,AED,0.450930751,Internal FX,Closing,2021-08-05 03:39:31,susan.rice083@commerce.example.com
,2021-08-30,INR,BRL,0.7114385174,Internal FX,Daily,2021-08-30 02:54:19,tiffany.freeman101@analytics.example.com
,2021-08-16,GBP,JPY,0.9788398541,Reuters,Closing,2021-08-16 07:55:29,michael.berger060@platform.example.com
,2021-08-22,BRL,EUR,4.4110164688,Bloomberg,Daily,2021-08-22 09:56:37,jennifer.hudson020@analytics.example.com
,2021-08-26,MXN,AUD,0.8065398455,Internal FX,Closing,2021-08-26 00:25:50,jason.franklin045@dataops.example.com
,2021-08-09,GBP,BRL,3.4187613414,Internal FX,Closing,2021-08-09 18:39:27,maria.ashley046@analytics.example.com
,2021-08-24,INR,GBP,0.7531984639,ECB,Daily,2021-08-24 07:06:49,jeffery.miller012@commerce.example.com
,2021-08-03,AED,MXN,2.4839075941,Reuters,Daily,2021-08-03 05:13:06,susan.rice083@commerce.example.com
,2021-08-24,MXN,EUR,0.4986138764,Internal FX,Spot,2021-08-24 19:01:21,stephen.clark001@analytics.example.com
,2021-08-25,EUR,GBP,1.1383777781,Reuters,Closing,2021-08-25 22:39:42,christine.carter078@commerce.example.com
,2021-08-15,AED,CAD,1.2317068303,Bloomberg,Spot,2021-08-15 08:25:32,jimmy.washington028@commerce.example.com
,2021-08-30,AUD,EUR,2.1929173779,Bloomberg,Closing,2021-08-30 22:37:36,susan.rice083@commerce.example.com
,2021-08-09,BRL,EUR,1.7399678059,Internal FX,Spot,2021-08-09 02:42:03,anita.garcia021@dataops.example.com
,2021-08-07,AED,GBP,1.7573194905,Bloomberg,Closing,2021-08-07 20:21:38,michelle.sims041@analytics.example.com
,2021-08-10,SGD,JPY,1.7258045264,Bloomberg,Daily,2021-08-10 07:01:34,maria.ashley046@analytics.example.com
,2021-08-17,MXN,JPY,1.9381589592,Bloomberg,Closing,2021-08-17 07:17:40,sylvia.diaz107@dataops.example.com
,2021-08-31,INR,GBP,3.2625878882,Reuters,Closing,2021-08-31 08:12:01,micheal.chen050@dataops.example.com
,2021-08-31,JPY,BRL,3.5727015331,Internal FX,Spot,2021-08-31 16:25:47,kelsey.taylor010@platform.example.com
,2021-08-24,USD,MXN,0.3112923145,ECB,Daily,2021-08-24 04:03:03,christine.carter078@commerce.example.com
,2021-08-29,AUD,MXN,2.3462642824,Bloomberg,Daily,2021-08-29 01:16:39,ryan.steele043@commerce.example.com
,2021-08-29,SGD,JPY,2.3591584479,Internal FX,Daily,2021-08-29 15:43:19,john.mullins109@commerce.example.com
,2021-08-16,EUR,CAD,0.118836131,Reuters,Daily,2021-08-16 15:41:08,michael.johnson061@platform.example.com
,2021-08-19,AUD,CAD,2.3034842878,ECB,Closing,2021-08-19 05:54:10,micheal.hall064@dataops.example.com
,2021-08-19,INR,GBP,2.8488147428,Internal FX,Daily,2021-08-19 17:20:58,michael.berger060@platform.example.com
,2021-08-26,SGD,MXN,1.1230921222,Reuters,Closing,2021-08-26 16:31:27,david.cabrera119@dataops.example.com
,2021-08-29,JPY,INR,0.2497358833,Reuters,Daily,2021-08-29 15:15:03,patrick.gonzalez035@dataops.example.com
,2021-08-15,MXN,BRL,0.6219282124,ECB,Closing,2021-08-15 18:46:49,grace.gonzales099@dataops.example.com
,2021-08-29,EUR,AUD,3.9969247935,Reuters,Closing,2021-08-29 04:42:19,grace.gonzales099@dataops.example.com
,2021-08-30,CAD,BRL,2.079256489,ECB,Closing,2021-08-30 12:40:39,ryan.steele043@commerce.example.com
,2021-08-26,CAD,SGD,1.2326108378,Internal FX,Closing,2021-08-26 10:41:06,patrick.gonzalez035@dataops.example.com
,2021-08-20,INR,AUD,1.0727838795,Bloomberg,Daily,2021-08-20 19:10:05,megan.cunningham013@commerce.example.com
,2021-08-06,EUR,AUD,1.6934753258,ECB,Daily,2021-08-06 08:13:24,peter.martinez098@platform.example.com
,2021-08-19,JPY,GBP,2.3558861436,Bloomberg,Spot,2021-08-19 04:34:59,ashley.marks069@commerce.example.com
,2021-08-06,USD,AUD,1.8883853935,Internal FX,Closing,2021-08-06 23:08:24,michael.berger060@platform.example.com
,2021-08-04,AED,JPY,0.3680055272,ECB,Daily,2021-08-04 01:52:48,anita.garcia021@dataops.example.com
,2021-08-24,SGD,MXN,3.4580668186,ECB,Closing,2021-08-24 14:58:07,jennifer.hudson020@analytics.example.com
,2021-08-07,INR,AED,2.4410032877,ECB,Spot,2021-08-07 19:45:36,jimmy.washington028@commerce.example.com
,2021-08-19,JPY,GBP,0.6486771573,Bloomberg,Spot,2021-08-19 07:12:47,katelyn.pitts017@commerce.example.com
,2021-08-03,EUR,CAD,1.5311811224,Reuters,Closing,2021-08-03 22:53:37,timothy.cameron104@commerce.example.com
,2021-08-08,INR,BRL,0.2830606607,Internal FX,Spot,2021-08-08 06:52:55,micheal.chen050@dataops.example.com
,2021-08-03,JPY,CAD,0.4591717284,Internal FX,Spot,2021-08-03 10:10:46,troy.boone097@platform.example.com
,2021-08-16,INR,BRL,1.1353429862,Internal FX,Spot,2021-08-16 22:59:17,victor.palmer071@platform.example.com
,2021-08-16,SGD,MXN,0.2763238912,ECB,Daily,2021-08-16 21:37:59,timothy.cameron104@commerce.example.com
,2021-08-10,MXN,AUD,6.7053076932,Bloomberg,Daily,2021-08-10 11:29:22,victor.palmer071@platform.example.com
,2021-08-26,JPY,CAD,1.0452754338,Internal FX,Spot,2021-08-26 17:07:14,sylvia.diaz107@dataops.example.com
,2021-08-19,AED,SGD,1.6915032198,ECB,Closing,2021-08-19 12:16:59,christine.johnson056@commerce.example.com
,2021-08-02,SGD,GBP,0.7132901222,ECB,Closing,2021-08-02 05:18:44,joseph.johnson049@dataops.example.com
,2021-08-01,SGD,CAD,0.4788949886,Bloomberg,Spot,2021-08-01 22:49:36,eric.mullen052@dataops.example.com
,2021-08-23,AED,SGD,1.2898882861,Bloomberg,Daily,2021-08-23 05:11:07,megan.cunningham013@commerce.example.com
,2021-08-25,GBP,AUD,0.4092344305,Reuters,Closing,2021-08-25 22:44:48,troy.boone097@platform.example.com
,2021-08-14,INR,SGD,0.8811507382,Internal FX,Spot,2021-08-14 10:06:30,stephen.clark001@analytics.example.com
,2021-08-04,JPY,CAD,1.6140821926,Internal FX,Closing,2021-08-04 23:30:48,lance.williams029@platform.example.com
,2021-08-20,EUR,AED,2.2027210173,ECB,Closing,2021-08-20 08:22:55,andrea.cummings039@platform.example.com
,2021-08-28,USD,JPY,1.5791159579,Bloomberg,Spot,2021-08-28 03:13:03,tina.williams074@commerce.example.com
,2021-08-31,CAD,MXN,0.9829514085,Internal FX,Closing,2021-08-31 16:38:20,chelsea.patel065@commerce.example.com
,2021-08-30,MXN,AUD,0.1763675927,ECB,Closing,2021-08-30 15:47:02,peter.martinez098@platform.example.com
,2021-08-26,AUD,USD,0.5020922567,Internal FX,Spot,2021-08-26 16:34:55,peter.martinez098@platform.example.com
,2021-08-25,INR,SGD,1.0248645999,ECB,Daily,2021-08-25 16:52:59,timothy.cannon081@analytics.example.com
,2021-08-24,AUD,USD,0.95188711,ECB,Daily,2021-08-24 23:38:01,eric.horton058@analytics.example.com
,2021-08-11,JPY,MXN,0.1827014275,ECB,Spot,2021-08-11 13:02:03,christine.carter078@commerce.example.com
,2021-08-17,EUR,CAD,2.6814170199,ECB,Spot,2021-08-17 05:04:59,troy.boone097@platform.example.com
,2021-08-09,AED,USD,1.1283586083,Bloomberg,Spot,2021-08-09 08:27:34,megan.cunningham013@commerce.example.com
,2021-08-03,EUR,BRL,0.7765740028,Reuters,Spot,2021-08-03 08:16:05,james.proctor094@dataops.example.com
,2021-08-29,EUR,INR,0.8896656385,Internal FX,Daily,2021-08-29 00:45:40,katelyn.pitts017@commerce.example.com
,2021-08-24,AUD,GBP,0.444231349,ECB,Closing,2021-08-24 23:50:45,michelle.bender024@analytics.example.com
,2021-08-31,EUR,SGD,1.4927171379,ECB,Spot,2021-08-31 22:14:49,jennifer.bauer068@analytics.example.com
,2021-08-30,MXN,AUD,0.513332956,Internal FX,Daily,2021-08-30 12:22:06,christine.carter078@commerce.example.com
,2021-08-08,CAD,GBP,0.69076868,ECB,Daily,2021-08-08 05:47:30,joann.clark089@commerce.example.com
,2021-08-27,SGD,JPY,1.1865842594,Internal FX,Spot,2021-08-27 18:39:29,michael.berger060@platform.example.com
,2021-08-23,AED,CAD,2.1570074846,ECB,Spot,2021-08-23 05:08:52,lance.williams029@platform.example.com
,2021-08-04,INR,CAD,0.3242120651,Bloomberg,Daily,2021-08-04 03:58:41,victor.palmer071@platform.example.com
,2021-08-25,AED,CAD,1.1822554091,Bloomberg,Closing,2021-08-25 23:30:57,david.cabrera119@dataops.example.com
,2021-08-27,EUR,BRL,1.7552135638,Bloomberg,Closing,2021-08-27 23:35:34,jeffery.miller012@commerce.example.com
,2021-08-06,BRL,GBP,3.8153396287,Internal FX,Spot,2021-08-06 20:36:47,christine.johnson056@commerce.example.com
,2021-08-18,AUD,USD,1.4760056333,Reuters,Closing,2021-08-18 11:59:49,kelsey.taylor010@platform.example.com
,2021-08-09,BRL,AUD,0.6290924127,Reuters,Spot,2021-08-09 17:37:00,maria.ashley046@analytics.example.com
,2021-08-24,BRL,AED,1.3957431916,Reuters,Closing,2021-08-24 15:53:27,james.proctor094@dataops.example.com
,2021-08-06,AED,SGD,0.7636955369,Internal FX,Daily,2021-08-06 14:56:49,tiffany.freeman101@analytics.example.com
,2021-08-20,BRL,SGD,1.7151751241,ECB,Spot,2021-08-20 10:22:16,sylvia.diaz107@dataops.example.com
,2021-08-05,AUD,SGD,0.6995397023,Bloomberg,Daily,2021-08-05 12:41:34,maria.ashley046@analytics.example.com
,2021-08-13,JPY,INR,2.0786058588,Bloomberg,Closing,2021-08-13 15:33:58,victoria.medina044@dataops.example.com
,2021-08-12,INR,EUR,0.1735148146,Internal FX,Spot,2021-08-12 00:14:33,michael.johnson061@platform.example.com
,2021-08-24,USD,JPY,0.504297458,ECB,Daily,2021-08-24 02:01:27,james.proctor094@dataops.example.com
,2021-08-27,EUR,AUD,0.4965507337,ECB,Closing,2021-08-27 00:25:36,troy.boone097@platform.example.com
,2021-08-23,GBP,INR,2.4721874511,Internal FX,Closing,2021-08-23 16:43:56,victor.palmer071@platform.example.com
,2021-08-02,MXN,AUD,0.6660671589,Reuters,Spot,2021-08-02 08:01:14,victoria.medina044@dataops.example.com
,2021-08-10,GBP,JPY,3.5480007624,Internal FX,Closing,2021-08-10 11:59:33,megan.cunningham013@commerce.example.com
,2021-08-20,SGD,BRL,1.6841695872,ECB,Closing,2021-08-20 12:35:47,james.proctor094@dataops.example.com
,2021-08-30,EUR,INR,2.8715490272,Internal FX,Closing,2021-08-30 14:20:03,christine.johnson056@commerce.example.com
,2021-08-19,INR,SGD,0.713929474,Bloomberg,Daily,2021-08-19 23:52:39,jennifer.hudson020@analytics.example.com
,2021-08-23,AED,GBP,2.292256583,Bloomberg,Closing,2021-08-23 15:03:34,david.cabrera119@dataops.example.com
,2021-08-14,AUD,SGD,1.3669981953,ECB,Daily,2021-08-14 15:54:35,lance.williams029@platform.example.com
,2021-08-03,AUD,AED,1.337433889,Reuters,Closing,2021-08-03 00:45:44,taylor.cunningham023@commerce.example.com
,2021-08-06,BRL,CAD,0.4390530447,Reuters,Spot,2021-08-06 13:21:17,joann.clark089@commerce.example.com
,2021-08-14,JPY,USD,1.0573092472,ECB,Spot,2021-08-14 16:20:56,michelle.bender024@analytics.example.com
,2021-08-27,AUD,GBP,1.3226126062,ECB,Daily,2021-08-27 02:33:50,tiffany.freeman101@analytics.example.com
,2021-08-27,BRL,CAD,1.0873038717,Reuters,Closing,2021-08-27 17:59:08,adam.gordon030@commerce.example.com
,2021-08-22,EUR,USD,2.4731741208,ECB,Daily,2021-08-22 19:52:33,troy.boone097@platform.example.com
