campaign_record_id,campaign_id,campaign_name,campaign_type,channel,source,medium,country_code,region_name,start_date,end_date,budget_local,spend_local,local_currency,impressions,clicks,conversions,created_at,created_by
,CAMP-2021-02-000000,Holiday Interest Campaign,Performance,Email,TikTok,affiliate,ESP,Europe,2021-02-20,2021-03-23,311136.71,153021.88,EUR,40447,750,68,2021-02-20 19:32:16,john.mullins109@commerce.example.com
,CAMP-2021-02-000001,Summer Three Campaign,Flash Sale,Organic,Google,affiliate,BRA,South America,2021-02-06,2021-03-02,498633.39,261906.4,BRL,52481,1453,155,2021-02-06 15:49:08,eric.horton058@analytics.example.com
,CAMP-2021-02-000002,Growth Popular Campaign,Performance,Google Ads,Google,direct,IND,Asia,2021-02-05,2021-03-08,32011.88,22514.78,INR,64933,3085,335,2021-02-05 04:15:15,stephen.daniels076@commerce.example.com
,CAMP-2021-02-000003,Winter Along Campaign,Retention,Meta,Google,referral,DEU,Europe,2021-02-09,2021-02-27,264412.68,93741.09,EUR,70752,3475,519,2021-02-09 17:45:53,jeffery.miller012@commerce.example.com
,CAMP-2021-02-000004,Holiday Serve Campaign,Performance,Email,CRM,email,IND,Asia,2021-02-11,2021-02-26,41339.48,23133.22,INR,130920,1599,50,2021-02-11 23:03:37,ryan.steele043@commerce.example.com
,CAMP-2021-02-000005,Back-to-School Arrive Campaign,Retention,Affiliate,Google,affiliate,MEX,North America,2021-02-08,2021-02-24,187505.09,165838.22,MXN,45910,2930,226,2021-02-08 05:08:23,andrea.cummings039@platform.example.com
,CAMP-2021-02-000006,Summer House Campaign,Seasonal,Organic,Meta,affiliate,NLD,Europe,2021-02-19,2021-03-24,106527.33,79771.56,EUR,122709,9099,1628,2021-02-19 13:06:56,stephen.clark001@analytics.example.com
,CAMP-2021-02-000007,Summer Moment Campaign,Flash Sale,Affiliate,Partner,email,GBR,Europe,2021-02-16,2021-03-08,195562.16,75361.75,GBP,266767,20162,682,2021-02-16 06:55:52,stephen.daniels076@commerce.example.com
,CAMP-2021-02-000008,Back-to-School Very Campaign,Brand,Google Ads,Google,social,JPN,Asia,2021-02-24,2021-03-08,218964.32,221419.75,JPY,59190,2439,236,2021-02-24 21:32:00,victoria.medina044@dataops.example.com
,CAMP-2021-02-000009,Winter Radio Campaign,Brand,Meta,Partner,organic,SGP,Asia,2021-02-20,2021-03-08,57193.37,25695.57,SGD,18186,1239,159,2021-02-20 09:08:52,peter.martinez098@platform.example.com
,CAMP-2021-02-000010,Holiday But Campaign,Seasonal,Affiliate,Google,referral,SGP,Asia,2021-02-21,2021-03-16,77619.35,24780.38,SGD,356874,7299,1198,2021-02-21 22:37:58,john.mullins109@commerce.example.com
,CAMP-2021-02-000011,Summer Particular Campaign,Flash Sale,Affiliate,TikTok,email,MEX,North America,2021-02-16,2021-03-08,429620.09,237281.22,MXN,88482,1026,40,2021-02-16 14:10:43,alyssa.richards002@commerce.example.com
,CAMP-2021-02-000012,Growth Executive Campaign,Performance,Google Ads,Google,email,FRA,Europe,2021-02-13,2021-02-22,12675.47,5027.75,EUR,80640,4893,469,2021-02-13 06:43:33,jeffery.miller012@commerce.example.com
,CAMP-2021-02-000013,Holiday News Campaign,Brand,Affiliate,CRM,email,ARE,Asia,2021-02-01,2021-02-10,220947.7,74661.19,AED,154657,7656,1078,2021-02-01 02:43:57,patrick.gonzalez035@dataops.example.com
,CAMP-2021-02-000014,Holiday Sea Campaign,Launch,Email,CRM,organic,JPN,Asia,2021-02-07,2021-03-11,61181.03,29455.35,JPY,106587,4437,783,2021-02-07 21:41:22,michael.johnson061@platform.example.com
,CAMP-2021-02-000015,Holiday End Campaign,Launch,Email,Meta,organic,ARE,Asia,2021-02-25,2021-03-28,431562.24,338574.75,AED,261792,3039,391,2021-02-25 09:34:03,jennifer.bauer068@analytics.example.com
,CAMP-2021-02-000016,Back-to-School This Campaign,Brand,Affiliate,Partner,direct,SGP,Asia,2021-02-20,2021-03-25,353527.78,235142.52,SGD,115001,8022,120,2021-02-20 11:00:13,tiffany.freeman101@analytics.example.com
,CAMP-2021-02-000017,Back-to-School Trouble Campaign,Launch,Organic,Meta,referral,IND,Asia,2021-02-18,2021-03-09,109932.61,94419.18,INR,474726,36675,1895,2021-02-18 02:51:05,jeffery.miller012@commerce.example.com
,CAMP-2021-02-000018,Member Life Campaign,Flash Sale,Google Ads,TikTok,email,GBR,Europe,2021-02-19,2021-02-22,376906.85,326381.57,GBP,23485,1752,93,2021-02-19 17:58:10,michelle.bender024@analytics.example.com
,CAMP-2021-02-000019,Holiday Show Campaign,Brand,Display,Google,social,BRA,South America,2021-02-18,2021-02-28,318735.81,294655.99,BRL,290501,17488,2043,2021-02-18 16:20:58,timothy.cameron104@commerce.example.com
,CAMP-2021-02-000020,Summer As Campaign,Seasonal,Affiliate,Google,social,MEX,North America,2021-02-15,2021-02-22,365321.61,264441.31,MXN,510993,35773,4136,2021-02-15 22:38:20,timothy.cannon081@analytics.example.com
,CAMP-2021-02-000021,Back-to-School Hospital Campaign,Launch,Email,TikTok,organic,GBR,Europe,2021-02-03,2021-03-07,382428.42,312567.73,GBP,259613,8731,778,2021-02-03 02:38:35,brandi.carter038@dataops.example.com
,CAMP-2021-02-000022,Growth Loss Campaign,Brand,TikTok,Google,organic,FRA,Europe,2021-02-28,2021-03-29,378969.37,178591.73,EUR,65107,2881,159,2021-02-28 16:21:38,stephen.daniels076@commerce.example.com
,CAMP-2021-02-000023,Summer Body Campaign,Launch,TikTok,Partner,referral,MEX,North America,2021-02-14,2021-02-17,112358.42,41125.03,MXN,291533,9878,137,2021-02-14 18:22:58,lance.williams029@platform.example.com
,CAMP-2021-02-000024,Growth Total Campaign,Launch,Meta,Partner,social,IND,Asia,2021-02-06,2021-03-03,39925.39,35395.2,INR,136154,8246,721,2021-02-06 11:44:21,adam.gordon030@commerce.example.com
,CAMP-2021-02-000025,Member Explain Campaign,Launch,Affiliate,CRM,affiliate,IND,Asia,2021-02-18,2021-03-05,475111.12,335509.47,INR,1281425,45855,7718,2021-02-18 17:06:50,jeffery.miller012@commerce.example.com
,CAMP-2021-02-000026,Member Over Campaign,Seasonal,Affiliate,Partner,email,ARE,Asia,2021-02-06,2021-02-18,219465.65,218343.1,AED,48651,1277,77,2021-02-06 13:31:07,jennifer.hudson020@analytics.example.com
,CAMP-2021-02-000027,Summer Together Campaign,Flash Sale,Email,Google,social,JPN,Asia,2021-02-04,2021-03-11,391138.45,378592.41,JPY,63974,3079,417,2021-02-04 10:07:25,stephen.clark001@analytics.example.com
,CAMP-2021-02-000028,Back-to-School Forward Campaign,Seasonal,Meta,Google,cpc,BRA,South America,2021-02-05,2021-02-12,471361.27,232646.14,BRL,455337,31437,2627,2021-02-05 01:30:14,peter.martinez098@platform.example.com
,CAMP-2021-02-000029,Holiday Research Campaign,Brand,Affiliate,TikTok,referral,JPN,Asia,2021-02-21,2021-03-17,357716.96,209250.84,JPY,389961,20925,3308,2021-02-21 06:20:07,michael.johnson061@platform.example.com
,CAMP-2021-02-000030,Back-to-School Member Campaign,Performance,Email,CRM,referral,FRA,Europe,2021-02-23,2021-03-16,261810.72,197474.66,EUR,157156,12379,1221,2021-02-23 16:53:39,kelsey.taylor010@platform.example.com
,CAMP-2021-02-000031,Growth Four Campaign,Flash Sale,Display,Meta,organic,ITA,Europe,2021-02-03,2021-02-26,345028.31,286720.77,EUR,351029,8549,751,2021-02-03 04:46:08,eric.mullen052@dataops.example.com
,CAMP-2021-02-000032,Winter Plant Campaign,Brand,Display,CRM,affiliate,GBR,Europe,2021-02-17,2021-03-01,260821.73,237088.27,GBP,216046,12359,2115,2021-02-17 06:07:08,eric.mullen052@dataops.example.com
,CAMP-2021-02-000033,Back-to-School Owner Campaign,Performance,Organic,Google,social,AUS,Oceania,2021-02-01,2021-03-01,192319.64,153771.4,AUD,502667,17145,303,2021-02-01 18:50:32,tiffany.freeman101@analytics.example.com
,CAMP-2021-02-000034,Summer Hard Campaign,Brand,Affiliate,CRM,social,GBR,Europe,2021-02-23,2021-02-26,103034.28,91481.37,GBP,100686,3482,50,2021-02-23 08:28:08,jason.franklin045@dataops.example.com
,CAMP-2021-02-000035,Member Stand Campaign,Performance,Affiliate,Google,email,SGP,Asia,2021-02-27,2021-03-11,418888.9,289761.24,SGD,372705,14973,1059,2021-02-27 07:02:07,timothy.cameron104@commerce.example.com
,CAMP-2021-02-000036,Back-to-School Another Campaign,Performance,Organic,CRM,direct,MEX,North America,2021-02-08,2021-03-13,103390.93,91469.35,MXN,63511,915,66,2021-02-08 19:07:36,andrea.cummings039@platform.example.com
