event_record_id,event_id,event_timestamp,session_id,customer_id,product_id,order_id,event_name,event_category,page_name,page_url,referrer_url,search_query,product_position,quantity,unit_price_local,event_value_local,local_currency,country_name,country_code,region_name,device_type,platform,operating_system,browser,traffic_source,traffic_medium,campaign_id,created_at,created_by
,EVT-202009-000000000000,2020-09-07 14:39:32,SES-202009-0000012759,CUST-0000136467,PROD-0000080843,,add_to_cart,commerce,Home,https://shop.example.com/checkout,https://google.com,,20,1,99.47,99.47,BRL,Brazil,BRA,South America,Tablet,Mobile Web,Windows,Safari,Affiliate,direct,,2020-09-07 14:39:32,brandon.yu006@analytics.example.com
,EVT-202009-000000000001,2020-09-19 05:39:23,SES-202009-0000009757,CUST-0000138903,PROD-0000075833,,product_view,commerce,Product,https://shop.example.com/checkout,https://bing.com,,6,5,393.94,1969.7,GBP,United Kingdom,GBR,Europe,Tablet,Mobile Web,macOS,Safari,Affiliate,organic,,2020-09-19 05:39:23,peter.martinez098@platform.example.com
,EVT-202009-000000000002,2020-09-14 19:32:34,SES-202009-0000010711,CUST-0000143828,PROD-0000073668,,remove_from_cart,commerce,Account,https://shop.example.com/search,https://facebook.com,,43,5,46.29,231.45,BRL,Brazil,BRA,South America,Desktop,Web,Windows,Chrome,Instagram,cpc,CAMP-2020-0015,2020-09-14 19:32:34,brandi.carter038@dataops.example.com
,EVT-202009-000000000003,2020-09-05 10:54:13,SES-202009-0000021268,CUST-0000151918,,,search,engagement,Checkout,https://shop.example.com/checkout,https://bing.com,Player ten.,,0,0,0,CAD,Canada,CAN,North America,Laptop,Mobile Web,Linux,Samsung Internet,Affiliate,cpc,CAMP-2020-0005,2020-09-05 10:54:13,maria.ashley046@analytics.example.com
,EVT-202009-000000000004,2020-09-02 12:56:44,SES-202009-0000022348,CUST-0000151195,PROD-0000078368,,add_to_cart,commerce,Account,https://shop.example.com/home,https://facebook.com,,8,2,629.46,1258.92,AED,United Arab Emirates,ARE,Asia,Tablet,iOS,iOS,Samsung Internet,Google,referral,,2020-09-02 12:56:44,maria.ashley046@analytics.example.com
,EVT-202009-000000000005,2020-09-28 19:37:20,SES-202009-0000000253,CUST-0000148745,PROD-0000080363,,product_view,commerce,Home,https://shop.example.com/product,https://bing.com,,31,4,672.12,2688.48,INR,India,IND,Asia,Tablet,Android,ChromeOS,Safari,Affiliate,referral,CAMP-2020-0013,2020-09-28 19:37:20,joseph.johnson049@dataops.example.com
,EVT-202009-000000000006,2020-09-10 21:52:55,SES-202009-0000004673,CUST-0000139655,PROD-0000082684,,wishlist_add,engagement,Cart,https://shop.example.com/checkout,https://facebook.com,,18,3,1259.46,3778.38,AED,United Arab Emirates,ARE,Asia,Tablet,Android,iOS,Edge,Google,social,CAMP-2020-0018,2020-09-10 21:52:55,brandi.carter038@dataops.example.com
,EVT-202009-000000000007,2020-09-14 01:18:30,SES-202009-0000017181,CUST-0000148390,PROD-0000076605,,checkout_start,commerce,Search,https://shop.example.com/product,https://facebook.com,,12,4,1126.99,4507.96,CAD,Canada,CAN,North America,Laptop,Mobile Web,Linux,Firefox,Affiliate,organic,,2020-09-14 01:18:30,taylor.cunningham023@commerce.example.com
,EVT-202009-000000000008,2020-09-24 17:16:31,SES-202009-0000019777,CUST-0000140073,,,page_view,engagement,Checkout,https://shop.example.com/product,https://instagram.com,,,0,0,0,CAD,Canada,CAN,North America,Laptop,Android,ChromeOS,Firefox,YouTube,cpc,,2020-09-24 17:16:31,jennifer.bauer068@analytics.example.com
,EVT-202009-000000000009,2020-09-05 23:31:48,SES-202009-0000020804,CUST-0000151429,,,page_view,engagement,Search,https://shop.example.com/home,https://instagram.com,,,0,0,0,BRL,Brazil,BRA,South America,Tablet,Web,Android,Safari,Email,affiliate,CAMP-2020-0029,2020-09-05 23:31:48,stephen.daniels076@commerce.example.com
,EVT-202009-000000000010,2020-09-12 23:22:29,SES-202009-0000019488,CUST-0000150420,PROD-0000075636,,product_view,commerce,Cart,https://shop.example.com/home,https://google.com,,30,1,9.9,9.9,GBP,United Kingdom,GBR,Europe,Laptop,Mobile Web,Linux,Safari,Organic,organic,,2020-09-12 23:22:29,taylor.cunningham023@commerce.example.com
,EVT-202009-000000000011,2020-09-17 16:54:54,SES-202009-0000001652,CUST-0000152144,,,search,engagement,Home,https://shop.example.com/product,https://google.com,Different article.,,0,0,0,EUR,Italy,ITA,Europe,Mobile,Web,Windows,Edge,Bing,affiliate,CAMP-2020-0020,2020-09-17 16:54:54,michelle.bender024@analytics.example.com
,EVT-202009-000000000012,2020-09-11 10:37:09,SES-202009-0000006043,CUST-0000150066,PROD-0000077765,,product_view,commerce,Home,https://shop.example.com/search,https://bing.com,,16,4,557.27,2229.08,BRL,Brazil,BRA,South America,Laptop,Web,Linux,Safari,Facebook,organic,CAMP-2020-0020,2020-09-11 10:37:09,brandi.carter038@dataops.example.com
,EVT-202009-000000000013,2020-09-06 18:40:12,SES-202009-0000020284,CUST-0000147327,PROD-0000076849,ORD-202009-0000006153,purchase,conversion,Account,https://shop.example.com/home,https://facebook.com,,25,1,1309.99,1309.99,AED,United Arab Emirates,ARE,Asia,Desktop,Mobile Web,ChromeOS,Chrome,Email,email,CAMP-2020-0034,2020-09-06 18:40:12,michael.johnson061@platform.example.com
,EVT-202009-000000000014,2020-09-23 11:36:26,SES-202009-0000024749,CUST-0000138418,,,search,engagement,Home,https://shop.example.com/search,https://google.com,Example.,,0,0,0,AED,United Arab Emirates,ARE,Asia,Tablet,Mobile Web,Windows,Samsung Internet,Organic,cpc,,2020-09-23 11:36:26,megan.cunningham013@commerce.example.com
,EVT-202009-000000000015,2020-09-22 13:28:22,SES-202009-0000013624,CUST-0000136420,PROD-0000080511,ORD-202009-0000015992,payment_attempt,commerce,Product,https://shop.example.com/search,https://bing.com,,40,4,863.09,3452.36,BRL,Brazil,BRA,South America,Mobile,Mobile Web,Linux,Chrome,Direct,affiliate,,2020-09-22 13:28:22,megan.cunningham013@commerce.example.com
,EVT-202009-000000000016,2020-09-22 04:06:23,SES-202009-0000005717,CUST-0000138239,,,search,engagement,Product,https://shop.example.com/cart,https://instagram.com,Enough protect stay.,,0,0,0,AED,United Arab Emirates,ARE,Asia,Tablet,Mobile Web,ChromeOS,Safari,TikTok,referral,,2020-09-22 04:06:23,david.cabrera119@dataops.example.com
,EVT-202009-000000000017,2020-09-13 16:33:31,SES-202009-0000002794,CUST-0000141385,PROD-0000074156,,wishlist_add,engagement,Cart,https://shop.example.com/product,https://google.com,,9,4,276.37,1105.48,JPY,Japan,JPN,Asia,Tablet,Web,Android,Samsung Internet,Facebook,organic,CAMP-2020-0038,2020-09-13 16:33:31,timothy.cannon081@analytics.example.com
,EVT-202009-000000000018,2020-09-12 22:07:14,SES-202009-0000006498,CUST-0000152550,PROD-0000075654,,add_to_cart,commerce,Search,https://shop.example.com/checkout,https://facebook.com,,20,3,1009.61,3028.83,AUD,Australia,AUS,Oceania,Mobile,Web,macOS,Chrome,Facebook,email,,2020-09-12 22:07:14,micheal.hall064@dataops.example.com
,EVT-202009-000000000019,2020-09-07 16:57:49,SES-202009-0000017816,CUST-0000135212,PROD-0000077208,ORD-202009-0000014556,purchase,conversion,Home,https://shop.example.com/home,https://facebook.com,,33,3,423.87,1271.61,BRL,Brazil,BRA,South America,Laptop,Web,Linux,Safari,Affiliate,direct,,2020-09-07 16:57:49,lance.williams029@platform.example.com
,EVT-202009-000000000020,2020-09-11 08:32:44,SES-202009-0000019715,CUST-0000149021,PROD-0000079940,,product_view,commerce,Home,https://shop.example.com/cart,https://bing.com,,34,2,436.88,873.76,EUR,France,FRA,Europe,Desktop,Mobile Web,Linux,Chrome,Instagram,direct,CAMP-2020-0039,2020-09-11 08:32:44,ryan.steele043@commerce.example.com
,EVT-202009-000000000021,2020-09-06 17:30:26,SES-202009-0000018766,CUST-0000135356,PROD-0000081266,,product_view,commerce,Product,https://shop.example.com/product,https://facebook.com,,48,5,55.28,276.4,AED,United Arab Emirates,ARE,Asia,Desktop,Mobile Web,ChromeOS,Chrome,Email,organic,CAMP-2020-0029,2020-09-06 17:30:26,eric.horton058@analytics.example.com
,EVT-202009-000000000022,2020-09-29 07:46:38,SES-202009-0000002651,CUST-0000148071,PROD-0000083530,,product_view,commerce,Home,https://shop.example.com/checkout,https://bing.com,,30,3,611.49,1834.47,SGD,Singapore,SGP,Asia,Desktop,Web,Windows,Edge,Direct,organic,,2020-09-29 07:46:38,ryan.steele043@commerce.example.com
,EVT-202009-000000000023,2020-09-23 07:37:44,SES-202009-0000014958,CUST-0000144888,PROD-0000077881,ORD-202009-0000001939,purchase,conversion,Account,https://shop.example.com/product,https://facebook.com,,24,1,1421.44,1421.44,EUR,Spain,ESP,Europe,Mobile,Android,iOS,Chrome,Instagram,affiliate,,2020-09-23 07:37:44,timothy.cannon081@analytics.example.com
,EVT-202009-000000000024,2020-09-13 10:42:16,SES-202009-0000012428,CUST-0000140911,PROD-0000079970,,product_view,commerce,Product,https://shop.example.com/search,https://facebook.com,,7,1,605.83,605.83,EUR,Germany,DEU,Europe,Mobile,iOS,Android,Edge,Affiliate,direct,CAMP-2020-0005,2020-09-13 10:42:16,michael.berger060@platform.example.com
,EVT-202009-000000000025,2020-09-26 03:20:16,SES-202009-0000010853,CUST-0000152690,,,page_view,engagement,Home,https://shop.example.com/product,https://google.com,,,0,0,0,GBP,United Kingdom,GBR,Europe,Laptop,Mobile Web,Linux,Safari,Affiliate,affiliate,CAMP-2020-0022,2020-09-26 03:20:16,michelle.sims041@analytics.example.com
,EVT-202009-000000000026,2020-09-21 23:56:23,SES-202009-0000022054,CUST-0000135915,PROD-0000073434,ORD-202009-0000003239,purchase,conversion,Checkout,https://shop.example.com/search,https://google.com,,35,5,1451.71,7258.55,CAD,Canada,CAN,North America,Tablet,iOS,Linux,Safari,YouTube,organic,CAMP-2020-0024,2020-09-21 23:56:23,jennifer.hudson020@analytics.example.com
,EVT-202009-000000000027,2020-09-14 20:32:43,SES-202009-0000018758,CUST-0000146138,,,search,engagement,Home,https://shop.example.com/cart,https://facebook.com,Add property.,,0,0,0,EUR,Spain,ESP,Europe,Laptop,Mobile Web,Android,Edge,Google,affiliate,,2020-09-14 20:32:43,jennifer.hudson020@analytics.example.com
,EVT-202009-000000000028,2020-09-20 01:53:13,SES-202009-0000021283,CUST-0000141569,PROD-0000076606,,coupon_apply,commerce,Cart,https://shop.example.com/search,https://bing.com,,2,1,592.84,592.84,EUR,Spain,ESP,Europe,Desktop,Mobile Web,Windows,Edge,Affiliate,direct,CAMP-2020-0005,2020-09-20 01:53:13,ryan.steele043@commerce.example.com
,EVT-202009-000000000029,2020-09-09 03:14:45,SES-202009-0000012917,CUST-0000147814,PROD-0000076387,,review_view,engagement,Cart,https://shop.example.com/home,https://facebook.com,,42,2,816.92,1633.84,JPY,Japan,JPN,Asia,Mobile,iOS,iOS,Samsung Internet,Email,organic,,2020-09-09 03:14:45,john.mullins109@commerce.example.com
,EVT-202009-000000000030,2020-09-28 11:30:19,SES-202009-0000006623,CUST-0000146886,PROD-0000083336,,remove_from_cart,commerce,Checkout,https://shop.example.com/cart,https://facebook.com,,32,2,1323.73,2647.46,SGD,Singapore,SGP,Asia,Laptop,Android,Linux,Firefox,Affiliate,affiliate,CAMP-2020-0035,2020-09-28 11:30:19,michael.johnson061@platform.example.com
,EVT-202009-000000000031,2020-09-30 19:32:25,SES-202009-0000012837,CUST-0000138374,,,page_view,engagement,Cart,https://shop.example.com/cart,https://instagram.com,,,0,0,0,USD,United States,USA,North America,Desktop,iOS,iOS,Safari,TikTok,direct,,2020-09-30 19:32:25,patrick.gonzalez035@dataops.example.com
,EVT-202009-000000000032,2020-09-22 21:18:04,SES-202009-0000004676,CUST-0000142621,,,page_view,engagement,Product,https://shop.example.com/product,https://google.com,,,0,0,0,AUD,Australia,AUS,Oceania,Tablet,Mobile Web,Linux,Firefox,Email,referral,,2020-09-22 21:18:04,timothy.cameron104@commerce.example.com
,EVT-202009-000000000033,2020-09-22 04:28:13,SES-202009-0000019296,CUST-0000137910,PROD-0000081776,,product_view,commerce,Checkout,https://shop.example.com/product,https://bing.com,,17,3,293.87,881.61,EUR,Germany,DEU,Europe,Tablet,Web,Linux,Chrome,TikTok,organic,,2020-09-22 04:28:13,stephen.clark001@analytics.example.com
,EVT-202009-000000000034,2020-09-27 09:43:16,SES-202009-0000015200,CUST-0000140139,PROD-0000079277,ORD-202009-0000010667,purchase,conversion,Search,https://shop.example.com/product,https://bing.com,,27,2,706.27,1412.54,GBP,United Kingdom,GBR,Europe,Mobile,Android,ChromeOS,Samsung Internet,Instagram,affiliate,,2020-09-27 09:43:16,brandon.yu006@analytics.example.com
,EVT-202009-000000000035,2020-09-16 18:04:06,SES-202009-0000001009,CUST-0000149424,PROD-0000077864,,wishlist_add,engagement,Checkout,https://shop.example.com/search,https://bing.com,,1,2,1371.16,2742.32,MXN,Mexico,MEX,North America,Desktop,Web,macOS,Firefox,Email,affiliate,,2020-09-16 18:04:06,jennifer.hudson020@analytics.example.com
,EVT-202009-000000000036,2020-09-01 20:50:46,SES-202009-0000005908,CUST-0000148894,PROD-0000075806,,product_view,commerce,Account,https://shop.example.com/search,https://instagram.com,,47,2,1084.2,2168.4,INR,India,IND,Asia,Desktop,iOS,Linux,Safari,Instagram,referral,CAMP-2020-0018,2020-09-01 20:50:46,jeffery.miller012@commerce.example.com
,EVT-202009-000000000037,2020-09-09 20:26:40,SES-202009-0000020161,CUST-0000136626,,,page_view,engagement,Checkout,https://shop.example.com/product,https://instagram.com,,,0,0,0,USD,United States,USA,North America,Mobile,Android,ChromeOS,Chrome,Organic,referral,,2020-09-09 20:26:40,kelsey.taylor010@platform.example.com
,EVT-202009-000000000038,2020-09-24 10:46:17,SES-202009-0000023640,CUST-0000136246,PROD-0000079952,,product_view,commerce,Cart,https://shop.example.com/cart,https://instagram.com,,11,2,522.07,1044.14,AUD,Australia,AUS,Oceania,Tablet,Web,ChromeOS,Edge,YouTube,affiliate,,2020-09-24 10:46:17,michelle.bender024@analytics.example.com
,EVT-202009-000000000039,2020-09-29 05:47:00,SES-202009-0000001326,CUST-0000144267,,,page_view,engagement,Cart,https://shop.example.com/home,https://facebook.com,,,0,0,0,AUD,Australia,AUS,Oceania,Tablet,Web,Linux,Samsung Internet,Email,organic,,2020-09-29 05:47:00,lance.williams029@platform.example.com
