shipment_record_id,shipment_id,order_id,warehouse_id,country_code,region_name,carrier,shipping_method,shipment_status,shipped_timestamp,estimated_delivery_date,actual_delivery_timestamp,delivery_attempts,delivery_country,created_at,created_by
,SHP-202404-0000000000,ORD-202404-0000002164,WH-00084,ESP,Oceania,USPS,Standard,Delivered,2024-04-27 04:51:38,2024-05-05,2024-05-08 09:51:38,1,Netherlands,2024-04-27 04:51:38,chelsea.patel065@commerce.example.com
,SHP-202404-0000000001,ORD-202404-0000000329,WH-00249,NLD,Asia,DHL,Same Day,Shipped,2024-04-10 17:51:03,2024-04-20,,1,Canada,2024-04-10 17:51:03,tina.williams074@commerce.example.com
,SHP-202404-0000000002,ORD-202404-0000001970,WH-00186,GBR,North America,Royal Mail,Economy,Delivered,2024-04-27 19:25:35,2024-05-06,2024-05-03 21:25:35,1,United States,2024-04-27 19:25:35,christine.johnson056@commerce.example.com
,SHP-202404-0000000003,ORD-202404-0000006425,WH-00039,JPN,Europe,DHL,Same Day,Delivered,2024-04-05 15:58:24,2024-04-13,2024-04-16 16:58:24,1,Brazil,2024-04-05 15:58:24,jimmy.washington028@commerce.example.com
,SHP-202404-0000000004,ORD-202404-0000002475,WH-00052,GBR,Europe,DPD,Economy,Delivered,2024-04-26 14:34:21,2024-04-30,2024-05-04 16:34:21,1,United Kingdom,2024-04-26 14:34:21,mary.jordan048@analytics.example.com
,SHP-202404-0000000005,ORD-202404-0000000799,WH-00141,SGP,Europe,Royal Mail,Pickup,Shipped,2024-04-11 13:02:41,2024-04-15,,2,Japan,2024-04-11 13:02:41,carol.bonilla067@analytics.example.com
,SHP-202404-0000000006,ORD-202404-0000004976,WH-00038,BRA,Asia,FedEx,Economy,Returned,2024-04-16 23:33:05,2024-04-26,,1,Singapore,2024-04-16 23:33:05,diana.williams116@analytics.example.com
,SHP-202404-0000000007,ORD-202404-0000006017,WH-00113,BRA,North America,Australia Post,Express,Delivered,2024-04-04 08:39:04,2024-04-12,2024-04-11 09:39:04,1,Australia,2024-04-04 08:39:04,megan.cunningham013@commerce.example.com
,SHP-202404-0000000008,ORD-202404-0000001448,WH-00039,SGP,North America,UPS,Same Day,Delivered,2024-04-27 08:36:49,2024-05-04,2024-05-03 14:36:49,1,Canada,2024-04-27 08:36:49,jack.smith053@analytics.example.com
,SHP-202404-0000000009,ORD-202404-0000000907,WH-00195,GBR,Europe,Royal Mail,Same Day,Delivered,2024-04-10 11:51:28,2024-04-12,2024-04-17 15:51:28,4,United States,2024-04-10 11:51:28,adam.henson113@dataops.example.com
,SHP-202404-0000000010,ORD-202404-0000002076,WH-00132,ITA,Europe,FedEx,Express,Delivered,2024-04-07 21:52:01,2024-04-09,2024-04-19 03:52:01,2,Canada,2024-04-07 21:52:01,tiffany.freeman101@analytics.example.com
,SHP-202404-0000000011,ORD-202404-0000004493,WH-00234,IND,Europe,UPS,Express,Delivered,2024-04-19 03:20:33,2024-04-21,2024-05-01 13:20:33,1,Netherlands,2024-04-19 03:20:33,jennifer.shepherd015@analytics.example.com
,SHP-202404-0000000012,ORD-202404-0000001407,WH-00187,BRA,Asia,DHL,Standard,Delivered,2024-04-09 10:02:13,2024-04-14,2024-04-18 15:02:13,1,United States,2024-04-09 10:02:13,katelyn.pitts017@commerce.example.com
,SHP-202404-0000000013,ORD-202404-0000000814,WH-00224,DEU,Asia,Royal Mail,Economy,Delivered,2024-04-14 20:24:20,2024-04-17,2024-04-22 00:24:20,1,Italy,2024-04-14 20:24:20,tiffany.freeman101@analytics.example.com
,SHP-202404-0000000014,ORD-202404-0000000377,WH-00198,USA,Europe,Australia Post,Pickup,Delivered,2024-04-06 10:19:30,2024-04-10,2024-04-15 17:19:30,1,Germany,2024-04-06 10:19:30,stephanie.miller092@analytics.example.com
,SHP-202404-0000000015,ORD-202404-0000000636,WH-00002,ITA,Europe,USPS,Economy,Shipped,2024-04-04 23:12:32,2024-04-09,,2,Australia,2024-04-04 23:12:32,jennifer.atkins003@platform.example.com
,SHP-202404-0000000016,ORD-202404-0000003326,WH-00190,JPN,Europe,UPS,Express,Delivered,2024-04-29 19:17:01,2024-05-05,2024-05-02 06:17:01,1,Italy,2024-04-29 19:17:01,james.richardson118@dataops.example.com
,SHP-202404-0000000017,ORD-202404-0000002157,WH-00045,ITA,Europe,DHL,Standard,Delivered,2024-04-30 03:14:50,2024-05-06,2024-05-10 15:14:50,1,Netherlands,2024-04-30 03:14:50,jillian.russo115@commerce.example.com
,SHP-202404-0000000018,ORD-202404-0000006316,WH-00094,JPN,Asia,Royal Mail,Standard,Delivered,2024-04-08 12:00:07,2024-04-18,2024-04-17 23:00:07,1,Germany,2024-04-08 12:00:07,oscar.owens072@analytics.example.com
,SHP-202404-0000000019,ORD-202404-0000003026,WH-00185,FRA,Asia,DPD,Standard,In Transit,2024-04-23 20:44:04,2024-05-02,,1,Mexico,2024-04-23 20:44:04,patrick.gonzalez035@dataops.example.com
,SHP-202404-0000000020,ORD-202404-0000006153,WH-00180,BRA,Europe,DHL,Express,Delivered,2024-04-27 10:29:10,2024-05-03,2024-05-11 20:29:10,2,Netherlands,2024-04-27 10:29:10,christopher.reed095@commerce.example.com
,SHP-202404-0000000021,ORD-202404-0000005856,WH-00024,DEU,Oceania,USPS,Pickup,Delivered,2024-04-11 15:27:02,2024-04-17,2024-04-13 17:27:02,1,Australia,2024-04-11 15:27:02,renee.harvey080@dataops.example.com
,SHP-202404-0000000022,ORD-202404-0000003074,WH-00164,USA,Europe,Royal Mail,Economy,Delivered,2024-04-03 14:04:24,2024-04-06,2024-04-12 14:04:24,1,Brazil,2024-04-03 14:04:24,kelsey.taylor010@platform.example.com
,SHP-202404-0000000023,ORD-202404-0000000786,WH-00161,DEU,Europe,USPS,Standard,Delivered,2024-04-05 06:12:15,2024-04-08,2024-04-19 13:12:15,1,Singapore,2024-04-05 06:12:15,anita.garcia021@dataops.example.com
,SHP-202404-0000000024,ORD-202404-0000004594,WH-00222,SGP,Europe,DPD,Same Day,In Transit,2024-04-04 15:09:17,2024-04-14,,1,Netherlands,2024-04-04 15:09:17,brandon.yu006@analytics.example.com
,SHP-202404-0000000025,ORD-202404-0000005969,WH-00240,USA,Asia,USPS,Pickup,Delivered,2024-04-17 22:20:10,2024-04-20,2024-04-22 10:20:10,1,United Kingdom,2024-04-17 22:20:10,sandra.hunter036@platform.example.com
,SHP-202404-0000000026,ORD-202404-0000002282,WH-00212,USA,Asia,DHL,Pickup,In Transit,2024-04-22 05:39:00,2024-05-01,,2,Singapore,2024-04-22 05:39:00,david.cabrera119@dataops.example.com
,SHP-202404-0000000027,ORD-202404-0000000596,WH-00192,AUS,Asia,DPD,Economy,Delivered,2024-04-18 16:02:34,2024-04-28,2024-04-24 16:02:34,1,United Arab Emirates,2024-04-18 16:02:34,darren.anderson025@dataops.example.com
,SHP-202404-0000000028,ORD-202404-0000002386,WH-00071,USA,Asia,Royal Mail,Standard,Delivered,2024-04-01 00:58:14,2024-04-10,2024-04-03 07:58:14,1,Netherlands,2024-04-01 00:58:14,rachel.hall062@platform.example.com
,SHP-202404-0000000029,ORD-202404-0000004773,WH-00037,JPN,Europe,DHL,Standard,Delivered,2024-04-27 01:44:36,2024-05-02,2024-05-05 13:44:36,2,Japan,2024-04-27 01:44:36,andrew.ellis102@analytics.example.com
,SHP-202404-0000000030,ORD-202404-0000002905,WH-00148,AUS,North America,Royal Mail,Pickup,Delivered,2024-04-14 17:44:28,2024-04-16,2024-04-26 20:44:28,1,Netherlands,2024-04-14 17:44:28,michael.berger060@platform.example.com
,SHP-202404-0000000031,ORD-202404-0000004606,WH-00162,AUS,Europe,DHL,Economy,Delivered,2024-04-24 19:51:11,2024-04-28,2024-04-30 06:51:11,1,Netherlands,2024-04-24 19:51:11,beth.carter090@dataops.example.com
,SHP-202404-0000000032,ORD-202404-0000003183,WH-00182,SGP,Europe,UPS,Economy,Delivered,2024-04-20 10:40:55,2024-04-24,2024-05-04 12:40:55,1,Spain,2024-04-20 10:40:55,benjamin.brooks117@dataops.example.com
,SHP-202404-0000000033,ORD-202404-0000004633,WH-00043,AUS,South America,UPS,Standard,Delivered,2024-04-09 08:35:51,2024-04-13,2024-04-14 14:35:51,1,Italy,2024-04-09 08:35:51,eric.mullen052@dataops.example.com
,SHP-202404-0000000034,ORD-202404-0000001655,WH-00178,DEU,Asia,Australia Post,Pickup,In Transit,2024-04-14 11:18:19,2024-04-21,,2,Singapore,2024-04-14 11:18:19,troy.boone097@platform.example.com
,SHP-202404-0000000035,ORD-202404-0000001011,WH-00161,DEU,Europe,Australia Post,Standard,Delivered,2024-04-01 10:42:40,2024-04-04,2024-04-08 15:42:40,1,United Kingdom,2024-04-01 10:42:40,eric.mullen052@dataops.example.com
,SHP-202404-0000000036,ORD-202404-0000003903,WH-00224,USA,Oceania,Royal Mail,Pickup,Delivered,2024-04-11 19:19:52,2024-04-15,2024-04-14 05:19:52,1,Singapore,2024-04-11 19:19:52,alyssa.richards002@commerce.example.com
,SHP-202404-0000000037,ORD-202404-0000003645,WH-00097,JPN,Europe,Australia Post,Express,Delivered,2024-04-06 22:08:16,2024-04-14,2024-04-15 00:08:16,1,Brazil,2024-04-06 22:08:16,benjamin.brooks117@dataops.example.com
,SHP-202404-0000000038,ORD-202404-0000000431,WH-00036,SGP,North America,UPS,Same Day,Shipped,2024-04-12 14:19:49,2024-04-18,,3,France,2024-04-12 14:19:49,troy.boone097@platform.example.com
,SHP-202404-0000000039,ORD-202404-0000000489,WH-00037,NLD,Europe,DHL,Same Day,Delayed,2024-04-17 19:38:23,2024-04-23,,1,Mexico,2024-04-17 19:38:23,michael.johnson061@platform.example.com
,SHP-202404-0000000040,ORD-202404-0000006301,WH-00020,BRA,South America,USPS,Same Day,In Transit,2024-04-04 06:27:05,2024-04-11,,1,Spain,2024-04-04 06:27:05,micheal.hall064@dataops.example.com
,SHP-202404-0000000041,ORD-202404-0000005617,WH-00049,NLD,Asia,UPS,Economy,Delivered,2024-04-05 07:53:31,2024-04-08,2024-04-09 08:53:31,1,United Kingdom,2024-04-05 07:53:31,sandra.hunter036@platform.example.com
,SHP-202404-0000000042,ORD-202404-0000003309,WH-00061,MEX,Asia,USPS,Same Day,Shipped,2024-04-14 00:12:22,2024-04-19,,3,United States,2024-04-14 00:12:22,michelle.sims041@analytics.example.com
,SHP-202404-0000000043,ORD-202404-0000001260,WH-00098,AUS,Europe,Royal Mail,Standard,Delivered,2024-04-17 16:15:34,2024-04-27,2024-04-21 22:15:34,1,Australia,2024-04-17 16:15:34,taylor.cunningham023@commerce.example.com
,SHP-202404-0000000044,ORD-202404-0000003889,WH-00143,ARE,North America,DHL,Economy,Shipped,2024-04-25 20:46:52,2024-05-02,,1,Canada,2024-04-25 20:46:52,stephen.daniels076@commerce.example.com
,SHP-202404-0000000045,ORD-202404-0000002819,WH-00165,DEU,North America,Australia Post,Pickup,Delivered,2024-04-06 11:17:04,2024-04-13,2024-04-11 13:17:04,1,Japan,2024-04-06 11:17:04,micheal.chen050@dataops.example.com
,SHP-202404-0000000046,ORD-202404-0000004669,WH-00065,SGP,Asia,USPS,Standard,Shipped,2024-04-16 06:56:33,2024-04-19,,1,France,2024-04-16 06:56:33,christopher.reed095@commerce.example.com
,SHP-202404-0000000047,ORD-202404-0000002875,WH-00220,CAN,Europe,Royal Mail,Express,Delayed,2024-04-16 04:39:58,2024-04-18,,1,United Arab Emirates,2024-04-16 04:39:58,andrea.cummings039@platform.example.com
,SHP-202404-0000000048,ORD-202404-0000001604,WH-00157,ARE,Europe,FedEx,Express,Delivered,2024-04-16 15:24:53,2024-04-21,2024-04-27 20:24:53,1,Brazil,2024-04-16 15:24:53,carol.bonilla067@analytics.example.com
,SHP-202404-0000000049,ORD-202404-0000005784,WH-00202,ITA,Europe,Australia Post,Standard,Delayed,2024-04-26 12:35:26,2024-05-01,,1,United Arab Emirates,2024-04-26 12:35:26,troy.boone097@platform.example.com
,SHP-202404-0000000050,ORD-202404-0000001133,WH-00038,USA,Asia,Royal Mail,Economy,Delivered,2024-04-21 07:20:42,2024-04-26,2024-04-23 14:20:42,1,Canada,2024-04-21 07:20:42,troy.boone097@platform.example.com
,SHP-202404-0000000051,ORD-202404-0000002567,WH-00036,ARE,Europe,USPS,Standard,Delivered,2024-04-21 18:18:00,2024-05-01,2024-04-24 00:18:00,2,Singapore,2024-04-21 18:18:00,ashley.bishop108@dataops.example.com
,SHP-202404-0000000052,ORD-202404-0000003147,WH-00205,ITA,Europe,Australia Post,Standard,Delivered,2024-04-25 07:13:30,2024-05-01,2024-04-30 13:13:30,1,Mexico,2024-04-25 07:13:30,brian.taylor114@analytics.example.com
,SHP-202404-0000000053,ORD-202404-0000006337,WH-00087,MEX,Europe,FedEx,Economy,Delivered,2024-04-10 13:12:31,2024-04-13,2024-04-20 13:12:31,1,Singapore,2024-04-10 13:12:31,jason.franklin045@dataops.example.com
,SHP-202404-0000000054,ORD-202404-0000000577,WH-00075,IND,Europe,DPD,Standard,In Transit,2024-04-08 21:01:34,2024-04-18,,2,United Kingdom,2024-04-08 21:01:34,jimmy.washington028@commerce.example.com
,SHP-202404-0000000055,ORD-202404-0000001201,WH-00108,BRA,Oceania,Australia Post,Pickup,In Transit,2024-04-08 19:25:37,2024-04-15,,1,Mexico,2024-04-08 19:25:37,jonathan.jimenez057@platform.example.com
,SHP-202404-0000000056,ORD-202404-0000004959,WH-00073,MEX,Europe,Royal Mail,Same Day,Delivered,2024-04-08 04:31:08,2024-04-13,2024-04-21 15:31:08,1,United States,2024-04-08 04:31:08,adam.gordon030@commerce.example.com
,SHP-202404-0000000057,ORD-202404-0000002196,WH-00166,USA,North America,Royal Mail,Economy,Returned,2024-04-07 15:20:54,2024-04-17,,1,United Kingdom,2024-04-07 15:20:54,michelle.bender024@analytics.example.com
,SHP-202404-0000000058,ORD-202404-0000004472,WH-00009,ITA,Europe,Royal Mail,Economy,Delivered,2024-04-28 15:25:40,2024-05-04,2024-05-01 20:25:40,1,Japan,2024-04-28 15:25:40,victor.palmer071@platform.example.com
,SHP-202404-0000000059,ORD-202404-0000001884,WH-00110,ESP,Oceania,USPS,Standard,Delivered,2024-04-06 08:53:51,2024-04-08,2024-04-19 18:53:51,1,Australia,2024-04-06 08:53:51,scott.duran111@dataops.example.com
,SHP-202404-0000000060,ORD-202404-0000001109,WH-00235,MEX,North America,DHL,Same Day,Returned,2024-04-05 10:12:48,2024-04-12,,1,United States,2024-04-05 10:12:48,brandon.yu006@analytics.example.com
