order_record_id,order_id,customer_id,session_id,order_timestamp,order_status,country_name,country_code,region_name,local_currency,subtotal_local,discount_local,shipping_local,tax_local,total_amount_local,payment_method,shipping_method,warehouse_id,estimated_delivery_date,actual_delivery_date,cancellation_date,return_flag,refund_amount_local,source_system,created_at,updated_at,created_by
,ORD-202011-0000000000,CUST-0000187453,SES-202011-0000015820,2020-11-02 19:51:57,Completed,Singapore,SGP,Asia,SGD,1758.32,33.09,17.02,167.84,1910.09,Bank Transfer,Pickup,WH-00044,2020-11-06,2020-11-06,,false,0,Marketplace,2020-11-02 19:51:57,2020-11-02 21:10:57,stephen.clark001@analytics.example.com
,ORD-202011-0000000001,CUST-0000177952,SES-202011-0000021626,2020-11-01 22:17:11,Returned,Brazil,BRA,South America,BRL,2457.81,49.94,31.19,522.69,2961.75,Apple Pay,Pickup,WH-00128,2020-11-08,,,true,2961.75,Web,2020-11-01 22:17:11,2020-11-01 23:24:11,ryan.steele043@commerce.example.com
,ORD-202011-0000000002,CUST-0000189799,SES-202011-0000013044,2020-11-16 07:50:03,Completed,Mexico,MEX,North America,MXN,2658.36,488.86,34.67,298.35,2502.52,PayPal,Same Day,WH-00128,2020-11-28,2020-11-28,,false,0,Mobile,2020-11-16 07:50:03,2020-11-16 08:18:03,stephen.clark001@analytics.example.com
,ORD-202011-0000000003,CUST-0000189240,SES-202011-0000010963,2020-11-20 00:23:49,Completed,United Kingdom,GBR,Europe,GBP,863.27,134.41,15.89,40.19,784.94,Bank Transfer,Standard,WH-00113,2020-12-02,2020-12-02,,false,0,Web,2020-11-20 00:23:49,2020-11-20 01:52:49,jeffery.miller012@commerce.example.com
,ORD-202011-0000000004,CUST-0000183275,SES-202011-0000020901,2020-11-03 09:05:36,Completed,France,FRA,Europe,EUR,2656.08,194.62,35.05,436.61,2933.12,Buy Now Pay Later,Standard,WH-00047,2020-11-05,2020-11-05,,false,0,Mobile,2020-11-03 09:05:36,2020-11-03 11:22:36,brandi.carter038@dataops.example.com
,ORD-202011-0000000005,CUST-0000197872,SES-202011-0000001491,2020-11-15 13:54:34,Completed,United Arab Emirates,ARE,Asia,AED,611.3,67.81,11.04,27.37,581.9,Gift Card,Same Day,WH-00127,2020-11-18,2020-11-18,,false,0,POS,2020-11-15 13:54:34,2020-11-15 14:54:34,john.mullins109@commerce.example.com
,ORD-202011-0000000006,CUST-0000189561,SES-202011-0000022518,2020-11-10 00:27:02,Completed,United States,USA,North America,USD,1611.54,285.71,3.86,144.87,1474.56,Paytm,Pickup,WH-00184,2020-11-16,2020-11-16,,false,0,Web,2020-11-10 00:27:02,2020-11-10 01:31:02,maria.ashley046@analytics.example.com
,ORD-202011-0000000007,CUST-0000184630,SES-202011-0000007716,2020-11-07 14:14:56,Processing,Germany,DEU,Europe,EUR,1083.9,95.99,10.06,79.1,1077.07,Google Pay,Same Day,WH-00162,2020-11-17,,,false,0,POS,2020-11-07 14:14:56,2020-11-07 15:17:56,james.proctor094@dataops.example.com
,ORD-202011-0000000008,CUST-0000182128,SES-202011-0000001217,2020-11-29 11:24:19,Processing,Australia,AUS,Oceania,AUD,373.16,75.55,17.99,51.28,366.88,Gift Card,Standard,WH-00193,2020-12-09,,,false,0,Mobile,2020-11-29 11:24:19,2020-11-29 13:55:19,stephen.daniels076@commerce.example.com
,ORD-202011-0000000009,CUST-0000179808,SES-202011-0000017125,2020-11-12 01:46:14,Completed,Germany,DEU,Europe,EUR,1143.63,66.9,0.4,92.91,1170.04,Buy Now Pay Later,Pickup,WH-00227,2020-11-17,2020-11-17,,false,0,Marketplace,2020-11-12 01:46:14,2020-11-12 03:01:14,taylor.cunningham023@commerce.example.com
