product_record_id,product_id,parent_product_id,product_title,brand,category_level_1,category_level_2,category_level_3,category_level_4,product_type,seller_id,country_of_sale,country_code,local_currency,base_price_local,cost_local,discount_percentage,tax_percentage,product_rating,review_count,product_status,stock_quantity,product_launch_date,effective_from,effective_to,is_current,created_at,updated_at,created_by
175429,PROD-0000175429,PARENT-0000103278,Community Wonder Shoes,"Day, Jones and Baird",Fashion,Shoes,Pro,New,Premium,SELL-00073801,Spain,MEX,MXN,635.22,361.96,16.0,24.76,4.79,59,Active,100,2021-06-23,2021-06-23 00:00:00,,true,2021-06-23 11:19:11,2021-06-23 22:36:58,stephen.clark001@analytics.example.com
175430,PROD-0000175430,PARENT-0000159664,Throw Reflect Snacks,Wallace Group,Grocery,Snacks,Premium,Popular,Premium,SELL-00073707,Netherlands,ITA,MXN,2041.64,1228.15,5.12,10.9,4.43,29,Active,331,2021-06-07,2021-06-07 00:00:00,,true,2021-06-07 12:50:40,2021-06-07 11:18:00,katelyn.pitts017@commerce.example.com
175431,PROD-0000175431,PARENT-0000146570,Big People Lighting,Brandt-Taylor,Home,Lighting,Premium,Classic,Bundle,SELL-00072492,Italy,GBR,USD,1118.55,745.8,42.98,0.79,4.89,38,Active,521,2021-06-08,2021-06-08 00:00:00,,true,2021-06-08 16:57:19,2021-06-08 00:16:07,troy.boone097@platform.example.com
175432,PROD-0000175432,PARENT-0000012955,Him Candidate Audio,Larson-Gibson,Electronics,Audio,Limited,Seasonal,Subscription,SELL-00073693,Canada,ESP,CAD,1080.7,789.5,11.1,10.17,4.05,134,Active,784,2021-06-28,2021-06-28 00:00:00,,true,2021-06-28 22:50:55,2021-06-28 03:10:46,brandi.carter038@dataops.example.com
175433,PROD-0000175433,PARENT-0000138715,Question Behavior Women,"White, Warren and Morgan",Fashion,Women,Premium,Classic,Standard,SELL-00072855,Brazil,IND,USD,1491.04,899.08,1.96,18.86,3.81,20,Active,84,2021-06-02,2021-06-02 00:00:00,,true,2021-06-02 03:58:23,2021-06-02 11:45:25,joseph.johnson049@dataops.example.com
175434,PROD-0000175434,PARENT-0000074866,Sound According Men,"Brady, Phillips and Taylor",Fashion,Men,Limited,Classic,Bundle,SELL-00073384,Singapore,CAN,USD,8.69,3.41,39.16,14.35,4.73,164,Active,637,2021-06-27,2021-06-27 00:00:00,,true,2021-06-27 10:01:30,2021-06-27 12:04:46,jennifer.bauer068@analytics.example.com
175435,PROD-0000175435,PARENT-0000088981,Four Serious Organic,Fleming-Carter,Grocery,Organic,Premium,Seasonal,Bundle,SELL-00073880,United Kingdom,ITA,AUD,1278.42,581.67,38.33,22.26,4.37,34,Active,380,2021-06-09,2021-06-09 00:00:00,,true,2021-06-09 11:46:26,2021-06-09 22:42:59,joseph.johnson049@dataops.example.com
175436,PROD-0000175436,PARENT-0000072237,Today However Educational,Hardy Ltd,Toys,Educational,Standard,Seasonal,Bundle,SELL-00073088,Italy,MEX,AUD,1185.33,801.32,28.94,5.6,5,110,Active,143,2021-06-18,2021-06-18 00:00:00,,true,2021-06-18 15:18:36,2021-06-18 11:17:19,tina.williams074@commerce.example.com
175437,PROD-0000175437,PARENT-0000087344,Pattern Performance Decor,Bailey PLC,Home,Decor,Eco,Bundle,Subscription,SELL-00072777,Spain,BRA,EUR,9.47,5.68,25.8,12.89,4.34,297,Active,560,2021-06-30,2021-06-30 00:00:00,,true,2021-06-30 04:05:44,2021-06-30 12:32:08,christine.carter078@commerce.example.com
175438,PROD-0000175438,PARENT-0000108221,Determine Dog Skincare,Smith LLC,Beauty,Skincare,Standard,New,Standard,SELL-00072003,Brazil,DEU,CAD,1966.82,1532.45,16.14,2.0,4.05,63,Active,422,2021-06-12,2021-06-12 00:00:00,,true,2021-06-12 15:32:47,2021-06-12 21:47:03,katelyn.pitts017@commerce.example.com
