session_record_id,session_id,customer_id,session_start,session_end,session_duration_seconds,country_name,country_code,region_name,currency_code,platform,device_type,operating_system,browser,traffic_source,traffic_medium,campaign_id,landing_page,exit_page,is_new_customer,is_new_session,created_at,created_by
,SES-202411-0000000000,CUST-0001452695,2024-11-09 00:08:03,2024-11-09 00:09:59,116,United Arab Emirates,ARE,Asia,AED,Android,Mobile,Android,Edge,Google,social,,/sale,/home,false,false,2024-11-09 00:08:03,mary.jordan048@analytics.example.com
,SES-202411-0000000001,CUST-0001456368,2024-11-30 22:20:28,2024-11-30 22:25:05,277,Brazil,BRA,South America,BRL,Android,Desktop,ChromeOS,Safari,Facebook,referral,,/category,/search,false,true,2024-11-30 22:20:28,rebecca.white032@dataops.example.com
,SES-202411-0000000002,CUST-0001472121,2024-11-23 05:28:13,2024-11-23 05:31:50,217,Italy,ITA,Europe,EUR,Android,Laptop,Android,Firefox,Bing,social,,/product,/product,false,false,2024-11-23 05:28:13,michelle.sims041@analytics.example.com
,SES-202411-0000000003,CUST-0001455606,2024-11-26 21:01:33,2024-11-26 21:07:55,382,France,FRA,Europe,EUR,Android,Mobile,Linux,Samsung Internet,Google,social,CAMP-2024-0030,/search,/product,true,false,2024-11-26 21:01:33,lance.williams029@platform.example.com
,SES-202411-0000000004,CUST-0001462132,2024-11-29 18:48:28,2024-11-29 18:52:41,253,Canada,CAN,North America,CAD,Web,Mobile,Linux,Firefox,Direct,social,,/offers,/search,false,true,2024-11-29 18:48:28,christine.carter112@commerce.example.com
,SES-202411-0000000005,CUST-0001463666,2024-11-03 19:43:41,2024-11-03 19:46:36,175,Singapore,SGP,Asia,SGD,Android,Desktop,iOS,Safari,TikTok,organic,CAMP-2024-0021,/category,/checkout,false,true,2024-11-03 19:43:41,joann.clark089@commerce.example.com
,SES-202411-0000000006,CUST-0001473190,2024-11-20 13:10:00,2024-11-20 13:15:50,350,India,IND,Asia,INR,Web,Laptop,ChromeOS,Samsung Internet,Bing,affiliate,,/sale,/product,true,false,2024-11-20 13:10:00,brian.banks011@platform.example.com
,SES-202411-0000000007,CUST-0001449666,2024-11-25 03:38:54,2024-11-25 03:43:45,291,Italy,ITA,Europe,EUR,Web,Tablet,Windows,Edge,Google,social,,/product,/cart,false,false,2024-11-25 03:38:54,james.proctor094@dataops.example.com
,SES-202411-0000000008,CUST-0001469316,2024-11-24 23:37:14,2024-11-24 23:39:10,116,India,IND,Asia,INR,Web,Desktop,Android,Chrome,Google,cpc,CAMP-2024-0012,/offers,/cart,false,true,2024-11-24 23:37:14,brittany.rose019@commerce.example.com
,SES-202411-0000000009,CUST-0001441176,2024-11-15 11:21:27,2024-11-15 11:24:25,178,Italy,ITA,Europe,EUR,Mobile Web,Desktop,Android,Edge,Instagram,affiliate,,/category,/cart,false,false,2024-11-15 11:21:27,james.proctor094@dataops.example.com
,SES-202411-0000000010,CUST-0001449721,2024-11-09 00:50:03,2024-11-09 00:50:54,51,Canada,CAN,North America,CAD,Web,Desktop,iOS,Safari,Facebook,social,,/product,/cart,false,false,2024-11-09 00:50:03,andrew.ellis102@analytics.example.com
,SES-202411-0000000011,CUST-0001477362,2024-11-01 19:01:45,2024-11-01 19:06:05,260,United Arab Emirates,ARE,Asia,AED,Web,Desktop,Windows,Safari,Google,social,,/search,/home,true,true,2024-11-01 19:01:45,brandon.yu006@analytics.example.com
,SES-202411-0000000012,CUST-0001476791,2024-11-09 00:17:34,2024-11-09 00:20:19,165,United Kingdom,GBR,Europe,GBP,Mobile Web,Desktop,macOS,Chrome,Google,social,,/home,/cart,true,true,2024-11-09 00:17:34,megan.cunningham013@commerce.example.com
,SES-202411-0000000013,CUST-0001469679,2024-11-16 15:58:36,2024-11-16 15:59:57,81,India,IND,Asia,INR,Web,Laptop,iOS,Safari,Instagram,organic,,/home,/product,false,true,2024-11-16 15:58:36,anita.garcia021@dataops.example.com
,SES-202411-0000000014,CUST-0001454227,2024-11-30 11:25:04,2024-11-30 11:26:02,58,Singapore,SGP,Asia,SGD,Web,Mobile,Windows,Safari,Direct,direct,,/product,/checkout,true,true,2024-11-30 11:25:04,brandon.yu006@analytics.example.com
,SES-202411-0000000015,CUST-0001442216,2024-11-19 13:49:22,2024-11-19 13:51:30,128,Australia,AUS,Oceania,AUD,Web,Tablet,ChromeOS,Edge,YouTube,direct,,/search,/cart,true,false,2024-11-19 13:49:22,michelle.sims041@analytics.example.com
,SES-202411-0000000016,CUST-0001458065,2024-11-18 08:35:11,2024-11-18 08:37:18,127,Germany,DEU,Europe,EUR,Web,Desktop,iOS,Samsung Internet,Google,social,CAMP-2024-0024,/sale,/cart,true,true,2024-11-18 08:35:11,benjamin.brooks117@dataops.example.com
,SES-202411-0000000017,CUST-0001478073,2024-11-08 20:10:01,2024-11-08 20:12:43,162,United Kingdom,GBR,Europe,GBP,Android,Laptop,Linux,Chrome,Google,cpc,CAMP-2024-0029,/sale,/cart,false,true,2024-11-08 20:10:01,jimmy.washington028@commerce.example.com
,SES-202411-0000000018,CUST-0001456068,2024-11-01 00:35:04,2024-11-01 00:36:28,84,India,IND,Asia,INR,Mobile Web,Laptop,Windows,Firefox,YouTube,cpc,,/offers,/home,false,true,2024-11-01 00:35:04,benjamin.brooks117@dataops.example.com
