order_item_record_id,order_item_id,order_id,product_id,seller_id,quantity,unit_price_local,discount_local,tax_local,item_total_local,local_currency,country_code,region_name,fulfillment_type,return_flag,return_quantity,refund_amount_local,created_at,created_by
,ITEM-202407-000000000000,ORD-202407-0000003387,PROD-0000726041,SELL-00292297,6,685.16,341.53,443.99,4213.42,BRL,MEX,Europe,Dropship,false,0,0,2024-07-02 05:37:42,shawn.baxter004@dataops.example.com
,ITEM-202407-000000000001,ORD-202407-0000012123,PROD-0000732122,SELL-00292371,2,960.53,376.81,136.67,1680.92,JPY,SGP,Europe,Platform Fulfilled,false,0,0,2024-07-03 04:31:54,jeffery.miller012@commerce.example.com
,ITEM-202407-000000000002,ORD-202407-0000013216,PROD-0000739382,SELL-00292579,5,909.46,472.31,412.07,4487.06,USD,SGP,Asia,Seller Fulfilled,false,0,0,2024-07-24 21:05:41,maria.ashley046@analytics.example.com
,ITEM-202407-000000000003,ORD-202407-0000017506,PROD-0000726216,SELL-00297460,2,131.09,42.77,47.25,266.66,GBP,AUS,Europe,Seller Fulfilled,false,0,0,2024-07-02 13:22:32,christopher.reed095@commerce.example.com
,ITEM-202407-000000000004,ORD-202407-0000013412,PROD-0000734042,SELL-00290982,5,503.15,149.89,197.31,2563.17,CAD,NLD,South America,Seller Fulfilled,false,0,2016.65,2024-07-15 07:32:57,benjamin.brooks117@dataops.example.com
,ITEM-202407-000000000005,ORD-202407-0000017649,PROD-0000733391,SELL-00293833,4,747.25,517.41,127.2,2598.79,MXN,ITA,North America,Seller Fulfilled,false,0,0,2024-07-19 23:07:02,dominic.hodges075@platform.example.com
,ITEM-202407-000000000006,ORD-202407-0000021077,PROD-0000729928,SELL-00294740,2,823.69,211.84,193.59,1629.13,BRL,CAN,Europe,Seller Fulfilled,false,0,0,2024-07-03 15:20:22,james.proctor094@dataops.example.com
,ITEM-202407-000000000007,ORD-202407-0000015270,PROD-0000733469,SELL-00292753,1,877.4,19.08,87.62,945.94,MXN,ESP,Asia,Seller Fulfilled,true,0,0,2024-07-29 05:05:28,eric.horton058@analytics.example.com
,ITEM-202407-000000000008,ORD-202407-0000000513,PROD-0000735475,SELL-00295294,2,749.75,36.47,291.32,1754.35,MXN,AUS,Europe,Platform Fulfilled,false,0,0,2024-07-10 10:20:30,tiffany.freeman101@analytics.example.com
,ITEM-202407-000000000009,ORD-202407-0000004092,PROD-0000734561,SELL-00294614,5,1040.1,219.05,1150.3,6131.75,EUR,GBR,North America,Platform Fulfilled,false,0,0,2024-07-24 00:09:02,kenneth.rodgers059@analytics.example.com
,ITEM-202407-000000000010,ORD-202407-0000020765,PROD-0000739491,SELL-00295964,5,553.39,247.88,307.66,2826.73,MXN,GBR,North America,Dropship,false,0,0,2024-07-11 16:12:07,jonathan.jimenez057@platform.example.com
,ITEM-202407-000000000011,ORD-202407-0000004281,PROD-0000726965,SELL-00292459,3,444.47,242.81,74.38,1164.98,INR,ESP,North America,Seller Fulfilled,false,0,0,2024-07-02 07:04:49,yesenia.arnold040@platform.example.com
,ITEM-202407-000000000012,ORD-202407-0000004466,PROD-0000740076,SELL-00291112,1,438.06,61.92,53.48,429.62,SGD,IND,Asia,Platform Fulfilled,false,0,0,2024-07-28 08:31:58,stephanie.miller092@analytics.example.com
,ITEM-202407-000000000013,ORD-202407-0000008612,PROD-0000729385,SELL-00295893,6,145.53,18.29,165.42,1020.31,BRL,AUS,South America,Dropship,false,0,0,2024-07-30 01:23:04,ryan.steele043@commerce.example.com
,ITEM-202407-000000000014,ORD-202407-0000008973,PROD-0000734970,SELL-00292787,2,906.19,325.12,312.67,1799.93,USD,MEX,South America,Dropship,false,0,1709.58,2024-07-26 14:17:37,christine.carter112@commerce.example.com
,ITEM-202407-000000000015,ORD-202407-0000008124,PROD-0000733900,SELL-00292601,1,161.61,21.7,28.08,167.99,INR,GBR,Europe,Platform Fulfilled,false,0,0,2024-07-29 12:40:42,lisa.kim091@platform.example.com
,ITEM-202407-000000000016,ORD-202407-0000015610,PROD-0000730473,SELL-00294794,1,586.47,77.23,39.5,548.74,EUR,JPN,Asia,Seller Fulfilled,false,0,0,2024-07-11 13:28:17,christine.johnson056@commerce.example.com
,ITEM-202407-000000000017,ORD-202407-0000008767,PROD-0000732145,SELL-00296836,3,785.86,379.73,452.59,2430.44,MXN,CAN,North America,Platform Fulfilled,false,0,0,2024-07-28 01:55:55,andrea.cummings039@platform.example.com
,ITEM-202407-000000000018,ORD-202407-0000000936,PROD-0000732782,SELL-00293757,3,1002.45,280.46,239.02,2965.91,AUD,BRA,North America,Platform Fulfilled,false,0,0,2024-07-25 00:07:03,troy.boone097@platform.example.com
,ITEM-202407-000000000019,ORD-202407-0000018076,PROD-0000738592,SELL-00296370,6,135.18,119.31,150.66,842.43,USD,ARE,South America,Seller Fulfilled,false,0,0,2024-07-15 10:54:43,kimberly.harmon088@commerce.example.com
,ITEM-202407-000000000020,ORD-202407-0000008709,PROD-0000731019,SELL-00295648,1,397.61,23.61,44.64,418.64,BRL,DEU,Asia,Dropship,false,0,0,2024-07-02 02:00:10,jennifer.shepherd015@analytics.example.com
,ITEM-202407-000000000021,ORD-202407-0000013394,PROD-0000733870,SELL-00293699,4,567.49,56.08,64.31,2278.19,BRL,ESP,Asia,Seller Fulfilled,false,0,1377.34,2024-07-04 05:04:27,jennifer.atkins003@platform.example.com
,ITEM-202407-000000000022,ORD-202407-0000008268,PROD-0000726168,SELL-00297769,6,455.43,101.21,612.48,3243.85,CAD,NLD,Oceania,Seller Fulfilled,false,0,0,2024-07-13 22:56:40,jason.franklin045@dataops.example.com
,ITEM-202407-000000000023,ORD-202407-0000014452,PROD-0000734120,SELL-00291945,1,9.82,1.15,2.08,10.75,INR,NLD,South America,Seller Fulfilled,false,0,8.88,2024-07-05 06:14:15,benjamin.brooks117@dataops.example.com
