inventory_record_id,inventory_id,product_id,warehouse_id,country_code,region_name,inventory_date,stock_available,stock_reserved,stock_damaged,reorder_level,units_sold,units_returned,created_at,created_by
,INV-202502-0000000000,PROD-0000867842,WH-00130,AUS,North America,2025-02-07,427,151,10,90,118,3,2025-02-07 03:40:51,brandi.carter038@dataops.example.com
,INV-202502-0000000001,PROD-0000865142,WH-00196,JPN,Oceania,2025-02-01,0,0,0,217,0,0,2025-02-01 07:59:28,stephen.clark001@analytics.example.com
,INV-202502-0000000002,PROD-0000857324,WH-00240,NLD,North America,2025-02-27,835,24,20,165,167,11,2025-02-27 06:16:23,ryan.steele043@commerce.example.com
,INV-202502-0000000003,PROD-0000858504,WH-00073,CAN,Oceania,2025-02-23,787,153,5,206,126,6,2025-02-23 00:53:46,ashley.marks069@commerce.example.com
,INV-202502-0000000004,PROD-0000870845,WH-00215,FRA,Asia,2025-02-19,389,73,4,112,71,3,2025-02-19 18:22:47,megan.cunningham013@commerce.example.com
,INV-202502-0000000005,PROD-0000869483,WH-00139,GBR,Europe,2025-02-27,573,190,6,287,98,6,2025-02-27 00:49:45,shawn.baxter004@dataops.example.com
,INV-202502-0000000006,PROD-0000866026,WH-00200,JPN,Asia,2025-02-27,548,171,4,274,186,4,2025-02-27 19:09:08,eric.mullen052@dataops.example.com
,INV-202502-0000000007,PROD-0000870223,WH-00228,JPN,Europe,2025-02-23,1312,143,35,71,372,35,2025-02-23 04:19:51,benjamin.brooks117@dataops.example.com
,INV-202502-0000000008,PROD-0000863073,WH-00117,USA,Oceania,2025-02-14,1716,547,49,191,431,18,2025-02-14 18:57:26,juan.simmons120@platform.example.com
,INV-202502-0000000009,PROD-0000871455,WH-00234,IND,South America,2025-02-15,591,175,23,211,133,5,2025-02-15 21:15:11,andrea.cummings039@platform.example.com
,INV-202502-0000000010,PROD-0000871705,WH-00023,NLD,Oceania,2025-02-01,587,143,20,199,155,11,2025-02-01 13:03:00,maria.ashley046@analytics.example.com
,INV-202502-0000000011,PROD-0000860578,WH-00233,SGP,Asia,2025-02-23,925,237,4,73,265,21,2025-02-23 01:59:20,jennifer.hudson020@analytics.example.com
,INV-202502-0000000012,PROD-0000860703,WH-00027,BRA,Europe,2025-02-05,1451,44,40,239,199,13,2025-02-05 12:16:21,kevin.mathews014@analytics.example.com
,INV-202502-0000000013,PROD-0000860713,WH-00142,DEU,North America,2025-02-22,726,211,3,75,199,19,2025-02-22 00:12:43,jimmy.washington028@commerce.example.com
,INV-202502-0000000014,PROD-0000864379,WH-00003,DEU,Asia,2025-02-10,1357,467,15,79,292,9,2025-02-10 11:35:03,kevin.mathews014@analytics.example.com
,INV-202502-0000000015,PROD-0000868416,WH-00242,USA,South America,2025-02-04,242,60,4,94,58,5,2025-02-04 17:57:11,nicholas.wilson027@analytics.example.com
,INV-202502-0000000016,PROD-0000865555,WH-00205,NLD,Asia,2025-02-04,829,19,5,243,121,10,2025-02-04 09:00:42,joseph.griffin070@analytics.example.com
,INV-202502-0000000017,PROD-0000864806,WH-00138,MEX,Europe,2025-02-27,1229,352,25,205,249,13,2025-02-27 16:43:33,kenneth.rodgers059@analytics.example.com
,INV-202502-0000000018,PROD-0000863710,WH-00039,BRA,Asia,2025-02-02,407,74,14,160,145,8,2025-02-02 11:30:09,brian.banks011@platform.example.com
,INV-202502-0000000019,PROD-0000860014,WH-00102,CAN,North America,2025-02-17,951,213,11,59,294,9,2025-02-17 14:33:30,adam.henson113@dataops.example.com
,INV-202502-0000000020,PROD-0000866978,WH-00031,ESP,Europe,2025-02-13,121,9,2,284,18,1,2025-02-13 18:53:10,anita.garcia021@dataops.example.com
,INV-202502-0000000021,PROD-0000861968,WH-00085,GBR,North America,2025-02-01,664,214,13,122,129,3,2025-02-01 08:02:44,kimberly.harmon088@commerce.example.com
