order_record_id,order_id,customer_id,session_id,order_timestamp,order_status,country_name,country_code,region_name,local_currency,subtotal_local,discount_local,shipping_local,tax_local,total_amount_local,payment_method,shipping_method,warehouse_id,estimated_delivery_date,actual_delivery_date,cancellation_date,return_flag,refund_amount_local,source_system,created_at,updated_at,created_by
,ORD-202208-0000000000,CUST-0000647387,SES-202208-0000019824,2022-08-24 02:22:30,Completed,United Kingdom,GBR,Europe,GBP,441.62,79.04,43.05,21.52,427.15,Phonepe,Economy,WH-00171,2022-09-02,2022-09-02,,false,0,Web,2022-08-24 02:22:30,2022-08-24 02:44:30,christine.johnson056@commerce.example.com
,ORD-202208-0000000001,CUST-0000654152,SES-202208-0000008870,2022-08-12 11:58:25,Completed,Canada,CAN,North America,CAD,2797.98,338.1,31.37,587.93,3079.18,Buy Now Pay Later,Standard,WH-00059,2022-08-21,2022-08-21,,false,0,POS,2022-08-12 11:58:25,2022-08-12 13:08:25,peter.martinez098@platform.example.com
,ORD-202208-0000000002,CUST-0000665360,SES-202208-0000019536,2022-08-15 19:41:46,Completed,Australia,AUS,Oceania,AUD,1993.51,95.86,5.97,303.54,2207.16,PayPal,Express,WH-00219,2022-08-24,2022-08-24,,false,0,Marketplace,2022-08-15 19:41:46,2022-08-15 20:30:46,timothy.cameron104@commerce.example.com
,ORD-202208-0000000003,CUST-0000658429,SES-202208-0000001861,2022-08-12 12:33:34,Completed,Italy,ITA,Europe,EUR,758.41,21.06,14.03,38.52,789.9,Phonepe,Economy,WH-00057,2022-08-14,2022-08-14,,false,0,Mobile,2022-08-12 12:33:34,2022-08-12 13:07:34,lance.williams029@platform.example.com
,ORD-202208-0000000004,CUST-0000650896,SES-202208-0000014122,2022-08-04 22:18:10,Completed,United Arab Emirates,ARE,Asia,AED,1466.55,26.53,6.83,329.27,1776.12,Credit Card,Pickup,WH-00138,2022-08-09,2022-08-09,,false,0,Mobile,2022-08-04 22:18:10,2022-08-04 23:14:10,joann.clark089@commerce.example.com
,ORD-202208-0000000005,CUST-0000662087,SES-202208-0000017477,2022-08-29 09:15:35,Completed,United States,USA,North America,USD,485.99,69.9,24.19,15.27,455.55,Phonepe,Economy,WH-00044,2022-09-10,2022-09-10,,false,0,Mobile,2022-08-29 09:15:35,2022-08-29 10:23:35,sandra.hunter036@platform.example.com
,ORD-202208-0000000006,CUST-0000659371,SES-202208-0000002561,2022-08-12 12:37:34,Completed,Singapore,SGP,Asia,SGD,2842.44,578.69,43.75,338.61,2646.11,PayPal,Standard,WH-00105,2022-08-18,2022-08-18,,false,0,Marketplace,2022-08-12 12:37:34,2022-08-12 14:54:34,troy.boone097@platform.example.com
,ORD-202208-0000000007,CUST-0000662107,SES-202208-0000005298,2022-08-12 08:24:20,Completed,Germany,DEU,Europe,EUR,1976.15,466.01,21.04,167.69,1698.87,PayPal,Pickup,WH-00235,2022-08-15,2022-08-15,,false,0,Web,2022-08-12 08:24:20,2022-08-12 09:39:20,lisa.kim091@platform.example.com
,ORD-202208-0000000008,CUST-0000663096,SES-202208-0000007055,2022-08-29 16:34:26,Completed,United States,USA,North America,USD,2609.14,316.16,9.87,131.31,2434.16,Phonepe,Express,WH-00239,2022-09-05,2022-09-05,,false,0,POS,2022-08-29 16:34:26,2022-08-29 17:56:26,michelle.sims041@analytics.example.com
,ORD-202208-0000000009,CUST-0000646645,SES-202208-0000010885,2022-08-10 17:33:52,Completed,Germany,DEU,Europe,EUR,114.25,25.84,38.38,18.73,145.52,Debit Card,Economy,WH-00149,2022-08-22,2022-08-22,,false,0,Marketplace,2022-08-10 17:33:52,2022-08-10 19:09:52,christine.johnson056@commerce.example.com
,ORD-202208-0000000010,CUST-0000645300,SES-202208-0000017095,2022-08-03 05:08:27,Completed,Singapore,SGP,Asia,SGD,149.68,29.63,11.04,10.27,141.36,Paytm,Express,WH-00030,2022-08-10,2022-08-10,,false,0,Web,2022-08-03 05:08:27,2022-08-03 05:41:27,taylor.cunningham023@commerce.example.com
,ORD-202208-0000000011,CUST-0000657752,SES-202208-0000004494,2022-08-14 01:17:41,Processing,Brazil,BRA,South America,BRL,2185.17,474.1,14.22,301.94,2027.23,Bank Transfer,Standard,WH-00106,2022-08-16,,,false,0,Mobile,2022-08-14 01:17:41,2022-08-14 01:54:41,craig.johnson106@analytics.example.com
,ORD-202208-0000000012,CUST-0000651931,SES-202208-0000000161,2022-08-04 16:50:51,Completed,Netherlands,NLD,Europe,EUR,827.17,179.86,40.82,35.18,723.31,Paytm,Economy,WH-00054,2022-08-12,2022-08-12,,false,0,Mobile,2022-08-04 16:50:51,2022-08-04 18:12:51,ashley.marks069@commerce.example.com
,ORD-202208-0000000013,CUST-0000649349,SES-202208-0000015076,2022-08-18 01:27:20,Completed,Singapore,SGP,Asia,SGD,1641.5,44.8,8.75,278.31,1883.76,Bank Transfer,Standard,WH-00226,2022-08-21,2022-08-21,,false,0,Mobile,2022-08-18 01:27:20,2022-08-18 02:08:20,christine.carter078@commerce.example.com
,ORD-202208-0000000014,CUST-0000646534,SES-202208-0000019706,2022-08-12 06:39:08,Completed,United States,USA,North America,USD,2134.55,176.17,24.24,445.5,2428.12,Phonepe,Same Day,WH-00118,2022-08-21,2022-08-21,,false,0,Marketplace,2022-08-12 06:39:08,2022-08-12 09:00:08,joann.clark089@commerce.example.com
,ORD-202208-0000000015,CUST-0000667087,SES-202208-0000017655,2022-08-06 16:06:09,Completed,Singapore,SGP,Asia,SGD,2706.37,421.34,42.8,541.07,2868.9,Bank Transfer,Same Day,WH-00212,2022-08-09,2022-08-09,,false,0,Web,2022-08-06 16:06:09,2022-08-06 18:37:09,christine.carter078@commerce.example.com
,ORD-202208-0000000016,CUST-0000651878,SES-202208-0000011098,2022-08-29 09:47:16,Completed,Australia,AUS,Oceania,AUD,1493.86,204.86,7.72,120.43,1417.15,Paytm,Standard,WH-00063,2022-09-02,2022-09-02,,false,0,Marketplace,2022-08-29 09:47:16,2022-08-29 10:04:16,ryan.steele043@commerce.example.com
,ORD-202208-0000000017,CUST-0000663679,SES-202208-0000000465,2022-08-28 13:52:44,Completed,Italy,ITA,Europe,EUR,2690.92,504.62,3.97,364.72,2554.99,Bank Transfer,Express,WH-00072,2022-09-05,2022-09-05,,false,0,POS,2022-08-28 13:52:44,2022-08-28 16:24:44,troy.boone097@platform.example.com
,ORD-202208-0000000018,CUST-0000663515,SES-202208-0000004305,2022-08-26 06:02:06,Completed,Brazil,BRA,South America,BRL,1258.29,166.54,28.62,35.21,1155.58,Credit Card,Same Day,WH-00033,2022-09-05,2022-09-05,,false,0,Web,2022-08-26 06:02:06,2022-08-26 08:59:06,troy.boone097@platform.example.com
,ORD-202208-0000000019,CUST-0000656970,SES-202208-0000019063,2022-08-26 02:51:23,Completed,Singapore,SGP,Asia,SGD,553.85,54.76,22.68,85.54,607.31,Google Pay,Pickup,WH-00104,2022-08-29,2022-08-29,,false,0,Web,2022-08-26 02:51:23,2022-08-26 03:10:23,amy.holmes103@dataops.example.com
,ORD-202208-0000000020,CUST-0000659923,SES-202208-0000004908,2022-08-30 20:13:51,Completed,Spain,ESP,Europe,EUR,1771.77,430.26,31.39,250.0,1622.9,Gift Card,Economy,WH-00021,2022-09-07,2022-09-07,,false,0,Marketplace,2022-08-30 20:13:51,2022-08-30 20:16:51,jason.franklin045@dataops.example.com
,ORD-202208-0000000021,CUST-0000644504,SES-202208-0000018844,2022-08-19 14:33:30,Completed,Spain,ESP,Europe,EUR,2572.4,258.05,33.09,419.71,2767.15,PayPal,Same Day,WH-00215,2022-08-30,2022-08-30,,false,0,Marketplace,2022-08-19 14:33:30,2022-08-19 14:53:30,anita.garcia021@dataops.example.com
